,Month,"('PROPERTY STATE', '')","('PROPERTY CITY', '')","('Month', '')","('INTEREST RATE', 'mean')","('coor', 'first')","('PROPERTY ZIP', 'first')","('CURRENT PRINCIPAL AND INTEREST', 'mean')","('Category', '')",ON,Corr with ON,1W,Corr with 1W,1M,Corr with 1M,2M,Corr with 2M,3M,Corr with 3M,6M,Corr with 6M,12M,Corr with 12M,1 Mo,Corr with 1 Mo,6 Mo,Corr with 6 Mo,1 Yr,Corr with 1 Yr,5 Yr,Corr with 5 Yr,10 Yr,Corr with 10 Yr,20 Yr,Corr with 20 Yr,30 Yr,Corr with 30 Yr,auto_vol(-4),Corr with auto_vol(-4),student_vol(1),Corr with student_vol(1),credit_tightness(2),Corr with credit_tightness(2),mortgage 30-89,Corr with mortgage 30-89,mortgage 90(-1),Corr with mortgage 90(-1),long,lat
10,2013-03,TN,NASHVILLE,2013-03,3.49,"(-86.720839, 36.045724)",37211,87393.59,Refinancing of Apt,0.15505000000000002,0.2668892653979378,0.17309999999999998,0.2711631085707586,0.20345,0.2719259292889286,0.2419,0.27277947739034547,0.28190000000000004,0.27788010799865936,0.44782500000000003,0.2731663944186847,0.7351250000000001,0.2702373630736349,0.07800000000000003,0.260693818289137,0.11450000000000005,0.2666807794356739,0.14750000000000002,0.284431532050119,0.8185000000000002,0.42154756321748255,1.9575,0.34708116364664887,2.7840000000000003,0.17574287129350483,3.1625000000000005,0.1360956954442899,38410438812.4053,0.2102680850797611,9123117418.53368,0.24588646912686635,88.29263433660921,-0.12882478721882365,3.5,-0.24283693680628562,2.4,-0.22280874228841938,-86.720839,36.045724
11,2013-06,TN,NASHVILLE,2013-06,3.63,"(-86.911124, 36.123232)",37209,91686.52,Refinancing of Apt,0.13074,0.2668892653979378,0.15964599999999998,0.2711631085707586,0.19319250000000002,0.2719259292889286,0.23164600000000002,0.27277947739034547,0.27374,0.27788010799865936,0.4139935,0.2731663944186847,0.6839425000000002,0.2702373630736349,0.0345,0.260693818289137,0.08750000000000002,0.2666807794356739,0.142,0.284431532050119,1.2035,0.42154756321748255,2.3000000000000003,0.34708116364664887,3.0740000000000003,0.17574287129350483,3.400000000000001,0.1360956954442899,39658399389.4891,0.2102680850797611,8901986132.75728,0.24588646912686635,88.1059676388142,-0.12882478721882365,3.4,-0.24283693680628562,2.0,-0.22280874228841938,-86.911124,36.123232
12,2013-07,TN,NASHVILLE,2013-07,3.95,"(-86.805676, 36.191676)",37228,10163.77,Refinancing of Apt,0.12117913043478262,0.2668892653979378,0.15611695652173913,0.2711631085707586,0.19111913043478265,0.2719259292889286,0.232388695652174,0.27277947739034547,0.26758260869565215,0.27788010799865936,0.40307869565217386,0.2731663944186847,0.6838491304347826,0.2702373630736349,0.020909090909090912,0.260693818289137,0.07363636363636367,0.2666807794356739,0.12181818181818184,0.284431532050119,1.4031818181818183,0.42154756321748255,2.5822727272727275,0.34708116364664887,3.3072727272727276,0.17574287129350483,3.605,0.1360956954442899,39298206327.5877,0.2102680850797611,10210246554.7955,0.24588646912686635,86.47441597957871,-0.12882478721882365,3.3,-0.24283693680628562,2.0,-0.22280874228841938,-86.805676,36.191676
13,2014-06,TN,NASHVILLE,2014-06,3.98,"(-86.854895, 36.129682)",37205,34982.08,Refinancing of Apt,0.09278571428571428,0.2668892653979378,0.12241428571428574,0.2711631085707586,0.1523738095238095,0.2719259292889286,0.19377380952380954,0.27277947739034547,0.2309452380952381,0.27788010799865936,0.32388809523809525,0.2731663944186847,0.5421714285714285,0.2702373630736349,0.024285714285714296,0.260693818289137,0.06047619047619051,0.2666807794356739,0.10476190476190479,0.284431532050119,1.679047619047619,0.42154756321748255,2.5985714285714288,0.34708116364664887,3.1533333333333333,0.17574287129350483,3.4199999999999995,0.1360956954442899,43204378466.7468,0.2102680850797611,10638305940.4607,0.24588646912686635,81.06604477988621,-0.12882478721882365,2.5,-0.24283693680628562,1.7,-0.22280874228841938,-86.854895,36.129682
14,2014-09,TN,NASHVILLE,2014-09,3.5,"(-75.15733399999999, 39.486682)",37013,31958.94,Refinancing of Apt,0.09027272727272727,0.2668892653979378,0.12087045454545454,0.2711631085707586,0.15410454545454544,0.2719259292889286,0.19699999999999998,0.27277947739034547,0.23403181818181817,0.27788010799865936,0.32999090909090917,0.2731663944186847,0.5770545454545455,0.2702373630736349,0.01142857142857143,0.260693818289137,0.04380952380952382,0.2666807794356739,0.10952380952380954,0.284431532050119,1.7738095238095242,0.42154756321748255,2.5342857142857147,0.34708116364664887,3.0133333333333328,0.17574287129350483,3.26,0.1360956954442899,44462292713.4678,0.2102680850797611,10950177839.1879,0.24588646912686635,82.72786465890579,-0.12882478721882365,2.5,-0.24283693680628562,1.6,-0.22280874228841938,-75.15733399999999,39.486682
15,2015-05,TN,NASHVILLE,2015-05,3.15,"(-86.824072, 36.198966)",37218,31461.61,Refinancing of Apt,0.12315789473684212,0.2668892653979378,0.14795,0.2711631085707586,0.1842289473684211,0.2719259292889286,0.2296,0.27277947739034547,0.2795368421052632,0.27788010799865936,0.41659473684210524,0.2731663944186847,0.7346236842105265,0.2702373630736349,0.013000000000000001,0.260693818289137,0.07950000000000002,0.2666807794356739,0.24100000000000002,0.284431532050119,1.5385000000000002,0.42154756321748255,2.1975000000000002,0.34708116364664887,2.692,0.17574287129350483,2.9550000000000005,0.1360956954442899,45667781053.6763,0.2102680850797611,11517159733.1957,0.24588646912686635,81.7923503982947,-0.12882478721882365,2.3,-0.24283693680628562,1.3,-0.22280874228841938,-86.824072,36.198966
16,2015-07,TN,NASHVILLE,2015-07,3.52,"(-86.721135, 36.043865999999994)",37211,42354.33,Refinancing of Apt,0.1263,0.2668892653979378,0.1488782608695652,0.2711631085707586,0.1881586956521739,0.2719259292889286,0.23940652173913043,0.27277947739034547,0.29066956521739135,0.27788010799865936,0.46192391304347824,0.2731663944186847,0.7858413043478262,0.2702373630736349,0.030000000000000002,0.260693818289137,0.11636363636363636,0.2666807794356739,0.2968181818181819,0.284431532050119,1.632272727272727,0.42154756321748255,2.3245454545454547,0.34708116364664887,2.7663636363636357,0.17574287129350483,3.066363636363636,0.1360956954442899,47944164595.1044,0.2102680850797611,10986955735.8103,0.24588646912686635,81.36742750908279,-0.12882478721882365,2.5,-0.24283693680628562,1.3,-0.22280874228841938,-86.721135,36.043865999999994
17,2015-10,TN,NASHVILLE,2015-10,4.25,"(-86.8025959, 36.1706857)",37208,34150.19,Refinancing of Apt,0.13160454545454547,0.2668892653979378,0.15531363636363638,0.2711631085707586,0.19451136363636365,0.2719259292889286,0.2514522727272726,0.27277947739034547,0.32135909090909087,0.27788010799865936,0.5284272727272726,0.2731663944186847,0.8378659090909092,0.2702373630736349,0.014285714285714287,0.260693818289137,0.11380952380952382,0.2666807794356739,0.26333333333333336,0.284431532050119,1.3857142857142857,0.42154756321748255,2.0699999999999994,0.34708116364664887,2.5028571428571427,0.17574287129350483,2.8880952380952376,0.1360956954442899,48997735451.5931,0.2102680850797611,10798655053.3939,0.24588646912686635,82.3313446344394,-0.12882478721882365,2.7,-0.24283693680628562,1.2,-0.22280874228841938,-86.8025959,36.1706857
18,2016-04,TN,NASHVILLE,2016-04,4.15,"(-86.739615, 36.103091)",37211,82180.51,Refinancing of Apt,0.38031428571428566,0.2668892653979378,0.39864523809523805,0.2711631085707586,0.4373976190476192,0.2719259292889286,0.5229452380952381,0.27277947739034547,0.6327499999999999,0.27788010799865936,0.9025404761904764,0.2731663944186847,1.2222214285714286,0.2702373630736349,0.18761904761904763,0.260693818289137,0.37238095238095237,0.2666807794356739,0.5557142857142858,0.284431532050119,1.2580952380952382,0.42154756321748255,1.8052380952380953,0.34708116364664887,2.2104761904761907,0.17574287129350483,2.6233333333333335,0.1360956954442899,48291644449.3811,0.2102680850797611,11703539581.608,0.24588646912686635,85.1896726255448,-0.12882478721882365,2.1,-0.24283693680628562,1.1,-0.22280874228841938,-86.739615,36.103091
19,2016-05,TN,NASHVILLE,2016-05,4.13,"(-86.779336, 36.205563)",37207,92700.44,Refinancing of Apt,0.38527368421052627,0.2668892653979378,0.4053315789473685,0.2711631085707586,0.4424947368421052,0.2719259292889286,0.5332263157894737,0.27277947739034547,0.6455710526315791,0.27788010799865936,0.9348736842105263,0.2731663944186847,1.2675078947368421,0.2702373630736349,0.2261904761904762,0.260693818289137,0.4185714285714286,0.2666807794356739,0.5914285714285713,0.284431532050119,1.3004761904761903,0.42154756321748255,1.8061904761904766,0.34708116364664887,2.2166666666666663,0.17574287129350483,2.627619047619048,0.1360956954442899,48154770296.6926,0.2102680850797611,11496937509.4445,0.24588646912686635,87.39008859346599,-0.12882478721882365,2.2,-0.24283693680628562,0.9,-0.22280874228841938,-86.779336,36.205563
20,2016-06,TN,NASHVILLE,2016-06,3.84,"(-86.7478007, 36.141272)",37210,76702.69,Refinancing of Apt,0.3904409090909091,0.2668892653979378,0.41572500000000007,0.2711631085707586,0.4527090909090909,0.2719259292889286,0.5394386363636363,0.27277947739034547,0.6516204545454546,0.27788010799865936,0.9360386363636366,0.2731663944186847,1.2592227272727274,0.2702373630736349,0.22136363636363632,0.260693818289137,0.40409090909090906,0.2666807794356739,0.5522727272727272,0.284431532050119,1.1663636363636367,0.42154756321748255,1.6440909090909095,0.34708116364664887,2.019090909090909,0.17574287129350483,2.452272727272727,0.1360956954442899,48927223434.2447,0.2102680850797611,11531266279.4831,0.24588646912686635,88.1942388876454,-0.12882478721882365,2.1,-0.24283693680628562,1.0,-0.22280874228841938,-86.7478007,36.141272
21,2016-07,TN,NASHVILLE,2016-07,4.2,"(-86.691243, 36.067783)",37013,74452.83,Refinancing of Apt,0.41380476190476195,0.2668892653979378,0.43819285714285716,0.2711631085707586,0.4828833333333333,0.2719259292889286,0.5734595238095239,0.27277947739034547,0.6963095238095237,0.27788010799865936,0.9990666666666668,0.2731663944186847,1.31707619047619,0.2702373630736349,0.2635000000000001,0.260693818289137,0.4040000000000001,0.2666807794356739,0.5135000000000001,0.284431532050119,1.0715,0.42154756321748255,1.504,0.34708116364664887,1.8224999999999998,0.17574287129350483,2.227,0.1360956954442899,48187387172.2131,0.2102680850797611,11412820253.2316,0.24588646912686635,88.3913281030881,-0.12882478721882365,2.4,-0.24283693680628562,0.9,-0.22280874228841938,-86.691243,36.067783
22,2017-07,TN,NASHVILLE,2017-07,3.41,"(-86.80254000000001, 36.160221)",37203,83570.52,Refinancing of Apt,1.1766928571428568,0.2668892653979378,1.1913757142857144,0.2711631085707586,1.2280366666666667,0.2719259292889286,1.2566676190476191,0.27277947739034547,1.307512857142857,0.27788010799865936,1.4570814285714284,0.2731663944186847,1.7410885714285718,0.2702373630736349,0.9720000000000001,0.260693818289137,1.1284999999999996,0.2666807794356739,1.2235,0.284431532050119,1.8720000000000003,0.42154756321748255,2.3179999999999996,0.34708116364664887,2.6505,0.17574287129350483,2.884,0.1360956954442899,48441183549.9275,0.2102680850797611,12103218541.1776,0.24588646912686635,89.9213768261837,-0.12882478721882365,2.2,-0.24283693680628562,0.8,-0.22280874228841938,-86.80254000000001,36.160221
23,2017-11,TN,NASHVILLE,2017-11,3.9,"(-86.7600824, 36.165869)",37206,56723.46,Refinancing of Apt,1.183300476190476,0.2668892653979378,1.2036563636363637,0.2711631085707586,1.2878790909090911,0.2719259292889286,1.3757831818181818,0.27277947739034547,1.4342040909090912,0.27788010799865936,1.6264599999999996,0.2731663944186847,1.9015695454545458,0.2702373630736349,1.09,0.260693818289137,1.3895238095238096,0.2666807794356739,1.5600000000000003,0.284431532050119,2.05,0.42154756321748255,2.353333333333333,0.34708116364664887,2.6023809523809525,0.17574287129350483,2.801904761904762,0.1360956954442899,48416221734.2909,0.2102680850797611,11223830878.8235,0.24588646912686635,88.1148323663994,-0.12882478721882365,2.1,-0.24283693680628562,0.7,-0.22280874228841938,-86.7600824,36.165869
24,2017-12,TN,NASHVILLE,2017-12,3.84,"(-93.2565387, 44.7929155)",37203,101305.36,Refinancing of Apt,1.3144094736842107,0.2668892653979378,1.3913115789473685,0.2711631085707586,1.4850410526315792,0.2719259292889286,1.5354463157894738,0.27277947739034547,1.6017521052631578,0.27788010799865936,1.7680373684210524,0.2731663944186847,2.0434931578947366,0.2702373630736349,1.204,0.260693818289137,1.4950000000000003,0.2666807794356739,1.7005,0.284431532050119,2.1819999999999995,0.42154756321748255,2.4025,0.34708116364664887,2.5970000000000004,0.17574287129350483,2.768,0.1360956954442899,47520522623.6854,0.2102680850797611,11226317067.5623,0.24588646912686635,87.010875232225,-0.12882478721882365,2.3,-0.24283693680628562,0.7,-0.22280874228841938,-93.2565387,44.7929155
25,2018-01,TN,NASHVILLE,2018-01,3.29,"(-86.835771, 36.211676000000004)",37207,117801.48,Refinancing of Apt,1.4378880952380952,0.2668892653979378,1.467563181818182,0.2711631085707586,1.5610881818181819,0.2719259292889286,1.6355336363636364,0.27277947739034547,1.733970909090909,0.27788010799865936,1.9067609090909092,0.2731663944186847,2.196459545454545,0.2702373630736349,1.3000000000000003,0.260693818289137,1.6199999999999994,0.2666807794356739,1.8028571428571425,0.284431532050119,2.381904761904762,0.42154756321748255,2.5838095238095242,0.34708116364664887,2.7342857142857144,0.17574287129350483,2.8776190476190475,0.1360956954442899,49256214828.7987,0.2102680850797611,11318405616.2761,0.24588646912686635,88.50967086025801,-0.12882478721882365,2.5,-0.24283693680628562,0.7,-0.22280874228841938,-86.835771,36.211676000000004
26,2018-04,TN,NASHVILLE,2018-04,4.22,"(-86.750883, 36.209003)",37207,127914.36,Refinancing of Apt,1.7027510000000003,0.2668892653979378,1.7432829999999995,0.2711631085707586,1.896724,0.2719259292889286,2.0408605,0.27277947739034547,2.349426,0.27788010799865936,2.493657999999999,0.2731663944186847,2.7355454999999997,0.2702373630736349,1.6604761904761904,0.260693818289137,1.9780952380952381,0.2666807794356739,2.153809523809524,0.284431532050119,2.701904761904762,0.42154756321748255,2.869047619047619,0.34708116364664887,2.9595238095238092,0.17574287129350483,3.0719047619047624,0.1360956954442899,50617906919.2487,0.2102680850797611,12109088557.0787,0.24588646912686635,87.17587933428369,-0.12882478721882365,1.8,-0.24283693680628562,0.7,-0.22280874228841938,-86.750883,36.209003
27,2018-07,TN,NASHVILLE,2018-07,4.31,"(-75.948802, 42.113586)",37210,131342.31333333332,Refinancing of Apt,1.918467142857143,0.2668892653979378,1.9587813636363633,0.2711631085707586,2.0789990909090905,0.2719259292889286,2.1733236363636363,0.27277947739034547,2.3391181818181823,0.27788010799865936,2.519525454545455,0.2731663944186847,2.7944931818181815,0.2702373630736349,1.8933333333333329,0.260693818289137,2.1680952380952383,0.2666807794356739,2.3876190476190478,0.284431532050119,2.7776190476190483,0.42154756321748255,2.8890476190476195,0.34708116364664887,2.944761904761905,0.17574287129350483,3.006666666666667,0.1360956954442899,50828048870.0026,0.2102680850797611,12917630009.557,0.24588646912686635,,-0.12882478721882365,2.3,-0.24283693680628562,0.6,-0.22280874228841938,-75.948802,42.113586
