,Month,"('PROPERTY STATE', '')","('PROPERTY CITY', '')","('Month', '')","('INTEREST RATE', 'mean')","('coor', 'first')","('CURRENT PRINCIPAL AND INTEREST', 'mean')","('Category', '')",ON,Corr with ON,1W,Corr with 1W,1M,Corr with 1M,2M,Corr with 2M,3M,Corr with 3M,6M,Corr with 6M,12M,Corr with 12M,1 Mo,Corr with 1 Mo,6 Mo,Corr with 6 Mo,1 Yr,Corr with 1 Yr,5 Yr,Corr with 5 Yr,10 Yr,Corr with 10 Yr,20 Yr,Corr with 20 Yr,30 Yr,Corr with 30 Yr,auto_vol(-1),Corr with auto_vol(-1),student_vol(-1),Corr with student_vol(-1),credit_tightness(-3),Corr with credit_tightness(-3),mortgage 30-89(-2),Corr with mortgage 30-89(-2),mortgage 90(-1),Corr with mortgage 90(-1),long,lat
10,2013-07,AL,BIRMINGHAM,2013-07,2.92,"(122.81, 11.0)",15697.55,Refinancing of Apt,0.12117913043478262,-0.023331549721728857,0.15611695652173913,-0.044233838884212236,0.19111913043478265,-0.07934301573351836,0.232388695652174,-0.1448955515402466,0.26758260869565215,-0.2074509168535222,0.40307869565217386,-0.29598196068981375,0.6838491304347826,-0.25288537344709316,0.020909090909090912,-0.04443323625315346,0.07363636363636367,-0.031136452674310006,0.12181818181818184,0.055519053508793374,1.4031818181818183,0.6099433177286896,2.5822727272727275,0.5465311868119892,3.3072727272727276,0.46141503521563854,3.605,0.4235467832885827,41507587847.7023,-0.2871034862240336,9260696074.4491,0.36980857749966456,86.5850023909696,0.1957830491242161,3.8,0.25940508211078045,2.5,0.39493127529690236,122.81,11.0
11,2013-08,AL,BIRMINGHAM,2013-08,3.16,"(11.47, 51.971109999999996)",12340.16,Refinancing of Apt,0.11782999999999999,-0.023331549721728857,0.1493142857142857,-0.044233838884212236,0.1840704761904762,-0.07934301573351836,0.22633523809523812,-0.1448955515402466,0.2633952380952381,-0.2074509168535222,0.3949285714285714,-0.29598196068981375,0.6679499999999999,-0.25288537344709316,0.03681818181818183,-0.04443323625315346,0.07181818181818184,-0.031136452674310006,0.12681818181818183,0.055519053508793374,1.5204545454545455,0.6099433177286896,2.7372727272727273,0.5465311868119892,3.488181818181818,0.46141503521563854,3.757727272727273,0.4235467832885827,41471481477.9035,-0.2871034862240336,8901986132.75728,0.36980857749966456,88.29263433660921,0.1957830491242161,4.1,0.25940508211078045,2.4,0.39493127529690236,11.47,51.971109999999996
12,2014-04,AL,BIRMINGHAM,2014-04,3.8,"(-86.816402, 33.553902)",11062.29,Refinancing of Apt,0.08864000000000001,-0.023331549721728857,0.120115,-0.044233838884212236,0.1517,-0.07934301573351836,0.1918625,-0.1448955515402466,0.227495,-0.2074509168535222,0.32422500000000004,-0.29598196068981375,0.550005,-0.25288537344709316,0.023333333333333345,-0.04443323625315346,0.05333333333333336,-0.031136452674310006,0.10761904761904763,0.055519053508793374,1.7009523809523805,0.6099433177286896,2.705238095238095,0.5465311868119892,3.265238095238095,0.46141503521563854,3.5176190476190476,0.4235467832885827,44555116847.5878,-0.2871034862240336,10653400066.5467,0.36980857749966456,84.4459748156831,0.1957830491242161,3.9,0.25940508211078045,2.7,0.39493127529690236,-86.816402,33.553902
13,2015-02,AL,BIRMINGHAM,2015-02,4.25,"(-86.805073, 33.509673)",118727.38,Refinancing of Apt,0.11784999999999998,-0.023331549721728857,0.13764249999999997,-0.044233838884212236,0.17207499999999998,-0.07934301573351836,0.2121925,-0.1448955515402466,0.25842,-0.2074509168535222,0.37596500000000005,-0.29598196068981375,0.6601375,-0.25288537344709316,0.017894736842105265,-0.04443323625315346,0.07105263157894741,-0.031136452674310006,0.22421052631578947,0.055519053508793374,1.472631578947368,0.6099433177286896,1.9752631578947366,0.5465311868119892,2.3384210526315794,0.46141503521563854,2.566315789473684,0.4235467832885827,45667781053.6763,-0.2871034862240336,11733364706.6996,0.36980857749966456,82.72786465890579,0.1957830491242161,3.6,0.25940508211078045,2.5,0.39493127529690236,-86.805073,33.509673
14,2015-03,AL,BIRMINGHAM,2015-03,3.8,"(-91.227587, 43.806569)",25468.48,Refinancing of Apt,0.12134999999999999,-0.023331549721728857,0.14022954545454547,-0.044233838884212236,0.17560000000000003,-0.07934301573351836,0.21958181818181813,-0.1448955515402466,0.26829772727272727,-0.2074509168535222,0.39945,-0.29598196068981375,0.700025,-0.25288537344709316,0.02272727272727273,-0.04443323625315346,0.11000000000000001,-0.031136452674310006,0.25363636363636366,0.055519053508793374,1.5190909090909088,0.6099433177286896,2.042727272727273,0.5465311868119892,2.4068181818181817,0.46141503521563854,2.626363636363636,0.4235467832885827,45758876905.2845,-0.2871034862240336,11837215038.8922,0.36980857749966456,82.4770523961592,0.1957830491242161,3.8,0.25940508211078045,2.4,0.39493127529690236,-91.227587,43.806569
15,2016-02,AL,BIRMINGHAM,2016-02,3.72,"(-86.908253, 33.480815)",14469.51,Refinancing of Apt,0.3714619047619048,-0.023331549721728857,0.39233095238095245,-0.044233838884212236,0.43129761904761904,-0.07934301573351836,0.5186452380952381,-0.1448955515402466,0.6227190476190477,-0.2074509168535222,0.8697642857142857,-0.29598196068981375,1.1407690476190477,-0.25288537344709316,0.25600000000000006,-0.04443323625315346,0.445,-0.031136452674310006,0.534,0.055519053508793374,1.222,0.6099433177286896,1.7794999999999999,0.5465311868119892,2.1990000000000003,0.46141503521563854,2.623,0.4235467832885827,48154770296.6926,-0.2871034862240336,11404853913.5663,0.36980857749966456,81.9752078939728,0.1957830491242161,3.7,0.25940508211078045,1.9,0.39493127529690236,-86.908253,33.480815
16,2016-04,AL,BIRMINGHAM,2016-04,3.6,"(-86.8024, 33.5207)",44812.0,Refinancing of Apt,0.38031428571428566,-0.023331549721728857,0.39864523809523805,-0.044233838884212236,0.4373976190476192,-0.07934301573351836,0.5229452380952381,-0.1448955515402466,0.6327499999999999,-0.2074509168535222,0.9025404761904764,-0.29598196068981375,1.2222214285714286,-0.25288537344709316,0.18761904761904763,-0.04443323625315346,0.37238095238095237,-0.031136452674310006,0.5557142857142858,0.055519053508793374,1.2580952380952382,0.6099433177286896,1.8052380952380953,0.5465311868119892,2.2104761904761907,0.46141503521563854,2.6233333333333335,0.4235467832885827,48187387172.2131,-0.2871034862240336,11362184412.0981,0.36980857749966456,83.80897781081251,0.1957830491242161,3.1,0.25940508211078045,1.8,0.39493127529690236,-86.8024,33.5207
17,2016-05,AL,BIRMINGHAM,2016-05,3.29,"(-86.815374, 33.431767)",86662.66,Refinancing of Apt,0.38527368421052627,-0.023331549721728857,0.4053315789473685,-0.044233838884212236,0.4424947368421052,-0.07934301573351836,0.5332263157894737,-0.1448955515402466,0.6455710526315791,-0.2074509168535222,0.9348736842105263,-0.29598196068981375,1.2675078947368421,-0.25288537344709316,0.2261904761904762,-0.04443323625315346,0.4185714285714286,-0.031136452674310006,0.5914285714285713,0.055519053508793374,1.3004761904761903,0.6099433177286896,1.8061904761904766,0.5465311868119892,2.2166666666666663,0.46141503521563854,2.627619047619048,0.4235467832885827,48887248013.451,-0.2871034862240336,10916249757.9916,0.36980857749966456,85.06205357591242,0.1957830491242161,3.0,0.25940508211078045,1.7,0.39493127529690236,-86.815374,33.431767
18,2016-12,AL,BIRMINGHAM,2016-12,3.08,"(-86.8024, 33.5207)",134542.67,Refinancing of Apt,0.5606285,-0.023331549721728857,0.6315605,-0.044233838884212236,0.7119585,-0.07934301573351836,0.7883325000000001,-0.1448955515402466,0.9753284999999998,-0.2074509168535222,1.3063339999999999,-0.29598196068981375,1.6692235,-0.25288537344709316,0.42333333333333334,-0.04443323625315346,0.638095238095238,-0.031136452674310006,0.8661904761904763,0.055519053508793374,1.9590476190476194,0.6099433177286896,2.491904761904762,0.5465311868119892,2.835238095238095,0.46141503521563854,3.1133333333333324,0.4235467832885827,49971382532.5922,-0.2871034862240336,12137144620.0221,0.36980857749966456,88.3913281030881,0.1957830491242161,3.7,0.25940508211078045,1.4,0.39493127529690236,-86.8024,33.5207
19,2017-06,AL,BIRMINGHAM,2017-06,3.45,"(-86.688273, 33.665820000000004)",47380.55,Refinancing of Apt,1.0640909090909094,-0.023331549721728857,1.1183336363636365,-0.044233838884212236,1.1714068181818182,-0.07934301573351836,1.2101513636363637,-0.1448955515402466,1.2624095454545452,-0.2074509168535222,1.4322822727272726,-0.29598196068981375,1.7322577272727273,-0.25288537344709316,0.8413636363636363,-0.04443323625315346,1.1095454545454546,-0.031136452674310006,1.200909090909091,0.055519053508793374,1.7740909090909094,0.6099433177286896,2.186818181818182,0.5465311868119892,2.5399999999999996,0.46141503521563854,2.796363636363637,0.4235467832885827,48693341763.9087,-0.2871034862240336,12747516848.3499,0.36980857749966456,88.7707153640316,0.1957830491242161,2.9,0.25940508211078045,1.3,0.39493127529690236,-86.688273,33.665820000000004
