,Month,"('PROPERTY STATE', '')","('PROPERTY CITY', '')","('Month', '')","('INTEREST RATE', 'mean')","('coor', 'first')","('CURRENT PRINCIPAL AND INTEREST', 'mean')","('Category', '')",ON,Corr with ON,1W,Corr with 1W,1M,Corr with 1M,2M,Corr with 2M,3M,Corr with 3M,6M,Corr with 6M,12M,Corr with 12M,1 Mo,Corr with 1 Mo,6 Mo,Corr with 6 Mo,1 Yr,Corr with 1 Yr,5 Yr,Corr with 5 Yr,10 Yr,Corr with 10 Yr,20 Yr,Corr with 20 Yr,30 Yr,Corr with 30 Yr,auto_vol(-4),Corr with auto_vol(-4),student_vol(-3),Corr with student_vol(-3),credit_tightness(4),Corr with credit_tightness(4),mortgage 30-89(1),Corr with mortgage 30-89(1),mortgage 90(-4),Corr with mortgage 90(-4),long,lat
22,2013-09,CA,LOS ANGELES,2013-09,4.53,"(-118.2439, 34.0544)",41537.36,Refinancing of Apt,0.11272380952380952,0.07152112551854696,0.14323238095238094,0.07207390206048826,0.18057476190476196,0.0748536583198044,0.22133904761904755,0.06652281150920963,0.2531785714285715,0.06152179153796658,0.38033809523809525,0.03061210517424844,0.6526857142857143,0.013886854242453091,0.017500000000000005,0.08539554894167437,0.04150000000000001,0.08752261354747799,0.11850000000000002,0.09816418222575464,1.5959999999999999,0.36098541546569135,2.8095,0.4181978204651475,3.526,0.3480495679853783,3.7870000000000004,0.32053212281298255,40995097959.5386,0.06940896093797648,9260696074.4491,-0.24925806237695855,84.4459748156831,-0.15130680462920718,2.0,-0.2015637850456069,2.4,-0.04211304250499426,-118.2439,34.0544
23,2013-11,CA,LOS ANGELES,2013-11,4.38,"(-118.32256000000001, 34.07819)",48901.88,Refinancing of Apt,0.10274761904761903,0.07152112551854696,0.12919047619047616,0.07207390206048826,0.1672714285714286,0.0748536583198044,0.20747142857142856,0.06652281150920963,0.2382452380952381,0.06152179153796658,0.35063809523809525,0.03061210517424844,0.5866738095238094,0.013886854242453091,0.046842105263157914,0.08539554894167437,0.09842105263157898,0.08752261354747799,0.12157894736842105,0.09816418222575464,1.3710526315789473,0.36098541546569135,2.7184210526315793,0.4181978204651475,3.503684210526316,0.3480495679853783,3.7999999999999985,0.32053212281298255,41471481477.9035,0.06940896093797648,10210246554.7955,-0.24925806237695855,80.910251046009,-0.15130680462920718,2.1,-0.2015637850456069,2.1,-0.04211304250499426,-118.32256000000001,34.07819
24,2013-12,CA,LOS ANGELES,2013-12,3.9,"(-118.45434399999999, 34.221333)",33821.6,Refinancing of Apt,0.10022500000000001,0.07152112551854696,0.1273025,0.07207390206048826,0.16723,0.0748536583198044,0.2127325,0.06652281150920963,0.24389749999999996,0.06152179153796658,0.34639499999999995,0.03061210517424844,0.579045,0.013886854242453091,0.019047619047619053,0.08539554894167437,0.09523809523809526,0.08752261354747799,0.13285714285714287,0.09816418222575464,1.5761904761904764,0.36098541546569135,2.901904761904762,0.4181978204651475,3.6266666666666674,0.3480495679853783,3.889047619047619,0.32053212281298255,41334062733.8549,0.06940896093797648,10216278752.7557,-0.24925806237695855,82.56600445924391,-0.15130680462920718,2.0,-0.2015637850456069,2.0,-0.04211304250499426,-118.45434399999999,34.221333
25,2014-02,CA,LOS ANGELES,2014-02,4.14,"(-118.312848, 34.068825)",19562.26,Refinancing of Apt,0.08627,0.07152112551854696,0.11939250000000004,0.07207390206048826,0.155105,0.0748536583198044,0.19663749999999997,0.06652281150920963,0.23520249999999998,0.06152179153796658,0.3308,0.03061210517424844,0.554605,0.013886854242453091,0.046842105263157914,0.08539554894167437,0.08105263157894738,0.08752261354747799,0.11684210526315793,0.09816418222575464,1.5157894736842106,0.36098541546569135,2.7094736842105265,0.4181978204651475,3.3847368421052626,0.3480495679853783,3.6626315789473685,0.32053212281298255,41244159430.5284,0.06940896093797648,10396023519.0372,-0.24925806237695855,81.9669757663089,-0.15130680462920718,1.8,-0.2015637850456069,1.9,-0.04211304250499426,-118.312848,34.068825
26,2014-04,CA,LOS ANGELES,2014-04,3.8083333333333336,"(-118.537374, 34.241045)",24325.66,Refinancing of Apt,0.08864000000000001,0.07152112551854696,0.120115,0.07207390206048826,0.1517,0.0748536583198044,0.1918625,0.06652281150920963,0.227495,0.06152179153796658,0.32422500000000004,0.03061210517424844,0.550005,0.013886854242453091,0.023333333333333345,0.08539554894167437,0.05333333333333336,0.08752261354747799,0.10761904761904763,0.09816418222575464,1.7009523809523805,0.36098541546569135,2.705238095238095,0.4181978204651475,3.265238095238095,0.3480495679853783,3.5176190476190476,0.32053212281298255,41561863313.5151,0.06940896093797648,9438159522.248821,-0.24925806237695855,81.06604477988621,-0.15130680462920718,1.7,-0.2015637850456069,1.9,-0.04211304250499426,-118.537374,34.241045
27,2014-05,CA,LOS ANGELES,2014-05,4.11,"(-122.06, 36.97)",10850.73,Refinancing of Apt,0.08842000000000001,0.07152112551854696,0.1198375,0.07207390206048826,0.15035749999999998,0.0748536583198044,0.1914675,0.06652281150920963,0.22609000000000004,0.06152179153796658,0.3231200000000001,0.03061210517424844,0.537955,0.013886854242453091,0.026666666666666665,0.08539554894167437,0.05190476190476192,0.08752261354747799,0.0966666666666667,0.09816418222575464,1.5928571428571427,0.36098541546569135,2.559047619047619,0.4181978204651475,3.1152380952380954,0.3480495679853783,3.3899999999999997,0.32053212281298255,42151687038.4775,0.06940896093797648,10011024566.6146,-0.24925806237695855,82.2508390398281,-0.15130680462920718,1.4,-0.2015637850456069,1.9,-0.04211304250499426,-122.06,36.97
28,2014-06,CA,LOS ANGELES,2014-06,3.9074999999999998,"(-117.3897811, 33.6934272)",31177.2925,Refinancing of Apt,0.09278571428571428,0.07152112551854696,0.12241428571428574,0.07207390206048826,0.1523738095238095,0.0748536583198044,0.19377380952380954,0.06652281150920963,0.2309452380952381,0.06152179153796658,0.32388809523809525,0.03061210517424844,0.5421714285714285,0.013886854242453091,0.024285714285714296,0.08539554894167437,0.06047619047619051,0.08752261354747799,0.10476190476190479,0.09816418222575464,1.679047619047619,0.36098541546569135,2.5985714285714288,0.4181978204651475,3.1533333333333333,0.3480495679853783,3.4199999999999995,0.32053212281298255,43204378466.7468,0.06940896093797648,10653400066.5467,-0.24925806237695855,82.08517590205541,-0.15130680462920718,1.7,-0.2015637850456069,1.7,-0.04211304250499426,-117.3897811,33.6934272
29,2014-07,CA,LOS ANGELES,2014-07,3.575,"(-118.29, 34.01)",11765.42,Refinancing of Apt,0.09286956521739129,0.07152112551854696,0.12270652173913045,0.07207390206048826,0.15438695652173914,0.0748536583198044,0.1955586956521739,0.06652281150920963,0.23417391304347826,0.06152179153796658,0.32826086956521744,0.03061210517424844,0.5557695652173912,0.013886854242453091,0.024090909090909093,0.08539554894167437,0.059545454545454575,0.08752261354747799,0.11136363636363639,0.09816418222575464,1.699545454545455,0.36098541546569135,2.542272727272727,0.4181978204651475,3.071363636363636,0.3480495679853783,3.3318181818181816,0.32053212281298255,44555116847.5878,0.06940896093797648,11032404366.8063,-0.24925806237695855,82.72786465890579,-0.15130680462920718,1.9,-0.2015637850456069,1.7,-0.04211304250499426,-118.29,34.01
30,2014-08,CA,LOS ANGELES,2014-08,3.75,"(-118.453781, 33.988543)",41274.86,Refinancing of Apt,0.090785,0.07152112551854696,0.121725,0.07207390206048826,0.15602,0.0748536583198044,0.19527250000000002,0.06652281150920963,0.23465000000000003,0.06152179153796658,0.32965500000000003,0.03061210517424844,0.55889,0.013886854242453091,0.030000000000000006,0.08539554894167437,0.0523809523809524,0.08752261354747799,0.10714285714285714,0.09816418222575464,1.6314285714285717,0.36098541546569135,2.42,0.4181978204651475,2.9366666666666665,0.3480495679853783,3.2009523809523808,0.32053212281298255,44109559396.2995,0.06940896093797648,9507943209.106209,-0.24925806237695855,82.4770523961592,-0.15130680462920718,1.6,-0.2015637850456069,1.6,-0.04211304250499426,-118.453781,33.988543
31,2014-10,CA,LOS ANGELES,2014-10,3.49,"(-118.4368419, 34.058693299999995)",90796.52,Refinancing of Apt,0.09059565217391304,0.07152112551854696,0.11953260869565213,0.07207390206048826,0.15351739130434783,0.0748536583198044,0.1974043478260869,0.06652281150920963,0.2313760869565217,0.06152179153796658,0.3236195652173913,0.03061210517424844,0.5523869565217392,0.013886854242453091,0.020909090909090912,0.08539554894167437,0.05045454545454548,0.08752261354747799,0.10454545454545458,0.09816418222575464,1.5459090909090911,0.36098541546569135,2.304090909090909,0.4181978204651475,2.7731818181818184,0.3480495679853783,3.039999999999999,0.32053212281298255,43938467193.2505,0.06940896093797648,10638305940.4607,-0.24925806237695855,82.122236078369,-0.15130680462920718,1.6,-0.2015637850456069,1.6,-0.04211304250499426,-118.4368419,34.058693299999995
32,2014-12,CA,LOS ANGELES,2014-12,4.09,"(-118.449541, 34.04803)",87073.13,Refinancing of Apt,0.1101,0.07152112551854696,0.1330809523809524,0.07207390206048826,0.16305,0.0748536583198044,0.20744285714285715,0.06652281150920963,0.2446071428571429,0.06152179153796658,0.34302142857142864,0.03061210517424844,0.6021190476190476,0.013886854242453091,0.02500000000000001,0.08539554894167437,0.1063636363636364,0.08752261354747799,0.21454545454545454,0.09816418222575464,1.64,0.36098541546569135,2.2072727272727275,0.4181978204651475,2.5504545454545453,0.3480495679853783,2.8331818181818185,0.32053212281298255,45277214883.1472,0.06940896093797648,11159124696.1814,-0.24925806237695855,79.25862065623551,-0.15130680462920718,1.9,-0.2015637850456069,1.6,-0.04211304250499426,-118.449541,34.04803
33,2015-01,CA,LOS ANGELES,2015-01,3.48,"(-118.17931899999999, 34.04658)",48282.17,Refinancing of Apt,0.11871428571428574,0.07152112551854696,0.1349785714285714,0.07207390206048826,0.16807857142857144,0.0748536583198044,0.2135952380952381,0.06652281150920963,0.2543190476190476,0.06152179153796658,0.35825714285714294,0.03061210517424844,0.6221666666666666,0.013886854242453091,0.018000000000000006,0.08539554894167437,0.08300000000000003,0.08752261354747799,0.19549999999999998,0.09816418222575464,1.3744999999999998,0.36098541546569135,1.8814999999999997,0.4181978204651475,2.199,0.3480495679853783,2.455,0.32053212281298255,44885858708.7515,0.06940896093797648,10950177839.1879,-0.24925806237695855,83.34061286074021,-0.15130680462920718,1.5,-0.2015637850456069,1.5,-0.04211304250499426,-118.17931899999999,34.04658
