,PROPERTY STATE,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol(2),Corr with auto_vol(2),student_vol(-2),Corr with student_vol(-2),credit_tightness(-4),Corr with credit_tightness(-4),mortgage 30-89(2),Corr with mortgage 30-89(2),mortgage 90(-4),Corr with mortgage 90(-4)
28,MA,BOSTON,2015-12,3.58,All,0.2286238095238095,3.3513761904761905,0.1683261904667712,0.289352380952381,3.2906476190476193,0.16696144033920163,0.3523071428571429,3.2276928571428574,0.160800425136134,0.44092857142857156,3.1390714285714285,0.1583987310119647,0.5332357142857143,3.0467642857142856,0.1462380404181326,0.7638285714285715,2.8161714285714288,0.11380266312514284,1.0841380952380955,2.4958619047619046,0.08531039824456595,0.17181818181818184,3.408181818181818,0.189061515316767,0.4990909090909091,3.080909090909091,0.14667253602512828,0.6536363636363638,2.9263636363636363,0.11726314787901075,1.6986363636363635,1.8813636363636366,0.08530231982861414,2.2427272727272736,1.3372727272727265,0.17758160245346816,2.6072727272727274,0.9727272727272727,0.18858317543753633,2.97,0.6099999999999999,0.17416228459033062,48927223434.2447,-0.24530063586471074,11758109185.709,0.2088468004058549,82.89218119322959,0.16721826549529697,1.7,0.25385327899805793,1.7,0.28373504906825137
29,MA,BOSTON,2016-01,3.48,All,0.36607999999999996,3.1139200000000002,0.1683261904667712,0.387725,3.092275,0.16696144033920163,0.42545,3.05455,0.160800425136134,0.5163949999999999,2.9636050000000003,0.1583987310119647,0.6195525000000001,2.8604475,0.1462380404181326,0.8560224999999999,2.6239775,0.11380266312514284,1.1534299999999997,2.3265700000000002,0.08531039824456595,0.22736842105263158,3.2526315789473683,0.189061515316767,0.43473684210526314,3.0452631578947367,0.14667253602512828,0.5431578947368422,2.9368421052631577,0.11726314787901075,1.5184210526315787,1.9615789473684213,0.08530231982861414,2.085263157894737,1.3947368421052628,0.17758160245346816,2.4889473684210524,0.9910526315789476,0.18858317543753633,2.8584210526315785,0.6215789473684215,0.17416228459033062,48187387172.2131,-0.24530063586471074,10798655053.3939,0.2088468004058549,81.36742750908279,0.16721826549529697,1.6,0.25385327899805793,1.6,0.28373504906825137
30,MA,BOSTON,2016-07,4.54,All,0.41380476190476195,4.126195238095238,0.1683261904667712,0.43819285714285716,4.101807142857143,0.16696144033920163,0.4828833333333333,4.0571166666666665,0.160800425136134,0.5734595238095239,3.966540476190476,0.1583987310119647,0.6963095238095237,3.8436904761904764,0.1462380404181326,0.9990666666666668,3.5409333333333333,0.11380266312514284,1.31707619047619,3.22292380952381,0.08531039824456595,0.2635000000000001,4.2764999999999995,0.189061515316767,0.4040000000000001,4.136,0.14667253602512828,0.5135000000000001,4.0265,0.11726314787901075,1.0715,3.4685,0.08530231982861414,1.504,3.036,0.17758160245346816,1.8224999999999998,2.7175000000000002,0.18858317543753633,2.227,2.313,0.17416228459033062,50249654907.7038,-0.24530063586471074,11703539581.608,0.2088468004058549,83.5754036116387,0.16721826549529697,1.6,0.25385327899805793,1.4,0.28373504906825137
31,MA,BOSTON,2016-09,3.05,All,0.42159363636363634,2.6284063636363637,0.1683261904667712,0.4495609090909092,2.6004390909090906,0.16696144033920163,0.5270018181818182,2.5229981818181817,0.160800425136134,0.6625254545454545,2.387474545454545,0.1583987310119647,0.8496804545454547,2.200319545454545,0.1462380404181326,1.2471445454545458,1.802855454545454,0.11380266312514284,1.5560313636363639,1.493968636363636,0.08531039824456595,0.1914285714285715,2.8585714285714285,0.189061515316767,0.4671428571428572,2.5828571428571427,0.14667253602512828,0.5933333333333333,2.4566666666666666,0.11726314787901075,1.178095238095238,1.8719047619047617,0.08530231982861414,1.6304761904761906,1.4195238095238092,0.17758160245346816,2.0152380952380957,1.034761904761904,0.18858317543753633,2.350476190476191,0.699523809523809,0.17416228459033062,49971382532.5922,-0.24530063586471074,11531266279.4831,0.2088468004058549,85.2359522201137,0.16721826549529697,1.5,0.25385327899805793,1.3,0.28373504906825137
32,MA,BOSTON,2016-10,3.14,All,0.4307719047619048,2.709228095238095,0.1683261904667712,0.457582380952381,2.682417619047619,0.16696144033920163,0.5307795238095238,2.6092204761904765,0.160800425136134,0.6609890476190475,2.4790109523809525,0.1583987310119647,0.8786828571428573,2.261317142857143,0.1462380404181326,1.258856666666667,1.8811433333333332,0.11380266312514284,1.577814761904762,1.5621852380952381,0.08531039824456595,0.24400000000000005,2.896,0.189061515316767,0.47700000000000004,2.6630000000000003,0.14667253602512828,0.6595000000000001,2.4805,0.11726314787901075,1.2719999999999998,1.8680000000000003,0.08530231982861414,1.7645000000000004,1.3754999999999997,0.17758160245346816,2.1705,0.9695,0.18858317543753633,2.5004999999999997,0.6395000000000004,0.17416228459033062,51124149514.2735,-0.24530063586471074,11412820253.2316,0.2088468004058549,85.1896726255448,0.16721826549529697,1.7,0.25385327899805793,1.2,0.28373504906825137
33,MA,BOSTON,2016-11,3.88,All,0.4339245454545454,3.4460754545454546,0.1683261904667712,0.45880500000000013,3.421195,0.16696144033920163,0.5631090909090911,3.3168909090909087,0.160800425136134,0.7006386363636362,3.179361363636364,0.1583987310119647,0.9084640909090909,2.971535909090909,0.1462380404181326,1.2693081818181815,2.6106918181818184,0.11380266312514284,1.6029650000000002,2.2770349999999997,0.08531039824456595,0.29999999999999993,3.58,0.189061515316767,0.5834999999999999,3.2965,0.14667253602512828,0.736,3.144,0.11726314787901075,1.596,2.284,0.08530231982861414,2.142,1.738,0.17758160245346816,2.5369999999999995,1.3430000000000004,0.18858317543753633,2.8620000000000005,1.0179999999999993,0.17416228459033062,49588706606.1033,-0.24530063586471074,11482367114.4991,0.2088468004058549,87.39008859346599,0.16721826549529697,1.8,0.25385327899805793,1.2,0.28373504906825137
34,MA,BOSTON,2016-12,3.08,All,0.5606285,2.5193715,0.1683261904667712,0.6315605,2.4484395,0.16696144033920163,0.7119585,2.3680415,0.160800425136134,0.7883325000000001,2.2916675,0.1583987310119647,0.9753284999999998,2.1046715000000003,0.1462380404181326,1.3063339999999999,1.7736660000000002,0.11380266312514284,1.6692235,1.4107765,0.08531039824456595,0.42333333333333334,2.6566666666666667,0.189061515316767,0.638095238095238,2.441904761904762,0.14667253602512828,0.8661904761904763,2.2138095238095237,0.11726314787901075,1.9590476190476194,1.1209523809523807,0.08530231982861414,2.491904761904762,0.5880952380952382,0.17758160245346816,2.835238095238095,0.24476190476190496,0.18858317543753633,3.1133333333333324,-0.03333333333333233,0.17416228459033062,48913265551.9221,-0.24530063586471074,11692339154.1207,0.2088468004058549,88.1942388876454,0.16721826549529697,1.4,0.25385327899805793,1.2,0.28373504906825137
35,MA,BOSTON,2017-01,3.42,All,0.6908933333333332,2.7291066666666666,0.1683261904667712,0.720819523809524,2.699180476190476,0.16696144033920163,0.7713747619047617,2.648625238095238,0.160800425136134,0.8375133333333332,2.5824866666666666,0.1583987310119647,1.0256928571428574,2.3943071428571425,0.1462380404181326,1.3400880952380954,2.0799119047619046,0.11380266312514284,1.7079285714285712,1.7120714285714287,0.08531039824456595,0.496,2.924,0.189061515316767,0.617,2.803,0.14667253602512828,0.8255000000000002,2.5944999999999996,0.11726314787901075,1.9164999999999996,1.5035000000000003,0.08530231982861414,2.4325,0.9874999999999998,0.17758160245346816,2.7475,0.6724999999999999,0.18858317543753633,3.0189999999999997,0.40100000000000025,0.17416228459033062,48441183549.9275,-0.24530063586471074,12137144620.0221,0.2088468004058549,88.3913281030881,0.16721826549529697,1.5,0.25385327899805793,1.2,0.28373504906825137
36,MA,BOSTON,2017-02,4.379,All,0.6863609999999999,3.692639,0.1683261904667712,0.7163664999999999,3.6626334999999997,0.16696144033920163,0.7767084999999999,3.6022914999999998,0.160800425136134,0.8480275,3.5309724999999994,0.1583987310119647,1.0445964999999997,3.3344034999999996,0.1462380404181326,1.3514585000000001,3.0275414999999994,0.11380266312514284,1.723958,2.6550419999999995,0.08531039824456595,0.48210526315789465,3.8968947368421047,0.189061515316767,0.653157894736842,3.7258421052631574,0.14667253602512828,0.8205263157894739,3.558473684210526,0.11726314787901075,1.9015789473684213,2.4774210526315783,0.08530231982861414,2.4189473684210525,1.960052631578947,0.17758160245346816,2.763684210526316,1.6153157894736836,0.18858317543753633,3.0321052631578946,1.346894736842105,0.17416228459033062,47316214443.3566,-0.24530063586471074,12605986919.9069,0.2088468004058549,88.43997566936979,0.16721826549529697,1.3,0.25385327899805793,1.2,0.28373504906825137
37,MA,BOSTON,2017-06,3.41,All,1.0640909090909094,2.3459090909090907,0.1683261904667712,1.1183336363636365,2.291666363636364,0.16696144033920163,1.1714068181818182,2.2385931818181817,0.160800425136134,1.2101513636363637,2.1998486363636367,0.1583987310119647,1.2624095454545452,2.1475904545454547,0.1462380404181326,1.4322822727272726,1.9777177272727275,0.11380266312514284,1.7322577272727273,1.6777422727272728,0.08531039824456595,0.8413636363636363,2.568636363636364,0.189061515316767,1.1095454545454546,2.3004545454545458,0.14667253602512828,1.200909090909091,2.209090909090909,0.11726314787901075,1.7740909090909094,1.6359090909090908,0.08530231982861414,2.186818181818182,1.2231818181818181,0.17758160245346816,2.5399999999999996,0.8700000000000006,0.18858317543753633,2.796363636363637,0.6136363636363633,0.17416228459033062,47520522623.6854,-0.24530063586471074,12388258203.7622,0.2088468004058549,84.4501908643932,0.16721826549529697,1.7,0.25385327899805793,1.1,0.28373504906825137
38,MA,BOSTON,2017-07,3.76,All,1.1766928571428568,2.583307142857143,0.1683261904667712,1.1913757142857144,2.5686242857142854,0.16696144033920163,1.2280366666666667,2.531963333333333,0.160800425136134,1.2566676190476191,2.5033323809523806,0.1583987310119647,1.307512857142857,2.4524871428571426,0.1462380404181326,1.4570814285714284,2.302918571428571,0.11380266312514284,1.7410885714285718,2.0189114285714282,0.08531039824456595,0.9720000000000001,2.788,0.189061515316767,1.1284999999999996,2.6315,0.14667253602512828,1.2235,2.5364999999999998,0.11726314787901075,1.8720000000000003,1.8879999999999995,0.08530231982861414,2.3179999999999996,1.4420000000000002,0.17758160245346816,2.6505,1.1094999999999997,0.18858317543753633,2.884,0.8759999999999999,0.17416228459033062,49256214828.7987,-0.24530063586471074,12747516848.3499,0.2088468004058549,88.7707153640316,0.16721826549529697,1.4,0.25385327899805793,1.0,0.28373504906825137
39,MA,BOSTON,2017-08,4.465,All,1.1775518181818179,3.287448181818182,0.1683261904667712,1.197803181818182,3.2671968181818176,0.16696144033920163,1.2317690909090908,3.233230909090909,0.160800425136134,1.264191818181818,3.200808181818182,0.1583987310119647,1.314176818181818,3.1508231818181818,0.1462380404181326,1.453699090909091,3.0113009090909086,0.11380266312514284,1.7253381818181814,2.739661818181818,0.08531039824456595,0.9795652173913042,3.4854347826086958,0.189061515316767,1.1291304347826083,3.3358695652173918,0.14667253602512828,1.2291304347826086,3.235869565217391,0.11726314787901075,1.7765217391304353,2.6884782608695645,0.08530231982861414,2.209130434782609,2.255869565217391,0.17758160245346816,2.552173913043478,1.912826086956522,0.18858317543753633,2.795217391304348,1.6697826086956518,0.17416228459033062,49855182727.6109,-0.24530063586471074,12745337772.3068,0.2088468004058549,89.1200725980081,0.16721826549529697,1.7,0.25385327899805793,1.0,0.28373504906825137
40,MA,BOSTON,2017-09,3.6765,All,1.1784444999999997,2.4980555000000004,0.1683261904667712,1.1967471428571432,2.4797528571428566,0.16696144033920163,1.23492,2.44158,0.160800425136134,1.2721638095238097,2.40433619047619,0.1583987310119647,1.3232957142857147,2.353204285714285,0.1462380404181326,1.4732157142857143,2.2032842857142856,0.11380266312514284,1.738246666666667,1.938253333333333,0.08531039824456595,0.9940000000000001,2.6824999999999997,0.189061515316767,1.171,2.5054999999999996,0.14667253602512828,1.2799999999999998,2.3965,0.11726314787901075,1.7975,1.8789999999999998,0.08530231982861414,2.2020000000000004,1.4744999999999995,0.17758160245346816,2.5300000000000002,1.1464999999999996,0.18858317543753633,2.7764999999999995,0.9000000000000004,0.17416228459033062,50938614889.0817,-0.24530063586471074,11814606928.6527,0.2088468004058549,89.1832712740787,0.16721826549529697,1.5,0.25385327899805793,1.0,0.28373504906825137
41,MA,BOSTON,2017-10,3.5400000000000005,All,1.1834895238095235,2.356510476190477,0.1683261904667712,1.2040609090909093,2.335939090909091,0.16696144033920163,1.2385486363636362,2.3014513636363643,0.160800425136134,1.287584090909091,2.2524159090909093,0.1583987310119647,1.3607931818181818,2.179206818181819,0.1462380404181326,1.541957272727273,1.9980427272727275,0.11380266312514284,1.8208568181818179,1.7191431818181826,0.08531039824456595,0.9957142857142858,2.5442857142857145,0.189061515316767,1.2495238095238093,2.290476190476191,0.14667253602512828,1.3976190476190478,2.142380952380953,0.11726314787901075,1.9809523809523806,1.55904761904762,0.08530231982861414,2.3600000000000003,1.1800000000000002,0.17758160245346816,2.649047619047619,0.8909523809523816,0.18858317543753633,2.8780952380952383,0.6619047619047622,0.17416228459033062,50617906919.2487,-0.24530063586471074,12103218541.1776,0.2088468004058549,88.94830277813108,0.16721826549529697,1.7,0.25385327899805793,0.9,0.28373504906825137
42,MA,BOSTON,2017-12,3.5066666666666664,All,1.3144094736842107,2.1922571929824555,0.1683261904667712,1.3913115789473685,2.1153550877192977,0.16696144033920163,1.4850410526315792,2.021625614035087,0.160800425136134,1.5354463157894738,1.9712203508771926,0.1583987310119647,1.6017521052631578,1.9049145614035086,0.1462380404181326,1.7680373684210524,1.738629298245614,0.11380266312514284,2.0434931578947366,1.4631735087719298,0.08531039824456595,1.204,2.302666666666666,0.189061515316767,1.4950000000000003,2.011666666666666,0.14667253602512828,1.7005,1.8061666666666665,0.11726314787901075,2.1819999999999995,1.3246666666666669,0.08530231982861414,2.4025,1.1041666666666665,0.17758160245346816,2.5970000000000004,0.909666666666666,0.18858317543753633,2.768,0.7386666666666666,0.17416228459033062,49574400061.0285,-0.24530063586471074,11537595366.1601,0.2088468004058549,88.23467488709129,0.16721826549529697,1.4,0.25385327899805793,1.0,0.28373504906825137
43,MA,BOSTON,2018-01,3.225,All,1.4378880952380952,1.7871119047619048,0.1683261904667712,1.467563181818182,1.757436818181818,0.16696144033920163,1.5610881818181819,1.6639118181818182,0.160800425136134,1.6355336363636364,1.5894663636363637,0.1583987310119647,1.733970909090909,1.491029090909091,0.1462380404181326,1.9067609090909092,1.3182390909090909,0.11380266312514284,2.196459545454545,1.028540454545455,0.08531039824456595,1.3000000000000003,1.9249999999999998,0.189061515316767,1.6199999999999994,1.6050000000000006,0.14667253602512828,1.8028571428571425,1.4221428571428576,0.11726314787901075,2.381904761904762,0.8430952380952381,0.08530231982861414,2.5838095238095242,0.6411904761904759,0.17758160245346816,2.7342857142857144,0.49071428571428566,0.18858317543753633,2.8776190476190475,0.34738095238095257,0.17416228459033062,50828048870.0026,-0.24530063586471074,11707722927.962,0.2088468004058549,89.9213768261837,0.16721826549529697,1.5,0.25385327899805793,1.0,0.28373504906825137
44,MA,BOSTON,2018-03,4.42,All,1.5183047619047625,2.9016952380952374,0.1683261904667712,1.6006185714285712,2.819381428571429,0.16696144033920163,1.7991309523809524,2.6208690476190473,0.160800425136134,1.9184628571428568,2.501537142857143,0.1583987310119647,2.173357619047619,2.246642380952381,0.1462380404181326,2.345182380952381,2.074817619047619,0.11380266312514284,2.596475714285714,1.823524285714286,0.08531039824456595,1.636666666666667,2.783333333333333,0.189061515316767,1.917142857142857,2.5028571428571427,0.14667253602512828,2.0628571428571427,2.357142857142857,0.11726314787901075,2.6295238095238096,1.7904761904761903,0.08530231982861414,2.8423809523809527,1.5776190476190473,0.17758160245346816,2.9733333333333327,1.4466666666666672,0.18858317543753633,3.0914285714285716,1.3285714285714283,0.17416228459033062,50407042046.8076,-0.24530063586471074,11226317067.5623,0.2088468004058549,87.3618752869242,0.16721826549529697,1.5,0.25385327899805793,0.9,0.28373504906825137
45,MA,BOSTON,2018-04,3.75,All,1.7027510000000003,2.047249,0.1683261904667712,1.7432829999999995,2.0067170000000005,0.16696144033920163,1.896724,1.853276,0.160800425136134,2.0408605,1.7091395,0.1583987310119647,2.349426,1.4005740000000002,0.1462380404181326,2.493657999999999,1.256342000000001,0.11380266312514284,2.7355454999999997,1.0144545000000003,0.08531039824456595,1.6604761904761904,2.0895238095238096,0.189061515316767,1.9780952380952381,1.7719047619047619,0.14667253602512828,2.153809523809524,1.596190476190476,0.11726314787901075,2.701904761904762,1.0480952380952382,0.08530231982861414,2.869047619047619,0.8809523809523809,0.17758160245346816,2.9595238095238092,0.7904761904761908,0.18858317543753633,3.0719047619047624,0.6780952380952376,0.17416228459033062,50165072031.0326,-0.24530063586471074,11318405616.2761,0.2088468004058549,88.55316323110772,0.16721826549529697,1.2,0.25385327899805793,1.0,0.28373504906825137
46,MA,BOSTON,2018-07,3.87,All,1.918467142857143,1.9515328571428572,0.1683261904667712,1.9587813636363633,1.9112186363636368,0.16696144033920163,2.0789990909090905,1.7910009090909096,0.160800425136134,2.1733236363636363,1.6966763636363638,0.1583987310119647,2.3391181818181823,1.5308818181818178,0.1462380404181326,2.519525454545455,1.3504745454545453,0.11380266312514284,2.7944931818181815,1.0755068181818186,0.08531039824456595,1.8933333333333329,1.9766666666666672,0.189061515316767,2.1680952380952383,1.7019047619047618,0.14667253602512828,2.3876190476190478,1.4823809523809524,0.11726314787901075,2.7776190476190483,1.0923809523809518,0.08530231982861414,2.8890476190476195,0.9809523809523806,0.17758160245346816,2.944761904761905,0.925238095238095,0.18858317543753633,3.006666666666667,0.8633333333333333,0.17416228459033062,50593420247.4287,-0.24530063586471074,12109088557.0787,0.2088468004058549,88.50967086025801,0.16721826549529697,1.3,0.25385327899805793,0.9,0.28373504906825137
