,PROPERTY STATE,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol(3),Corr with auto_vol(3),student_vol,Corr with student_vol,credit_tightness(-2),Corr with credit_tightness(-2),mortgage 30-89(4),Corr with mortgage 30-89(4),mortgage 90(4),Corr with mortgage 90(4)
28,GA,ATLANTA,2015-01,3.18,All,0.11871428571428574,3.0612857142857144,0.3057892686418113,0.1349785714285714,3.0450214285714288,0.30515809477138045,0.16807857142857144,3.0119214285714286,0.2995615984003888,0.2135952380952381,2.966404761904762,0.2939131160169697,0.2543190476190476,2.9256809523809526,0.2833740234239011,0.35825714285714294,2.821742857142857,0.2600284565260458,0.6221666666666666,2.5578333333333334,0.27249433437572096,0.018000000000000006,3.1620000000000004,0.3108429333516412,0.08300000000000003,3.097,0.3039455866971319,0.19549999999999998,2.9845,0.3140423748053497,1.3744999999999998,1.8055000000000003,0.6817549004724146,1.8814999999999997,1.2985000000000004,0.7580359546969002,2.199,0.9810000000000003,0.6184111700759057,2.455,0.7250000000000001,0.5507659238132904,47036055605.935,-0.3230268522372174,11733364706.6996,0.3740487446730817,82.72786465890579,0.35009494013903475,2.8,0.2709971325885021,2.0,0.2889980058115557
29,GA,ATLANTA,2015-06,3.67,All,0.12293636363636364,3.547063636363636,0.3057892686418113,0.14681590909090908,3.523184090909091,0.30515809477138045,0.1858840909090909,3.484115909090909,0.2995615984003888,0.23472954545454539,3.4352704545454547,0.2939131160169697,0.2827113636363637,3.3872886363636363,0.2833740234239011,0.43974545454545466,3.230254545454545,0.2600284565260458,0.7702659090909093,2.8997340909090905,0.27249433437572096,0.007727272727272728,3.662272727272727,0.3108429333516412,0.08681818181818185,3.583181818181818,0.3039455866971319,0.2754545454545455,3.3945454545454545,0.3140423748053497,1.6836363636363636,1.9863636363636363,0.6817549004724146,2.3636363636363638,1.3063636363636362,0.7580359546969002,2.8454545454545452,0.8245454545454547,0.6184111700759057,3.1118181818181814,0.5581818181818186,0.5507659238132904,49379202635.7798,-0.3230268522372174,11517159733.1957,0.3740487446730817,79.25862065623551,0.35009494013903475,3.1,0.2709971325885021,1.7,0.2889980058115557
30,GA,ATLANTA,2015-07,3.56,All,0.1263,3.4337,0.3057892686418113,0.1488782608695652,3.4111217391304347,0.30515809477138045,0.1881586956521739,3.371841304347826,0.2995615984003888,0.23940652173913043,3.3205934782608697,0.2939131160169697,0.29066956521739135,3.2693304347826087,0.2833740234239011,0.46192391304347824,3.098076086956522,0.2600284565260458,0.7858413043478262,2.774158695652174,0.27249433437572096,0.030000000000000002,3.5300000000000002,0.3108429333516412,0.11636363636363636,3.443636363636364,0.3039455866971319,0.2968181818181819,3.263181818181818,0.3140423748053497,1.632272727272727,1.927727272727273,0.6817549004724146,2.3245454545454547,1.2354545454545454,0.7580359546969002,2.7663636363636357,0.7936363636363644,0.6184111700759057,3.066363636363636,0.4936363636363641,0.5507659238132904,48752987466.2114,-0.3230268522372174,11834405659.8436,0.3740487446730817,83.34061286074021,0.35009494013903475,2.9,0.2709971325885021,1.6,0.2889980058115557
31,GA,ATLANTA,2015-10,3.67,All,0.13160454545454547,3.5383954545454546,0.3057892686418113,0.15531363636363638,3.5146863636363634,0.30515809477138045,0.19451136363636365,3.4754886363636364,0.2995615984003888,0.2514522727272726,3.418547727272727,0.2939131160169697,0.32135909090909087,3.348640909090909,0.2833740234239011,0.5284272727272726,3.1415727272727274,0.2600284565260458,0.8378659090909092,2.832134090909091,0.27249433437572096,0.014285714285714287,3.6557142857142857,0.3108429333516412,0.11380952380952382,3.556190476190476,0.3039455866971319,0.26333333333333336,3.4066666666666667,0.3140423748053497,1.3857142857142857,2.2842857142857143,0.6817549004724146,2.0699999999999994,1.6000000000000005,0.7580359546969002,2.5028571428571427,1.1671428571428573,0.6184111700759057,2.8880952380952376,0.7819047619047623,0.5507659238132904,48154770296.6926,-0.3230268522372174,11758109185.709,0.3740487446730817,82.89218119322959,0.35009494013903475,2.8,0.2709971325885021,1.7,0.2889980058115557
32,GA,ATLANTA,2015-12,4.1,All,0.2286238095238095,3.87137619047619,0.3057892686418113,0.289352380952381,3.810647619047619,0.30515809477138045,0.3523071428571429,3.747692857142857,0.2995615984003888,0.44092857142857156,3.659071428571428,0.2939131160169697,0.5332357142857143,3.566764285714285,0.2833740234239011,0.7638285714285715,3.3361714285714283,0.2600284565260458,1.0841380952380955,3.015861904761904,0.27249433437572096,0.17181818181818184,3.9281818181818178,0.3108429333516412,0.4990909090909091,3.6009090909090906,0.3039455866971319,0.6536363636363638,3.446363636363636,0.3140423748053497,1.6986363636363635,2.4013636363636364,0.6817549004724146,2.2427272727272736,1.857272727272726,0.7580359546969002,2.6072727272727274,1.4927272727272722,0.6184111700759057,2.97,1.1299999999999994,0.5507659238132904,48187387172.2131,-0.3230268522372174,13039171751.3192,0.3740487446730817,82.4529898168143,0.35009494013903475,2.4,0.2709971325885021,1.5,0.2889980058115557
33,GA,ATLANTA,2016-04,3.54,All,0.38031428571428566,3.159685714285714,0.3057892686418113,0.39864523809523805,3.141354761904762,0.30515809477138045,0.4373976190476192,3.102602380952381,0.2995615984003888,0.5229452380952381,3.017054761904762,0.2939131160169697,0.6327499999999999,2.9072500000000003,0.2833740234239011,0.9025404761904764,2.6374595238095235,0.2600284565260458,1.2222214285714286,2.3177785714285717,0.27249433437572096,0.18761904761904763,3.3523809523809525,0.3108429333516412,0.37238095238095237,3.1676190476190476,0.3039455866971319,0.5557142857142858,2.984285714285714,0.3140423748053497,1.2580952380952382,2.281904761904762,0.6817549004724146,1.8052380952380953,1.7347619047619047,0.7580359546969002,2.2104761904761907,1.3295238095238093,0.6184111700759057,2.6233333333333335,0.9166666666666665,0.5507659238132904,49692544708.3448,-0.3230268522372174,10916249757.9916,0.3740487446730817,85.06205357591242,0.35009494013903475,2.9,0.2709971325885021,1.4,0.2889980058115557
34,GA,ATLANTA,2016-06,3.7,All,0.3904409090909091,3.309559090909091,0.3057892686418113,0.41572500000000007,3.284275,0.30515809477138045,0.4527090909090909,3.2472909090909092,0.2995615984003888,0.5394386363636363,3.160561363636364,0.2939131160169697,0.6516204545454546,3.0483795454545457,0.2833740234239011,0.9360386363636366,2.763961363636364,0.2600284565260458,1.2592227272727274,2.4407772727272725,0.27249433437572096,0.22136363636363632,3.478636363636364,0.3108429333516412,0.40409090909090906,3.295909090909091,0.3039455866971319,0.5522727272727272,3.147727272727273,0.3140423748053497,1.1663636363636367,2.5336363636363632,0.6817549004724146,1.6440909090909095,2.0559090909090907,0.7580359546969002,2.019090909090909,1.6809090909090911,0.6184111700759057,2.452272727272727,1.247727272727273,0.5507659238132904,50249654907.7038,-0.3230268522372174,11496937509.4445,0.3740487446730817,84.0267577476249,0.35009494013903475,2.9,0.2709971325885021,1.3,0.2889980058115557
35,GA,ATLANTA,2016-12,3.49,All,0.5606285,2.9293715000000002,0.3057892686418113,0.6315605,2.8584395000000002,0.30515809477138045,0.7119585,2.7780415,0.2995615984003888,0.7883325000000001,2.7016675,0.2939131160169697,0.9753284999999998,2.5146715000000004,0.2833740234239011,1.3063339999999999,2.1836660000000006,0.2600284565260458,1.6692235,1.8207765000000002,0.27249433437572096,0.42333333333333334,3.066666666666667,0.3108429333516412,0.638095238095238,2.851904761904762,0.3039455866971319,0.8661904761904763,2.623809523809524,0.3140423748053497,1.9590476190476194,1.5309523809523808,0.6817549004724146,2.491904761904762,0.9980952380952384,0.7580359546969002,2.835238095238095,0.6547619047619051,0.6184111700759057,3.1133333333333324,0.3766666666666678,0.5507659238132904,48441183549.9275,-0.3230268522372174,12605986919.9069,0.3740487446730817,88.43997566936979,0.35009494013903475,2.3,0.2709971325885021,1.2,0.2889980058115557
36,GA,ATLANTA,2017-05,3.93,All,0.9286509523809523,3.0013490476190476,0.3057892686418113,0.9479980952380954,2.982001904761905,0.30515809477138045,1.0114261904761905,2.9185738095238096,0.2995615984003888,1.0843647619047618,2.8456352380952383,0.2939131160169697,1.185849523809524,2.7441504761904763,0.2833740234239011,1.424545714285714,2.5054542857142863,0.2600284565260458,1.7495038095238098,2.18049619047619,0.27249433437572096,0.7281818181818184,3.2018181818181817,0.3108429333516412,1.035,2.8950000000000005,0.3039455866971319,1.1227272727272726,2.8072727272727276,0.3140423748053497,1.836818181818182,2.0931818181818183,0.6817549004724146,2.3036363636363633,1.626363636363637,0.7580359546969002,2.695909090909091,1.2340909090909093,0.6184111700759057,2.9590909090909094,0.9709090909090907,0.5507659238132904,47520522623.6854,-0.3230268522372174,12747516848.3499,0.3740487446730817,88.7707153640316,0.35009494013903475,2.2,0.2709971325885021,1.1,0.2889980058115557
37,GA,ATLANTA,2017-07,3.53,All,1.1766928571428568,2.353307142857143,0.3057892686418113,1.1913757142857144,2.3386242857142854,0.30515809477138045,1.2280366666666667,2.301963333333333,0.2995615984003888,1.2566676190476191,2.2733323809523807,0.2939131160169697,1.307512857142857,2.222487142857143,0.2833740234239011,1.4570814285714284,2.0729185714285716,0.2600284565260458,1.7410885714285718,1.788911428571428,0.27249433437572096,0.9720000000000001,2.558,0.3108429333516412,1.1284999999999996,2.4015000000000004,0.3039455866971319,1.2235,2.3064999999999998,0.3140423748053497,1.8720000000000003,1.6579999999999995,0.6817549004724146,2.3179999999999996,1.2120000000000002,0.7580359546969002,2.6505,0.8794999999999997,0.6184111700759057,2.884,0.6459999999999999,0.5507659238132904,49855182727.6109,-0.3230268522372174,11814606928.6527,0.3740487446730817,89.1832712740787,0.35009494013903475,2.1,0.2709971325885021,1.0,0.2889980058115557
38,GA,ATLANTA,2017-08,3.03,All,1.1775518181818179,1.852448181818182,0.3057892686418113,1.197803181818182,1.8321968181818178,0.30515809477138045,1.2317690909090908,1.798230909090909,0.2995615984003888,1.264191818181818,1.7658081818181819,0.2939131160169697,1.314176818181818,1.7158231818181817,0.2833740234239011,1.453699090909091,1.5763009090909088,0.2600284565260458,1.7253381818181814,1.3046618181818184,0.27249433437572096,0.9795652173913042,2.0504347826086957,0.3108429333516412,1.1291304347826083,1.9008695652173915,0.3039455866971319,1.2291304347826086,1.8008695652173912,0.3140423748053497,1.7765217391304353,1.2534782608695645,0.6817549004724146,2.209130434782609,0.8208695652173907,0.7580359546969002,2.552173913043478,0.47782608695652184,0.6184111700759057,2.795217391304348,0.2347826086956517,0.5507659238132904,50938614889.0817,-0.3230268522372174,12103218541.1776,0.3740487446730817,88.94830277813108,0.35009494013903475,2.5,0.2709971325885021,1.0,0.2889980058115557
39,GA,ATLANTA,2017-11,3.69,All,1.183300476190476,2.506699523809524,0.3057892686418113,1.2036563636363637,2.486343636363636,0.30515809477138045,1.2878790909090911,2.402120909090909,0.2995615984003888,1.3757831818181818,2.3142168181818183,0.2939131160169697,1.4342040909090912,2.2557959090909088,0.2833740234239011,1.6264599999999996,2.0635400000000006,0.2600284565260458,1.9015695454545458,1.7884304545454541,0.27249433437572096,1.09,2.5999999999999996,0.3108429333516412,1.3895238095238096,2.30047619047619,0.3039455866971319,1.5600000000000003,2.13,0.3140423748053497,2.05,1.6400000000000001,0.6817549004724146,2.353333333333333,1.336666666666667,0.7580359546969002,2.6023809523809525,1.0876190476190475,0.6184111700759057,2.801904761904762,0.888095238095238,0.5507659238132904,49574400061.0285,-0.3230268522372174,11707722927.962,0.3740487446730817,89.9213768261837,0.35009494013903475,2.4,0.2709971325885021,1.0,0.2889980058115557
40,GA,ATLANTA,2017-12,3.44,All,1.3144094736842107,2.125590526315789,0.3057892686418113,1.3913115789473685,2.0486884210526313,0.30515809477138045,1.4850410526315792,1.9549589473684208,0.2995615984003888,1.5354463157894738,1.9045536842105262,0.2939131160169697,1.6017521052631578,1.8382478947368421,0.2833740234239011,1.7680373684210524,1.6719626315789475,0.2600284565260458,2.0434931578947366,1.3965068421052633,0.27249433437572096,1.204,2.2359999999999998,0.3108429333516412,1.4950000000000003,1.9449999999999996,0.3039455866971319,1.7005,1.7395,0.3140423748053497,2.1819999999999995,1.2580000000000005,0.6817549004724146,2.4025,1.0375,0.7580359546969002,2.5970000000000004,0.8429999999999995,0.6184111700759057,2.768,0.6720000000000002,0.5507659238132904,50828048870.0026,-0.3230268522372174,11223830878.8235,0.3740487446730817,87.46440959377459,0.35009494013903475,2.1,0.2709971325885021,0.9,0.2889980058115557
41,GA,ATLANTA,2018-03,3.78,All,1.5183047619047625,2.2616952380952373,0.3057892686418113,1.6006185714285712,2.1793814285714284,0.30515809477138045,1.7991309523809524,1.9808690476190474,0.2995615984003888,1.9184628571428568,1.861537142857143,0.2939131160169697,2.173357619047619,1.6066423809523807,0.2833740234239011,2.345182380952381,1.4348176190476187,0.2600284565260458,2.596475714285714,1.1835242857142858,0.27249433437572096,1.636666666666667,2.1433333333333326,0.3108429333516412,1.917142857142857,1.8628571428571428,0.3039455866971319,2.0628571428571427,1.717142857142857,0.3140423748053497,2.6295238095238096,1.1504761904761902,0.6817549004724146,2.8423809523809527,0.9376190476190471,0.7580359546969002,2.9733333333333327,0.8066666666666671,0.6184111700759057,3.0914285714285716,0.6885714285714282,0.5507659238132904,50165072031.0326,-0.3230268522372174,11725018303.5706,0.3740487446730817,88.1148323663994,0.35009494013903475,2.5,0.2709971325885021,1.0,0.2889980058115557
42,GA,ATLANTA,2018-06,4.37,All,1.8376333333333337,2.5323666666666664,0.3057892686418113,1.9170571428571423,2.4529428571428578,0.30515809477138045,2.068429047619047,2.301570952380953,0.2995615984003888,2.1502619047619045,2.2197380952380956,0.2939131160169697,2.330264285714286,2.039735714285714,0.2833740234239011,2.4958952380952377,1.8741047619047624,0.2600284565260458,2.759644285714286,1.610355714285714,0.27249433437572096,1.8052380952380953,2.564761904761905,0.3108429333516412,2.113809523809524,2.256190476190476,0.3039455866971319,2.328095238095238,2.041904761904762,0.3140423748053497,2.775714285714286,1.5942857142857143,0.6817549004724146,2.9123809523809525,1.4576190476190476,0.7580359546969002,2.9776190476190476,1.3923809523809525,0.6184111700759057,3.0500000000000007,1.3199999999999994,0.5507659238132904,50593420247.4287,-0.3230268522372174,12484889768.5791,0.3740487446730817,88.437943439718,0.35009494013903475,2.7,0.2709971325885021,0.9,0.2889980058115557
43,GA,ATLANTA,2018-07,4.54,All,1.918467142857143,2.6215328571428573,0.3057892686418113,1.9587813636363633,2.5812186363636367,0.30515809477138045,2.0789990909090905,2.4610009090909095,0.2995615984003888,2.1733236363636363,2.3666763636363637,0.2939131160169697,2.3391181818181823,2.2008818181818177,0.2833740234239011,2.519525454545455,2.020474545454545,0.2600284565260458,2.7944931818181815,1.7455068181818185,0.27249433437572096,1.8933333333333329,2.6466666666666674,0.3108429333516412,2.1680952380952383,2.3719047619047617,0.3039455866971319,2.3876190476190478,2.1523809523809523,0.3140423748053497,2.7776190476190483,1.7623809523809517,0.6817549004724146,2.8890476190476195,1.6509523809523805,0.7580359546969002,2.944761904761905,1.595238095238095,0.6184111700759057,3.006666666666667,1.5333333333333332,0.5507659238132904,51507450037.54,-0.3230268522372174,13062636860.3963,0.3740487446730817,86.55198240492871,0.35009494013903475,2.4,0.2709971325885021,0.9,0.2889980058115557
