,Month,"('PROPERTY STATE', '')","('PROPERTY CITY', '')","('Month', '')","('INTEREST RATE', 'mean')","('coor', 'first')","('CURRENT PRINCIPAL AND INTEREST', 'mean')","('Category', '')",ON,Corr with ON,1W,Corr with 1W,1M,Corr with 1M,2M,Corr with 2M,3M,Corr with 3M,6M,Corr with 6M,12M,Corr with 12M,1 Mo,Corr with 1 Mo,6 Mo,Corr with 6 Mo,1 Yr,Corr with 1 Yr,5 Yr,Corr with 5 Yr,10 Yr,Corr with 10 Yr,20 Yr,Corr with 20 Yr,30 Yr,Corr with 30 Yr,auto_vol(-4),Corr with auto_vol(-4),student_vol(-2),Corr with student_vol(-2),credit_tightness(4),Corr with credit_tightness(4),mortgage 30-89(-3),Corr with mortgage 30-89(-3),mortgage 90(-2),Corr with mortgage 90(-2)
10,2013-01,WI,MILWAUKEE,2013-01,2.5,"(-87.893289, 43.0507)",20992.12,All,0.16043181818181818,0.17151874376094547,0.17947272727272726,0.17495755303610788,0.20497272727272725,0.17822622475463526,0.2497954545454545,0.17481239127366321,0.30261363636363625,0.17514585883110087,0.48810454545454546,0.1503798708096456,0.8142727272727271,0.15154898822090737,0.05190476190476192,0.17414414270211614,0.10761904761904766,0.18451396568977196,0.14523809523809525,0.20555639751648233,0.8052380952380951,0.6593451175450964,1.9147619047619049,0.8090381954010814,2.681428571428571,0.6681484158925318,3.0804761904761913,0.5916963007446109,37571290060.6541,0.11438051857532579,10740081615.3953,0.24144258035386373,88.29263433660921,-0.2560028316224287,2.5,-0.2350873841247338,2.5,-0.14479003687920838
11,2013-02,WI,MILWAUKEE,2013-02,2.72,"(-87.926168, 43.056081)",5841.823333333334,All,0.15464999999999998,0.17151874376094547,0.17315,0.17495755303610788,0.20129999999999998,0.17822622475463526,0.2455,0.17481239127366321,0.29049499999999995,0.17514585883110087,0.463425,0.1503798708096456,0.761875,0.15154898822090737,0.0768421052631579,0.17414414270211614,0.12421052631578947,0.18451396568977196,0.15736842105263157,0.20555639751648233,0.8463157894736841,0.6593451175450964,1.9842105263157896,0.8090381954010814,2.782631578947368,0.6681484158925318,3.165263157894737,0.5916963007446109,37685204803.0042,0.11438051857532579,11337096053.4966,0.24144258035386373,89.95115518901541,-0.2560028316224287,2.4,-0.2350873841247338,2.5,-0.14479003687920838
12,2013-04,WI,MILWAUKEE,2013-04,3.2,"(-87.994688, 43.080622)",25132.44,All,0.1539047619047619,0.17151874376094547,0.17210476190476193,0.17495755303610788,0.19953333333333334,0.17822622475463526,0.24005714285714277,0.17481239127366321,0.27714285714285714,0.17514585883110087,0.4360190476190476,0.1503798708096456,0.7168333333333334,0.15154898822090737,0.049090909090909116,0.17414414270211614,0.09409090909090913,0.18451396568977196,0.12454545454545456,0.20555639751648233,0.7104545454545454,0.6593451175450964,1.7590909090909093,0.8090381954010814,2.5500000000000003,0.6681484158925318,2.9327272727272726,0.5916963007446109,38808856509.5085,0.11438051857532579,11080080767.5225,0.24144258035386373,88.1059676388142,-0.2560028316224287,2.3,-0.2350873841247338,2.4,-0.14479003687920838
13,2013-07,WI,MILWAUKEE,2013-07,3.325,"(-87.9735, 43.0115)",19082.635000000002,All,0.12117913043478262,0.17151874376094547,0.15611695652173913,0.17495755303610788,0.19111913043478265,0.17822622475463526,0.232388695652174,0.17481239127366321,0.26758260869565215,0.17514585883110087,0.40307869565217386,0.1503798708096456,0.6838491304347826,0.15154898822090737,0.020909090909090912,0.17414414270211614,0.07363636363636367,0.18451396568977196,0.12181818181818184,0.20555639751648233,1.4031818181818183,0.6593451175450964,2.5822727272727275,0.8090381954010814,3.3072727272727276,0.6681484158925318,3.605,0.5916963007446109,39298206327.5877,0.11438051857532579,9498561196.652071,0.24144258035386373,88.4263020205016,-0.2560028316224287,1.8,-0.2350873841247338,2.3,-0.14479003687920838
14,2013-08,WI,MILWAUKEE,2013-08,3.48,"(-87.910529, 43.04084)",41707.83,All,0.11782999999999999,0.17151874376094547,0.1493142857142857,0.17495755303610788,0.1840704761904762,0.17822622475463526,0.22633523809523812,0.17481239127366321,0.2633952380952381,0.17514585883110087,0.3949285714285714,0.1503798708096456,0.6679499999999999,0.15154898822090737,0.03681818181818183,0.17414414270211614,0.07181818181818184,0.18451396568977196,0.12681818181818183,0.20555639751648233,1.5204545454545455,0.6593451175450964,2.7372727272727273,0.8090381954010814,3.488181818181818,0.6681484158925318,3.757727272727273,0.5916963007446109,40395555554.9932,0.11438051857532579,9260696074.4491,0.24144258035386373,85.3165844012547,-0.2560028316224287,1.8,-0.2350873841247338,2.3,-0.14479003687920838
15,2013-10,WI,MILWAUKEE,2013-10,4.02,"(-87.92229300000001, 43.039125)",24195.13,All,0.10426086956521738,0.17151874376094547,0.13668260869565219,0.17495755303610788,0.17241521739130433,0.17822622475463526,0.21265,0.17481239127366321,0.2417652173913043,0.17514585883110087,0.36121521739130424,0.1503798708096456,0.6177847826086957,0.15154898822090737,0.1059090909090909,0.17414414270211614,0.07590909090909094,0.18451396568977196,0.12136363636363635,0.20555639751648233,1.366818181818182,0.6593451175450964,2.615909090909091,0.8090381954010814,3.3795454545454544,0.6681484158925318,3.6759090909090903,0.5916963007446109,41507587847.7023,0.11438051857532579,10210246554.7955,0.24144258035386373,83.69462947740479,-0.2560028316224287,2.1,-0.2350873841247338,1.9,-0.14479003687920838
16,2013-12,WI,MILWAUKEE,2013-12,4.183333333333334,"(-88.041511, 43.139683000000005)",18838.533333333333,All,0.10022500000000001,0.17151874376094547,0.1273025,0.17495755303610788,0.16723,0.17822622475463526,0.2127325,0.17481239127366321,0.24389749999999996,0.17514585883110087,0.34639499999999995,0.1503798708096456,0.579045,0.15154898822090737,0.019047619047619053,0.17414414270211614,0.09523809523809526,0.18451396568977196,0.13285714285714287,0.20555639751648233,1.5761904761904764,0.6593451175450964,2.901904761904762,0.8090381954010814,3.6266666666666674,0.6681484158925318,3.889047619047619,0.5916963007446109,41334062733.8549,0.11438051857532579,9473893018.88319,0.24144258035386373,82.56600445924391,-0.2560028316224287,1.9,-0.2350873841247338,1.8,-0.14479003687920838
17,2014-02,WI,MILWAUKEE,2014-02,4.0,"(-87.89877800000001, 43.050183000000004)",9741.04,All,0.08627,0.17151874376094547,0.11939250000000004,0.17495755303610788,0.155105,0.17822622475463526,0.19663749999999997,0.17481239127366321,0.23520249999999998,0.17514585883110087,0.3308,0.1503798708096456,0.554605,0.15154898822090737,0.046842105263157914,0.17414414270211614,0.08105263157894738,0.18451396568977196,0.11684210526315793,0.20555639751648233,1.5157894736842106,0.6593451175450964,2.7094736842105265,0.8090381954010814,3.3847368421052626,0.6681484158925318,3.6626315789473685,0.5916963007446109,41244159430.5284,0.11438051857532579,9402239044.86975,0.24144258035386373,81.9669757663089,-0.2560028316224287,1.9,-0.2350873841247338,1.9,-0.14479003687920838
18,2014-04,WI,MILWAUKEE,2014-04,3.89,"(-87.91308199999999, 43.085446000000005)",25757.885000000002,All,0.08864000000000001,0.17151874376094547,0.120115,0.17495755303610788,0.1517,0.17822622475463526,0.1918625,0.17481239127366321,0.227495,0.17514585883110087,0.32422500000000004,0.1503798708096456,0.550005,0.15154898822090737,0.023333333333333345,0.17414414270211614,0.05333333333333336,0.18451396568977196,0.10761904761904763,0.20555639751648233,1.7009523809523805,0.6593451175450964,2.705238095238095,0.8090381954010814,3.265238095238095,0.6681484158925318,3.5176190476190476,0.5916963007446109,41561863313.5151,0.11438051857532579,10011024566.6146,0.24144258035386373,81.06604477988621,-0.2560028316224287,2.2,-0.2350873841247338,1.8,-0.14479003687920838
19,2014-08,WI,MILWAUKEE,2014-08,3.45,"(2.11111, 13.508610000000001)",47606.27,All,0.090785,0.17151874376094547,0.121725,0.17495755303610788,0.15602,0.17822622475463526,0.19527250000000002,0.17481239127366321,0.23465000000000003,0.17514585883110087,0.32965500000000003,0.1503798708096456,0.55889,0.15154898822090737,0.030000000000000006,0.17414414270211614,0.0523809523809524,0.18451396568977196,0.10714285714285714,0.20555639751648233,1.6314285714285717,0.6593451175450964,2.42,0.8090381954010814,2.9366666666666665,0.6681484158925318,3.2009523809523808,0.5916963007446109,44109559396.2995,0.11438051857532579,10121843859.6075,0.24144258035386373,82.4770523961592,-0.2560028316224287,1.8,-0.2350873841247338,1.6,-0.14479003687920838
20,2014-09,WI,MILWAUKEE,2014-09,4.15,"(-87.906675, 43.046365)",47350.39,All,0.09027272727272727,0.17151874376094547,0.12087045454545454,0.17495755303610788,0.15410454545454544,0.17822622475463526,0.19699999999999998,0.17481239127366321,0.23403181818181817,0.17514585883110087,0.32999090909090917,0.1503798708096456,0.5770545454545455,0.15154898822090737,0.01142857142857143,0.17414414270211614,0.04380952380952382,0.18451396568977196,0.10952380952380954,0.20555639751648233,1.7738095238095242,0.6593451175450964,2.5342857142857147,0.8090381954010814,3.0133333333333328,0.6681484158925318,3.26,0.5916963007446109,44462292713.4678,0.11438051857532579,10638305940.4607,0.24144258035386373,80.33849809561521,-0.2560028316224287,1.6,-0.2350873841247338,1.6,-0.14479003687920838
21,2014-10,WI,MILWAUKEE,2014-10,3.56,"(-88.024312, 43.109202)",22172.4,All,0.09059565217391304,0.17151874376094547,0.11953260869565213,0.17495755303610788,0.15351739130434783,0.17822622475463526,0.1974043478260869,0.17481239127366321,0.2313760869565217,0.17514585883110087,0.3236195652173913,0.1503798708096456,0.5523869565217392,0.15154898822090737,0.020909090909090912,0.17414414270211614,0.05045454545454548,0.18451396568977196,0.10454545454545458,0.20555639751648233,1.5459090909090911,0.6593451175450964,2.304090909090909,0.8090381954010814,2.7731818181818184,0.6681484158925318,3.039999999999999,0.5916963007446109,43938467193.2505,0.11438051857532579,11117378455.0815,0.24144258035386373,82.122236078369,-0.2560028316224287,1.9,-0.2350873841247338,1.7,-0.14479003687920838
22,2014-11,WI,MILWAUKEE,2014-11,3.8,"(-87.92138100000001, 43.039851)",73280.45,All,0.09656999999999999,0.17151874376094547,0.12222499999999999,0.17495755303610788,0.1548075,0.17822622475463526,0.20246,0.17481239127366321,0.23286250000000003,0.17514585883110087,0.32679500000000006,0.1503798708096456,0.56206,0.15154898822090737,0.04166666666666668,0.17414414270211614,0.06944444444444448,0.18451396568977196,0.13444444444444448,0.20555639751648233,1.6205555555555557,0.6593451175450964,2.325555555555556,0.8090381954010814,2.7644444444444445,0.6681484158925318,3.038333333333333,0.5916963007446109,44931729222.7983,0.11438051857532579,11159124696.1814,0.24144258035386373,82.23381292700279,-0.2560028316224287,1.9,-0.2350873841247338,1.6,-0.14479003687920838
23,2015-04,WI,MILWAUKEE,2015-04,3.05,"(-87.8606, 42.9106)",33740.71,All,0.12200000000000003,0.17151874376094547,0.14605250000000003,0.17495755303610788,0.18076750000000003,0.17822622475463526,0.22830999999999996,0.17481239127366321,0.27596,0.17514585883110087,0.404505,0.1503798708096456,0.6969449999999999,0.15154898822090737,0.018181818181818188,0.17414414270211614,0.09363636363636368,0.18451396568977196,0.23363636363636367,0.20555639751648233,1.3545454545454545,0.6593451175450964,1.9349999999999996,0.8090381954010814,2.334090909090909,0.6681484158925318,2.5859090909090905,0.5916963007446109,45241950015.4561,0.11438051857532579,11837215038.8922,0.24144258035386373,82.89218119322959,-0.2560028316224287,1.8,-0.2350873841247338,1.7,-0.14479003687920838
24,2016-04,WI,MILWAUKEE,2016-04,3.62,"(-87.915014, 43.045433)",167152.63,All,0.38031428571428566,0.17151874376094547,0.39864523809523805,0.17495755303610788,0.4373976190476192,0.17822622475463526,0.5229452380952381,0.17481239127366321,0.6327499999999999,0.17514585883110087,0.9025404761904764,0.1503798708096456,1.2222214285714286,0.15154898822090737,0.18761904761904763,0.17414414270211614,0.37238095238095237,0.18451396568977196,0.5557142857142858,0.20555639751648233,1.2580952380952382,0.6593451175450964,1.8052380952380953,0.8090381954010814,2.2104761904761907,0.6681484158925318,2.6233333333333335,0.5916963007446109,48291644449.3811,0.11438051857532579,11240513229.2606,0.24144258035386373,88.1942388876454,-0.2560028316224287,1.6,-0.2350873841247338,1.3,-0.14479003687920838
25,2017-10,WI,MILWAUKEE,2017-10,3.85,"(-87.9735, 43.0115)",131731.36,All,1.1834895238095235,0.17151874376094547,1.2040609090909093,0.17495755303610788,1.2385486363636362,0.17822622475463526,1.287584090909091,0.17481239127366321,1.3607931818181818,0.17514585883110087,1.541957272727273,0.1503798708096456,1.8208568181818179,0.15154898822090737,0.9957142857142858,0.17414414270211614,1.2495238095238093,0.18451396568977196,1.3976190476190478,0.20555639751648233,1.9809523809523806,0.6593451175450964,2.3600000000000003,0.8090381954010814,2.649047619047619,0.6681484158925318,2.8780952380952383,0.5916963007446109,49068548953.9206,0.11438051857532579,12103218541.1776,0.24144258035386373,87.010875232225,-0.2560028316224287,1.5,-0.2350873841247338,0.9,-0.14479003687920838
26,2017-12,WI,MILWAUKEE,2017-12,3.27,"(-87.95091, 43.040586)",71484.74,All,1.3144094736842107,0.17151874376094547,1.3913115789473685,0.17495755303610788,1.4850410526315792,0.17822622475463526,1.5354463157894738,0.17481239127366321,1.6017521052631578,0.17514585883110087,1.7680373684210524,0.1503798708096456,2.0434931578947366,0.15154898822090737,1.204,0.17414414270211614,1.4950000000000003,0.18451396568977196,1.7005,0.20555639751648233,2.1819999999999995,0.6593451175450964,2.4025,0.8090381954010814,2.5970000000000004,0.6681484158925318,2.768,0.5916963007446109,47520522623.6854,0.11438051857532579,11537595366.1601,0.24144258035386373,88.437943439718,-0.2560028316224287,1.5,-0.2350873841247338,0.8,-0.14479003687920838
