,Month,"('PROPERTY STATE', '')","('PROPERTY CITY', '')","('Month', '')","('INTEREST RATE', 'mean')","('coor', 'first')","('CURRENT PRINCIPAL AND INTEREST', 'mean')","('Category', '')",ON,Corr with ON,1W,Corr with 1W,1M,Corr with 1M,2M,Corr with 2M,3M,Corr with 3M,6M,Corr with 6M,12M,Corr with 12M,1 Mo,Corr with 1 Mo,6 Mo,Corr with 6 Mo,1 Yr,Corr with 1 Yr,5 Yr,Corr with 5 Yr,10 Yr,Corr with 10 Yr,20 Yr,Corr with 20 Yr,30 Yr,Corr with 30 Yr,auto_vol(3),Corr with auto_vol(3),student_vol,Corr with student_vol,credit_tightness(-2),Corr with credit_tightness(-2),mortgage 30-89(4),Corr with mortgage 30-89(4),mortgage 90(4),Corr with mortgage 90(4)
23,2014-03,GA,ATLANTA,2014-03,4.35,"(-84.52379499999999, 33.717755)",9331.69,All,0.0888,0.2651539196751872,0.1207452380952381,0.26479689250869687,0.15488333333333335,0.2592509556915075,0.19711666666666672,0.25305559091196184,0.23409761904761903,0.2424979440050784,0.33106666666666673,0.21917918776261858,0.5571428571428573,0.23370441568732372,0.051428571428571455,0.2702816528006873,0.07857142857142858,0.2652920565149144,0.1280952380952381,0.2774558607824716,1.6395238095238096,0.6714055094566572,2.7233333333333327,0.7643934155744261,3.3466666666666667,0.6384824252544613,3.6209523809523807,0.5760056306484221,43938467193.2505,-0.32790900848051713,10653400066.5467,0.3736428097916644,84.4459748156831,0.3500178584650933,3.1,0.2836819699207334,2.4,0.298729676050958
24,2014-04,GA,ATLANTA,2014-04,4.33,"(-84.350296, 33.773346000000004)",27606.33,All,0.08864000000000001,0.2651539196751872,0.120115,0.26479689250869687,0.1517,0.2592509556915075,0.1918625,0.25305559091196184,0.227495,0.2424979440050784,0.32422500000000004,0.21917918776261858,0.550005,0.23370441568732372,0.023333333333333345,0.2702816528006873,0.05333333333333336,0.2652920565149144,0.10761904761904763,0.2774558607824716,1.7009523809523805,0.6714055094566572,2.705238095238095,0.7643934155744261,3.265238095238095,0.6384824252544613,3.5176190476190476,0.5760056306484221,44931729222.7983,-0.32790900848051713,11032404366.8063,0.3736428097916644,83.69462947740479,0.3500178584650933,3.3,0.2836819699207334,2.3,0.298729676050958
25,2014-08,GA,ATLANTA,2014-08,3.75,"(-84.39, 33.71)",15848.746666666666,All,0.090785,0.2651539196751872,0.121725,0.26479689250869687,0.15602,0.2592509556915075,0.19527250000000002,0.25305559091196184,0.23465000000000003,0.2424979440050784,0.32965500000000003,0.21917918776261858,0.55889,0.23370441568732372,0.030000000000000006,0.2702816528006873,0.0523809523809524,0.2652920565149144,0.10714285714285714,0.2774558607824716,1.6314285714285717,0.6714055094566572,2.42,0.7643934155744261,2.9366666666666665,0.6384824252544613,3.2009523809523808,0.5760056306484221,44940573200.2924,-0.32790900848051713,11117378455.0815,0.3736428097916644,81.9669757663089,0.3500178584650933,3.3,0.2836819699207334,2.3,0.298729676050958
26,2014-11,GA,ATLANTA,2014-11,3.67,"(-84.384731, 33.745867)",42320.04,All,0.09656999999999999,0.2651539196751872,0.12222499999999999,0.26479689250869687,0.1548075,0.2592509556915075,0.20246,0.25305559091196184,0.23286250000000003,0.2424979440050784,0.32679500000000006,0.21917918776261858,0.56206,0.23370441568732372,0.04166666666666668,0.2702816528006873,0.06944444444444448,0.2652920565149144,0.13444444444444448,0.2774558607824716,1.6205555555555557,0.6714055094566572,2.325555555555556,0.7643934155744261,2.7644444444444445,0.6384824252544613,3.038333333333333,0.5760056306484221,45758876905.2845,-0.32790900848051713,11357071284.6333,0.3736428097916644,82.2508390398281,0.3500178584650933,2.7,0.2836819699207334,2.1,0.298729676050958
27,2014-12,GA,ATLANTA,2014-12,3.48,"(-84.3449, 33.7401)",19309.62,All,0.1101,0.2651539196751872,0.1330809523809524,0.26479689250869687,0.16305,0.2592509556915075,0.20744285714285715,0.25305559091196184,0.2446071428571429,0.2424979440050784,0.34302142857142864,0.21917918776261858,0.6021190476190476,0.23370441568732372,0.02500000000000001,0.2702816528006873,0.1063636363636364,0.2652920565149144,0.21454545454545454,0.2774558607824716,1.64,0.6714055094566572,2.2072727272727275,0.7643934155744261,2.5504545454545453,0.6384824252544613,2.8331818181818185,0.5760056306484221,47944164595.1044,-0.32790900848051713,14245911418.8887,0.3736428097916644,82.08517590205541,0.3500178584650933,2.5,0.2836819699207334,2.0,0.298729676050958
28,2015-01,GA,ATLANTA,2015-01,3.18,"(30.992615, 27.205258)",20538.22,All,0.11871428571428574,0.2651539196751872,0.1349785714285714,0.26479689250869687,0.16807857142857144,0.2592509556915075,0.2135952380952381,0.25305559091196184,0.2543190476190476,0.2424979440050784,0.35825714285714294,0.21917918776261858,0.6221666666666666,0.23370441568732372,0.018000000000000006,0.2702816528006873,0.08300000000000003,0.2652920565149144,0.19549999999999998,0.2774558607824716,1.3744999999999998,0.6714055094566572,1.8814999999999997,0.7643934155744261,2.199,0.6384824252544613,2.455,0.5760056306484221,47036055605.935,-0.32790900848051713,11733364706.6996,0.3736428097916644,82.72786465890579,0.3500178584650933,2.8,0.2836819699207334,2.0,0.298729676050958
29,2015-06,GA,ATLANTA,2015-06,3.67,"(-84.392392, 33.76871)",25052.09,All,0.12293636363636364,0.2651539196751872,0.14681590909090908,0.26479689250869687,0.1858840909090909,0.2592509556915075,0.23472954545454539,0.25305559091196184,0.2827113636363637,0.2424979440050784,0.43974545454545466,0.21917918776261858,0.7702659090909093,0.23370441568732372,0.007727272727272728,0.2702816528006873,0.08681818181818185,0.2652920565149144,0.2754545454545455,0.2774558607824716,1.6836363636363636,0.6714055094566572,2.3636363636363638,0.7643934155744261,2.8454545454545452,0.6384824252544613,3.1118181818181814,0.5760056306484221,49379202635.7798,-0.32790900848051713,11517159733.1957,0.3736428097916644,79.25862065623551,0.3500178584650933,3.1,0.2836819699207334,1.7,0.298729676050958
30,2015-07,GA,ATLANTA,2015-07,3.56,"(-84.314587, 33.719997)",12920.01,All,0.1263,0.2651539196751872,0.1488782608695652,0.26479689250869687,0.1881586956521739,0.2592509556915075,0.23940652173913043,0.25305559091196184,0.29066956521739135,0.2424979440050784,0.46192391304347824,0.21917918776261858,0.7858413043478262,0.23370441568732372,0.030000000000000002,0.2702816528006873,0.11636363636363636,0.2652920565149144,0.2968181818181819,0.2774558607824716,1.632272727272727,0.6714055094566572,2.3245454545454547,0.7643934155744261,2.7663636363636357,0.6384824252544613,3.066363636363636,0.5760056306484221,48752987466.2114,-0.32790900848051713,11834405659.8436,0.3736428097916644,83.34061286074021,0.3500178584650933,2.9,0.2836819699207334,1.6,0.298729676050958
31,2015-10,GA,ATLANTA,2015-10,3.67,"(-84.415544, 33.683263000000004)",34229.015,All,0.13160454545454547,0.2651539196751872,0.15531363636363638,0.26479689250869687,0.19451136363636365,0.2592509556915075,0.2514522727272726,0.25305559091196184,0.32135909090909087,0.2424979440050784,0.5284272727272726,0.21917918776261858,0.8378659090909092,0.23370441568732372,0.014285714285714287,0.2702816528006873,0.11380952380952382,0.2652920565149144,0.26333333333333336,0.2774558607824716,1.3857142857142857,0.6714055094566572,2.0699999999999994,0.7643934155744261,2.5028571428571427,0.6384824252544613,2.8880952380952376,0.5760056306484221,48154770296.6926,-0.32790900848051713,11758109185.709,0.3736428097916644,82.89218119322959,0.3500178584650933,2.8,0.2836819699207334,1.7,0.298729676050958
32,2015-12,GA,ATLANTA,2015-12,4.1,"(-84.39, 33.77)",25450.76,All,0.2286238095238095,0.2651539196751872,0.289352380952381,0.26479689250869687,0.3523071428571429,0.2592509556915075,0.44092857142857156,0.25305559091196184,0.5332357142857143,0.2424979440050784,0.7638285714285715,0.21917918776261858,1.0841380952380955,0.23370441568732372,0.17181818181818184,0.2702816528006873,0.4990909090909091,0.2652920565149144,0.6536363636363638,0.2774558607824716,1.6986363636363635,0.6714055094566572,2.2427272727272736,0.7643934155744261,2.6072727272727274,0.6384824252544613,2.97,0.5760056306484221,48187387172.2131,-0.32790900848051713,13039171751.3192,0.3736428097916644,82.4529898168143,0.3500178584650933,2.4,0.2836819699207334,1.5,0.298729676050958
33,2016-04,GA,ATLANTA,2016-04,3.54,"(30.832212, 27.581726)",27014.75,All,0.38031428571428566,0.2651539196751872,0.39864523809523805,0.26479689250869687,0.4373976190476192,0.2592509556915075,0.5229452380952381,0.25305559091196184,0.6327499999999999,0.2424979440050784,0.9025404761904764,0.21917918776261858,1.2222214285714286,0.23370441568732372,0.18761904761904763,0.2702816528006873,0.37238095238095237,0.2652920565149144,0.5557142857142858,0.2774558607824716,1.2580952380952382,0.6714055094566572,1.8052380952380953,0.7643934155744261,2.2104761904761907,0.6384824252544613,2.6233333333333335,0.5760056306484221,49692544708.3448,-0.32790900848051713,10916249757.9916,0.3736428097916644,85.06205357591242,0.3500178584650933,2.9,0.2836819699207334,1.4,0.298729676050958
34,2016-06,GA,ATLANTA,2016-06,3.7,"(-84.475512, 33.781299)",43066.49,All,0.3904409090909091,0.2651539196751872,0.41572500000000007,0.26479689250869687,0.4527090909090909,0.2592509556915075,0.5394386363636363,0.25305559091196184,0.6516204545454546,0.2424979440050784,0.9360386363636366,0.21917918776261858,1.2592227272727274,0.23370441568732372,0.22136363636363632,0.2702816528006873,0.40409090909090906,0.2652920565149144,0.5522727272727272,0.2774558607824716,1.1663636363636367,0.6714055094566572,1.6440909090909095,0.7643934155744261,2.019090909090909,0.6384824252544613,2.452272727272727,0.5760056306484221,50249654907.7038,-0.32790900848051713,11496937509.4445,0.3736428097916644,84.0267577476249,0.3500178584650933,2.9,0.2836819699207334,1.3,0.298729676050958
35,2016-12,GA,ATLANTA,2016-12,3.49,"(-84.395507, 33.768394)",31716.9,All,0.5606285,0.2651539196751872,0.6315605,0.26479689250869687,0.7119585,0.2592509556915075,0.7883325000000001,0.25305559091196184,0.9753284999999998,0.2424979440050784,1.3063339999999999,0.21917918776261858,1.6692235,0.23370441568732372,0.42333333333333334,0.2702816528006873,0.638095238095238,0.2652920565149144,0.8661904761904763,0.2774558607824716,1.9590476190476194,0.6714055094566572,2.491904761904762,0.7643934155744261,2.835238095238095,0.6384824252544613,3.1133333333333324,0.5760056306484221,48441183549.9275,-0.32790900848051713,12605986919.9069,0.3736428097916644,88.43997566936979,0.3500178584650933,2.3,0.2836819699207334,1.2,0.298729676050958
36,2017-07,GA,ATLANTA,2017-07,3.53,"(-84.44888900000001, 33.70604)",20561.04,All,1.1766928571428568,0.2651539196751872,1.1913757142857144,0.26479689250869687,1.2280366666666667,0.2592509556915075,1.2566676190476191,0.25305559091196184,1.307512857142857,0.2424979440050784,1.4570814285714284,0.21917918776261858,1.7410885714285718,0.23370441568732372,0.9720000000000001,0.2702816528006873,1.1284999999999996,0.2652920565149144,1.2235,0.2774558607824716,1.8720000000000003,0.6714055094566572,2.3179999999999996,0.7643934155744261,2.6505,0.6384824252544613,2.884,0.5760056306484221,49855182727.6109,-0.32790900848051713,11814606928.6527,0.3736428097916644,89.1832712740787,0.3500178584650933,2.1,0.2836819699207334,1.0,0.298729676050958
