,PROPERTY STATE,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol(-4),Corr with auto_vol(-4),student_vol(-3),Corr with student_vol(-3),credit_tightness(4),Corr with credit_tightness(4),mortgage 30-89(1),Corr with mortgage 30-89(1),mortgage 90(-4),Corr with mortgage 90(-4)
10,CA,LOS ANGELES,2012-07,2.6533333333333333,All,0.16720454545454547,2.486128787878788,0.07152112551854696,0.19873636363636368,2.45459696969697,0.07207390206048828,0.24646136363636365,2.4068719696969696,0.0748536583198044,0.34024999999999994,2.313083333333333,0.06652281150920963,0.4535545454545455,2.199778787878788,0.06152179153796658,0.7302181818181818,1.9231151515151517,0.03061210517424845,1.0653181818181816,1.5880151515151517,0.013886854242453091,0.06952380952380956,2.583809523809524,0.08539554894167439,0.14571428571428574,2.5076190476190474,0.08752261354747799,0.18571428571428572,2.4676190476190474,0.09816418222575464,0.6195238095238095,2.033809523809524,0.36098541546569135,1.5266666666666664,1.126666666666667,0.4181978204651475,2.217142857142857,0.43619047619047624,0.3480495679853783,2.5900000000000003,0.06333333333333302,0.32053212281298255,35767585536.868996,0.0694089609379765,11641401212.0971,-0.24925806237695855,90.2956809830492,-0.15130680462920718,2.7,-0.2015637850456069,4.0,-0.042113042504994265
11,CA,LOS ANGELES,2012-08,2.445,All,0.15374090909090915,2.2912590909090906,0.07152112551854696,0.18745454545454548,2.2575454545454545,0.07207390206048828,0.23783863636363634,2.2071613636363634,0.0748536583198044,0.3331136363636364,2.1118863636363634,0.06652281150920963,0.43259999999999993,2.0124,0.06152179153796658,0.7177749999999997,1.7272250000000002,0.03061210517424845,1.0426272727272727,1.402372727272727,0.013886854242453091,0.09217391304347829,2.3528260869565214,0.08539554894167439,0.14043478260869566,2.3045652173913043,0.08752261354747799,0.18347826086956526,2.2615217391304347,0.09816418222575464,0.7139130434782609,1.731086956521739,0.36098541546569135,1.6782608695652175,0.7667391304347824,0.4181978204651475,2.3978260869565218,0.047173913043478066,0.3480495679853783,2.7708695652173914,-0.3258695652173915,0.32053212281298255,36623269866.4569,0.0694089609379765,12770391029.1034,-0.24925806237695855,89.2801736441717,-0.15130680462920718,2.6,-0.2015637850456069,3.8,-0.042113042504994265
12,CA,LOS ANGELES,2012-09,2.68,All,0.15189500000000006,2.528105,0.07152112551854696,0.183625,2.496375,0.07207390206048828,0.22133750000000002,2.4586625,0.0748536583198044,0.3079875,2.3720125000000003,0.06652281150920963,0.3856325000000001,2.2943675,0.06152179153796658,0.6716749999999999,2.008325,0.03061210517424845,0.9997750000000002,1.680225,0.013886854242453091,0.07526315789473685,2.6047368421052632,0.08539554894167439,0.13736842105263158,2.5426315789473684,0.08752261354747799,0.17578947368421055,2.5042105263157897,0.09816418222575464,0.6689473684210526,2.0110526315789476,0.36098541546569135,1.7231578947368422,0.9568421052631579,0.4181978204651475,2.488421052631579,0.1915789473684213,0.3480495679853783,2.8815789473684212,-0.20157894736842108,0.32053212281298255,36777908030.9335,0.0694089609379765,14585937143.4485,-0.24925806237695855,91.578064558499,-0.15130680462920718,2.7,-0.2015637850456069,3.7,-0.042113042504994265
13,CA,LOS ANGELES,2012-10,2.85,All,0.15320434782608702,2.696795652173913,0.07152112551854696,0.17955217391304346,2.6704478260869564,0.07207390206048828,0.21346521739130433,2.636534782608696,0.0748536583198044,0.2717391304347827,2.5782608695652174,0.06652281150920963,0.3304891304347827,2.5195108695652175,0.06152179153796658,0.5823021739130435,2.2676978260869567,0.03061210517424845,0.9185760869565219,1.9314239130434783,0.013886854242453091,0.10952380952380951,2.7404761904761905,0.08539554894167439,0.14904761904761904,2.700952380952381,0.08752261354747799,0.17952380952380956,2.6704761904761907,0.09816418222575464,0.7085714285714285,2.1414285714285715,0.36098541546569135,1.7461904761904758,1.1038095238095242,0.4181978204651475,2.505714285714286,0.3442857142857143,0.3480495679853783,2.90047619047619,-0.05047619047619012,0.32053212281298255,36186315501.0541,0.0694089609379765,16111780903.4699,-0.24925806237695855,88.794109524791,-0.15130680462920718,2.6,-0.2015637850456069,3.5,-0.042113042504994265
14,CA,LOS ANGELES,2012-12,3.05,All,0.1631578947368421,2.886842105263158,0.07152112551854696,0.1875157894736842,2.8624842105263157,0.07207390206048828,0.21092631578947374,2.839073684210526,0.0748536583198044,0.2552894736842105,2.7947105263157894,0.06652281150920963,0.30947368421052623,2.7405263157894737,0.06152179153796658,0.5145657894736843,2.5354342105263155,0.03061210517424845,0.8483157894736841,2.2016842105263157,0.013886854242453091,0.039500000000000014,3.0105,0.08539554894167439,0.11950000000000005,2.9305,0.08752261354747799,0.1585,2.8914999999999997,0.09816418222575464,0.6960000000000001,2.3539999999999996,0.36098541546569135,1.7189999999999999,1.331,0.4181978204651475,2.4675000000000002,0.5824999999999996,0.3480495679853783,2.8835,0.16649999999999965,0.32053212281298255,37160101000.5239,0.0694089609379765,11631947675.6117,-0.24925806237695855,86.5850023909696,-0.15130680462920718,2.7,-0.2015637850456069,3.2,-0.042113042504994265
15,CA,LOS ANGELES,2013-01,2.55,All,0.16043181818181818,2.3895681818181815,0.07152112551854696,0.17947272727272726,2.3705272727272724,0.07207390206048828,0.20497272727272725,2.3450272727272727,0.0748536583198044,0.2497954545454545,2.3002045454545454,0.06652281150920963,0.30261363636363625,2.2473863636363633,0.06152179153796658,0.48810454545454546,2.0618954545454544,0.03061210517424845,0.8142727272727271,1.7357272727272726,0.013886854242453091,0.05190476190476192,2.498095238095238,0.08539554894167439,0.10761904761904766,2.4423809523809523,0.08752261354747799,0.14523809523809525,2.4047619047619047,0.09816418222575464,0.8052380952380951,1.7447619047619047,0.36098541546569135,1.9147619047619049,0.6352380952380949,0.4181978204651475,2.681428571428571,-0.13142857142857123,0.3480495679853783,3.0804761904761913,-0.5304761904761914,0.32053212281298255,37571290060.6541,0.0694089609379765,12022315813.7363,-0.24925806237695855,88.29263433660921,-0.15130680462920718,2.5,-0.2015637850456069,3.2,-0.042113042504994265
16,CA,LOS ANGELES,2013-02,2.46,All,0.15464999999999998,2.30535,0.07152112551854696,0.17315,2.28685,0.07207390206048828,0.20129999999999998,2.2587,0.0748536583198044,0.2455,2.2145,0.06652281150920963,0.29049499999999995,2.169505,0.06152179153796658,0.463425,1.996575,0.03061210517424845,0.761875,1.698125,0.013886854242453091,0.0768421052631579,2.383157894736842,0.08539554894167439,0.12421052631578947,2.3357894736842106,0.08752261354747799,0.15736842105263157,2.3026315789473686,0.09816418222575464,0.8463157894736841,1.6136842105263158,0.36098541546569135,1.9842105263157896,0.4757894736842103,0.4181978204651475,2.782631578947368,-0.32263157894736816,0.3480495679853783,3.165263157894737,-0.7052631578947368,0.32053212281298255,37685204803.0042,0.0694089609379765,10740081615.3953,-0.24925806237695855,89.95115518901541,-0.15130680462920718,2.5,-0.2015637850456069,3.0,-0.042113042504994265
17,CA,LOS ANGELES,2013-03,3.45,All,0.15505000000000002,3.29495,0.07152112551854696,0.17309999999999998,3.2769000000000004,0.07207390206048828,0.20345,3.24655,0.0748536583198044,0.2419,3.2081,0.06652281150920963,0.28190000000000004,3.1681,0.06152179153796658,0.44782500000000003,3.0021750000000003,0.03061210517424845,0.7351250000000001,2.714875,0.013886854242453091,0.07800000000000003,3.3720000000000003,0.08539554894167439,0.11450000000000005,3.3355,0.08752261354747799,0.14750000000000002,3.3025,0.09816418222575464,0.8185000000000002,2.6315,0.36098541546569135,1.9575,1.4925000000000002,0.4181978204651475,2.7840000000000003,0.6659999999999999,0.3480495679853783,3.1625000000000005,0.28749999999999964,0.32053212281298255,38410438812.4053,0.0694089609379765,11337096053.4966,-0.24925806237695855,90.32258801944451,-0.15130680462920718,2.2,-0.2015637850456069,2.9,-0.042113042504994265
18,CA,LOS ANGELES,2013-04,5.50565,All,0.1539047619047619,5.351745238095238,0.07152112551854696,0.17210476190476193,5.333545238095239,0.07207390206048828,0.19953333333333334,5.306116666666667,0.0748536583198044,0.24005714285714277,5.265592857142857,0.06652281150920963,0.27714285714285714,5.2285071428571435,0.06152179153796658,0.4360190476190476,5.069630952380953,0.03061210517424845,0.7168333333333334,4.7888166666666665,0.013886854242453091,0.049090909090909116,5.456559090909091,0.08539554894167439,0.09409090909090913,5.411559090909091,0.08752261354747799,0.12454545454545456,5.381104545454545,0.09816418222575464,0.7104545454545454,4.795195454545455,0.36098541546569135,1.7590909090909093,3.746559090909091,0.4181978204651475,2.5500000000000003,2.95565,0.3480495679853783,2.9327272727272726,2.5729227272727275,0.32053212281298255,38808856509.5085,0.0694089609379765,11154944519.578999,-0.24925806237695855,88.1059676388142,-0.15130680462920718,2.1,-0.2015637850456069,2.8,-0.042113042504994265
19,CA,LOS ANGELES,2013-05,2.8875,All,0.1435047619047619,2.743995238095238,0.07152112551854696,0.1638380952380952,2.723661904761905,0.07207390206048828,0.19670952380952378,2.690790476190476,0.0748536583198044,0.23396000000000003,2.65354,0.06652281150920963,0.27416904761904765,2.6133309523809527,0.06152179153796658,0.42137333333333327,2.466126666666667,0.03061210517424845,0.6936104761904763,2.1938895238095237,0.013886854242453091,0.020454545454545458,2.8670454545454547,0.08539554894167439,0.08090909090909093,2.806590909090909,0.08752261354747799,0.11863636363636366,2.7688636363636365,0.09816418222575464,0.840909090909091,2.0465909090909093,0.36098541546569135,1.9281818181818182,0.959318181818182,0.4181978204651475,2.7286363636363635,0.15886363636363665,0.3480495679853783,3.112727272727273,-0.2252272727272726,0.32053212281298255,39268596272.9965,0.0694089609379765,11080080767.5225,-0.24925806237695855,86.47441597957871,-0.15130680462920718,2.1,-0.2015637850456069,2.7,-0.042113042504994265
20,CA,LOS ANGELES,2013-06,3.1874999999999996,All,0.13074,3.0567599999999997,0.07152112551854696,0.15964599999999998,3.0278539999999996,0.07207390206048828,0.19319250000000002,2.9943074999999997,0.0748536583198044,0.23164600000000002,2.9558539999999995,0.06652281150920963,0.27374,2.9137599999999995,0.06152179153796658,0.4139935,2.7735064999999994,0.03061210517424845,0.6839425000000002,2.5035574999999994,0.013886854242453091,0.0345,3.1529999999999996,0.08539554894167439,0.08750000000000002,3.0999999999999996,0.08752261354747799,0.142,3.0454999999999997,0.09816418222575464,1.2035,1.9839999999999995,0.36098541546569135,2.3000000000000003,0.8874999999999993,0.4181978204651475,3.0740000000000003,0.11349999999999927,0.3480495679853783,3.400000000000001,-0.21250000000000124,0.32053212281298255,39658399389.4891,0.0694089609379765,9855625468.0504,-0.24925806237695855,85.7873584996498,-0.15130680462920718,2.0,-0.2015637850456069,2.7,-0.042113042504994265
21,CA,LOS ANGELES,2013-07,2.8,All,0.12117913043478262,2.678820869565217,0.07152112551854696,0.15611695652173913,2.6438830434782608,0.07207390206048828,0.19111913043478265,2.6088808695652173,0.0748536583198044,0.232388695652174,2.567611304347826,0.06652281150920963,0.26758260869565215,2.5324173913043477,0.06152179153796658,0.40307869565217386,2.396921304347826,0.03061210517424845,0.6838491304347826,2.1161508695652174,0.013886854242453091,0.020909090909090912,2.779090909090909,0.08539554894167439,0.07363636363636367,2.726363636363636,0.08752261354747799,0.12181818181818184,2.6781818181818178,0.09816418222575464,1.4031818181818183,1.3968181818181815,0.36098541546569135,2.5822727272727275,0.21772727272727233,0.4181978204651475,3.3072727272727276,-0.5072727272727278,0.3480495679853783,3.605,-0.8050000000000002,0.32053212281298255,39298206327.5877,0.0694089609379765,9123117418.53368,-0.24925806237695855,88.4263020205016,-0.15130680462920718,2.1,-0.2015637850456069,2.7,-0.042113042504994265
22,CA,LOS ANGELES,2013-09,4.53,All,0.11272380952380952,4.417276190476191,0.07152112551854696,0.14323238095238094,4.386767619047619,0.07207390206048828,0.18057476190476196,4.349425238095238,0.0748536583198044,0.22133904761904755,4.3086609523809525,0.06652281150920963,0.2531785714285715,4.276821428571429,0.06152179153796658,0.38033809523809525,4.1496619047619046,0.03061210517424845,0.6526857142857143,3.877314285714286,0.013886854242453091,0.017500000000000005,4.5125,0.08539554894167439,0.04150000000000001,4.4885,0.08752261354747799,0.11850000000000002,4.4115,0.09816418222575464,1.5959999999999999,2.934,0.36098541546569135,2.8095,1.7205000000000004,0.4181978204651475,3.526,1.0040000000000004,0.3480495679853783,3.7870000000000004,0.7429999999999999,0.32053212281298255,40995097959.5386,0.0694089609379765,9260696074.4491,-0.24925806237695855,84.4459748156831,-0.15130680462920718,2.0,-0.2015637850456069,2.4,-0.042113042504994265
23,CA,LOS ANGELES,2013-11,4.38,All,0.10274761904761903,4.277252380952381,0.07152112551854696,0.12919047619047616,4.250809523809524,0.07207390206048828,0.1672714285714286,4.212728571428571,0.0748536583198044,0.20747142857142856,4.172528571428571,0.06652281150920963,0.2382452380952381,4.141754761904762,0.06152179153796658,0.35063809523809525,4.029361904761904,0.03061210517424845,0.5866738095238094,3.7933261904761904,0.013886854242453091,0.046842105263157914,4.333157894736842,0.08539554894167439,0.09842105263157898,4.281578947368421,0.08752261354747799,0.12157894736842105,4.258421052631578,0.09816418222575464,1.3710526315789473,3.008947368421053,0.36098541546569135,2.7184210526315793,1.6615789473684206,0.4181978204651475,3.503684210526316,0.8763157894736837,0.3480495679853783,3.7999999999999985,0.5800000000000014,0.32053212281298255,41471481477.9035,0.0694089609379765,10210246554.7955,-0.24925806237695855,80.910251046009,-0.15130680462920718,2.1,-0.2015637850456069,2.1,-0.042113042504994265
24,CA,LOS ANGELES,2013-12,3.9,All,0.10022500000000001,3.799775,0.07152112551854696,0.1273025,3.7726975,0.07207390206048828,0.16723,3.73277,0.0748536583198044,0.2127325,3.6872675,0.06652281150920963,0.24389749999999996,3.6561025,0.06152179153796658,0.34639499999999995,3.553605,0.03061210517424845,0.579045,3.3209549999999997,0.013886854242453091,0.019047619047619053,3.880952380952381,0.08539554894167439,0.09523809523809526,3.8047619047619046,0.08752261354747799,0.13285714285714287,3.767142857142857,0.09816418222575464,1.5761904761904764,2.3238095238095235,0.36098541546569135,2.901904761904762,0.9980952380952379,0.4181978204651475,3.6266666666666674,0.27333333333333254,0.3480495679853783,3.889047619047619,0.010952380952380825,0.32053212281298255,41334062733.8549,0.0694089609379765,10216278752.7557,-0.24925806237695855,82.56600445924391,-0.15130680462920718,2.0,-0.2015637850456069,2.0,-0.042113042504994265
25,CA,LOS ANGELES,2014-02,4.14,All,0.08627,4.05373,0.07152112551854696,0.11939250000000004,4.0206075,0.07207390206048828,0.155105,3.984895,0.0748536583198044,0.19663749999999997,3.9433624999999997,0.06652281150920963,0.23520249999999998,3.9047975,0.06152179153796658,0.3308,3.8091999999999997,0.03061210517424845,0.554605,3.5853949999999997,0.013886854242453091,0.046842105263157914,4.093157894736842,0.08539554894167439,0.08105263157894738,4.058947368421053,0.08752261354747799,0.11684210526315793,4.023157894736841,0.09816418222575464,1.5157894736842106,2.624210526315789,0.36098541546569135,2.7094736842105265,1.4305263157894732,0.4181978204651475,3.3847368421052626,0.7552631578947371,0.3480495679853783,3.6626315789473685,0.4773684210526312,0.32053212281298255,41244159430.5284,0.0694089609379765,10396023519.0372,-0.24925806237695855,81.9669757663089,-0.15130680462920718,1.8,-0.2015637850456069,1.9,-0.042113042504994265
26,CA,LOS ANGELES,2014-04,3.8083333333333336,All,0.08864000000000001,3.7196933333333337,0.07152112551854696,0.120115,3.6882183333333334,0.07207390206048828,0.1517,3.6566333333333336,0.0748536583198044,0.1918625,3.6164708333333335,0.06652281150920963,0.227495,3.5808383333333333,0.06152179153796658,0.32422500000000004,3.4841083333333334,0.03061210517424845,0.550005,3.2583283333333335,0.013886854242453091,0.023333333333333345,3.785,0.08539554894167439,0.05333333333333336,3.7550000000000003,0.08752261354747799,0.10761904761904763,3.700714285714286,0.09816418222575464,1.7009523809523805,2.107380952380953,0.36098541546569135,2.705238095238095,1.1030952380952384,0.4181978204651475,3.265238095238095,0.5430952380952387,0.3480495679853783,3.5176190476190476,0.2907142857142859,0.32053212281298255,41561863313.5151,0.0694089609379765,9438159522.248821,-0.24925806237695855,81.06604477988621,-0.15130680462920718,1.7,-0.2015637850456069,1.9,-0.042113042504994265
