,Month,"('PROPERTY STATE', '')","('PROPERTY CITY', '')","('Month', '')","('INTEREST RATE', 'mean')","('coor', 'first')","('CURRENT PRINCIPAL AND INTEREST', 'mean')","('Category', '')",ON,Corr with ON,1W,Corr with 1W,1M,Corr with 1M,2M,Corr with 2M,3M,Corr with 3M,6M,Corr with 6M,12M,Corr with 12M,1 Mo,Corr with 1 Mo,6 Mo,Corr with 6 Mo,1 Yr,Corr with 1 Yr,5 Yr,Corr with 5 Yr,10 Yr,Corr with 10 Yr,20 Yr,Corr with 20 Yr,30 Yr,Corr with 30 Yr,auto_vol(4),Corr with auto_vol(4),student_vol(1),Corr with student_vol(1),credit_tightness(-4),Corr with credit_tightness(-4),mortgage 30-89(-4),Corr with mortgage 30-89(-4),mortgage 90(1),Corr with mortgage 90(1),long,lat
10,2013-02,PA,PITTSBURGH,2013-02,2.5,"(-79.828825, 40.526235)",31823.87,All,0.15464999999999998,0.20936927329656052,0.17315,0.20901080600942334,0.20129999999999998,0.20125410220247103,0.2455,0.1844716278855656,0.29049499999999995,0.16276351168715153,0.463425,0.13679393818040003,0.761875,0.18237127077547186,0.0768421052631579,0.19693941659957578,0.12421052631578947,0.19776110723224444,0.15736842105263157,0.22445967309508297,0.8463157894736841,0.6720514490910756,1.9842105263157896,0.7029048084578263,2.782631578947368,0.5832658861260208,3.165263157894737,0.5064326424647478,41507587847.7023,-0.385292785873763,9855625468.0504,0.5561789160971425,90.37816904639429,0.5128111534768166,3.6,0.30282119179362443,2.6,0.11401345600833701,-79.828825,40.526235
11,2013-08,PA,PITTSBURGH,2013-08,3.65,"(-79.884787, 40.386159)",12802.65,All,0.11782999999999999,0.20936927329656052,0.1493142857142857,0.20901080600942334,0.1840704761904762,0.20125410220247103,0.22633523809523812,0.1844716278855656,0.2633952380952381,0.16276351168715153,0.3949285714285714,0.13679393818040003,0.6679499999999999,0.18237127077547186,0.03681818181818183,0.19693941659957578,0.07181818181818184,0.19776110723224444,0.12681818181818183,0.22445967309508297,1.5204545454545455,0.6720514490910756,2.7372727272727273,0.7029048084578263,3.488181818181818,0.5832658861260208,3.757727272727273,0.5064326424647478,41561863313.5151,-0.385292785873763,10216278752.7557,0.5561789160971425,86.5850023909696,0.5128111534768166,3.3,0.30282119179362443,2.3,0.11401345600833701,-79.884787,40.386159
12,2014-04,PA,PITTSBURGH,2014-04,4.01,"(-79.921533, 40.414729)",24467.19,All,0.08864000000000001,0.20936927329656052,0.120115,0.20901080600942334,0.1517,0.20125410220247103,0.1918625,0.1844716278855656,0.227495,0.16276351168715153,0.32422500000000004,0.13679393818040003,0.550005,0.18237127077547186,0.023333333333333345,0.19693941659957578,0.05333333333333336,0.19776110723224444,0.10761904761904763,0.22445967309508297,1.7009523809523805,0.6720514490910756,2.705238095238095,0.7029048084578263,3.265238095238095,0.5832658861260208,3.5176190476190476,0.5064326424647478,45277214883.1472,-0.385292785873763,9507943209.106209,0.5561789160971425,85.3165844012547,0.5128111534768166,3.7,0.30282119179362443,2.2,0.11401345600833701,-79.921533,40.414729
13,2014-08,PA,PITTSBURGH,2014-08,4.050000000000001,"(-79.915115, 40.465090000000004)",8336.51,All,0.090785,0.20936927329656052,0.121725,0.20901080600942334,0.15602,0.20125410220247103,0.19527250000000002,0.1844716278855656,0.23465000000000003,0.16276351168715153,0.32965500000000003,0.13679393818040003,0.55889,0.18237127077547186,0.030000000000000006,0.19693941659957578,0.0523809523809524,0.19776110723224444,0.10714285714285714,0.22445967309508297,1.6314285714285717,0.6720514490910756,2.42,0.7029048084578263,2.9366666666666665,0.5832658861260208,3.2009523809523808,0.5064326424647478,45241950015.4561,-0.385292785873763,11159124696.1814,0.5561789160971425,82.56600445924391,0.5128111534768166,2.7,0.30282119179362443,2.1,0.11401345600833701,-79.915115,40.465090000000004
14,2015-05,PA,PITTSBURGH,2015-05,3.4299999999999997,"(-80.00842800000001, 40.470659000000005)",20779.645,All,0.12315789473684212,0.20936927329656052,0.14795,0.20901080600942334,0.1842289473684211,0.20125410220247103,0.2296,0.1844716278855656,0.2795368421052632,0.16276351168715153,0.41659473684210524,0.13679393818040003,0.7346236842105265,0.18237127077547186,0.013000000000000001,0.19693941659957578,0.07950000000000002,0.19776110723224444,0.24100000000000002,0.22445967309508297,1.5385000000000002,0.6720514490910756,2.1975000000000002,0.7029048084578263,2.692,0.5832658861260208,2.9550000000000005,0.5064326424647478,49379202635.7798,-0.385292785873763,11517159733.1957,0.5561789160971425,80.33849809561521,0.5128111534768166,3.3,0.30282119179362443,1.9,0.11401345600833701,-80.00842800000001,40.470659000000005
15,2015-06,PA,PITTSBURGH,2015-06,4.25,"(-80.010205, 40.46784)",18888.13,All,0.12293636363636364,0.20936927329656052,0.14681590909090908,0.20901080600942334,0.1858840909090909,0.20125410220247103,0.23472954545454539,0.1844716278855656,0.2827113636363637,0.16276351168715153,0.43974545454545466,0.13679393818040003,0.7702659090909093,0.18237127077547186,0.007727272727272728,0.19693941659957578,0.08681818181818185,0.19776110723224444,0.2754545454545455,0.22445967309508297,1.6836363636363636,0.6720514490910756,2.3636363636363638,0.7029048084578263,2.8454545454545452,0.5832658861260208,3.1118181818181814,0.5064326424647478,48752987466.2114,-0.385292785873763,11834405659.8436,0.5561789160971425,82.122236078369,0.5128111534768166,2.7,0.30282119179362443,1.9,0.11401345600833701,-80.010205,40.46784
16,2016-06,PA,PITTSBURGH,2016-06,3.31,"(-80.0161, 40.4465)",21835.56,All,0.3904409090909091,0.20936927329656052,0.41572500000000007,0.20901080600942334,0.4527090909090909,0.20125410220247103,0.5394386363636363,0.1844716278855656,0.6516204545454546,0.16276351168715153,0.9360386363636366,0.13679393818040003,1.2592227272727274,0.18237127077547186,0.22136363636363632,0.19693941659957578,0.40409090909090906,0.19776110723224444,0.5522727272727272,0.22445967309508297,1.1663636363636367,0.6720514490910756,1.6440909090909095,0.7029048084578263,2.019090909090909,0.5832658861260208,2.452272727272727,0.5064326424647478,50034086230.3872,-0.385292785873763,11531266279.4831,0.5561789160971425,85.06205357591242,0.5128111534768166,2.7,0.30282119179362443,1.7,0.11401345600833701,-80.0161,40.4465
17,2017-10,PA,PITTSBURGH,2017-10,3.75,"(122.52, 10.75)",42273.28,All,1.1834895238095235,0.20936927329656052,1.2040609090909093,0.20901080600942334,1.2385486363636362,0.20125410220247103,1.287584090909091,0.1844716278855656,1.3607931818181818,0.16276351168715153,1.541957272727273,0.13679393818040003,1.8208568181818179,0.18237127077547186,0.9957142857142858,0.19693941659957578,1.2495238095238093,0.19776110723224444,1.3976190476190478,0.22445967309508297,1.9809523809523806,0.6720514490910756,2.3600000000000003,0.7029048084578263,2.649047619047619,0.5832658861260208,2.8780952380952383,0.5064326424647478,49574400061.0285,-0.385292785873763,11707722927.962,0.5561789160971425,88.94830277813108,0.5128111534768166,2.5,0.30282119179362443,1.5,0.11401345600833701,122.52,10.75
18,2018-05,PA,PITTSBURGH,2018-05,4.08,"(-80.060097, 40.427426000000004)",27750.33,All,1.7065971428571427,0.20936927329656052,1.7524533333333332,0.20901080600942334,1.94629,0.20125410220247103,2.0937409523809523,0.1844716278855656,2.3356085714285713,0.16276351168715153,2.499740476190476,0.13679393818040003,2.754757142857143,0.18237127077547186,1.706818181818182,0.19693941659957578,2.0731818181818187,0.19776110723224444,2.2736363636363635,0.22445967309508297,2.816818181818181,0.6720514490910756,2.977727272727273,0.7029048084578263,3.0518181818181818,0.5832658861260208,3.1318181818181827,0.5064326424647478,50593420247.4287,-0.385292785873763,12484889768.5791,0.5561789160971425,88.1148323663994,0.5128111534768166,2.9,0.30282119179362443,1.1,0.11401345600833701,-80.060097,40.427426000000004
19,2018-06,PA,PITTSBURGH,2018-06,3.57,"(-79.985136, 40.442448)",106507.46,All,1.8376333333333337,0.20936927329656052,1.9170571428571423,0.20901080600942334,2.068429047619047,0.20125410220247103,2.1502619047619045,0.1844716278855656,2.330264285714286,0.16276351168715153,2.4958952380952377,0.13679393818040003,2.759644285714286,0.18237127077547186,1.8052380952380953,0.19693941659957578,2.113809523809524,0.19776110723224444,2.328095238095238,0.22445967309508297,2.775714285714286,0.6720514490910756,2.9123809523809525,0.7029048084578263,2.9776190476190476,0.5832658861260208,3.0500000000000007,0.5064326424647478,51507450037.54,-0.385292785873763,13062636860.3963,0.5561789160971425,87.010875232225,0.5128111534768166,2.4,0.30282119179362443,1.2,0.11401345600833701,-79.985136,40.442448
