,Month,"('PROPERTY STATE', '')","('PROPERTY CITY', '')","('Month', '')","('INTEREST RATE', 'mean')","('coor', 'first')","('CURRENT PRINCIPAL AND INTEREST', 'mean')","('Category', '')",ON,Corr with ON,1W,Corr with 1W,1M,Corr with 1M,2M,Corr with 2M,3M,Corr with 3M,6M,Corr with 6M,12M,Corr with 12M,1 Mo,Corr with 1 Mo,6 Mo,Corr with 6 Mo,1 Yr,Corr with 1 Yr,5 Yr,Corr with 5 Yr,10 Yr,Corr with 10 Yr,20 Yr,Corr with 20 Yr,30 Yr,Corr with 30 Yr,auto_vol(1),Corr with auto_vol(1),student_vol(-4),Corr with student_vol(-4),credit_tightness(4),Corr with credit_tightness(4),mortgage 30-89(-3),Corr with mortgage 30-89(-3),mortgage 90(-3),Corr with mortgage 90(-3),long,lat
10,2013-02,WI,MILWAUKEE,2013-02,2.72,"(-87.926168, 43.056081)",5841.823333333334,Other FHA,0.15464999999999998,0.18347317587829598,0.17315,0.18747608845709884,0.20129999999999998,0.19277570903302044,0.2455,0.19195445856815427,0.29049499999999995,0.19474833414642023,0.463425,0.16668587242230298,0.761875,0.16218427566950247,0.0768421052631579,0.191121623629617,0.12421052631578947,0.19620229795089164,0.15736842105263157,0.21531528230607064,0.8463157894736841,0.6715843996646564,1.9842105263157896,0.826613004439926,2.782631578947368,0.6925738253521266,3.165263157894737,0.597038571959172,39298206327.5877,0.18153617283535642,12022315813.7363,-0.1920173597759407,89.95115518901541,-0.381827342693285,2.4,-0.2305012268910158,2.5,-0.18095252802788653,-87.926168,43.056081
11,2013-04,WI,MILWAUKEE,2013-04,3.2,"(-87.994688, 43.080622)",25132.44,Other FHA,0.1539047619047619,0.18347317587829598,0.17210476190476193,0.18747608845709884,0.19953333333333334,0.19277570903302044,0.24005714285714277,0.19195445856815427,0.27714285714285714,0.19474833414642023,0.4360190476190476,0.16668587242230298,0.7168333333333334,0.16218427566950247,0.049090909090909116,0.191121623629617,0.09409090909090913,0.19620229795089164,0.12454545454545456,0.21531528230607064,0.7104545454545454,0.6715843996646564,1.7590909090909093,0.826613004439926,2.5500000000000003,0.6925738253521266,2.9327272727272726,0.597038571959172,40995097959.5386,0.18153617283535642,11337096053.4966,-0.1920173597759407,88.1059676388142,-0.381827342693285,2.3,-0.2305012268910158,2.4,-0.18095252802788653,-87.994688,43.080622
12,2013-07,WI,MILWAUKEE,2013-07,3.325,"(-87.9735, 43.0115)",19082.635000000002,Other FHA,0.12117913043478262,0.18347317587829598,0.15611695652173913,0.18747608845709884,0.19111913043478265,0.19277570903302044,0.232388695652174,0.19195445856815427,0.26758260869565215,0.19474833414642023,0.40307869565217386,0.16668587242230298,0.6838491304347826,0.16218427566950247,0.020909090909090912,0.191121623629617,0.07363636363636367,0.19620229795089164,0.12181818181818184,0.21531528230607064,1.4031818181818183,0.6715843996646564,2.5822727272727275,0.826613004439926,3.3072727272727276,0.6925738253521266,3.605,0.597038571959172,41334062733.8549,0.18153617283535642,9855625468.0504,-0.1920173597759407,88.4263020205016,-0.381827342693285,1.8,-0.2305012268910158,2.4,-0.18095252802788653,-87.9735,43.0115
13,2013-08,WI,MILWAUKEE,2013-08,3.48,"(-87.910529, 43.04084)",41707.83,Other FHA,0.11782999999999999,0.18347317587829598,0.1493142857142857,0.18747608845709884,0.1840704761904762,0.19277570903302044,0.22633523809523812,0.19195445856815427,0.2633952380952381,0.19474833414642023,0.3949285714285714,0.16668587242230298,0.6679499999999999,0.16218427566950247,0.03681818181818183,0.191121623629617,0.07181818181818184,0.19620229795089164,0.12681818181818183,0.21531528230607064,1.5204545454545455,0.6715843996646564,2.7372727272727273,0.826613004439926,3.488181818181818,0.6925738253521266,3.757727272727273,0.597038571959172,41062625933.5941,0.18153617283535642,9123117418.53368,-0.1920173597759407,85.3165844012547,-0.381827342693285,1.8,-0.2305012268910158,2.3,-0.18095252802788653,-87.910529,43.04084
14,2013-10,WI,MILWAUKEE,2013-10,4.02,"(-87.92229300000001, 43.039125)",24195.13,Other FHA,0.10426086956521738,0.18347317587829598,0.13668260869565219,0.18747608845709884,0.17241521739130433,0.19277570903302044,0.21265,0.19195445856815427,0.2417652173913043,0.19474833414642023,0.36121521739130424,0.16668587242230298,0.6177847826086957,0.16218427566950247,0.1059090909090909,0.191121623629617,0.07590909090909094,0.19620229795089164,0.12136363636363635,0.21531528230607064,1.366818181818182,0.6715843996646564,2.615909090909091,0.826613004439926,3.3795454545454544,0.6925738253521266,3.6759090909090903,0.597038571959172,41658198449.9001,0.18153617283535642,9260696074.4491,-0.1920173597759407,83.69462947740479,-0.381827342693285,2.1,-0.2305012268910158,2.0,-0.18095252802788653,-87.92229300000001,43.039125
15,2013-12,WI,MILWAUKEE,2013-12,4.25,"(-87.894021, 43.0475)",25259.265,Other FHA,0.10022500000000001,0.18347317587829598,0.1273025,0.18747608845709884,0.16723,0.19277570903302044,0.2127325,0.19195445856815427,0.24389749999999996,0.19474833414642023,0.34639499999999995,0.16668587242230298,0.579045,0.16218427566950247,0.019047619047619053,0.191121623629617,0.09523809523809526,0.19620229795089164,0.13285714285714287,0.21531528230607064,1.5761904761904764,0.6715843996646564,2.901904761904762,0.826613004439926,3.6266666666666674,0.6925738253521266,3.889047619047619,0.597038571959172,42151687038.4775,0.18153617283535642,10210246554.7955,-0.1920173597759407,82.56600445924391,-0.381827342693285,1.9,-0.2305012268910158,1.9,-0.18095252802788653,-87.894021,43.0475
16,2014-02,WI,MILWAUKEE,2014-02,4.0,"(-87.89877800000001, 43.050183000000004)",9741.04,Other FHA,0.08627,0.18347317587829598,0.11939250000000004,0.18747608845709884,0.155105,0.19277570903302044,0.19663749999999997,0.19195445856815427,0.23520249999999998,0.19474833414642023,0.3308,0.16668587242230298,0.554605,0.16218427566950247,0.046842105263157914,0.191121623629617,0.08105263157894738,0.19620229795089164,0.11684210526315793,0.21531528230607064,1.5157894736842106,0.6715843996646564,2.7094736842105265,0.826613004439926,3.3847368421052626,0.6925738253521266,3.6626315789473685,0.597038571959172,44555116847.5878,0.18153617283535642,9473893018.88319,-0.1920173597759407,81.9669757663089,-0.381827342693285,1.9,-0.2305012268910158,1.8,-0.18095252802788653,-87.89877800000001,43.050183000000004
17,2014-04,WI,MILWAUKEE,2014-04,3.89,"(-87.91308199999999, 43.085446000000005)",25757.885000000002,Other FHA,0.08864000000000001,0.18347317587829598,0.120115,0.18747608845709884,0.1517,0.19277570903302044,0.1918625,0.19195445856815427,0.227495,0.19474833414642023,0.32422500000000004,0.16668587242230298,0.550005,0.16218427566950247,0.023333333333333345,0.191121623629617,0.05333333333333336,0.19620229795089164,0.10761904761904763,0.21531528230607064,1.7009523809523805,0.6715843996646564,2.705238095238095,0.826613004439926,3.265238095238095,0.6925738253521266,3.5176190476190476,0.597038571959172,44462292713.4678,0.18153617283535642,9402239044.86975,-0.1920173597759407,81.06604477988621,-0.381827342693285,2.2,-0.2305012268910158,1.9,-0.18095252802788653,-87.91308199999999,43.085446000000005
18,2014-08,WI,MILWAUKEE,2014-08,3.45,"(2.11111, 13.508610000000001)",47606.27,Other FHA,0.090785,0.18347317587829598,0.121725,0.18747608845709884,0.15602,0.19277570903302044,0.19527250000000002,0.19195445856815427,0.23465000000000003,0.19474833414642023,0.32965500000000003,0.16668587242230298,0.55889,0.16218427566950247,0.030000000000000006,0.191121623629617,0.0523809523809524,0.19620229795089164,0.10714285714285714,0.21531528230607064,1.6314285714285717,0.6715843996646564,2.42,0.826613004439926,2.9366666666666665,0.6925738253521266,3.2009523809523808,0.597038571959172,44885858708.7515,0.18153617283535642,11032404366.8063,-0.1920173597759407,82.4770523961592,-0.381827342693285,1.8,-0.2305012268910158,1.7,-0.18095252802788653,2.11111,13.508610000000001
19,2014-09,WI,MILWAUKEE,2014-09,4.15,"(-87.906675, 43.046365)",47350.39,Other FHA,0.09027272727272727,0.18347317587829598,0.12087045454545454,0.18747608845709884,0.15410454545454544,0.19277570903302044,0.19699999999999998,0.19195445856815427,0.23403181818181817,0.19474833414642023,0.32999090909090917,0.16668587242230298,0.5770545454545455,0.16218427566950247,0.01142857142857143,0.191121623629617,0.04380952380952382,0.19620229795089164,0.10952380952380954,0.21531528230607064,1.7738095238095242,0.6715843996646564,2.5342857142857147,0.826613004439926,3.0133333333333328,0.6925738253521266,3.26,0.597038571959172,44591810060.8257,0.18153617283535642,9507943209.106209,-0.1920173597759407,80.33849809561521,-0.381827342693285,1.6,-0.2305012268910158,1.6,-0.18095252802788653,-87.906675,43.046365
20,2014-10,WI,MILWAUKEE,2014-10,3.56,"(-88.024312, 43.109202)",22172.4,Other FHA,0.09059565217391304,0.18347317587829598,0.11953260869565213,0.18747608845709884,0.15351739130434783,0.19277570903302044,0.1974043478260869,0.19195445856815427,0.2313760869565217,0.19474833414642023,0.3236195652173913,0.16668587242230298,0.5523869565217392,0.16218427566950247,0.020909090909090912,0.191121623629617,0.05045454545454548,0.19620229795089164,0.10454545454545458,0.21531528230607064,1.5459090909090911,0.6715843996646564,2.304090909090909,0.826613004439926,2.7731818181818184,0.6925738253521266,3.039999999999999,0.597038571959172,44940573200.2924,0.18153617283535642,10121843859.6075,-0.1920173597759407,82.122236078369,-0.381827342693285,1.9,-0.2305012268910158,1.6,-0.18095252802788653,-88.024312,43.109202
21,2014-11,WI,MILWAUKEE,2014-11,3.8,"(-87.92138100000001, 43.039851)",73280.45,Other FHA,0.09656999999999999,0.18347317587829598,0.12222499999999999,0.18747608845709884,0.1548075,0.19277570903302044,0.20246,0.19195445856815427,0.23286250000000003,0.19474833414642023,0.32679500000000006,0.16668587242230298,0.56206,0.16218427566950247,0.04166666666666668,0.191121623629617,0.06944444444444448,0.19620229795089164,0.13444444444444448,0.21531528230607064,1.6205555555555557,0.6715843996646564,2.325555555555556,0.826613004439926,2.7644444444444445,0.6925738253521266,3.038333333333333,0.597038571959172,45241950015.4561,0.18153617283535642,10638305940.4607,-0.1920173597759407,82.23381292700279,-0.381827342693285,1.9,-0.2305012268910158,1.7,-0.18095252802788653,-87.92138100000001,43.039851
22,2015-04,WI,MILWAUKEE,2015-04,3.05,"(-87.8606, 42.9106)",33740.71,Other FHA,0.12200000000000003,0.18347317587829598,0.14605250000000003,0.18747608845709884,0.18076750000000003,0.19277570903302044,0.22830999999999996,0.19195445856815427,0.27596,0.19474833414642023,0.404505,0.16668587242230298,0.6969449999999999,0.16218427566950247,0.018181818181818188,0.191121623629617,0.09363636363636368,0.19620229795089164,0.23363636363636367,0.21531528230607064,1.3545454545454545,0.6715843996646564,1.9349999999999996,0.826613004439926,2.334090909090909,0.6925738253521266,2.5859090909090905,0.597038571959172,47692027772.9219,0.18153617283535642,14245911418.8887,-0.1920173597759407,82.89218119322959,-0.381827342693285,1.8,-0.2305012268910158,1.6,-0.18095252802788653,-87.8606,42.9106
23,2017-12,WI,MILWAUKEE,2017-12,3.27,"(-87.95091, 43.040586)",71484.74,Other FHA,1.3144094736842107,0.18347317587829598,1.3913115789473685,0.18747608845709884,1.4850410526315792,0.19277570903302044,1.5354463157894738,0.19195445856815427,1.6017521052631578,0.19474833414642023,1.7680373684210524,0.16668587242230298,2.0434931578947366,0.16218427566950247,1.204,0.191121623629617,1.4950000000000003,0.19620229795089164,1.7005,0.21531528230607064,2.1819999999999995,0.6715843996646564,2.4025,0.826613004439926,2.5970000000000004,0.6925738253521266,2.768,0.597038571959172,49589347299.2381,0.18153617283535642,12103218541.1776,-0.1920173597759407,88.437943439718,-0.381827342693285,1.5,-0.2305012268910158,0.8,-0.18095252802788653,-87.95091,43.040586
