,Month,"('PROPERTY STATE', '')","('PROPERTY CITY', '')","('Month', '')","('INTEREST RATE', 'mean')","('coor', 'first')","('CURRENT PRINCIPAL AND INTEREST', 'mean')","('Category', '')",ON,Corr with ON,1W,Corr with 1W,1M,Corr with 1M,2M,Corr with 2M,3M,Corr with 3M,6M,Corr with 6M,12M,Corr with 12M,1 Mo,Corr with 1 Mo,6 Mo,Corr with 6 Mo,1 Yr,Corr with 1 Yr,5 Yr,Corr with 5 Yr,10 Yr,Corr with 10 Yr,20 Yr,Corr with 20 Yr,30 Yr,Corr with 30 Yr,auto_vol(3),Corr with auto_vol(3),student_vol(4),Corr with student_vol(4),credit_tightness(3),Corr with credit_tightness(3),mortgage 30-89(-1),Corr with mortgage 30-89(-1),mortgage 90,Corr with mortgage 90,long,lat
11,2012-08,IL,CHICAGO,2012-08,2.45,"(-87.6998, 41.9123)",7404.05,Other FHA,0.15374090909090915,0.26171159112029874,0.18745454545454548,0.26439409549948945,0.23783863636363634,0.26325063254479775,0.3331136363636364,0.2559100387702311,0.43259999999999993,0.2429436857376047,0.7177749999999997,0.19437216835938004,1.0426272727272727,0.18314505563126282,0.09217391304347829,0.26644137429360915,0.14043478260869566,0.2594254744609909,0.18347826086956526,0.27954421269047874,0.7139130434782609,0.6563048517896721,1.6782608695652175,0.7281385577169954,2.3978260869565218,0.5959987790079965,2.7708695652173914,0.5333676456297167,38410438812.4053,-0.0932315764330464,11337096053.4966,0.3089205489496169,90.2956809830492,-0.13085757333107548,3.2,-0.11760327311839514,4.7,-0.08496530356611133,-87.6998,41.9123
12,2012-09,IL,CHICAGO,2012-09,2.43,"(-87.57035400000001, 41.769628000000004)",12584.1,Other FHA,0.15189500000000006,0.26171159112029874,0.183625,0.26439409549948945,0.22133750000000002,0.26325063254479775,0.3079875,0.2559100387702311,0.3856325000000001,0.2429436857376047,0.6716749999999999,0.19437216835938004,0.9997750000000002,0.18314505563126282,0.07526315789473685,0.26644137429360915,0.13736842105263158,0.2594254744609909,0.17578947368421055,0.27954421269047874,0.6689473684210526,0.6563048517896721,1.7231578947368422,0.7281385577169954,2.488421052631579,0.5959987790079965,2.8815789473684212,0.5333676456297167,38808856509.5085,-0.0932315764330464,11154944519.578999,0.3089205489496169,89.2801736441717,-0.13085757333107548,3.2,-0.11760327311839514,4.7,-0.08496530356611133,-87.57035400000001,41.769628000000004
13,2012-10,IL,CHICAGO,2012-10,2.545,"(-87.62405, 41.828961)",32955.69,Other FHA,0.15320434782608702,0.26171159112029874,0.17955217391304346,0.26439409549948945,0.21346521739130433,0.26325063254479775,0.2717391304347827,0.2559100387702311,0.3304891304347827,0.2429436857376047,0.5823021739130435,0.19437216835938004,0.9185760869565219,0.18314505563126282,0.10952380952380951,0.26644137429360915,0.14904761904761904,0.2594254744609909,0.17952380952380956,0.27954421269047874,0.7085714285714285,0.6563048517896721,1.7461904761904758,0.7281385577169954,2.505714285714286,0.5959987790079965,2.90047619047619,0.5333676456297167,39268596272.9965,-0.0932315764330464,11080080767.5225,0.3089205489496169,91.578064558499,-0.13085757333107548,3.2,-0.11760327311839514,4.6,-0.08496530356611133,-87.62405,41.828961
14,2012-11,IL,CHICAGO,2012-11,2.455,"(-87.638388, 41.938344)",59420.717500000006,Other FHA,0.1555,0.26171159112029874,0.18060909090909089,0.26439409549948945,0.20888636363636362,0.26325063254479775,0.25813636363636355,0.2559100387702311,0.31102272727272723,0.2429436857376047,0.528347727272727,0.19437216835938004,0.8631931818181818,0.18314505563126282,0.12449999999999999,0.26644137429360915,0.14450000000000002,0.2594254744609909,0.17850000000000002,0.27954421269047874,0.665,0.6563048517896721,1.654,0.7281385577169954,2.3894999999999995,0.5959987790079965,2.8034999999999997,0.5333676456297167,39658399389.4891,-0.0932315764330464,9855625468.0504,0.3089205489496169,88.794109524791,-0.13085757333107548,3.2,-0.11760327311839514,4.6,-0.08496530356611133,-87.638388,41.938344
15,2012-12,IL,CHICAGO,2012-12,2.485,"(-87.641052, 41.937413)",25365.260000000002,Other FHA,0.1631578947368421,0.26171159112029874,0.1875157894736842,0.26439409549948945,0.21092631578947374,0.26325063254479775,0.2552894736842105,0.2559100387702311,0.30947368421052623,0.2429436857376047,0.5145657894736843,0.19437216835938004,0.8483157894736841,0.18314505563126282,0.039500000000000014,0.26644137429360915,0.11950000000000005,0.2594254744609909,0.1585,0.27954421269047874,0.6960000000000001,0.6563048517896721,1.7189999999999999,0.7281385577169954,2.4675000000000002,0.5959987790079965,2.8835,0.5333676456297167,39298206327.5877,-0.0932315764330464,9123117418.53368,0.3089205489496169,88.920473853359,-0.13085757333107548,3.0,-0.11760327311839514,4.4,-0.08496530356611133,-87.641052,41.937413
16,2013-01,IL,CHICAGO,2013-01,2.75,"(-87.71, 41.87)",7417.35,Other FHA,0.16043181818181818,0.26171159112029874,0.17947272727272726,0.26439409549948945,0.20497272727272725,0.26325063254479775,0.2497954545454545,0.2559100387702311,0.30261363636363625,0.2429436857376047,0.48810454545454546,0.19437216835938004,0.8142727272727271,0.18314505563126282,0.05190476190476192,0.26644137429360915,0.10761904761904766,0.2594254744609909,0.14523809523809525,0.27954421269047874,0.8052380952380951,0.6563048517896721,1.9147619047619049,0.7281385577169954,2.681428571428571,0.5959987790079965,3.0804761904761913,0.5333676456297167,40395555554.9932,-0.0932315764330464,9498561196.652071,0.3089205489496169,86.5850023909696,-0.13085757333107548,3.1,-0.11760327311839514,4.4,-0.08496530356611133,-87.71,41.87
17,2013-04,IL,CHICAGO,2013-04,2.99,"(-87.588256, 41.781554)",54579.89,Other FHA,0.1539047619047619,0.26171159112029874,0.17210476190476193,0.26439409549948945,0.19953333333333334,0.26325063254479775,0.24005714285714277,0.2559100387702311,0.27714285714285714,0.2429436857376047,0.4360190476190476,0.19437216835938004,0.7168333333333334,0.18314505563126282,0.049090909090909116,0.26644137429360915,0.09409090909090913,0.2594254744609909,0.12454545454545456,0.27954421269047874,0.7104545454545454,0.6563048517896721,1.7590909090909093,0.7281385577169954,2.5500000000000003,0.5959987790079965,2.9327272727272726,0.5333676456297167,41471481477.9035,-0.0932315764330464,10210246554.7955,0.3089205489496169,90.32258801944451,-0.13085757333107548,2.7,-0.11760327311839514,4.1,-0.08496530356611133,-87.588256,41.781554
18,2013-06,IL,CHICAGO,2013-06,2.94,"(-87.581978, 41.764526000000004)",41508.23,Other FHA,0.13074,0.26171159112029874,0.15964599999999998,0.26439409549948945,0.19319250000000002,0.26325063254479775,0.23164600000000002,0.2559100387702311,0.27374,0.2429436857376047,0.4139935,0.19437216835938004,0.6839425000000002,0.18314505563126282,0.0345,0.26644137429360915,0.08750000000000002,0.2594254744609909,0.142,0.27954421269047874,1.2035,0.6563048517896721,2.3000000000000003,0.7281385577169954,3.0740000000000003,0.5959987790079965,3.400000000000001,0.5333676456297167,41062625933.5941,-0.0932315764330464,9473893018.88319,0.3089205489496169,86.47441597957871,-0.13085757333107548,2.5,-0.11760327311839514,3.9,-0.08496530356611133,-87.581978,41.764526000000004
19,2013-08,IL,CHICAGO,2013-08,3.44,"(-87.6495805, 41.9607227)",24058.785,Other FHA,0.11782999999999999,0.26171159112029874,0.1493142857142857,0.26439409549948945,0.1840704761904762,0.26325063254479775,0.22633523809523812,0.2559100387702311,0.2633952380952381,0.2429436857376047,0.3949285714285714,0.19437216835938004,0.6679499999999999,0.18314505563126282,0.03681818181818183,0.26644137429360915,0.07181818181818184,0.2594254744609909,0.12681818181818183,0.27954421269047874,1.5204545454545455,0.6563048517896721,2.7372727272727273,0.7281385577169954,3.488181818181818,0.5959987790079965,3.757727272727273,0.5333676456297167,41658198449.9001,-0.0932315764330464,9402239044.86975,0.3089205489496169,88.4263020205016,-0.13085757333107548,2.6,-0.11760327311839514,3.4,-0.08496530356611133,-87.6495805,41.9607227
20,2013-09,IL,CHICAGO,2013-09,3.85,"(-87.6465918, 41.9501771)",85723.34,Other FHA,0.11272380952380952,0.26171159112029874,0.14323238095238094,0.26439409549948945,0.18057476190476196,0.26325063254479775,0.22133904761904755,0.2559100387702311,0.2531785714285715,0.2429436857376047,0.38033809523809525,0.19437216835938004,0.6526857142857143,0.18314505563126282,0.017500000000000005,0.26644137429360915,0.04150000000000001,0.2594254744609909,0.11850000000000002,0.27954421269047874,1.5959999999999999,0.6563048517896721,2.8095,0.7281385577169954,3.526,0.5959987790079965,3.7870000000000004,0.5333676456297167,41561863313.5151,-0.0932315764330464,9438159522.248821,0.3089205489496169,85.3165844012547,-0.13085757333107548,2.5,-0.11760327311839514,3.3,-0.08496530356611133,-87.6465918,41.9501771
21,2013-11,IL,CHICAGO,2013-11,4.35,"(-87.62037099999999, 41.708463)",22721.65,Other FHA,0.10274761904761903,0.26171159112029874,0.12919047619047616,0.26439409549948945,0.1672714285714286,0.26325063254479775,0.20747142857142856,0.2559100387702311,0.2382452380952381,0.2429436857376047,0.35063809523809525,0.19437216835938004,0.5866738095238094,0.18314505563126282,0.046842105263157914,0.26644137429360915,0.09842105263157898,0.2594254744609909,0.12157894736842105,0.27954421269047874,1.3710526315789473,0.6563048517896721,2.7184210526315793,0.7281385577169954,3.503684210526316,0.5959987790079965,3.7999999999999985,0.5333676456297167,43204378466.7468,-0.0932315764330464,10653400066.5467,0.3089205489496169,83.69462947740479,-0.13085757333107548,2.6,-0.11760327311839514,3.1,-0.08496530356611133,-87.62037099999999,41.708463
22,2014-04,IL,CHICAGO,2014-04,3.84,"(-87.705383, 41.866707)",9422.73,Other FHA,0.08864000000000001,0.26171159112029874,0.120115,0.26439409549948945,0.1517,0.26325063254479775,0.1918625,0.2559100387702311,0.227495,0.2429436857376047,0.32422500000000004,0.19437216835938004,0.550005,0.18314505563126282,0.023333333333333345,0.26644137429360915,0.05333333333333336,0.2594254744609909,0.10761904761904763,0.27954421269047874,1.7009523809523805,0.6563048517896721,2.705238095238095,0.7281385577169954,3.265238095238095,0.5959987790079965,3.5176190476190476,0.5333676456297167,44931729222.7983,-0.0932315764330464,11117378455.0815,0.3089205489496169,81.64661519553,-0.13085757333107548,2.1,-0.11760327311839514,2.8,-0.08496530356611133,-87.705383,41.866707
23,2014-06,IL,CHICAGO,2014-06,3.7,"(-87.6244, 41.8756)",12629.86,Other FHA,0.09278571428571428,0.26171159112029874,0.12241428571428574,0.26439409549948945,0.1523738095238095,0.26325063254479775,0.19377380952380954,0.2559100387702311,0.2309452380952381,0.2429436857376047,0.32388809523809525,0.19437216835938004,0.5421714285714285,0.18314505563126282,0.024285714285714296,0.26644137429360915,0.06047619047619051,0.2594254744609909,0.10476190476190479,0.27954421269047874,1.679047619047619,0.6563048517896721,2.5985714285714288,0.7281385577169954,3.1533333333333333,0.5959987790079965,3.4199999999999995,0.5333676456297167,44885858708.7515,-0.0932315764330464,10950177839.1879,0.3089205489496169,82.2508390398281,-0.13085757333107548,2.2,-0.11760327311839514,2.8,-0.08496530356611133,-87.6244,41.8756
24,2014-07,IL,CHICAGO,2014-07,3.73,"(-87.7218802, 41.8658377)",8162.85,Other FHA,0.09286956521739129,0.26171159112029874,0.12270652173913045,0.26439409549948945,0.15438695652173914,0.26325063254479775,0.1955586956521739,0.2559100387702311,0.23417391304347826,0.2429436857376047,0.32826086956521744,0.19437216835938004,0.5557695652173912,0.18314505563126282,0.024090909090909093,0.26644137429360915,0.059545454545454575,0.2594254744609909,0.11136363636363639,0.27954421269047874,1.699545454545455,0.6563048517896721,2.542272727272727,0.7281385577169954,3.071363636363636,0.5959987790079965,3.3318181818181816,0.5333676456297167,44591810060.8257,-0.0932315764330464,11357071284.6333,0.3089205489496169,82.08517590205541,-0.13085757333107548,1.9,-0.11760327311839514,2.7,-0.08496530356611133,-87.7218802,41.8658377
25,2015-07,IL,CHICAGO,2015-07,3.4450000000000003,"(-87.5465, 41.735123)",22673.785,Other FHA,0.1263,0.26171159112029874,0.1488782608695652,0.26439409549948945,0.1881586956521739,0.26325063254479775,0.23940652173913043,0.2559100387702311,0.29066956521739135,0.2429436857376047,0.46192391304347824,0.19437216835938004,0.7858413043478262,0.18314505563126282,0.030000000000000002,0.26644137429360915,0.11636363636363636,0.2594254744609909,0.2968181818181819,0.27954421269047874,1.632272727272727,0.6563048517896721,2.3245454545454547,0.7281385577169954,2.7663636363636357,0.5959987790079965,3.066363636363636,0.5333676456297167,48752987466.2114,-0.0932315764330464,10798655053.3939,0.3089205489496169,82.4529898168143,-0.13085757333107548,1.8,-0.11760327311839514,2.3,-0.08496530356611133,-87.5465,41.735123
26,2015-08,IL,CHICAGO,2015-08,3.7,"(-87.6000833, 41.788383200000006)",8839.2,Other FHA,0.13010000000000005,0.26171159112029874,0.151965,0.26439409549948945,0.1967275,0.26325063254479775,0.2610100000000001,0.2559100387702311,0.3207975,0.2429436857376047,0.5193599999999999,0.19437216835938004,0.8364375,0.18314505563126282,0.03523809523809525,0.26644137429360915,0.22000000000000006,0.2594254744609909,0.3757142857142857,0.27954421269047874,1.5414285714285714,0.6563048517896721,2.167142857142857,0.7281385577169954,2.5466666666666664,0.5959987790079965,2.8557142857142854,0.5333676456297167,48491901272.6637,-0.0932315764330464,13039171751.3192,0.3089205489496169,81.9752078939728,-0.13085757333107548,1.9,-0.11760327311839514,2.2,-0.08496530356611133,-87.6000833,41.788383200000006
27,2015-09,IL,CHICAGO,2015-09,3.75,"(-87.66712, 41.901921)",128371.5,Other FHA,0.1344409090909091,0.26171159112029874,0.15661363636363634,0.26439409549948945,0.20107727272727274,0.26325063254479775,0.26589318181818195,0.2559100387702311,0.3311113636363637,0.2429436857376047,0.5371681818181817,0.19437216835938004,0.8526636363636364,0.18314505563126282,0.008571428571428572,0.26644137429360915,0.17952380952380947,0.2594254744609909,0.3733333333333333,0.27954421269047874,1.4900000000000002,0.6563048517896721,2.1728571428571435,0.7281385577169954,2.618095238095238,0.5959987790079965,2.9528571428571433,0.5333676456297167,48291644449.3811,-0.0932315764330464,11404853913.5663,0.3089205489496169,82.3313446344394,-0.13085757333107548,2.1,-0.11760327311839514,2.1,-0.08496530356611133,-87.66712,41.901921
28,2015-10,IL,CHICAGO,2015-10,4.21,"(-87.608613, 41.80296)",6531.275,Other FHA,0.13160454545454547,0.26171159112029874,0.15531363636363638,0.26439409549948945,0.19451136363636365,0.26325063254479775,0.2514522727272726,0.2559100387702311,0.32135909090909087,0.2429436857376047,0.5284272727272726,0.19437216835938004,0.8378659090909092,0.18314505563126282,0.014285714285714287,0.26644137429360915,0.11380952380952382,0.2594254744609909,0.26333333333333336,0.27954421269047874,1.3857142857142857,0.6563048517896721,2.0699999999999994,0.7281385577169954,2.5028571428571427,0.5959987790079965,2.8880952380952376,0.5333676456297167,48154770296.6926,-0.0932315764330464,11240513229.2606,0.3089205489496169,83.80897781081251,-0.13085757333107548,2.0,-0.11760327311839514,2.1,-0.08496530356611133,-87.608613,41.80296
29,2015-11,IL,CHICAGO,2015-11,3.44,"(-87.66328, 41.966322)",30979.39,Other FHA,0.13066666666666668,0.26171159112029874,0.1559214285714286,0.26439409549948945,0.20844761904761913,0.26325063254479775,0.286702380952381,0.2559100387702311,0.3709714285714286,0.2429436857376047,0.6063738095238096,0.19437216835938004,0.9343738095238093,0.18314505563126282,0.07105263157894738,0.26644137429360915,0.32789473684210524,0.2594254744609909,0.47684210526315784,0.27954421269047874,1.6710526315789473,0.6563048517896721,2.2631578947368416,0.7281385577169954,2.6863157894736847,0.5959987790079965,3.03,0.5333676456297167,48927223434.2447,-0.0932315764330464,11362184412.0981,0.3089205489496169,85.06205357591242,-0.13085757333107548,2.1,-0.11760327311839514,2.0,-0.08496530356611133,-87.66328,41.966322
30,2016-06,IL,CHICAGO,2016-06,3.25,"(-87.665892, 42.015754)",30542.64,Other FHA,0.3904409090909091,0.26171159112029874,0.41572500000000007,0.26439409549948945,0.4527090909090909,0.26325063254479775,0.5394386363636363,0.2559100387702311,0.6516204545454546,0.2429436857376047,0.9360386363636366,0.19437216835938004,1.2592227272727274,0.18314505563126282,0.22136363636363632,0.26644137429360915,0.40409090909090906,0.2594254744609909,0.5522727272727272,0.27954421269047874,1.1663636363636367,0.6563048517896721,1.6440909090909095,0.7281385577169954,2.019090909090909,0.5959987790079965,2.452272727272727,0.5333676456297167,50249654907.7038,-0.0932315764330464,11692339154.1207,0.3089205489496169,88.3913281030881,-0.13085757333107548,1.7,-0.11760327311839514,1.7,-0.08496530356611133,-87.665892,42.015754
31,2016-08,IL,CHICAGO,2016-08,2.96,"(-87.642753, 41.9403)",251442.66,Other FHA,0.41817045454545454,0.26171159112029874,0.4429568181818182,0.26439409549948945,0.5122418181818182,0.26325063254479775,0.6351372727272727,0.2559100387702311,0.810223181818182,0.2429436857376047,1.1977463636363632,0.19437216835938004,1.5097959090909088,0.18314505563126282,0.2608695652173914,0.26644137429360915,0.4460869565217393,0.2594254744609909,0.5682608695652173,0.27954421269047874,1.1330434782608694,0.6563048517896721,1.5565217391304347,0.7281385577169954,1.8895652173913038,0.5959987790079965,2.261739130434783,0.5333676456297167,49971382532.5922,-0.0932315764330464,12605986919.9069,0.3089205489496169,89.2057504560787,-0.13085757333107548,2.0,-0.11760327311839514,1.7,-0.08496530356611133,-87.642753,41.9403
32,2016-11,IL,CHICAGO,2016-11,3.5,"(6.6, 0.23333)",20664.53,Other FHA,0.4339245454545454,0.26171159112029874,0.45880500000000013,0.26439409549948945,0.5631090909090911,0.26325063254479775,0.7006386363636362,0.2559100387702311,0.9084640909090909,0.2429436857376047,1.2693081818181815,0.19437216835938004,1.6029650000000002,0.18314505563126282,0.29999999999999993,0.26644137429360915,0.5834999999999999,0.2594254744609909,0.736,0.27954421269047874,1.596,0.6563048517896721,2.142,0.7281385577169954,2.5369999999999995,0.5959987790079965,2.8620000000000005,0.5333676456297167,48913265551.9221,-0.0932315764330464,12509011080.2031,0.3089205489496169,84.4501908643932,-0.13085757333107548,2.1,-0.11760327311839514,1.6,-0.08496530356611133,6.6,0.23333
33,2017-03,IL,CHICAGO,2017-03,3.4,"(-87.615727, 41.807859)",58055.1,Other FHA,0.8095565217391305,0.26171159112029874,0.8706386956521739,0.26439409549948945,0.9286352173913045,0.26325063254479775,0.982656956521739,0.2559100387702311,1.134713043478261,0.2429436857376047,1.4258673913043478,0.19437216835938004,1.8069104347826086,0.18314505563126282,0.662608695652174,0.26644137429360915,0.8856521739130436,0.2594254744609909,1.0104347826086957,0.27954421269047874,2.013478260869565,0.6563048517896721,2.4817391304347827,0.7281385577169954,2.8317391304347823,0.5959987790079965,3.0813043478260873,0.5333676456297167,49068548953.9206,-0.0932315764330464,11814606928.6527,0.3089205489496169,88.94830277813108,-0.13085757333107548,1.8,-0.11760327311839514,1.5,-0.08496530356611133,-87.615727,41.807859
