,Month,"('PROPERTY STATE', '')","('PROPERTY CITY', '')","('Month', '')","('INTEREST RATE', 'mean')","('coor', 'first')","('CURRENT PRINCIPAL AND INTEREST', 'mean')","('Category', '')",ON,Corr with ON,1W,Corr with 1W,1M,Corr with 1M,2M,Corr with 2M,3M,Corr with 3M,6M,Corr with 6M,12M,Corr with 12M,1 Mo,Corr with 1 Mo,6 Mo,Corr with 6 Mo,1 Yr,Corr with 1 Yr,5 Yr,Corr with 5 Yr,10 Yr,Corr with 10 Yr,20 Yr,Corr with 20 Yr,30 Yr,Corr with 30 Yr,auto_vol(4),Corr with auto_vol(4),student_vol(-3),Corr with student_vol(-3),credit_tightness,Corr with credit_tightness,mortgage 30-89,Corr with mortgage 30-89,mortgage 90(4),Corr with mortgage 90(4)
10,2014-10,MA,BOSTON,2014-10,3.87,"(-71.103711, 42.334367)",22740.285,Other FHA,0.09059565217391304,0.11763255282957798,0.11953260869565213,0.11578255716038632,0.15351739130434783,0.11186947185968873,0.1974043478260869,0.10438445405302708,0.2313760869565217,0.08287806439207163,0.3236195652173913,0.013405159967514759,0.5523869565217392,-0.03449098064713283,0.020909090909090912,0.16500670801817777,0.05045454545454548,0.11207585588494194,0.10454545454545458,0.0911078398465245,1.5459090909090911,0.43691342356524443,2.304090909090909,0.5729147926482409,2.7731818181818184,0.4567007009951543,3.039999999999999,0.36523918333013616,45758876905.2845,0.1682267968165343,10638305940.4607,-0.39620574592234037,82.08517590205541,-0.7062328686510312,1.9,-0.29540612705801417,2.0,0.08615525223949987
11,2015-02,MA,BOSTON,2015-02,3.95,"(-71.13975, 42.273893)",190760.57,Other FHA,0.11784999999999998,0.11763255282957798,0.13764249999999997,0.11578255716038632,0.17207499999999998,0.11186947185968873,0.2121925,0.10438445405302708,0.25842,0.08287806439207163,0.37596500000000005,0.013405159967514759,0.6601375,-0.03449098064713283,0.017894736842105265,0.16500670801817777,0.07105263157894741,0.11207585588494194,0.22421052631578947,0.0911078398465245,1.472631578947368,0.43691342356524443,1.9752631578947366,0.5729147926482409,2.3384210526315794,0.4567007009951543,2.566315789473684,0.36523918333013616,48997735451.5931,0.1682267968165343,11357071284.6333,-0.39620574592234037,82.122236078369,-0.7062328686510312,1.8,-0.29540612705801417,1.7,0.08615525223949987
12,2015-06,MA,BOSTON,2015-06,3.35,"(-71.097441, 42.331587)",21223.88,Other FHA,0.12293636363636364,0.11763255282957798,0.14681590909090908,0.11578255716038632,0.1858840909090909,0.11186947185968873,0.23472954545454539,0.10438445405302708,0.2827113636363637,0.08287806439207163,0.43974545454545466,0.013405159967514759,0.7702659090909093,-0.03449098064713283,0.007727272727272728,0.16500670801817777,0.08681818181818185,0.11207585588494194,0.2754545454545455,0.0911078398465245,1.6836363636363636,0.43691342356524443,2.3636363636363638,0.5729147926482409,2.8454545454545452,0.4567007009951543,3.1118181818181814,0.36523918333013616,48752987466.2114,0.1682267968165343,12019442988.8631,-0.39620574592234037,82.75451956383341,-0.7062328686510312,1.5,-0.29540612705801417,1.6,0.08615525223949987
13,2015-11,MA,BOSTON,2015-11,3.8,"(-71.105968, 42.326484)",10305.71,Other FHA,0.13066666666666668,0.11763255282957798,0.1559214285714286,0.11578255716038632,0.20844761904761913,0.11186947185968873,0.286702380952381,0.10438445405302708,0.3709714285714286,0.08287806439207163,0.6063738095238096,0.013405159967514759,0.9343738095238093,-0.03449098064713283,0.07105263157894738,0.16500670801817777,0.32789473684210524,0.11207585588494194,0.47684210526315784,0.0911078398465245,1.6710526315789473,0.43691342356524443,2.2631578947368416,0.5729147926482409,2.6863157894736847,0.4567007009951543,3.03,0.36523918333013616,48187387172.2131,0.1682267968165343,10986955735.8103,-0.39620574592234037,81.9752078939728,-0.7062328686510312,1.6,-0.29540612705801417,1.4,0.08615525223949987
14,2015-12,MA,BOSTON,2015-12,3.58,"(-70.5448, 44.214)",114527.02,Other FHA,0.2286238095238095,0.11763255282957798,0.289352380952381,0.11578255716038632,0.3523071428571429,0.11186947185968873,0.44092857142857156,0.10438445405302708,0.5332357142857143,0.08287806439207163,0.7638285714285715,0.013405159967514759,1.0841380952380955,-0.03449098064713283,0.17181818181818184,0.16500670801817777,0.4990909090909091,0.11207585588494194,0.6536363636363638,0.0911078398465245,1.6986363636363635,0.43691342356524443,2.2427272727272736,0.5729147926482409,2.6072727272727274,0.4567007009951543,2.97,0.36523918333013616,48887248013.451,0.1682267968165343,11492007418.0579,-0.39620574592234037,82.3313446344394,-0.7062328686510312,1.9,-0.29540612705801417,1.3,0.08615525223949987
15,2016-01,MA,BOSTON,2016-01,3.48,"(-71.09039, 42.415453)",36465.5,Other FHA,0.36607999999999996,0.11763255282957798,0.387725,0.11578255716038632,0.42545,0.11186947185968873,0.5163949999999999,0.10438445405302708,0.6195525000000001,0.08287806439207163,0.8560224999999999,0.013405159967514759,1.1534299999999997,-0.03449098064713283,0.22736842105263158,0.16500670801817777,0.43473684210526314,0.11207585588494194,0.5431578947368422,0.0911078398465245,1.5184210526315787,0.43691342356524443,2.085263157894737,0.5729147926482409,2.4889473684210524,0.4567007009951543,2.8584210526315785,0.36523918333013616,49276189942.4712,0.1682267968165343,11758109185.709,-0.39620574592234037,83.80897781081251,-0.7062328686510312,2.0,-0.29540612705801417,1.3,0.08615525223949987
16,2016-09,MA,BOSTON,2016-09,3.05,"(-71.124571, 42.252897)",129201.06,Other FHA,0.42159363636363634,0.11763255282957798,0.4495609090909092,0.11578255716038632,0.5270018181818182,0.11186947185968873,0.6625254545454545,0.10438445405302708,0.8496804545454547,0.08287806439207163,1.2471445454545458,0.013405159967514759,1.5560313636363639,-0.03449098064713283,0.1914285714285715,0.16500670801817777,0.4671428571428572,0.11207585588494194,0.5933333333333333,0.0911078398465245,1.178095238095238,0.43691342356524443,1.6304761904761906,0.5729147926482409,2.0152380952380957,0.4567007009951543,2.350476190476191,0.36523918333013616,49588706606.1033,0.1682267968165343,11496937509.4445,-0.39620574592234037,88.3913281030881,-0.7062328686510312,1.6,-0.29540612705801417,1.1,0.08615525223949987
17,2016-12,MA,BOSTON,2016-12,3.08,"(-71.074911, 42.337657)",19343.02,Other FHA,0.5606285,0.11763255282957798,0.6315605,0.11578255716038632,0.7119585,0.11186947185968873,0.7883325000000001,0.10438445405302708,0.9753284999999998,0.08287806439207163,1.3063339999999999,0.013405159967514759,1.6692235,-0.03449098064713283,0.42333333333333334,0.16500670801817777,0.638095238095238,0.11207585588494194,0.8661904761904763,0.0911078398465245,1.9590476190476194,0.43691342356524443,2.491904761904762,0.5729147926482409,2.835238095238095,0.4567007009951543,3.1133333333333324,0.36523918333013616,47316214443.3566,0.1682267968165343,11482367114.4991,-0.39620574592234037,88.1697673489486,-0.7062328686510312,1.7,-0.29540612705801417,1.0,0.08615525223949987
18,2017-01,MA,BOSTON,2017-01,3.42,"(-71.051121, 42.345684999999996)",78144.85,Other FHA,0.6908933333333332,0.11763255282957798,0.720819523809524,0.11578255716038632,0.7713747619047617,0.11186947185968873,0.8375133333333332,0.10438445405302708,1.0256928571428574,0.08287806439207163,1.3400880952380954,0.013405159967514759,1.7079285714285712,-0.03449098064713283,0.496,0.16500670801817777,0.617,0.11207585588494194,0.8255000000000002,0.0911078398465245,1.9164999999999996,0.43691342356524443,2.4325,0.5729147926482409,2.7475,0.4567007009951543,3.0189999999999997,0.36523918333013616,48693341763.9087,0.1682267968165343,11692339154.1207,-0.39620574592234037,87.62096056152771,-0.7062328686510312,1.8,-0.29540612705801417,1.0,0.08615525223949987
19,2017-06,MA,BOSTON,2017-06,3.41,"(-71.08129100000001, 42.339009999999995)",137423.305,Other FHA,1.0640909090909094,0.11763255282957798,1.1183336363636365,0.11578255716038632,1.1714068181818182,0.11186947185968873,1.2101513636363637,0.10438445405302708,1.2624095454545452,0.08287806439207163,1.4322822727272726,0.013405159967514759,1.7322577272727273,-0.03449098064713283,0.8413636363636363,0.16500670801817777,1.1095454545454546,0.11207585588494194,1.200909090909091,0.0911078398465245,1.7740909090909094,0.43691342356524443,2.186818181818182,0.5729147926482409,2.5399999999999996,0.4567007009951543,2.796363636363637,0.36523918333013616,49855182727.6109,0.1682267968165343,12509011080.2031,-0.39620574592234037,88.94830277813108,-0.7062328686510312,1.5,-0.29540612705801417,0.9,0.08615525223949987
20,2017-10,MA,BOSTON,2017-10,3.25,"(-71.067573, 42.340315999999994)",35682.619999999995,Other FHA,1.1834895238095235,0.11763255282957798,1.2040609090909093,0.11578255716038632,1.2385486363636362,0.11186947185968873,1.287584090909091,0.10438445405302708,1.3607931818181818,0.08287806439207163,1.541957272727273,0.013405159967514759,1.8208568181818179,-0.03449098064713283,0.9957142857142858,0.16500670801817777,1.2495238095238093,0.11207585588494194,1.3976190476190478,0.0911078398465245,1.9809523809523806,0.43691342356524443,2.3600000000000003,0.5729147926482409,2.649047619047619,0.4567007009951543,2.8780952380952383,0.36523918333013616,49574400061.0285,0.1682267968165343,11814606928.6527,-0.39620574592234037,87.46440959377459,-0.7062328686510312,1.7,-0.29540612705801417,0.9,0.08615525223949987
21,2017-12,MA,BOSTON,2017-12,3.26,"(-71.084681, 42.342257000000004)",221900.09500000003,Other FHA,1.3144094736842107,0.11763255282957798,1.3913115789473685,0.11578255716038632,1.4850410526315792,0.11186947185968873,1.5354463157894738,0.10438445405302708,1.6017521052631578,0.08287806439207163,1.7680373684210524,0.013405159967514759,2.0434931578947366,-0.03449098064713283,1.204,0.16500670801817777,1.4950000000000003,0.11207585588494194,1.7005,0.0911078398465245,2.1819999999999995,0.43691342356524443,2.4025,0.5729147926482409,2.5970000000000004,0.4567007009951543,2.768,0.36523918333013616,50505964400.0098,0.1682267968165343,11813706431.8634,-0.39620574592234037,88.55316323110772,-0.7062328686510312,1.7,-0.29540612705801417,0.8,0.08615525223949987
22,2018-01,MA,BOSTON,2018-01,3.225,"(-71.09, 42.34)",131180.43,Other FHA,1.4378880952380952,0.11763255282957798,1.467563181818182,0.11578255716038632,1.5610881818181819,0.11186947185968873,1.6355336363636364,0.10438445405302708,1.733970909090909,0.08287806439207163,1.9067609090909092,0.013405159967514759,2.196459545454545,-0.03449098064713283,1.3000000000000003,0.16500670801817777,1.6199999999999994,0.11207585588494194,1.8028571428571425,0.0911078398465245,2.381904761904762,0.43691342356524443,2.5838095238095242,0.5729147926482409,2.7342857142857144,0.4567007009951543,2.8776190476190475,0.36523918333013616,50407042046.8076,0.1682267968165343,11537595366.1601,-0.39620574592234037,88.1148323663994,-0.7062328686510312,1.9,-0.29540612705801417,0.9,0.08615525223949987
23,2018-04,MA,BOSTON,2018-04,3.75,"(-71.104201, 42.329592)",43518.37,Other FHA,1.7027510000000003,0.11763255282957798,1.7432829999999995,0.11578255716038632,1.896724,0.11186947185968873,2.0408605,0.10438445405302708,2.349426,0.08287806439207163,2.493657999999999,0.013405159967514759,2.7355454999999997,-0.03449098064713283,1.6604761904761904,0.16500670801817777,1.9780952380952381,0.11207585588494194,2.153809523809524,0.0911078398465245,2.701904761904762,0.43691342356524443,2.869047619047619,0.5729147926482409,2.9595238095238092,0.4567007009951543,3.0719047619047624,0.36523918333013616,50563742345.0186,0.1682267968165343,11226317067.5623,-0.39620574592234037,88.437943439718,-0.7062328686510312,1.3,-0.29540612705801417,0.7,0.08615525223949987
