,Month,"('PROPERTY STATE', '')","('PROPERTY CITY', '')","('Month', '')","('INTEREST RATE', 'mean')","('coor', 'first')","('CURRENT PRINCIPAL AND INTEREST', 'mean')","('Category', '')",ON,Corr with ON,1W,Corr with 1W,1M,Corr with 1M,2M,Corr with 2M,3M,Corr with 3M,6M,Corr with 6M,12M,Corr with 12M,1 Mo,Corr with 1 Mo,6 Mo,Corr with 6 Mo,1 Yr,Corr with 1 Yr,5 Yr,Corr with 5 Yr,10 Yr,Corr with 10 Yr,20 Yr,Corr with 20 Yr,30 Yr,Corr with 30 Yr,auto_vol(-2),Corr with auto_vol(-2),student_vol(-3),Corr with student_vol(-3),credit_tightness(-4),Corr with credit_tightness(-4),mortgage 30-89(-1),Corr with mortgage 30-89(-1),mortgage 90(-4),Corr with mortgage 90(-4)
10,2012-03,IN,INDIANAPOLIS,2012-03,3.09,"(-86.09791, 39.863531)",22092.76,Other FHA,0.14720000000000003,0.2815811446014829,0.1893409090909091,0.2826371960561711,0.24185227272727275,0.2783950622323182,0.35079999999999995,0.26014418317314714,0.4732886363636363,0.2306165148720172,0.741275,0.1695993473111747,1.0534477272727274,0.15275568923626134,0.06363636363636366,0.2945128560848085,0.14227272727272727,0.27369114564361946,0.19000000000000003,0.2834134650419512,1.0172727272727273,0.6281377453498105,2.1727272727272724,0.7203384990194632,2.9404545454545454,0.607138177444106,3.281363636363636,0.539550781288746,35385458151.3724,-0.09864676371293117,11508699084.1195,-0.2588582974135956,90.35087768078328,0.12994492957677367,3.6,-0.12415988107124117,3.6,0.053447463269346344
11,2012-04,IN,INDIANAPOLIS,2012-04,3.1566666666666667,"(-86.134423, 39.837614)",33078.03,Other FHA,0.14868421052631575,0.2815811446014829,0.18980526315789473,0.2826371960561711,0.23982894736842097,0.2783950622323182,0.34777368421052635,0.26014418317314714,0.46680789473684203,0.2306165148720172,0.7313999999999999,0.1695993473111747,1.048621052631579,0.15275568923626134,0.0666666666666667,0.2945128560848085,0.13904761904761903,0.27369114564361946,0.18333333333333335,0.2834134650419512,0.8947619047619045,0.6281377453498105,2.0528571428571425,0.7203384990194632,2.8166666666666664,0.607138177444106,3.1842857142857137,0.539550781288746,35532707747.113,-0.09864676371293117,11510278467.2037,-0.2588582974135956,90.48744874686929,0.12994492957677367,3.1,-0.12415988107124117,3.6,0.053447463269346344
12,2012-05,IN,INDIANAPOLIS,2012-05,3.04,"(44.0, 42.18333)",21374.865,Other FHA,0.15161363636363637,0.2815811446014829,0.19053181818181822,0.2826371960561711,0.23893181818181805,0.2783950622323182,0.3457045454545453,0.26014418317314714,0.4665318181818183,0.2306165148720172,0.732990909090909,0.1695993473111747,1.0615068181818177,0.15275568923626134,0.06590909090909093,0.2945128560848085,0.14545454545454548,0.27369114564361946,0.19181818181818186,0.2834134650419512,0.7618181818181818,0.6281377453498105,1.8031818181818189,0.7203384990194632,2.525909090909091,0.607138177444106,2.930909090909091,0.539550781288746,35767585536.868996,-0.09864676371293117,10728874885.7875,-0.2588582974135956,90.7743282432688,0.12994492957677367,3.2,-0.12415988107124117,3.6,0.053447463269346344
13,2012-06,IN,INDIANAPOLIS,2012-06,2.64,"(-86.156961, 39.691652000000005)",20077.36,Other FHA,0.163,0.2815811446014829,0.19464736842105262,0.2826371960561711,0.24319736842105263,0.2783950622323182,0.3459342105263157,0.26014418317314714,0.46558684210526313,0.2306165148720172,0.7364000000000004,0.1695993473111747,1.0691894736842107,0.15275568923626134,0.05190476190476193,0.2945128560848085,0.14809523809523809,0.27369114564361946,0.18904761904761905,0.2834134650419512,0.7114285714285714,0.6281377453498105,1.6223809523809525,0.7203384990194632,2.3061904761904763,0.607138177444106,2.698095238095238,0.539550781288746,36623269866.4569,-0.09864676371293117,11251067892.2966,-0.2588582974135956,90.6452366150782,0.12994492957677367,3.6,-0.12415988107124117,3.5,0.053447463269346344
14,2012-07,IN,INDIANAPOLIS,2012-07,2.7100000000000004,"(-86.151927, 39.782084999999995)",7094.236666666667,Other FHA,0.16720454545454547,0.2815811446014829,0.19873636363636368,0.2826371960561711,0.24646136363636365,0.2783950622323182,0.34024999999999994,0.26014418317314714,0.4535545454545455,0.2306165148720172,0.7302181818181818,0.1695993473111747,1.0653181818181816,0.15275568923626134,0.06952380952380956,0.2945128560848085,0.14571428571428574,0.27369114564361946,0.18571428571428572,0.2834134650419512,0.6195238095238095,0.6281377453498105,1.5266666666666664,0.7203384990194632,2.217142857142857,0.607138177444106,2.5900000000000003,0.539550781288746,36777908030.9335,-0.09864676371293117,11641401212.0971,-0.2588582974135956,90.0868950067716,0.12994492957677367,3.7,-0.12415988107124117,3.6,0.053447463269346344
15,2012-09,IN,INDIANAPOLIS,2012-09,2.3,"(-86.066229, 39.923454)",13026.54,Other FHA,0.15189500000000006,0.2815811446014829,0.183625,0.2826371960561711,0.22133750000000002,0.2783950622323182,0.3079875,0.26014418317314714,0.3856325000000001,0.2306165148720172,0.6716749999999999,0.1695993473111747,0.9997750000000002,0.15275568923626134,0.07526315789473685,0.2945128560848085,0.13736842105263158,0.27369114564361946,0.17578947368421055,0.2834134650419512,0.6689473684210526,0.6281377453498105,1.7231578947368422,0.7203384990194632,2.488421052631579,0.607138177444106,2.8815789473684212,0.539550781288746,36601383816.48,-0.09864676371293117,14585937143.4485,-0.2588582974135956,89.6038877472871,0.12994492957677367,3.6,-0.12415988107124117,3.4,0.053447463269346344
16,2012-10,IN,INDIANAPOLIS,2012-10,2.185,"(-75.241635, 39.833008)",22592.405000000002,Other FHA,0.15320434782608702,0.2815811446014829,0.17955217391304346,0.2826371960561711,0.21346521739130433,0.2783950622323182,0.2717391304347827,0.26014418317314714,0.3304891304347827,0.2306165148720172,0.5823021739130435,0.1695993473111747,0.9185760869565219,0.15275568923626134,0.10952380952380951,0.2945128560848085,0.14904761904761904,0.27369114564361946,0.17952380952380956,0.2834134650419512,0.7085714285714285,0.6281377453498105,1.7461904761904758,0.7203384990194632,2.505714285714286,0.607138177444106,2.90047619047619,0.539550781288746,37160101000.5239,-0.09864676371293117,16111780903.4699,-0.2588582974135956,89.56768058609659,0.12994492957677367,4.0,-0.12415988107124117,3.3,0.053447463269346344
17,2012-11,IN,INDIANAPOLIS,2012-11,2.52,"(-85.24510079999999, 40.9635798)",51723.5925,Other FHA,0.1555,0.2815811446014829,0.18060909090909089,0.2826371960561711,0.20888636363636362,0.2783950622323182,0.25813636363636355,0.26014418317314714,0.31102272727272723,0.2306165148720172,0.528347727272727,0.1695993473111747,0.8631931818181818,0.15275568923626134,0.12449999999999999,0.2945128560848085,0.14450000000000002,0.27369114564361946,0.17850000000000002,0.2834134650419512,0.665,0.6281377453498105,1.654,0.7203384990194632,2.3894999999999995,0.607138177444106,2.8034999999999997,0.539550781288746,37571290060.6541,-0.09864676371293117,11986368496.8635,-0.2588582974135956,89.02745876405929,0.12994492957677367,4.0,-0.12415988107124117,3.3,0.053447463269346344
18,2013-01,IN,INDIANAPOLIS,2013-01,2.87,"(-86.541199, 39.184447)",18760.92,Other FHA,0.16043181818181818,0.2815811446014829,0.17947272727272726,0.2826371960561711,0.20497272727272725,0.2783950622323182,0.2497954545454545,0.26014418317314714,0.30261363636363625,0.2306165148720172,0.48810454545454546,0.1695993473111747,0.8142727272727271,0.15275568923626134,0.05190476190476192,0.2945128560848085,0.10761904761904766,0.27369114564361946,0.14523809523809525,0.2834134650419512,0.8052380952380951,0.6281377453498105,1.9147619047619049,0.7203384990194632,2.681428571428571,0.607138177444106,3.0804761904761913,0.539550781288746,38410438812.4053,-0.09864676371293117,12022315813.7363,-0.2588582974135956,89.513287195688,0.12994492957677367,3.8,-0.12415988107124117,3.3,0.053447463269346344
19,2013-02,IN,INDIANAPOLIS,2013-02,2.865,"(-86.262214, 39.778296000000005)",25053.965,Other FHA,0.15464999999999998,0.2815811446014829,0.17315,0.2826371960561711,0.20129999999999998,0.2783950622323182,0.2455,0.26014418317314714,0.29049499999999995,0.2306165148720172,0.463425,0.1695993473111747,0.761875,0.15275568923626134,0.0768421052631579,0.2945128560848085,0.12421052631578947,0.27369114564361946,0.15736842105263157,0.2834134650419512,0.8463157894736841,0.6281377453498105,1.9842105263157896,0.7203384990194632,2.782631578947368,0.607138177444106,3.165263157894737,0.539550781288746,38808856509.5085,-0.09864676371293117,10740081615.3953,-0.2588582974135956,90.37816904639429,0.12994492957677367,3.9,-0.12415988107124117,3.2,0.053447463269346344
20,2013-03,IN,INDIANAPOLIS,2013-03,2.9133333333333336,"(-86.156403, 39.779371000000005)",53513.08000000001,Other FHA,0.15505000000000002,0.2815811446014829,0.17309999999999998,0.2826371960561711,0.20345,0.2783950622323182,0.2419,0.26014418317314714,0.28190000000000004,0.2306165148720172,0.44782500000000003,0.1695993473111747,0.7351250000000001,0.15275568923626134,0.07800000000000003,0.2945128560848085,0.11450000000000005,0.27369114564361946,0.14750000000000002,0.2834134650419512,0.8185000000000002,0.6281377453498105,1.9575,0.7203384990194632,2.7840000000000003,0.607138177444106,3.1625000000000005,0.539550781288746,39268596272.9965,-0.09864676371293117,11337096053.4966,-0.2588582974135956,90.2956809830492,0.12994492957677367,3.5,-0.12415988107124117,3.4,0.053447463269346344
21,2013-04,IN,INDIANAPOLIS,2013-04,3.245,"(1.738436, 52.61224)",20261.665,Other FHA,0.1539047619047619,0.2815811446014829,0.17210476190476193,0.2826371960561711,0.19953333333333334,0.2783950622323182,0.24005714285714277,0.26014418317314714,0.27714285714285714,0.2306165148720172,0.4360190476190476,0.1695993473111747,0.7168333333333334,0.15275568923626134,0.049090909090909116,0.2945128560848085,0.09409090909090913,0.27369114564361946,0.12454545454545456,0.2834134650419512,0.7104545454545454,0.6281377453498105,1.7590909090909093,0.7203384990194632,2.5500000000000003,0.607138177444106,2.9327272727272726,0.539550781288746,39658399389.4891,-0.09864676371293117,11154944519.578999,-0.2588582974135956,89.2801736441717,0.12994492957677367,3.2,-0.12415988107124117,3.3,0.053447463269346344
22,2013-05,IN,INDIANAPOLIS,2013-05,3.8433333333333333,"(-86.14606500000001, 39.667453)",32128.58,Other FHA,0.1435047619047619,0.2815811446014829,0.1638380952380952,0.2826371960561711,0.19670952380952378,0.2783950622323182,0.23396000000000003,0.26014418317314714,0.27416904761904765,0.2306165148720172,0.42137333333333327,0.1695993473111747,0.6936104761904763,0.15275568923626134,0.020454545454545458,0.2945128560848085,0.08090909090909093,0.27369114564361946,0.11863636363636366,0.2834134650419512,0.840909090909091,0.6281377453498105,1.9281818181818182,0.7203384990194632,2.7286363636363635,0.607138177444106,3.112727272727273,0.539550781288746,39298206327.5877,-0.09864676371293117,11080080767.5225,-0.2588582974135956,91.578064558499,0.12994492957677367,3.0,-0.12415988107124117,3.3,0.053447463269346344
23,2013-06,IN,INDIANAPOLIS,2013-06,3.7,"(-86.130779, 39.650512)",22777.94,Other FHA,0.13074,0.2815811446014829,0.15964599999999998,0.2826371960561711,0.19319250000000002,0.2783950622323182,0.23164600000000002,0.26014418317314714,0.27374,0.2306165148720172,0.4139935,0.1695993473111747,0.6839425000000002,0.15275568923626134,0.0345,0.2945128560848085,0.08750000000000002,0.27369114564361946,0.142,0.2834134650419512,1.2035,0.6281377453498105,2.3000000000000003,0.7203384990194632,3.0740000000000003,0.607138177444106,3.400000000000001,0.539550781288746,40395555554.9932,-0.09864676371293117,9855625468.0504,-0.2588582974135956,88.794109524791,0.12994492957677367,2.9,-0.12415988107124117,3.2,0.053447463269346344
24,2013-07,IN,INDIANAPOLIS,2013-07,3.88,"(-86.120035, 39.873047)",23217.79,Other FHA,0.12117913043478262,0.2815811446014829,0.15611695652173913,0.2826371960561711,0.19111913043478265,0.2783950622323182,0.232388695652174,0.26014418317314714,0.26758260869565215,0.2306165148720172,0.40307869565217386,0.1695993473111747,0.6838491304347826,0.15275568923626134,0.020909090909090912,0.2945128560848085,0.07363636363636367,0.27369114564361946,0.12181818181818184,0.2834134650419512,1.4031818181818183,0.6281377453498105,2.5822727272727275,0.7203384990194632,3.3072727272727276,0.607138177444106,3.605,0.539550781288746,40995097959.5386,-0.09864676371293117,9123117418.53368,-0.2588582974135956,88.920473853359,0.12994492957677367,3.1,-0.12415988107124117,3.0,0.053447463269346344
25,2013-08,IN,INDIANAPOLIS,2013-08,3.69,"(-86.233205, 39.818321000000005)",19011.96,Other FHA,0.11782999999999999,0.2815811446014829,0.1493142857142857,0.2826371960561711,0.1840704761904762,0.2783950622323182,0.22633523809523812,0.26014418317314714,0.2633952380952381,0.2306165148720172,0.3949285714285714,0.1695993473111747,0.6679499999999999,0.15275568923626134,0.03681818181818183,0.2945128560848085,0.07181818181818184,0.27369114564361946,0.12681818181818183,0.2834134650419512,1.5204545454545455,0.6281377453498105,2.7372727272727273,0.7203384990194632,3.488181818181818,0.607138177444106,3.757727272727273,0.539550781288746,41507587847.7023,-0.09864676371293117,9498561196.652071,-0.2588582974135956,86.5850023909696,0.12994492957677367,3.1,-0.12415988107124117,2.8,0.053447463269346344
26,2013-09,IN,INDIANAPOLIS,2013-09,3.82,"(-86.279579, 39.747386)",6912.69,Other FHA,0.11272380952380952,0.2815811446014829,0.14323238095238094,0.2826371960561711,0.18057476190476196,0.2783950622323182,0.22133904761904755,0.26014418317314714,0.2531785714285715,0.2306165148720172,0.38033809523809525,0.1695993473111747,0.6526857142857143,0.15275568923626134,0.017500000000000005,0.2945128560848085,0.04150000000000001,0.27369114564361946,0.11850000000000002,0.2834134650419512,1.5959999999999999,0.6281377453498105,2.8095,0.7203384990194632,3.526,0.607138177444106,3.7870000000000004,0.539550781288746,41471481477.9035,-0.09864676371293117,9260696074.4491,-0.2588582974135956,88.29263433660921,0.12994492957677367,3.0,-0.12415988107124117,2.7,0.053447463269346344
27,2014-01,IN,INDIANAPOLIS,2014-01,4.1,"(-86.09326800000001, 39.769337)",5924.07,Other FHA,0.09003181818181817,0.2815811446014829,0.1219931818181818,0.2826371960561711,0.1597090909090909,0.2783950622323182,0.204425,0.26014418317314714,0.23822954545454544,0.2306165148720172,0.33795909090909093,0.1695993473111747,0.5752999999999999,0.15275568923626134,0.017142857142857144,0.2945128560848085,0.0690476190476191,0.27369114564361946,0.11619047619047623,0.2834134650419512,1.6466666666666665,0.6281377453498105,2.858095238095238,0.7203384990194632,3.521904761904762,0.607138177444106,3.76904761904762,0.539550781288746,41658198449.9001,-0.09864676371293117,9473893018.88319,-0.2588582974135956,86.47441597957871,0.12994492957677367,3.2,-0.12415988107124117,2.6,0.053447463269346344
28,2014-03,IN,INDIANAPOLIS,2014-03,3.9,"(-86.1584, 39.7683)",16515.28,Other FHA,0.0888,0.2815811446014829,0.1207452380952381,0.2826371960561711,0.15488333333333335,0.2783950622323182,0.19711666666666672,0.26014418317314714,0.23409761904761903,0.2306165148720172,0.33106666666666673,0.1695993473111747,0.5571428571428573,0.15275568923626134,0.051428571428571455,0.2945128560848085,0.07857142857142858,0.27369114564361946,0.1280952380952381,0.2834134650419512,1.6395238095238096,0.6281377453498105,2.7233333333333327,0.7203384990194632,3.3466666666666667,0.607138177444106,3.6209523809523807,0.539550781288746,42151687038.4775,-0.09864676371293117,9402239044.86975,-0.2588582974135956,88.4263020205016,0.12994492957677367,2.6,-0.12415988107124117,2.5,0.053447463269346344
29,2014-06,IN,INDIANAPOLIS,2014-06,3.573333333333333,"(-86.016132, 39.716193)",34082.363333333335,Other FHA,0.09278571428571428,0.2815811446014829,0.12241428571428574,0.2826371960561711,0.1523738095238095,0.2783950622323182,0.19377380952380954,0.26014418317314714,0.2309452380952381,0.2306165148720172,0.32388809523809525,0.1695993473111747,0.5421714285714285,0.15275568923626134,0.024285714285714296,0.2945128560848085,0.06047619047619051,0.27369114564361946,0.10476190476190479,0.2834134650419512,1.679047619047619,0.6281377453498105,2.5985714285714288,0.7203384990194632,3.1533333333333333,0.607138177444106,3.4199999999999995,0.539550781288746,44109559396.2995,-0.09864676371293117,10653400066.5467,-0.2588582974135956,83.69462947740479,0.12994492957677367,2.7,-0.12415988107124117,2.3,0.053447463269346344
30,2014-07,IN,INDIANAPOLIS,2014-07,3.7,"(81.6, 21.27)",15086.13,Other FHA,0.09286956521739129,0.2815811446014829,0.12270652173913045,0.2826371960561711,0.15438695652173914,0.2783950622323182,0.1955586956521739,0.26014418317314714,0.23417391304347826,0.2306165148720172,0.32826086956521744,0.1695993473111747,0.5557695652173912,0.15275568923626134,0.024090909090909093,0.2945128560848085,0.059545454545454575,0.27369114564361946,0.11136363636363639,0.2834134650419512,1.699545454545455,0.6281377453498105,2.542272727272727,0.7203384990194632,3.071363636363636,0.607138177444106,3.3318181818181816,0.539550781288746,44462292713.4678,-0.09864676371293117,11032404366.8063,-0.2588582974135956,80.910251046009,0.12994492957677367,2.7,-0.12415988107124117,2.2,0.053447463269346344
31,2014-08,IN,INDIANAPOLIS,2014-08,3.54,"(-86.191864, 39.902349)",27729.6,Other FHA,0.090785,0.2815811446014829,0.121725,0.2826371960561711,0.15602,0.2783950622323182,0.19527250000000002,0.26014418317314714,0.23465000000000003,0.2306165148720172,0.32965500000000003,0.1695993473111747,0.55889,0.15275568923626134,0.030000000000000006,0.2945128560848085,0.0523809523809524,0.27369114564361946,0.10714285714285714,0.2834134650419512,1.6314285714285717,0.6281377453498105,2.42,0.7203384990194632,2.9366666666666665,0.607138177444106,3.2009523809523808,0.539550781288746,43938467193.2505,-0.09864676371293117,9507943209.106209,-0.2588582974135956,82.56600445924391,0.12994492957677367,2.9,-0.12415988107124117,2.2,0.053447463269346344
32,2014-09,IN,INDIANAPOLIS,2014-09,3.3,"(-86.082513, 39.686848)",20671.93,Other FHA,0.09027272727272727,0.2815811446014829,0.12087045454545454,0.2826371960561711,0.15410454545454544,0.2783950622323182,0.19699999999999998,0.26014418317314714,0.23403181818181817,0.2306165148720172,0.32999090909090917,0.1695993473111747,0.5770545454545455,0.15275568923626134,0.01142857142857143,0.2945128560848085,0.04380952380952382,0.27369114564361946,0.10952380952380954,0.2834134650419512,1.7738095238095242,0.6281377453498105,2.5342857142857147,0.7203384990194632,3.0133333333333328,0.607138177444106,3.26,0.539550781288746,44931729222.7983,-0.09864676371293117,10121843859.6075,-0.2588582974135956,82.11515832772571,0.12994492957677367,2.9,-0.12415988107124117,2.3,0.053447463269346344
33,2014-10,IN,INDIANAPOLIS,2014-10,3.8,"(-86.162245, 39.659616)",62565.88,Other FHA,0.09059565217391304,0.2815811446014829,0.11953260869565213,0.2826371960561711,0.15351739130434783,0.2783950622323182,0.1974043478260869,0.26014418317314714,0.2313760869565217,0.2306165148720172,0.3236195652173913,0.1695993473111747,0.5523869565217392,0.15275568923626134,0.020909090909090912,0.2945128560848085,0.05045454545454548,0.27369114564361946,0.10454545454545458,0.2834134650419512,1.5459090909090911,0.6281377453498105,2.304090909090909,0.7203384990194632,2.7731818181818184,0.607138177444106,3.039999999999999,0.539550781288746,45277214883.1472,-0.09864676371293117,10638305940.4607,-0.2588582974135956,81.9669757663089,0.12994492957677367,2.8,-0.12415988107124117,2.2,0.053447463269346344
