,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol(-3),Corr with auto_vol(-3),student_vol(4),Corr with student_vol(4),credit_tightness(-1),Corr with credit_tightness(-1),mortgage 30-89(2),Corr with mortgage 30-89(2),mortgage 90,Corr with mortgage 90
10,DAYTON,2012-11,2.81,Other FHA,0.1555,2.6545,0.3813011065084859,0.18060909090909089,2.629390909090909,0.39539150217866686,0.20888636363636362,2.6011136363636362,0.4139943832652731,0.25813636363636355,2.5518636363636364,0.4313653607680709,0.31102272727272723,2.4989772727272728,0.4482603298385272,0.528347727272727,2.281652272727273,0.45264562802479286,0.8631931818181818,1.9468068181818183,0.45354252914733656,0.12449999999999999,2.6855,0.32981926392969435,0.14450000000000002,2.6655,0.4454813261463161,0.17850000000000002,2.6315,0.5307326033374461,0.665,2.145,0.7261951504552074,1.654,1.1560000000000001,0.643699207964334,2.3894999999999995,0.42050000000000054,0.19443243480062783,2.8034999999999997,0.006500000000000394,0.06200457825222391,37160101000.5239,0.6699045315683798,9855625468.0504,0.6885076322788848,90.37816904639429,-0.6011580564473447,3.6,-0.6890781568284202,6.7,-0.5162465239200066
11,DAYTON,2012-11,2.81,Other FHA,0.1555,2.6545,0.3813011065084859,0.18060909090909089,2.629390909090909,0.39539150217866686,0.20888636363636362,2.6011136363636362,0.4139943832652731,0.25813636363636355,2.5518636363636364,0.4313653607680709,0.31102272727272723,2.4989772727272728,0.4482603298385272,0.528347727272727,2.281652272727273,0.45264562802479286,0.8631931818181818,1.9468068181818183,0.45354252914733656,0.12449999999999999,2.6855,0.32981926392969435,0.14450000000000002,2.6655,0.4454813261463161,0.17850000000000002,2.6315,0.5307326033374461,0.665,2.145,0.7261951504552074,1.654,1.1560000000000001,0.643699207964334,2.3894999999999995,0.42050000000000054,0.19443243480062783,2.8034999999999997,0.006500000000000394,0.06200457825222391,37160101000.5239,0.6699045315683798,9855625468.0504,0.6885076322788848,90.37816904639429,-0.6011580564473447,3.6,-0.6890781568284202,6.7,-0.5162465239200066
12,DAYTON,2012-11,2.81,Other FHA,0.1555,2.6545,0.3813011065084859,0.18060909090909089,2.629390909090909,0.39539150217866686,0.20888636363636362,2.6011136363636362,0.4139943832652731,0.25813636363636355,2.5518636363636364,0.4313653607680709,0.31102272727272723,2.4989772727272728,0.4482603298385272,0.528347727272727,2.281652272727273,0.45264562802479286,0.8631931818181818,1.9468068181818183,0.45354252914733656,0.12449999999999999,2.6855,0.32981926392969435,0.14450000000000002,2.6655,0.4454813261463161,0.17850000000000002,2.6315,0.5307326033374461,0.665,2.145,0.7261951504552074,1.654,1.1560000000000001,0.643699207964334,2.3894999999999995,0.42050000000000054,0.19443243480062783,2.8034999999999997,0.006500000000000394,0.06200457825222391,37160101000.5239,0.6699045315683798,9855625468.0504,0.6885076322788848,90.37816904639429,-0.6011580564473447,3.3,-0.6890781568284202,3.2,-0.5162465239200066
13,DAYTON,2012-11,2.81,Other FHA,0.1555,2.6545,0.3813011065084859,0.18060909090909089,2.629390909090909,0.39539150217866686,0.20888636363636362,2.6011136363636362,0.4139943832652731,0.25813636363636355,2.5518636363636364,0.4313653607680709,0.31102272727272723,2.4989772727272728,0.4482603298385272,0.528347727272727,2.281652272727273,0.45264562802479286,0.8631931818181818,1.9468068181818183,0.45354252914733656,0.12449999999999999,2.6855,0.32981926392969435,0.14450000000000002,2.6655,0.4454813261463161,0.17850000000000002,2.6315,0.5307326033374461,0.665,2.145,0.7261951504552074,1.654,1.1560000000000001,0.643699207964334,2.3894999999999995,0.42050000000000054,0.19443243480062783,2.8034999999999997,0.006500000000000394,0.06200457825222391,37160101000.5239,0.6699045315683798,9855625468.0504,0.6885076322788848,90.37816904639429,-0.6011580564473447,3.3,-0.6890781568284202,3.2,-0.5162465239200066
14,DAYTON,2012-11,2.81,Other FHA,0.1555,2.6545,0.3813011065084859,0.18060909090909089,2.629390909090909,0.39539150217866686,0.20888636363636362,2.6011136363636362,0.4139943832652731,0.25813636363636355,2.5518636363636364,0.4313653607680709,0.31102272727272723,2.4989772727272728,0.4482603298385272,0.528347727272727,2.281652272727273,0.45264562802479286,0.8631931818181818,1.9468068181818183,0.45354252914733656,0.12449999999999999,2.6855,0.32981926392969435,0.14450000000000002,2.6655,0.4454813261463161,0.17850000000000002,2.6315,0.5307326033374461,0.665,2.145,0.7261951504552074,1.654,1.1560000000000001,0.643699207964334,2.3894999999999995,0.42050000000000054,0.19443243480062783,2.8034999999999997,0.006500000000000394,0.06200457825222391,37160101000.5239,0.6699045315683798,9855625468.0504,0.6885076322788848,90.37816904639429,-0.6011580564473447,3.3,-0.6890781568284202,6.7,-0.5162465239200066
15,DAYTON,2012-11,2.81,Other FHA,0.1555,2.6545,0.3813011065084859,0.18060909090909089,2.629390909090909,0.39539150217866686,0.20888636363636362,2.6011136363636362,0.4139943832652731,0.25813636363636355,2.5518636363636364,0.4313653607680709,0.31102272727272723,2.4989772727272728,0.4482603298385272,0.528347727272727,2.281652272727273,0.45264562802479286,0.8631931818181818,1.9468068181818183,0.45354252914733656,0.12449999999999999,2.6855,0.32981926392969435,0.14450000000000002,2.6655,0.4454813261463161,0.17850000000000002,2.6315,0.5307326033374461,0.665,2.145,0.7261951504552074,1.654,1.1560000000000001,0.643699207964334,2.3894999999999995,0.42050000000000054,0.19443243480062783,2.8034999999999997,0.006500000000000394,0.06200457825222391,37160101000.5239,0.6699045315683798,9855625468.0504,0.6885076322788848,90.37816904639429,-0.6011580564473447,3.3,-0.6890781568284202,6.7,-0.5162465239200066
16,DAYTON,2013-06,3.0,Other FHA,0.13074,2.86926,0.3813011065084859,0.15964599999999998,2.840354,0.39539150217866686,0.19319250000000002,2.8068075,0.4139943832652731,0.23164600000000002,2.768354,0.4313653607680709,0.27374,2.72626,0.4482603298385272,0.4139935,2.5860065,0.45264562802479286,0.6839425000000002,2.3160575,0.45354252914733656,0.0345,2.9655,0.32981926392969435,0.08750000000000002,2.9125,0.4454813261463161,0.142,2.858,0.5307326033374461,1.2035,1.7965,0.7261951504552074,2.3000000000000003,0.6999999999999997,0.643699207964334,3.0740000000000003,-0.07400000000000029,0.19443243480062783,3.400000000000001,-0.4000000000000008,0.06200457825222391,39298206327.5877,0.6699045315683798,9473893018.88319,0.6885076322788848,88.29263433660921,-0.6011580564473447,3.1,-0.6890781568284202,2.6,-0.5162465239200066
17,DAYTON,2013-06,3.0,Other FHA,0.13074,2.86926,0.3813011065084859,0.15964599999999998,2.840354,0.39539150217866686,0.19319250000000002,2.8068075,0.4139943832652731,0.23164600000000002,2.768354,0.4313653607680709,0.27374,2.72626,0.4482603298385272,0.4139935,2.5860065,0.45264562802479286,0.6839425000000002,2.3160575,0.45354252914733656,0.0345,2.9655,0.32981926392969435,0.08750000000000002,2.9125,0.4454813261463161,0.142,2.858,0.5307326033374461,1.2035,1.7965,0.7261951504552074,2.3000000000000003,0.6999999999999997,0.643699207964334,3.0740000000000003,-0.07400000000000029,0.19443243480062783,3.400000000000001,-0.4000000000000008,0.06200457825222391,39298206327.5877,0.6699045315683798,9473893018.88319,0.6885076322788848,88.29263433660921,-0.6011580564473447,3.1,-0.6890781568284202,2.6,-0.5162465239200066
18,DAYTON,2013-06,3.0,Other FHA,0.13074,2.86926,0.3813011065084859,0.15964599999999998,2.840354,0.39539150217866686,0.19319250000000002,2.8068075,0.4139943832652731,0.23164600000000002,2.768354,0.4313653607680709,0.27374,2.72626,0.4482603298385272,0.4139935,2.5860065,0.45264562802479286,0.6839425000000002,2.3160575,0.45354252914733656,0.0345,2.9655,0.32981926392969435,0.08750000000000002,2.9125,0.4454813261463161,0.142,2.858,0.5307326033374461,1.2035,1.7965,0.7261951504552074,2.3000000000000003,0.6999999999999997,0.643699207964334,3.0740000000000003,-0.07400000000000029,0.19443243480062783,3.400000000000001,-0.4000000000000008,0.06200457825222391,39298206327.5877,0.6699045315683798,9473893018.88319,0.6885076322788848,88.29263433660921,-0.6011580564473447,3.1,-0.6890781568284202,5.1,-0.5162465239200066
19,DAYTON,2013-06,3.0,Other FHA,0.13074,2.86926,0.3813011065084859,0.15964599999999998,2.840354,0.39539150217866686,0.19319250000000002,2.8068075,0.4139943832652731,0.23164600000000002,2.768354,0.4313653607680709,0.27374,2.72626,0.4482603298385272,0.4139935,2.5860065,0.45264562802479286,0.6839425000000002,2.3160575,0.45354252914733656,0.0345,2.9655,0.32981926392969435,0.08750000000000002,2.9125,0.4454813261463161,0.142,2.858,0.5307326033374461,1.2035,1.7965,0.7261951504552074,2.3000000000000003,0.6999999999999997,0.643699207964334,3.0740000000000003,-0.07400000000000029,0.19443243480062783,3.400000000000001,-0.4000000000000008,0.06200457825222391,39298206327.5877,0.6699045315683798,9473893018.88319,0.6885076322788848,88.29263433660921,-0.6011580564473447,3.1,-0.6890781568284202,5.1,-0.5162465239200066
20,DAYTON,2013-06,3.0,Other FHA,0.13074,2.86926,0.3813011065084859,0.15964599999999998,2.840354,0.39539150217866686,0.19319250000000002,2.8068075,0.4139943832652731,0.23164600000000002,2.768354,0.4313653607680709,0.27374,2.72626,0.4482603298385272,0.4139935,2.5860065,0.45264562802479286,0.6839425000000002,2.3160575,0.45354252914733656,0.0345,2.9655,0.32981926392969435,0.08750000000000002,2.9125,0.4454813261463161,0.142,2.858,0.5307326033374461,1.2035,1.7965,0.7261951504552074,2.3000000000000003,0.6999999999999997,0.643699207964334,3.0740000000000003,-0.07400000000000029,0.19443243480062783,3.400000000000001,-0.4000000000000008,0.06200457825222391,39298206327.5877,0.6699045315683798,9473893018.88319,0.6885076322788848,88.29263433660921,-0.6011580564473447,3.3,-0.6890781568284202,2.6,-0.5162465239200066
21,DAYTON,2013-06,3.0,Other FHA,0.13074,2.86926,0.3813011065084859,0.15964599999999998,2.840354,0.39539150217866686,0.19319250000000002,2.8068075,0.4139943832652731,0.23164600000000002,2.768354,0.4313653607680709,0.27374,2.72626,0.4482603298385272,0.4139935,2.5860065,0.45264562802479286,0.6839425000000002,2.3160575,0.45354252914733656,0.0345,2.9655,0.32981926392969435,0.08750000000000002,2.9125,0.4454813261463161,0.142,2.858,0.5307326033374461,1.2035,1.7965,0.7261951504552074,2.3000000000000003,0.6999999999999997,0.643699207964334,3.0740000000000003,-0.07400000000000029,0.19443243480062783,3.400000000000001,-0.4000000000000008,0.06200457825222391,39298206327.5877,0.6699045315683798,9473893018.88319,0.6885076322788848,88.29263433660921,-0.6011580564473447,3.3,-0.6890781568284202,2.6,-0.5162465239200066
22,DAYTON,2013-06,3.0,Other FHA,0.13074,2.86926,0.3813011065084859,0.15964599999999998,2.840354,0.39539150217866686,0.19319250000000002,2.8068075,0.4139943832652731,0.23164600000000002,2.768354,0.4313653607680709,0.27374,2.72626,0.4482603298385272,0.4139935,2.5860065,0.45264562802479286,0.6839425000000002,2.3160575,0.45354252914733656,0.0345,2.9655,0.32981926392969435,0.08750000000000002,2.9125,0.4454813261463161,0.142,2.858,0.5307326033374461,1.2035,1.7965,0.7261951504552074,2.3000000000000003,0.6999999999999997,0.643699207964334,3.0740000000000003,-0.07400000000000029,0.19443243480062783,3.400000000000001,-0.4000000000000008,0.06200457825222391,39298206327.5877,0.6699045315683798,9473893018.88319,0.6885076322788848,88.29263433660921,-0.6011580564473447,3.3,-0.6890781568284202,5.1,-0.5162465239200066
23,DAYTON,2013-06,3.0,Other FHA,0.13074,2.86926,0.3813011065084859,0.15964599999999998,2.840354,0.39539150217866686,0.19319250000000002,2.8068075,0.4139943832652731,0.23164600000000002,2.768354,0.4313653607680709,0.27374,2.72626,0.4482603298385272,0.4139935,2.5860065,0.45264562802479286,0.6839425000000002,2.3160575,0.45354252914733656,0.0345,2.9655,0.32981926392969435,0.08750000000000002,2.9125,0.4454813261463161,0.142,2.858,0.5307326033374461,1.2035,1.7965,0.7261951504552074,2.3000000000000003,0.6999999999999997,0.643699207964334,3.0740000000000003,-0.07400000000000029,0.19443243480062783,3.400000000000001,-0.4000000000000008,0.06200457825222391,39298206327.5877,0.6699045315683798,9473893018.88319,0.6885076322788848,88.29263433660921,-0.6011580564473447,3.3,-0.6890781568284202,5.1,-0.5162465239200066
24,DAYTON,2015-09,3.6500000000000004,Other FHA,0.1344409090909091,3.5155590909090915,0.3813011065084859,0.15661363636363634,3.493386363636364,0.39539150217866686,0.20107727272727274,3.4489227272727274,0.4139943832652731,0.26589318181818195,3.3841068181818184,0.4313653607680709,0.3311113636363637,3.3188886363636367,0.4482603298385272,0.5371681818181817,3.1128318181818186,0.45264562802479286,0.8526636363636364,2.797336363636364,0.45354252914733656,0.008571428571428572,3.641428571428572,0.32981926392969435,0.17952380952380947,3.470476190476191,0.4454813261463161,0.3733333333333333,3.2766666666666673,0.5307326033374461,1.4900000000000002,2.16,0.7261951504552074,2.1728571428571435,1.4771428571428569,0.643699207964334,2.618095238095238,1.0319047619047623,0.19443243480062783,2.9528571428571433,0.6971428571428571,0.06200457825222391,48997735451.5931,0.6699045315683798,11404853913.5663,0.6885076322788848,82.89218119322959,-0.6011580564473447,2.6,-0.6890781568284202,1.5,-0.5162465239200066
25,DAYTON,2015-09,3.6500000000000004,Other FHA,0.1344409090909091,3.5155590909090915,0.3813011065084859,0.15661363636363634,3.493386363636364,0.39539150217866686,0.20107727272727274,3.4489227272727274,0.4139943832652731,0.26589318181818195,3.3841068181818184,0.4313653607680709,0.3311113636363637,3.3188886363636367,0.4482603298385272,0.5371681818181817,3.1128318181818186,0.45264562802479286,0.8526636363636364,2.797336363636364,0.45354252914733656,0.008571428571428572,3.641428571428572,0.32981926392969435,0.17952380952380947,3.470476190476191,0.4454813261463161,0.3733333333333333,3.2766666666666673,0.5307326033374461,1.4900000000000002,2.16,0.7261951504552074,2.1728571428571435,1.4771428571428569,0.643699207964334,2.618095238095238,1.0319047619047623,0.19443243480062783,2.9528571428571433,0.6971428571428571,0.06200457825222391,48997735451.5931,0.6699045315683798,11404853913.5663,0.6885076322788848,82.89218119322959,-0.6011580564473447,2.6,-0.6890781568284202,1.5,-0.5162465239200066
26,DAYTON,2015-09,3.6500000000000004,Other FHA,0.1344409090909091,3.5155590909090915,0.3813011065084859,0.15661363636363634,3.493386363636364,0.39539150217866686,0.20107727272727274,3.4489227272727274,0.4139943832652731,0.26589318181818195,3.3841068181818184,0.4313653607680709,0.3311113636363637,3.3188886363636367,0.4482603298385272,0.5371681818181817,3.1128318181818186,0.45264562802479286,0.8526636363636364,2.797336363636364,0.45354252914733656,0.008571428571428572,3.641428571428572,0.32981926392969435,0.17952380952380947,3.470476190476191,0.4454813261463161,0.3733333333333333,3.2766666666666673,0.5307326033374461,1.4900000000000002,2.16,0.7261951504552074,2.1728571428571435,1.4771428571428569,0.643699207964334,2.618095238095238,1.0319047619047623,0.19443243480062783,2.9528571428571433,0.6971428571428571,0.06200457825222391,48997735451.5931,0.6699045315683798,11404853913.5663,0.6885076322788848,82.89218119322959,-0.6011580564473447,2.6,-0.6890781568284202,2.6,-0.5162465239200066
27,DAYTON,2015-09,3.6500000000000004,Other FHA,0.1344409090909091,3.5155590909090915,0.3813011065084859,0.15661363636363634,3.493386363636364,0.39539150217866686,0.20107727272727274,3.4489227272727274,0.4139943832652731,0.26589318181818195,3.3841068181818184,0.4313653607680709,0.3311113636363637,3.3188886363636367,0.4482603298385272,0.5371681818181817,3.1128318181818186,0.45264562802479286,0.8526636363636364,2.797336363636364,0.45354252914733656,0.008571428571428572,3.641428571428572,0.32981926392969435,0.17952380952380947,3.470476190476191,0.4454813261463161,0.3733333333333333,3.2766666666666673,0.5307326033374461,1.4900000000000002,2.16,0.7261951504552074,2.1728571428571435,1.4771428571428569,0.643699207964334,2.618095238095238,1.0319047619047623,0.19443243480062783,2.9528571428571433,0.6971428571428571,0.06200457825222391,48997735451.5931,0.6699045315683798,11404853913.5663,0.6885076322788848,82.89218119322959,-0.6011580564473447,2.6,-0.6890781568284202,2.6,-0.5162465239200066
