,PROPERTY STATE,Month,INTEREST RATE,ON,1W,1M,2M,3M,6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,6 Mo,1 Yr,5 Yr,10 Yr,20 Yr,30 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,spread between 20 Yr treasury,Corr with 20 Yr treasury,spread between 30 Yr treasury,Corr with 30 Yr treasury
115,LA,2011-07,6.08,0.12388095238095237,0.1598857142857143,0.18661904761904766,0.2182333333333334,0.24991190476190472,0.41392857142857137,0.7452261904761905,5.33477380952381,1.0,0.037500000000000006,0.08400000000000002,0.185,1.541,3.003,3.9475000000000002,4.2705,3.077,-1.0,2.1325,-1.0,1.8094999999999999,-1.0
116,LA,2013-01,7.64,0.16043181818181818,0.17947272727272726,0.20497272727272725,0.2497954545454545,0.30261363636363625,0.48810454545454546,0.8142727272727271,6.825727272727272,1.0,0.05190476190476192,0.10761904761904766,0.14523809523809525,0.8052380952380951,1.9147619047619049,2.681428571428571,3.0804761904761913,5.725238095238095,-1.0,4.958571428571428,-1.0,4.559523809523808,-1.0
117,MA,2009-11,6.324999999999999,0.1780742857142857,0.21678666666666663,0.2378266666666667,0.24931714285714288,0.2681409523809524,0.516785238095238,1.0843766666666663,5.240623333333333,-0.4210004830225332,0.052631578947368446,0.15473684210526314,0.3131578947368421,2.230526315789474,3.402631578947368,4.235263157894737,4.314736842105263,2.9223684210526315,0.4156774249524872,2.0897368421052622,0.5980854312879622,2.0102631578947365,0.6253751765495414
118,MA,2009-12,5.285,0.17885714285714288,0.2141833333333333,0.23288904761904766,0.24197238095238102,0.2530461904761905,0.4528776190476191,0.9993009523809523,4.2856990476190475,-0.4210004830225332,0.03181818181818183,0.16772727272727275,0.37136363636363634,2.3404545454545453,3.589999999999999,4.399545454545455,4.494090909090908,1.6950000000000012,0.4156774249524872,0.8854545454545448,0.5980854312879622,0.7909090909090919,0.6253751765495414
119,MA,2010-01,6.5,0.172129,0.207845,0.23159750000000004,0.24093950000000003,0.25011950000000005,0.39936099999999997,0.8985025,5.6014975,-0.4210004830225332,0.022631578947368423,0.14842105263157898,0.3457894736842104,2.4842105263157896,3.7331578947368427,4.501578947368422,4.604736842105263,2.7668421052631573,0.4156774249524872,1.9984210526315778,0.5980854312879622,1.8952631578947372,0.6253751765495414
120,MA,2010-02,6.83,0.172487,0.20809400000000006,0.22906349999999992,0.23978050000000012,0.25051950000000006,0.38779850000000005,0.8515799999999999,5.97842,-0.4210004830225332,0.05736842105263157,0.18105263157894735,0.34578947368421054,2.363684210526315,3.691052631578947,4.481052631578947,4.619473684210526,3.138947368421053,0.4156774249524872,2.3489473684210527,0.5980854312879622,2.2105263157894743,0.6253751765495414
121,MA,2010-04,6.2575,0.24183250000000003,0.2495495,0.2597455000000001,0.2840375,0.3116065,0.4758610000000001,0.9598030000000002,5.297697,-0.4210004830225332,0.15045454545454548,0.2440909090909091,0.44499999999999995,2.581363636363637,3.8468181818181817,4.531363636363637,4.693181818181819,2.4106818181818186,0.4156774249524872,1.7261363636363631,0.5980854312879622,1.564318181818181,0.6253751765495414
122,MA,2010-07,5.5,0.26711500000000005,0.31483090909090916,0.3341213636363637,0.41480272727272727,0.5103277272727272,0.7185045454545452,1.117797727272727,4.382202272727273,-0.4210004830225332,0.15666666666666668,0.20047619047619053,0.2914285714285714,1.7628571428571433,3.0114285714285716,3.796190476190476,3.994285714285714,2.4885714285714284,0.4156774249524872,1.7038095238095239,0.5980854312879622,1.5057142857142858,0.6253751765495414
123,MA,2010-08,6.603333333333333,0.23101619047619049,0.2659952380952381,0.27546238095238096,0.3123080952380952,0.3625466666666667,0.5790957142857143,0.9435780952380955,5.659755238095237,-0.4210004830225332,0.15409090909090908,0.19136363636363637,0.25909090909090904,1.4654545454545451,2.6986363636363637,3.516818181818181,3.8031818181818178,3.904696969696969,0.4156774249524872,3.0865151515151514,0.5980854312879622,2.800151515151515,0.6253751765495414
124,MA,2010-11,4.872307692307693,0.22869727272727272,0.24913818181818187,0.2541922727272727,0.27004181818181816,0.2871204545454545,0.44597000000000014,0.7651345454545454,4.107173146853148,-0.4210004830225332,0.13400000000000004,0.182,0.25200000000000006,1.35,2.7630000000000003,3.817999999999999,4.186,2.1093076923076928,0.4156774249524872,1.054307692307694,0.5980854312879622,0.6863076923076932,0.6253751765495414
125,MA,2011-01,7.0,0.2391115000000001,0.25406500000000004,0.2606254999999999,0.2827834999999999,0.30341049999999997,0.4554005000000002,0.7818229999999999,6.218177,-0.4210004830225332,0.14099999999999996,0.1815,0.27349999999999997,1.9944999999999997,3.3940000000000006,4.281000000000001,4.5230000000000015,3.6059999999999994,0.4156774249524872,2.7189999999999994,0.5980854312879622,2.4769999999999985,0.6253751765495414
126,MA,2011-03,4.675,0.2076739130434783,0.23889782608695653,0.2532847826086956,0.2829456521739131,0.30843478260869567,0.4607826086956522,0.7797065217391305,3.8952934782608692,-0.4210004830225332,0.06478260869565221,0.15652173913043482,0.25913043478260867,2.1134782608695653,3.414347826086956,4.26608695652174,4.5139130434782615,1.2606521739130438,0.4156774249524872,0.4089130434782602,0.5980854312879622,0.16108695652173832,0.6253751765495414
127,MA,2011-04,5.07,0.14759444444444447,0.19237777777777781,0.22143500000000005,0.25190277777777786,0.28138222222222226,0.44229888888888896,0.7700555555555555,4.299944444444445,-0.4210004830225332,0.029500000000000005,0.11950000000000002,0.24650000000000002,2.169,3.4549999999999996,4.276000000000001,4.5015,1.6150000000000007,0.4156774249524872,0.7939999999999996,0.5980854312879622,0.5685000000000002,0.6253751765495414
128,MA,2011-05,6.445,0.130775,0.16787249999999998,0.1978005,0.23078799999999994,0.260713,0.41407550000000004,0.7391499999999999,5.705850000000001,-0.4210004830225332,0.024285714285714285,0.0866666666666667,0.18809523809523812,1.8423809523809527,3.168571428571429,4.011428571428572,4.293333333333333,3.2764285714285712,0.4156774249524872,2.4335714285714287,0.5980854312879622,2.1516666666666673,0.6253751765495414
129,MA,2011-06,4.72,0.12706818181818183,0.1615431818181819,0.18716409090909092,0.21923909090909086,0.24782409090909094,0.39758,0.7268749999999999,3.993125,-0.4210004830225332,0.0190909090909091,0.1013636363636364,0.18090909090909094,1.5799999999999998,3.002272727272727,3.9145454545454546,4.2327272727272724,1.7177272727272728,0.4156774249524872,0.8054545454545452,0.5980854312879622,0.4872727272727273,0.6253751765495414
130,MA,2011-07,4.95,0.12388095238095237,0.1598857142857143,0.18661904761904766,0.2182333333333334,0.24991190476190472,0.41392857142857137,0.7452261904761905,4.204773809523809,-0.4210004830225332,0.037500000000000006,0.08400000000000002,0.185,1.541,3.003,3.9475000000000002,4.2705,1.947,0.4156774249524872,1.0025,0.5980854312879622,0.6795,0.6253751765495414
131,MA,2011-09,4.5,0.14525181818181823,0.1884,0.23085045454545455,0.2845913636363636,0.3502268181818181,0.5222018181818182,0.8332045454545454,3.6667954545454546,-0.4210004830225332,0.005714285714285713,0.04333333333333335,0.10476190476190479,0.9004761904761904,1.9752380952380955,2.8271428571428574,3.182380952380953,2.5247619047619043,0.4156774249524872,1.6728571428571426,0.5980854312879622,1.317619047619047,0.6253751765495414
132,MA,2011-11,6.7,0.14255090909090912,0.19244863636363635,0.2536463636363637,0.3593790909090909,0.47529181818181826,0.6805422727272729,1.000305,5.699695,-0.4210004830225332,0.013999999999999999,0.04650000000000002,0.11200000000000002,0.908,2.0134999999999996,2.7180000000000004,3.0155000000000003,4.6865000000000006,0.4156774249524872,3.9819999999999998,0.5980854312879622,3.6845,0.6253751765495414
133,MA,2011-12,4.5248,0.1499335,0.2029985,0.2836085,0.40829250000000006,0.5557375,0.7798775000000001,1.1003555000000003,3.4244445,-0.4210004830225332,0.0033333333333333335,0.048571428571428585,0.11523809523809528,0.8914285714285713,1.9780952380952384,2.6676190476190476,2.9823809523809524,2.5467047619047616,0.4156774249524872,1.8571809523809524,0.5980854312879622,1.5424190476190476,0.6253751765495414
134,MA,2012-01,4.6,0.14564761904761903,0.2014238095238095,0.28289523809523814,0.41424761904761903,0.5659000000000001,0.7969761904761906,1.1145476190476191,3.4854523809523803,-0.4210004830225332,0.0245,0.06550000000000003,0.11500000000000003,0.835,1.9664999999999995,2.6950000000000003,3.026,2.6335,0.4156774249524872,1.9049999999999994,0.5980854312879622,1.5739999999999998,0.6253751765495414
135,MA,2012-02,7.25,0.1410714285714286,0.19146190476190478,0.2500238095238095,0.3686547619047619,0.5032404761904763,0.7572880952380953,1.0711880952380954,6.178811904761904,-0.4210004830225332,0.06350000000000003,0.124,0.161,0.8310000000000001,1.9674999999999998,2.7479999999999998,3.109,5.282500000000001,0.4156774249524872,4.502000000000001,0.5980854312879622,4.141,0.6253751765495414
136,MA,2012-03,4.45,0.14720000000000003,0.1893409090909091,0.24185227272727275,0.35079999999999995,0.4732886363636363,0.741275,1.0534477272727274,3.3965522727272726,-0.4210004830225332,0.06363636363636366,0.14227272727272727,0.19000000000000003,1.0172727272727273,2.1727272727272724,2.9404545454545454,3.281363636363636,2.277272727272728,0.4156774249524872,1.5095454545454547,0.5980854312879622,1.1686363636363644,0.6253751765495414
137,MA,2012-05,5.9,0.15161363636363637,0.19053181818181822,0.23893181818181805,0.3457045454545453,0.4665318181818183,0.732990909090909,1.0615068181818177,4.838493181818182,-0.4210004830225332,0.06590909090909093,0.14545454545454548,0.19181818181818186,0.7618181818181818,1.8031818181818189,2.525909090909091,2.930909090909091,4.096818181818182,0.4156774249524872,3.3740909090909095,0.5980854312879622,2.9690909090909092,0.6253751765495414
138,MA,2012-06,5.3500000000000005,0.163,0.19464736842105262,0.24319736842105263,0.3459342105263157,0.46558684210526313,0.7364000000000004,1.0691894736842107,4.28081052631579,-0.4210004830225332,0.05190476190476193,0.14809523809523809,0.18904761904761905,0.7114285714285714,1.6223809523809525,2.3061904761904763,2.698095238095238,3.727619047619048,0.4156774249524872,3.043809523809524,0.5980854312879622,2.6519047619047624,0.6253751765495414
139,MA,2012-10,4.7700000000000005,0.15320434782608702,0.17955217391304346,0.21346521739130433,0.2717391304347827,0.3304891304347827,0.5823021739130435,0.9185760869565219,3.8514239130434786,-0.4210004830225332,0.10952380952380951,0.14904761904761904,0.17952380952380956,0.7085714285714285,1.7461904761904758,2.505714285714286,2.90047619047619,3.0238095238095246,0.4156774249524872,2.2642857142857147,0.5980854312879622,1.8695238095238103,0.6253751765495414
140,MA,2012-12,4.415,0.1631578947368421,0.1875157894736842,0.21092631578947374,0.2552894736842105,0.30947368421052623,0.5145657894736843,0.8483157894736841,3.566684210526316,-0.4210004830225332,0.039500000000000014,0.11950000000000005,0.1585,0.6960000000000001,1.7189999999999999,2.4675000000000002,2.8835,2.696,0.4156774249524872,1.9474999999999998,0.5980854312879622,1.5314999999999999,0.6253751765495414
141,MA,2013-01,5.626666666666666,0.16043181818181818,0.17947272727272726,0.20497272727272725,0.2497954545454545,0.30261363636363625,0.48810454545454546,0.8142727272727271,4.812393939393939,-0.4210004830225332,0.05190476190476192,0.10761904761904766,0.14523809523809525,0.8052380952380951,1.9147619047619049,2.681428571428571,3.0804761904761913,3.711904761904761,0.4156774249524872,2.945238095238095,0.5980854312879622,2.546190476190475,0.6253751765495414
142,MA,2013-03,3.85,0.15505000000000002,0.17309999999999998,0.20345,0.2419,0.28190000000000004,0.44782500000000003,0.7351250000000001,3.114875,-0.4210004830225332,0.07800000000000003,0.11450000000000005,0.14750000000000002,0.8185000000000002,1.9575,2.7840000000000003,3.1625000000000005,1.8925,0.4156774249524872,1.0659999999999998,0.5980854312879622,0.6874999999999996,0.6253751765495414
143,MA,2013-04,4.25,0.1539047619047619,0.17210476190476193,0.19953333333333334,0.24005714285714277,0.27714285714285714,0.4360190476190476,0.7168333333333334,3.5331666666666663,-0.4210004830225332,0.049090909090909116,0.09409090909090913,0.12454545454545456,0.7104545454545454,1.7590909090909093,2.5500000000000003,2.9327272727272726,2.4909090909090907,0.4156774249524872,1.6999999999999997,0.5980854312879622,1.3172727272727274,0.6253751765495414
144,MA,2013-05,5.359999999999999,0.1435047619047619,0.1638380952380952,0.19670952380952378,0.23396000000000003,0.27416904761904765,0.42137333333333327,0.6936104761904763,4.666389523809523,-0.4210004830225332,0.020454545454545458,0.08090909090909093,0.11863636363636366,0.840909090909091,1.9281818181818182,2.7286363636363635,3.112727272727273,3.431818181818181,0.4156774249524872,2.631363636363636,0.5980854312879622,2.2472727272727266,0.6253751765495414
145,MA,2013-06,4.6925,0.13074,0.15964599999999998,0.19319250000000002,0.23164600000000002,0.27374,0.4139935,0.6839425000000002,4.008557499999999,-0.4210004830225332,0.0345,0.08750000000000002,0.142,1.2035,2.3000000000000003,3.0740000000000003,3.400000000000001,2.3924999999999996,0.4156774249524872,1.6184999999999996,0.5980854312879622,1.292499999999999,0.6253751765495414
146,MA,2013-07,5.0,0.12117913043478262,0.15611695652173913,0.19111913043478265,0.232388695652174,0.26758260869565215,0.40307869565217386,0.6838491304347826,4.3161508695652175,-0.4210004830225332,0.020909090909090912,0.07363636363636367,0.12181818181818184,1.4031818181818183,2.5822727272727275,3.3072727272727276,3.605,2.4177272727272725,0.4156774249524872,1.6927272727272724,0.5980854312879622,1.395,0.6253751765495414
147,MA,2013-10,5.25,0.10426086956521738,0.13668260869565219,0.17241521739130433,0.21265,0.2417652173913043,0.36121521739130424,0.6177847826086957,4.6322152173913045,-0.4210004830225332,0.1059090909090909,0.07590909090909094,0.12136363636363635,1.366818181818182,2.615909090909091,3.3795454545454544,3.6759090909090903,2.634090909090909,0.4156774249524872,1.8704545454545456,0.5980854312879622,1.5740909090909097,0.6253751765495414
148,MA,2013-11,5.25,0.10274761904761903,0.12919047619047616,0.1672714285714286,0.20747142857142856,0.2382452380952381,0.35063809523809525,0.5866738095238094,4.663326190476191,-0.4210004830225332,0.046842105263157914,0.09842105263157898,0.12157894736842105,1.3710526315789473,2.7184210526315793,3.503684210526316,3.7999999999999985,2.5315789473684207,0.4156774249524872,1.7463157894736838,0.5980854312879622,1.4500000000000015,0.6253751765495414
149,MA,2013-12,4.45,0.10022500000000001,0.1273025,0.16723,0.2127325,0.24389749999999996,0.34639499999999995,0.579045,3.8709550000000004,-0.4210004830225332,0.019047619047619053,0.09523809523809526,0.13285714285714287,1.5761904761904764,2.901904761904762,3.6266666666666674,3.889047619047619,1.5480952380952382,0.4156774249524872,0.8233333333333328,0.5980854312879622,0.5609523809523811,0.6253751765495414
150,MA,2014-01,5.25,0.09003181818181817,0.1219931818181818,0.1597090909090909,0.204425,0.23822954545454544,0.33795909090909093,0.5752999999999999,4.6747,-0.4210004830225332,0.017142857142857144,0.0690476190476191,0.11619047619047623,1.6466666666666665,2.858095238095238,3.521904761904762,3.76904761904762,2.391904761904762,0.4156774249524872,1.728095238095238,0.5980854312879622,1.4809523809523801,0.6253751765495414
151,MA,2014-03,5.07,0.0888,0.1207452380952381,0.15488333333333335,0.19711666666666672,0.23409761904761903,0.33106666666666673,0.5571428571428573,4.512857142857143,-0.4210004830225332,0.051428571428571455,0.07857142857142858,0.1280952380952381,1.6395238095238096,2.7233333333333327,3.3466666666666667,3.6209523809523807,2.3466666666666676,0.4156774249524872,1.7233333333333336,0.5980854312879622,1.4490476190476196,0.6253751765495414
152,MA,2014-06,5.53,0.09278571428571428,0.12241428571428574,0.1523738095238095,0.19377380952380954,0.2309452380952381,0.32388809523809525,0.5421714285714285,4.9878285714285715,-0.4210004830225332,0.024285714285714296,0.06047619047619051,0.10476190476190479,1.679047619047619,2.5985714285714288,3.1533333333333333,3.4199999999999995,2.9314285714285715,0.4156774249524872,2.376666666666667,0.5980854312879622,2.1100000000000008,0.6253751765495414
153,MA,2014-07,5.45,0.09286956521739129,0.12270652173913045,0.15438695652173914,0.1955586956521739,0.23417391304347826,0.32826086956521744,0.5557695652173912,4.894230434782609,-0.4210004830225332,0.024090909090909093,0.059545454545454575,0.11136363636363639,1.699545454545455,2.542272727272727,3.071363636363636,3.3318181818181816,2.907727272727273,0.4156774249524872,2.3786363636363643,0.5980854312879622,2.1181818181818186,0.6253751765495414
154,MA,2014-08,4.9,0.090785,0.121725,0.15602,0.19527250000000002,0.23465000000000003,0.32965500000000003,0.55889,4.3411100000000005,-0.4210004830225332,0.030000000000000006,0.0523809523809524,0.10714285714285714,1.6314285714285717,2.42,2.9366666666666665,3.2009523809523808,2.4800000000000004,0.4156774249524872,1.9633333333333338,0.5980854312879622,1.6990476190476196,0.6253751765495414
155,MA,2014-12,3.4,0.1101,0.1330809523809524,0.16305,0.20744285714285715,0.2446071428571429,0.34302142857142864,0.6021190476190476,2.7978809523809525,-0.4210004830225332,0.02500000000000001,0.1063636363636364,0.21454545454545454,1.64,2.2072727272727275,2.5504545454545453,2.8331818181818185,1.1927272727272724,0.4156774249524872,0.8495454545454546,0.5980854312879622,0.5668181818181814,0.6253751765495414
156,MA,2015-06,3.96,0.12293636363636364,0.14681590909090908,0.1858840909090909,0.23472954545454539,0.2827113636363637,0.43974545454545466,0.7702659090909093,3.1897340909090905,-0.4210004830225332,0.007727272727272728,0.08681818181818185,0.2754545454545455,1.6836363636363636,2.3636363636363638,2.8454545454545452,3.1118181818181814,1.5963636363636362,0.4156774249524872,1.1145454545454547,0.5980854312879622,0.8481818181818186,0.6253751765495414
157,MA,2015-08,5.25,0.13010000000000005,0.151965,0.1967275,0.2610100000000001,0.3207975,0.5193599999999999,0.8364375,4.4135625,-0.4210004830225332,0.03523809523809525,0.22000000000000006,0.3757142857142857,1.5414285714285714,2.167142857142857,2.5466666666666664,2.8557142857142854,3.082857142857143,0.4156774249524872,2.7033333333333336,0.5980854312879622,2.3942857142857146,0.6253751765495414
158,MA,2015-09,3.82,0.1344409090909091,0.15661363636363634,0.20107727272727274,0.26589318181818195,0.3311113636363637,0.5371681818181817,0.8526636363636364,2.967336363636363,-0.4210004830225332,0.008571428571428572,0.17952380952380947,0.3733333333333333,1.4900000000000002,2.1728571428571435,2.618095238095238,2.9528571428571433,1.6471428571428564,0.4156774249524872,1.2019047619047618,0.5980854312879622,0.8671428571428565,0.6253751765495414
159,MA,2015-10,3.85,0.13160454545454547,0.15531363636363638,0.19451136363636365,0.2514522727272726,0.32135909090909087,0.5284272727272726,0.8378659090909092,3.012134090909091,-0.4210004830225332,0.014285714285714287,0.11380952380952382,0.26333333333333336,1.3857142857142857,2.0699999999999994,2.5028571428571427,2.8880952380952376,1.7800000000000007,0.4156774249524872,1.3471428571428574,0.5980854312879622,0.9619047619047625,0.6253751765495414
160,MA,2015-11,6.0,0.13066666666666668,0.1559214285714286,0.20844761904761913,0.286702380952381,0.3709714285714286,0.6063738095238096,0.9343738095238093,5.06562619047619,-0.4210004830225332,0.07105263157894738,0.32789473684210524,0.47684210526315784,1.6710526315789473,2.2631578947368416,2.6863157894736847,3.03,3.7368421052631584,0.4156774249524872,3.3136842105263153,0.5980854312879622,2.97,0.6253751765495414
161,MA,2015-12,4.2700000000000005,0.2286238095238095,0.289352380952381,0.3523071428571429,0.44092857142857156,0.5332357142857143,0.7638285714285715,1.0841380952380955,3.185861904761905,-0.4210004830225332,0.17181818181818184,0.4990909090909091,0.6536363636363638,1.6986363636363635,2.2427272727272736,2.6072727272727274,2.97,2.027272727272727,0.4156774249524872,1.662727272727273,0.5980854312879622,1.3000000000000003,0.6253751765495414
162,MA,2016-01,3.8,0.36607999999999996,0.387725,0.42545,0.5163949999999999,0.6195525000000001,0.8560224999999999,1.1534299999999997,2.64657,-0.4210004830225332,0.22736842105263158,0.43473684210526314,0.5431578947368422,1.5184210526315787,2.085263157894737,2.4889473684210524,2.8584210526315785,1.7147368421052627,0.4156774249524872,1.3110526315789475,0.5980854312879622,0.9415789473684213,0.6253751765495414
163,MA,2016-02,3.5700000000000003,0.3714619047619048,0.39233095238095245,0.43129761904761904,0.5186452380952381,0.6227190476190477,0.8697642857142857,1.1407690476190477,2.4292309523809523,-0.4210004830225332,0.25600000000000006,0.445,0.534,1.222,1.7794999999999999,2.1990000000000003,2.623,1.7905000000000004,0.4156774249524872,1.371,0.5980854312879622,0.9470000000000001,0.6253751765495414
164,MA,2016-03,3.43,0.3739333333333333,0.39734047619047613,0.43639523809523806,0.5204357142857143,0.632,0.9009761904761905,1.2156690476190475,2.2143309523809527,-0.4210004830225332,0.2531818181818182,0.47,0.6563636363636364,1.3759090909090912,1.889090909090909,2.2759090909090913,2.6845454545454546,1.5409090909090912,0.4156774249524872,1.1540909090909088,0.5980854312879622,0.7454545454545456,0.6253751765495414
165,MA,2016-04,4.1899999999999995,0.38031428571428566,0.39864523809523805,0.4373976190476192,0.5229452380952381,0.6327499999999999,0.9025404761904764,1.2222214285714286,2.967778571428571,-0.4210004830225332,0.18761904761904763,0.37238095238095237,0.5557142857142858,1.2580952380952382,1.8052380952380953,2.2104761904761907,2.6233333333333335,2.384761904761904,0.4156774249524872,1.9795238095238088,0.5980854312879622,1.566666666666666,0.6253751765495414
166,MA,2016-06,4.285,0.3904409090909091,0.41572500000000007,0.4527090909090909,0.5394386363636363,0.6516204545454546,0.9360386363636366,1.2592227272727274,3.0257772727272725,-0.4210004830225332,0.22136363636363632,0.40409090909090906,0.5522727272727272,1.1663636363636367,1.6440909090909095,2.019090909090909,2.452272727272727,2.6409090909090907,0.4156774249524872,2.265909090909091,0.5980854312879622,1.832727272727273,0.6253751765495414
167,MA,2016-07,4.3325,0.41380476190476195,0.43819285714285716,0.4828833333333333,0.5734595238095239,0.6963095238095237,0.9990666666666668,1.31707619047619,3.0154238095238095,-0.4210004830225332,0.2635000000000001,0.4040000000000001,0.5135000000000001,1.0715,1.504,1.8224999999999998,2.227,2.8284999999999996,0.4156774249524872,2.51,0.5980854312879622,2.1054999999999997,0.6253751765495414
168,MA,2016-08,3.146666666666667,0.41817045454545454,0.4429568181818182,0.5122418181818182,0.6351372727272727,0.810223181818182,1.1977463636363632,1.5097959090909088,1.6368707575757582,-0.4210004830225332,0.2608695652173914,0.4460869565217393,0.5682608695652173,1.1330434782608694,1.5565217391304347,1.8895652173913038,2.261739130434783,1.5901449275362323,0.4156774249524872,1.2571014492753632,0.5980854312879622,0.884927536231884,0.6253751765495414
169,MA,2016-10,3.35,0.4307719047619048,0.457582380952381,0.5307795238095238,0.6609890476190475,0.8786828571428573,1.258856666666667,1.577814761904762,1.772185238095238,-0.4210004830225332,0.24400000000000005,0.47700000000000004,0.6595000000000001,1.2719999999999998,1.7645000000000004,2.1705,2.5004999999999997,1.5854999999999997,0.4156774249524872,1.1795,0.5980854312879622,0.8495000000000004,0.6253751765495414
170,MA,2016-11,3.4450000000000003,0.4339245454545454,0.45880500000000013,0.5631090909090911,0.7006386363636362,0.9084640909090909,1.2693081818181815,1.6029650000000002,1.842035,-0.4210004830225332,0.29999999999999993,0.5834999999999999,0.736,1.596,2.142,2.5369999999999995,2.8620000000000005,1.3030000000000004,0.4156774249524872,0.9080000000000008,0.5980854312879622,0.5829999999999997,0.6253751765495414
171,MA,2016-12,3.9198,0.5606285,0.6315605,0.7119585,0.7883325000000001,0.9753284999999998,1.3063339999999999,1.6692235,2.2505765,-0.4210004830225332,0.42333333333333334,0.638095238095238,0.8661904761904763,1.9590476190476194,2.491904761904762,2.835238095238095,3.1133333333333324,1.427895238095238,0.4156774249524872,1.0845619047619048,0.5980854312879622,0.8064666666666676,0.6253751765495414
172,MA,2017-01,3.9725,0.6908933333333332,0.720819523809524,0.7713747619047617,0.8375133333333332,1.0256928571428574,1.3400880952380954,1.7079285714285712,2.264571428571429,-0.4210004830225332,0.496,0.617,0.8255000000000002,1.9164999999999996,2.4325,2.7475,3.0189999999999997,1.54,0.4156774249524872,1.225,0.5980854312879622,0.9535000000000005,0.6253751765495414
173,MA,2017-02,4.1995,0.6863609999999999,0.7163664999999999,0.7767084999999999,0.8480275,1.0445964999999997,1.3514585000000001,1.723958,2.4755419999999995,-0.4210004830225332,0.48210526315789465,0.653157894736842,0.8205263157894739,1.9015789473684213,2.4189473684210525,2.763684210526316,3.0321052631578946,1.780552631578947,0.4156774249524872,1.4358157894736836,0.5980854312879622,1.167394736842105,0.6253751765495414
174,MA,2017-03,3.99,0.8095565217391305,0.8706386956521739,0.9286352173913045,0.982656956521739,1.134713043478261,1.4258673913043478,1.8069104347826086,2.183089565217392,-0.4210004830225332,0.662608695652174,0.8856521739130436,1.0104347826086957,2.013478260869565,2.4817391304347827,2.8317391304347823,3.0813043478260873,1.5082608695652175,0.4156774249524872,1.158260869565218,0.5980854312879622,0.9086956521739129,0.6253751765495414
175,MA,2017-04,4.1705000000000005,0.9290682352941175,0.9469605882352942,0.9906858823529412,1.0343464705882355,1.1592282352941174,1.4162570588235293,1.7758141176470588,2.3946858823529418,-0.4210004830225332,0.7457894736842106,0.9489473684210525,1.0421052631578949,1.8242105263157897,2.297368421052632,2.6673684210526316,2.9415789473684213,1.8731315789473686,0.4156774249524872,1.503131578947369,0.5980854312879622,1.2289210526315792,0.6253751765495414
176,MA,2017-05,4.3055,0.9286509523809523,0.9479980952380954,1.0114261904761905,1.0843647619047618,1.185849523809524,1.424545714285714,1.7495038095238098,2.5559961904761908,-0.4210004830225332,0.7281818181818184,1.035,1.1227272727272726,1.836818181818182,2.3036363636363633,2.695909090909091,2.9590909090909094,2.001863636363637,0.4156774249524872,1.6095909090909095,0.5980854312879622,1.3464090909090909,0.6253751765495414
177,MA,2017-07,3.76,1.1766928571428568,1.1913757142857144,1.2280366666666667,1.2566676190476191,1.307512857142857,1.4570814285714284,1.7410885714285718,2.0189114285714282,-0.4210004830225332,0.9720000000000001,1.1284999999999996,1.2235,1.8720000000000003,2.3179999999999996,2.6505,2.884,1.4420000000000002,0.4156774249524872,1.1094999999999997,0.5980854312879622,0.8759999999999999,0.6253751765495414
178,MA,2017-08,4.1375,1.1775518181818179,1.197803181818182,1.2317690909090908,1.264191818181818,1.314176818181818,1.453699090909091,1.7253381818181814,2.4121618181818185,-0.4210004830225332,0.9795652173913042,1.1291304347826083,1.2291304347826086,1.7765217391304353,2.209130434782609,2.552173913043478,2.795217391304348,1.9283695652173911,0.4156774249524872,1.5853260869565222,0.5980854312879622,1.342282608695652,0.6253751765495414
179,MA,2017-09,3.7409999999999997,1.1784444999999997,1.1967471428571432,1.23492,1.2721638095238097,1.3232957142857147,1.4732157142857143,1.738246666666667,2.0027533333333327,-0.4210004830225332,0.9940000000000001,1.171,1.2799999999999998,1.7975,2.2020000000000004,2.5300000000000002,2.7764999999999995,1.5389999999999993,0.4156774249524872,1.2109999999999994,0.5980854312879622,0.9645000000000001,0.6253751765495414
180,MA,2017-10,4.12,1.1834895238095235,1.2040609090909093,1.2385486363636362,1.287584090909091,1.3607931818181818,1.541957272727273,1.8208568181818179,2.2991431818181822,-0.4210004830225332,0.9957142857142858,1.2495238095238093,1.3976190476190478,1.9809523809523806,2.3600000000000003,2.649047619047619,2.8780952380952383,1.7599999999999998,0.4156774249524872,1.4709523809523812,0.5980854312879622,1.2419047619047618,0.6253751765495414
181,MA,2017-11,3.7525,1.183300476190476,1.2036563636363637,1.2878790909090911,1.3757831818181818,1.4342040909090912,1.6264599999999996,1.9015695454545458,1.8509304545454541,-0.4210004830225332,1.09,1.3895238095238096,1.5600000000000003,2.05,2.353333333333333,2.6023809523809525,2.801904761904762,1.399166666666667,0.4156774249524872,1.1501190476190475,0.5980854312879622,0.950595238095238,0.6253751765495414
182,MA,2017-12,4.0055,1.3144094736842107,1.3913115789473685,1.4850410526315792,1.5354463157894738,1.6017521052631578,1.7680373684210524,2.0434931578947366,1.962006842105263,-0.4210004830225332,1.204,1.4950000000000003,1.7005,2.1819999999999995,2.4025,2.5970000000000004,2.768,1.6029999999999998,0.4156774249524872,1.4084999999999992,0.5980854312879622,1.2374999999999998,0.6253751765495414
