,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol(-4),Corr with auto_vol(-4),student_vol,Corr with student_vol,credit_tightness(-4),Corr with credit_tightness(-4),mortgage 30-89(-1),Corr with mortgage 30-89(-1),mortgage 90(1),Corr with mortgage 90(1)
13,ST. LOUIS,2010-12,5.4,New Construction,0.24122190476190472,5.1587780952380955,-0.3641689017540656,0.25412380952380953,5.145876190476191,-0.37018419239752437,0.26178857142857137,5.138211428571429,-0.3698994725759238,0.28196571428571415,5.118034285714286,-0.3798288292368086,0.30272333333333334,5.097276666666667,-0.3899034069100411,0.4583942857142857,4.941605714285715,-0.43029000257802474,0.7839004761904763,4.616099523809524,-0.43565040675744254,0.0854166666666667,5.314583333333333,-0.3403437711602988,0.19333333333333338,5.206666666666667,-0.3449786551109492,0.2937499999999999,5.10625,-0.3449628557665954,1.9429166666666664,3.457083333333334,0.13700109901271107,3.2949999999999995,2.105000000000001,0.6095812817877523,4.173333333333333,1.2266666666666675,0.7635173291199387,4.415,0.9850000000000003,0.7713960797468982,29160609360.1217,-0.5633577798499197,10792773250.4017,-0.3867531862386667,95.6415096715633,0.25112718120158817,4.0,0.5262719781100487,3.2,0.5118997951649522
14,ST. LOUIS,2010-12,5.4,New Construction,0.24122190476190472,5.1587780952380955,-0.3641689017540656,0.25412380952380953,5.145876190476191,-0.37018419239752437,0.26178857142857137,5.138211428571429,-0.3698994725759238,0.28196571428571415,5.118034285714286,-0.3798288292368086,0.30272333333333334,5.097276666666667,-0.3899034069100411,0.4583942857142857,4.941605714285715,-0.43029000257802474,0.7839004761904763,4.616099523809524,-0.43565040675744254,0.0854166666666667,5.314583333333333,-0.3403437711602988,0.19333333333333338,5.206666666666667,-0.3449786551109492,0.2937499999999999,5.10625,-0.3449628557665954,1.9429166666666664,3.457083333333334,0.13700109901271107,3.2949999999999995,2.105000000000001,0.6095812817877523,4.173333333333333,1.2266666666666675,0.7635173291199387,4.415,0.9850000000000003,0.7713960797468982,29160609360.1217,-0.5633577798499197,10792773250.4017,-0.3867531862386667,95.6415096715633,0.25112718120158817,4.0,0.5262719781100487,3.2,0.5118997951649522
15,ST. LOUIS,2010-12,5.4,New Construction,0.24122190476190472,5.1587780952380955,-0.3641689017540656,0.25412380952380953,5.145876190476191,-0.37018419239752437,0.26178857142857137,5.138211428571429,-0.3698994725759238,0.28196571428571415,5.118034285714286,-0.3798288292368086,0.30272333333333334,5.097276666666667,-0.3899034069100411,0.4583942857142857,4.941605714285715,-0.43029000257802474,0.7839004761904763,4.616099523809524,-0.43565040675744254,0.0854166666666667,5.314583333333333,-0.3403437711602988,0.19333333333333338,5.206666666666667,-0.3449786551109492,0.2937499999999999,5.10625,-0.3449628557665954,1.9429166666666664,3.457083333333334,0.13700109901271107,3.2949999999999995,2.105000000000001,0.6095812817877523,4.173333333333333,1.2266666666666675,0.7635173291199387,4.415,0.9850000000000003,0.7713960797468982,29160609360.1217,-0.5633577798499197,10792773250.4017,-0.3867531862386667,95.6415096715633,0.25112718120158817,4.0,0.5262719781100487,3.2,0.5118997951649522
16,ST. LOUIS,2012-03,3.4,New Construction,0.14720000000000003,3.2527999999999997,-0.3641689017540656,0.1893409090909091,3.2106590909090906,-0.37018419239752437,0.24185227272727275,3.158147727272727,-0.3698994725759238,0.35079999999999995,3.0492,-0.3798288292368086,0.4732886363636363,2.9267113636363637,-0.3899034069100411,0.741275,2.658725,-0.43029000257802474,1.0534477272727274,2.3465522727272727,-0.43565040675744254,0.06363636363636366,3.3363636363636364,-0.3403437711602988,0.14227272727272727,3.257727272727273,-0.3449786551109492,0.19000000000000003,3.21,-0.3449628557665954,1.0172727272727273,2.382727272727273,0.13700109901271107,2.1727272727272724,1.2272727272727275,0.6095812817877523,2.9404545454545454,0.4595454545454545,0.7635173291199387,3.281363636363636,0.1186363636363641,0.7713960797468982,34825519831.2788,-0.5633577798499197,11251067892.2966,-0.3867531862386667,90.35087768078328,0.25112718120158817,3.6,0.5262719781100487,3.1,0.5118997951649522
17,ST. LOUIS,2012-03,3.4,New Construction,0.14720000000000003,3.2527999999999997,-0.3641689017540656,0.1893409090909091,3.2106590909090906,-0.37018419239752437,0.24185227272727275,3.158147727272727,-0.3698994725759238,0.35079999999999995,3.0492,-0.3798288292368086,0.4732886363636363,2.9267113636363637,-0.3899034069100411,0.741275,2.658725,-0.43029000257802474,1.0534477272727274,2.3465522727272727,-0.43565040675744254,0.06363636363636366,3.3363636363636364,-0.3403437711602988,0.14227272727272727,3.257727272727273,-0.3449786551109492,0.19000000000000003,3.21,-0.3449628557665954,1.0172727272727273,2.382727272727273,0.13700109901271107,2.1727272727272724,1.2272727272727275,0.6095812817877523,2.9404545454545454,0.4595454545454545,0.7635173291199387,3.281363636363636,0.1186363636363641,0.7713960797468982,34825519831.2788,-0.5633577798499197,11251067892.2966,-0.3867531862386667,90.35087768078328,0.25112718120158817,3.6,0.5262719781100487,3.0,0.5118997951649522
18,ST. LOUIS,2012-03,3.4,New Construction,0.14720000000000003,3.2527999999999997,-0.3641689017540656,0.1893409090909091,3.2106590909090906,-0.37018419239752437,0.24185227272727275,3.158147727272727,-0.3698994725759238,0.35079999999999995,3.0492,-0.3798288292368086,0.4732886363636363,2.9267113636363637,-0.3899034069100411,0.741275,2.658725,-0.43029000257802474,1.0534477272727274,2.3465522727272727,-0.43565040675744254,0.06363636363636366,3.3363636363636364,-0.3403437711602988,0.14227272727272727,3.257727272727273,-0.3449786551109492,0.19000000000000003,3.21,-0.3449628557665954,1.0172727272727273,2.382727272727273,0.13700109901271107,2.1727272727272724,1.2272727272727275,0.6095812817877523,2.9404545454545454,0.4595454545454545,0.7635173291199387,3.281363636363636,0.1186363636363641,0.7713960797468982,34825519831.2788,-0.5633577798499197,11251067892.2966,-0.3867531862386667,90.35087768078328,0.25112718120158817,3.6,0.5262719781100487,3.1,0.5118997951649522
19,ST. LOUIS,2012-03,3.4,New Construction,0.14720000000000003,3.2527999999999997,-0.3641689017540656,0.1893409090909091,3.2106590909090906,-0.37018419239752437,0.24185227272727275,3.158147727272727,-0.3698994725759238,0.35079999999999995,3.0492,-0.3798288292368086,0.4732886363636363,2.9267113636363637,-0.3899034069100411,0.741275,2.658725,-0.43029000257802474,1.0534477272727274,2.3465522727272727,-0.43565040675744254,0.06363636363636366,3.3363636363636364,-0.3403437711602988,0.14227272727272727,3.257727272727273,-0.3449786551109492,0.19000000000000003,3.21,-0.3449628557665954,1.0172727272727273,2.382727272727273,0.13700109901271107,2.1727272727272724,1.2272727272727275,0.6095812817877523,2.9404545454545454,0.4595454545454545,0.7635173291199387,3.281363636363636,0.1186363636363641,0.7713960797468982,34825519831.2788,-0.5633577798499197,11251067892.2966,-0.3867531862386667,90.35087768078328,0.25112718120158817,3.6,0.5262719781100487,3.0,0.5118997951649522
20,ST. LOUIS,2012-03,3.4,New Construction,0.14720000000000003,3.2527999999999997,-0.3641689017540656,0.1893409090909091,3.2106590909090906,-0.37018419239752437,0.24185227272727275,3.158147727272727,-0.3698994725759238,0.35079999999999995,3.0492,-0.3798288292368086,0.4732886363636363,2.9267113636363637,-0.3899034069100411,0.741275,2.658725,-0.43029000257802474,1.0534477272727274,2.3465522727272727,-0.43565040675744254,0.06363636363636366,3.3363636363636364,-0.3403437711602988,0.14227272727272727,3.257727272727273,-0.3449786551109492,0.19000000000000003,3.21,-0.3449628557665954,1.0172727272727273,2.382727272727273,0.13700109901271107,2.1727272727272724,1.2272727272727275,0.6095812817877523,2.9404545454545454,0.4595454545454545,0.7635173291199387,3.281363636363636,0.1186363636363641,0.7713960797468982,34825519831.2788,-0.5633577798499197,11251067892.2966,-0.3867531862386667,90.35087768078328,0.25112718120158817,3.6,0.5262719781100487,3.1,0.5118997951649522
21,ST. LOUIS,2012-03,3.4,New Construction,0.14720000000000003,3.2527999999999997,-0.3641689017540656,0.1893409090909091,3.2106590909090906,-0.37018419239752437,0.24185227272727275,3.158147727272727,-0.3698994725759238,0.35079999999999995,3.0492,-0.3798288292368086,0.4732886363636363,2.9267113636363637,-0.3899034069100411,0.741275,2.658725,-0.43029000257802474,1.0534477272727274,2.3465522727272727,-0.43565040675744254,0.06363636363636366,3.3363636363636364,-0.3403437711602988,0.14227272727272727,3.257727272727273,-0.3449786551109492,0.19000000000000003,3.21,-0.3449628557665954,1.0172727272727273,2.382727272727273,0.13700109901271107,2.1727272727272724,1.2272727272727275,0.6095812817877523,2.9404545454545454,0.4595454545454545,0.7635173291199387,3.281363636363636,0.1186363636363641,0.7713960797468982,34825519831.2788,-0.5633577798499197,11251067892.2966,-0.3867531862386667,90.35087768078328,0.25112718120158817,3.6,0.5262719781100487,3.0,0.5118997951649522
22,ST. LOUIS,2012-03,3.4,New Construction,0.14720000000000003,3.2527999999999997,-0.3641689017540656,0.1893409090909091,3.2106590909090906,-0.37018419239752437,0.24185227272727275,3.158147727272727,-0.3698994725759238,0.35079999999999995,3.0492,-0.3798288292368086,0.4732886363636363,2.9267113636363637,-0.3899034069100411,0.741275,2.658725,-0.43029000257802474,1.0534477272727274,2.3465522727272727,-0.43565040675744254,0.06363636363636366,3.3363636363636364,-0.3403437711602988,0.14227272727272727,3.257727272727273,-0.3449786551109492,0.19000000000000003,3.21,-0.3449628557665954,1.0172727272727273,2.382727272727273,0.13700109901271107,2.1727272727272724,1.2272727272727275,0.6095812817877523,2.9404545454545454,0.4595454545454545,0.7635173291199387,3.281363636363636,0.1186363636363641,0.7713960797468982,34825519831.2788,-0.5633577798499197,11251067892.2966,-0.3867531862386667,90.35087768078328,0.25112718120158817,3.6,0.5262719781100487,3.1,0.5118997951649522
23,ST. LOUIS,2012-03,3.4,New Construction,0.14720000000000003,3.2527999999999997,-0.3641689017540656,0.1893409090909091,3.2106590909090906,-0.37018419239752437,0.24185227272727275,3.158147727272727,-0.3698994725759238,0.35079999999999995,3.0492,-0.3798288292368086,0.4732886363636363,2.9267113636363637,-0.3899034069100411,0.741275,2.658725,-0.43029000257802474,1.0534477272727274,2.3465522727272727,-0.43565040675744254,0.06363636363636366,3.3363636363636364,-0.3403437711602988,0.14227272727272727,3.257727272727273,-0.3449786551109492,0.19000000000000003,3.21,-0.3449628557665954,1.0172727272727273,2.382727272727273,0.13700109901271107,2.1727272727272724,1.2272727272727275,0.6095812817877523,2.9404545454545454,0.4595454545454545,0.7635173291199387,3.281363636363636,0.1186363636363641,0.7713960797468982,34825519831.2788,-0.5633577798499197,11251067892.2966,-0.3867531862386667,90.35087768078328,0.25112718120158817,3.6,0.5262719781100487,3.0,0.5118997951649522
24,ST. LOUIS,2012-04,3.89,New Construction,0.14868421052631575,3.7413157894736844,-0.3641689017540656,0.18980526315789473,3.7001947368421053,-0.37018419239752437,0.23982894736842097,3.6501710526315794,-0.3698994725759238,0.34777368421052635,3.542226315789474,-0.3798288292368086,0.46680789473684203,3.423192105263158,-0.3899034069100411,0.7313999999999999,3.1586000000000003,-0.43029000257802474,1.048621052631579,2.8413789473684212,-0.43565040675744254,0.0666666666666667,3.8233333333333333,-0.3403437711602988,0.13904761904761903,3.750952380952381,-0.3449786551109492,0.18333333333333335,3.706666666666667,-0.3449628557665954,0.8947619047619045,2.9952380952380957,0.13700109901271107,2.0528571428571425,1.8371428571428576,0.6095812817877523,2.8166666666666664,1.0733333333333337,0.7635173291199387,3.1842857142857137,0.7057142857142864,0.7713960797468982,35344521679.5642,-0.5633577798499197,11641401212.0971,-0.3867531862386667,90.48744874686929,0.25112718120158817,3.4,0.5262719781100487,3.0,0.5118997951649522
25,ST. LOUIS,2012-04,3.89,New Construction,0.14868421052631575,3.7413157894736844,-0.3641689017540656,0.18980526315789473,3.7001947368421053,-0.37018419239752437,0.23982894736842097,3.6501710526315794,-0.3698994725759238,0.34777368421052635,3.542226315789474,-0.3798288292368086,0.46680789473684203,3.423192105263158,-0.3899034069100411,0.7313999999999999,3.1586000000000003,-0.43029000257802474,1.048621052631579,2.8413789473684212,-0.43565040675744254,0.0666666666666667,3.8233333333333333,-0.3403437711602988,0.13904761904761903,3.750952380952381,-0.3449786551109492,0.18333333333333335,3.706666666666667,-0.3449628557665954,0.8947619047619045,2.9952380952380957,0.13700109901271107,2.0528571428571425,1.8371428571428576,0.6095812817877523,2.8166666666666664,1.0733333333333337,0.7635173291199387,3.1842857142857137,0.7057142857142864,0.7713960797468982,35344521679.5642,-0.5633577798499197,11641401212.0971,-0.3867531862386667,90.48744874686929,0.25112718120158817,3.4,0.5262719781100487,3.0,0.5118997951649522
26,ST. LOUIS,2012-04,3.89,New Construction,0.14868421052631575,3.7413157894736844,-0.3641689017540656,0.18980526315789473,3.7001947368421053,-0.37018419239752437,0.23982894736842097,3.6501710526315794,-0.3698994725759238,0.34777368421052635,3.542226315789474,-0.3798288292368086,0.46680789473684203,3.423192105263158,-0.3899034069100411,0.7313999999999999,3.1586000000000003,-0.43029000257802474,1.048621052631579,2.8413789473684212,-0.43565040675744254,0.0666666666666667,3.8233333333333333,-0.3403437711602988,0.13904761904761903,3.750952380952381,-0.3449786551109492,0.18333333333333335,3.706666666666667,-0.3449628557665954,0.8947619047619045,2.9952380952380957,0.13700109901271107,2.0528571428571425,1.8371428571428576,0.6095812817877523,2.8166666666666664,1.0733333333333337,0.7635173291199387,3.1842857142857137,0.7057142857142864,0.7713960797468982,35344521679.5642,-0.5633577798499197,11641401212.0971,-0.3867531862386667,90.48744874686929,0.25112718120158817,3.4,0.5262719781100487,3.0,0.5118997951649522
