,Month,"('PROPERTY STATE', '')","('PROPERTY CITY', '')","('Month', '')","('INTEREST RATE', 'mean')","('coor', 'first')","('CURRENT PRINCIPAL AND INTEREST', 'mean')","('Category', '')",ON,Corr with ON,1W,Corr with 1W,1M,Corr with 1M,2M,Corr with 2M,3M,Corr with 3M,6M,Corr with 6M,12M,Corr with 12M,1 Mo,Corr with 1 Mo,6 Mo,Corr with 6 Mo,1 Yr,Corr with 1 Yr,5 Yr,Corr with 5 Yr,10 Yr,Corr with 10 Yr,20 Yr,Corr with 20 Yr,30 Yr,Corr with 30 Yr,auto_vol(-1),Corr with auto_vol(-1),student_vol(4),Corr with student_vol(4),credit_tightness(4),Corr with credit_tightness(4),mortgage 30-89(2),Corr with mortgage 30-89(2),mortgage 90(-4),Corr with mortgage 90(-4),long,lat
10,2013-03,MN,MINNEAPOLIS,2013-03,3.35,"(-93.309354, 44.980027)",13628.54,New Construction,0.15505000000000002,0.2891383626071914,0.17309999999999998,0.2913109635872705,0.20345,0.2941558715621849,0.2419,0.29182860714351033,0.28190000000000004,0.2891759841606133,0.44782500000000003,0.23777860740600085,0.7351250000000001,0.21238688547632098,0.07800000000000003,0.2953038742492577,0.11450000000000005,0.2906938779485166,0.14750000000000002,0.3048345079935452,0.8185000000000002,0.7312610457894924,1.9575,0.7549011681297049,2.7840000000000003,0.5986003293576541,3.1625000000000005,0.5190748177528658,39658399389.4891,0.15102929467545748,8901986132.75728,0.4552393495576471,90.32258801944451,-0.38624968974230767,1.8,-0.24118838769357565,2.0,-0.1391709178679955,-93.309354,44.980027
11,2013-04,MN,MINNEAPOLIS,2013-04,3.25,"(-93.28521690000001, 45.0545189)",13225.21,New Construction,0.1539047619047619,0.2891383626071914,0.17210476190476193,0.2913109635872705,0.19953333333333334,0.2941558715621849,0.24005714285714277,0.29182860714351033,0.27714285714285714,0.2891759841606133,0.4360190476190476,0.23777860740600085,0.7168333333333334,0.21238688547632098,0.049090909090909116,0.2953038742492577,0.09409090909090913,0.2906938779485166,0.12454545454545456,0.3048345079935452,0.7104545454545454,0.7312610457894924,1.7590909090909093,0.7549011681297049,2.5500000000000003,0.5986003293576541,2.9327272727272726,0.5190748177528658,39298206327.5877,0.15102929467545748,10210246554.7955,0.4552393495576471,88.1059676388142,-0.38624968974230767,1.9,-0.24118838769357565,1.9,-0.1391709178679955,-93.28521690000001,45.0545189
12,2013-08,MN,MINNEAPOLIS,2013-08,4.02,"(-93.266995, 44.9624)",18076.89,New Construction,0.11782999999999999,0.2891383626071914,0.1493142857142857,0.2913109635872705,0.1840704761904762,0.2941558715621849,0.22633523809523812,0.29182860714351033,0.2633952380952381,0.2891759841606133,0.3949285714285714,0.23777860740600085,0.6679499999999999,0.21238688547632098,0.03681818181818183,0.2953038742492577,0.07181818181818184,0.2906938779485166,0.12681818181818183,0.3048345079935452,1.5204545454545455,0.7312610457894924,2.7372727272727273,0.7549011681297049,3.488181818181818,0.5986003293576541,3.757727272727273,0.5190748177528658,41471481477.9035,0.15102929467545748,9402239044.86975,0.4552393495576471,85.3165844012547,-0.38624968974230767,1.8,-0.24118838769357565,1.6,-0.1391709178679955,-93.266995,44.9624
13,2013-12,MN,MINNEAPOLIS,2013-12,4.153333333333333,"(-93.265679, 45.008021)",18041.203333333335,New Construction,0.10022500000000001,0.2891383626071914,0.1273025,0.2913109635872705,0.16723,0.2941558715621849,0.2127325,0.29182860714351033,0.24389749999999996,0.2891759841606133,0.34639499999999995,0.23777860740600085,0.579045,0.21238688547632098,0.019047619047619053,0.2953038742492577,0.09523809523809526,0.2906938779485166,0.13285714285714287,0.3048345079935452,1.5761904761904764,0.7312610457894924,2.901904761904762,0.7549011681297049,3.6266666666666674,0.5986003293576541,3.889047619047619,0.5190748177528658,41658198449.9001,0.15102929467545748,11032404366.8063,0.4552393495576471,82.56600445924391,-0.38624968974230767,1.5,-0.24118838769357565,1.4,-0.1391709178679955,-93.265679,45.008021
14,2014-01,MN,MINNEAPOLIS,2014-01,4.23,"(-93.241703, 44.963758)",28271.76,New Construction,0.09003181818181817,0.2891383626071914,0.1219931818181818,0.2913109635872705,0.1597090909090909,0.2941558715621849,0.204425,0.29182860714351033,0.23822954545454544,0.2891759841606133,0.33795909090909093,0.23777860740600085,0.5752999999999999,0.21238688547632098,0.017142857142857144,0.2953038742492577,0.0690476190476191,0.2906938779485166,0.11619047619047623,0.3048345079935452,1.6466666666666665,0.7312610457894924,2.858095238095238,0.7549011681297049,3.521904761904762,0.5986003293576541,3.76904761904762,0.5190748177528658,41561863313.5151,0.15102929467545748,9507943209.106209,0.4552393495576471,82.11515832772571,-0.38624968974230767,1.5,-0.24118838769357565,1.4,-0.1391709178679955,-93.241703,44.963758
15,2014-03,MN,MINNEAPOLIS,2014-03,3.91,"(-93.24, 44.91)",50390.51,New Construction,0.0888,0.2891383626071914,0.1207452380952381,0.2913109635872705,0.15488333333333335,0.2941558715621849,0.19711666666666672,0.29182860714351033,0.23409761904761903,0.2891759841606133,0.33106666666666673,0.23777860740600085,0.5571428571428573,0.21238688547632098,0.051428571428571455,0.2953038742492577,0.07857142857142858,0.2906938779485166,0.1280952380952381,0.3048345079935452,1.6395238095238096,0.7312610457894924,2.7233333333333327,0.7549011681297049,3.3466666666666667,0.5986003293576541,3.6209523809523807,0.5190748177528658,43204378466.7468,0.15102929467545748,10638305940.4607,0.4552393495576471,81.64661519553,-0.38624968974230767,1.5,-0.24118838769357565,1.4,-0.1391709178679955,-93.24,44.91
16,2014-05,MN,MINNEAPOLIS,2014-05,4.1,"(-93.2655, 44.9773)",147086.49,New Construction,0.08842000000000001,0.2891383626071914,0.1198375,0.2913109635872705,0.15035749999999998,0.2941558715621849,0.1914675,0.29182860714351033,0.22609000000000004,0.2891759841606133,0.3231200000000001,0.23777860740600085,0.537955,0.21238688547632098,0.026666666666666665,0.2953038742492577,0.05190476190476192,0.2906938779485166,0.0966666666666667,0.3048345079935452,1.5928571428571427,0.7312610457894924,2.559047619047619,0.7549011681297049,3.1152380952380954,0.5986003293576541,3.3899999999999997,0.5190748177528658,44109559396.2995,0.15102929467545748,11159124696.1814,0.4552393495576471,82.2508390398281,-0.38624968974230767,1.5,-0.24118838769357565,1.3,-0.1391709178679955,-93.2655,44.9773
17,2014-09,MN,MINNEAPOLIS,2014-09,4.09,"(-93.224405, 44.899699)",19214.49,New Construction,0.09027272727272727,0.2891383626071914,0.12087045454545454,0.2913109635872705,0.15410454545454544,0.2941558715621849,0.19699999999999998,0.29182860714351033,0.23403181818181817,0.2891759841606133,0.32999090909090917,0.23777860740600085,0.5770545454545455,0.21238688547632098,0.01142857142857143,0.2953038742492577,0.04380952380952382,0.2906938779485166,0.10952380952380954,0.3048345079935452,1.7738095238095242,0.7312610457894924,2.5342857142857147,0.7549011681297049,3.0133333333333328,0.5986003293576541,3.26,0.5190748177528658,45277214883.1472,0.15102929467545748,11733364706.6996,0.4552393495576471,80.33849809561521,-0.38624968974230767,1.5,-0.24118838769357565,1.2,-0.1391709178679955,-93.224405,44.899699
18,2015-02,MN,MINNEAPOLIS,2015-02,3.97,"(-93.267302, 44.971174)",47074.3,New Construction,0.11784999999999998,0.2891383626071914,0.13764249999999997,0.2913109635872705,0.17207499999999998,0.2941558715621849,0.2121925,0.29182860714351033,0.25842,0.2891759841606133,0.37596500000000005,0.23777860740600085,0.6601375,0.21238688547632098,0.017894736842105265,0.2953038742492577,0.07105263157894741,0.2906938779485166,0.22421052631578947,0.3048345079935452,1.472631578947368,0.7312610457894924,1.9752631578947366,0.7549011681297049,2.3384210526315794,0.5986003293576541,2.566315789473684,0.5190748177528658,45667781053.6763,0.15102929467545748,11517159733.1957,0.4552393495576471,82.75451956383341,-0.38624968974230767,1.2,-0.24118838769357565,1.1,-0.1391709178679955,-93.267302,44.971174
19,2015-06,MN,MINNEAPOLIS,2015-06,3.425,"(-93.308746, 45.004215)",25123.405,New Construction,0.12293636363636364,0.2891383626071914,0.14681590909090908,0.2913109635872705,0.1858840909090909,0.2941558715621849,0.23472954545454539,0.29182860714351033,0.2827113636363637,0.2891759841606133,0.43974545454545466,0.23777860740600085,0.7702659090909093,0.21238688547632098,0.007727272727272728,0.2953038742492577,0.08681818181818185,0.2906938779485166,0.2754545454545455,0.3048345079935452,1.6836363636363636,0.7312610457894924,2.3636363636363638,0.7549011681297049,2.8454545454545452,0.5986003293576541,3.1118181818181814,0.5190748177528658,47692027772.9219,0.15102929467545748,11758109185.709,0.4552393495576471,82.4529898168143,-0.38624968974230767,1.5,-0.24118838769357565,1.0,-0.1391709178679955,-93.308746,45.004215
20,2015-10,MN,MINNEAPOLIS,2015-10,3.7,"(-93.30462299999999, 44.948589)",28914.115,New Construction,0.13160454545454547,0.2891383626071914,0.15531363636363638,0.2913109635872705,0.19451136363636365,0.2941558715621849,0.2514522727272726,0.29182860714351033,0.32135909090909087,0.2891759841606133,0.5284272727272726,0.23777860740600085,0.8378659090909092,0.21238688547632098,0.014285714285714287,0.2953038742492577,0.11380952380952382,0.2906938779485166,0.26333333333333336,0.3048345079935452,1.3857142857142857,0.7312610457894924,2.0699999999999994,0.7549011681297049,2.5028571428571427,0.5986003293576541,2.8880952380952376,0.5190748177528658,49379202635.7798,0.15102929467545748,11240513229.2606,0.4552393495576471,85.06205357591242,-0.38624968974230767,1.5,-0.24118838769357565,0.9,-0.1391709178679955,-93.30462299999999,44.948589
21,2015-11,MN,MINNEAPOLIS,2015-11,3.88,"(103.848198, 1.332652)",62191.72,New Construction,0.13066666666666668,0.2891383626071914,0.1559214285714286,0.2913109635872705,0.20844761904761913,0.2941558715621849,0.286702380952381,0.29182860714351033,0.3709714285714286,0.2891759841606133,0.6063738095238096,0.23777860740600085,0.9343738095238093,0.21238688547632098,0.07105263157894738,0.2953038742492577,0.32789473684210524,0.2906938779485166,0.47684210526315784,0.3048345079935452,1.6710526315789473,0.7312610457894924,2.2631578947368416,0.7549011681297049,2.6863157894736847,0.5986003293576541,3.03,0.5190748177528658,48752987466.2114,0.15102929467545748,11362184412.0981,0.4552393495576471,83.5754036116387,-0.38624968974230767,1.5,-0.24118838769357565,0.9,-0.1391709178679955,103.848198,1.332652
22,2015-12,MN,MINNEAPOLIS,2015-12,3.47,"(-93.2137, 44.9097)",9157.85,New Construction,0.2286238095238095,0.2891383626071914,0.289352380952381,0.2913109635872705,0.3523071428571429,0.2941558715621849,0.44092857142857156,0.29182860714351033,0.5332357142857143,0.2891759841606133,0.7638285714285715,0.23777860740600085,1.0841380952380955,0.21238688547632098,0.17181818181818184,0.2953038742492577,0.4990909090909091,0.2906938779485166,0.6536363636363638,0.3048345079935452,1.6986363636363635,0.7312610457894924,2.2427272727272736,0.7549011681297049,2.6072727272727274,0.5986003293576541,2.97,0.5190748177528658,48491901272.6637,0.15102929467545748,10916249757.9916,0.4552393495576471,84.0267577476249,-0.38624968974230767,1.4,-0.24118838769357565,0.9,-0.1391709178679955,-93.2137,44.9097
23,2016-01,MN,MINNEAPOLIS,2016-01,3.87,"(-93.230215, 44.963205)",121942.23,New Construction,0.36607999999999996,0.2891383626071914,0.387725,0.2913109635872705,0.42545,0.2941558715621849,0.5163949999999999,0.29182860714351033,0.6195525000000001,0.2891759841606133,0.8560224999999999,0.23777860740600085,1.1534299999999997,0.21238688547632098,0.22736842105263158,0.2953038742492577,0.43473684210526314,0.2906938779485166,0.5431578947368422,0.3048345079935452,1.5184210526315787,0.7312610457894924,2.085263157894737,0.7549011681297049,2.4889473684210524,0.5986003293576541,2.8584210526315785,0.5190748177528658,48291644449.3811,0.15102929467545748,11703539581.608,0.4552393495576471,85.2359522201137,-0.38624968974230767,1.2,-0.24118838769357565,0.8,-0.1391709178679955,-93.230215,44.963205
24,2016-02,MN,MINNEAPOLIS,2016-02,3.6,"(-105.279275, 40.010492)",52786.34,New Construction,0.3714619047619048,0.2891383626071914,0.39233095238095245,0.2913109635872705,0.43129761904761904,0.2941558715621849,0.5186452380952381,0.29182860714351033,0.6227190476190477,0.2891759841606133,0.8697642857142857,0.23777860740600085,1.1407690476190477,0.21238688547632098,0.25600000000000006,0.2953038742492577,0.445,0.2906938779485166,0.534,0.3048345079935452,1.222,0.7312610457894924,1.7794999999999999,0.7549011681297049,2.1990000000000003,0.5986003293576541,2.623,0.5190748177528658,48154770296.6926,0.15102929467545748,11496937509.4445,0.4552393495576471,85.1896726255448,-0.38624968974230767,1.2,-0.24118838769357565,0.8,-0.1391709178679955,-105.279275,40.010492
25,2016-05,MN,MINNEAPOLIS,2016-05,3.28,"(-93.294874, 44.985803999999995)",14493.2,New Construction,0.38527368421052627,0.2891383626071914,0.4053315789473685,0.2913109635872705,0.4424947368421052,0.2941558715621849,0.5332263157894737,0.29182860714351033,0.6455710526315791,0.2891759841606133,0.9348736842105263,0.23777860740600085,1.2675078947368421,0.21238688547632098,0.2261904761904762,0.2953038742492577,0.4185714285714286,0.2906938779485166,0.5914285714285713,0.3048345079935452,1.3004761904761903,0.7312610457894924,1.8061904761904766,0.7549011681297049,2.2166666666666663,0.5986003293576541,2.627619047619048,0.5190748177528658,48887248013.451,0.15102929467545748,11482367114.4991,0.4552393495576471,88.3913281030881,-0.38624968974230767,1.3,-0.24118838769357565,0.9,-0.1391709178679955,-93.294874,44.985803999999995
26,2016-06,MN,MINNEAPOLIS,2016-06,3.23,"(-93.293435, 44.992282)",41964.34,New Construction,0.3904409090909091,0.2891383626071914,0.41572500000000007,0.2913109635872705,0.4527090909090909,0.2941558715621849,0.5394386363636363,0.29182860714351033,0.6516204545454546,0.2891759841606133,0.9360386363636366,0.23777860740600085,1.2592227272727274,0.21238688547632098,0.22136363636363632,0.2953038742492577,0.40409090909090906,0.2906938779485166,0.5522727272727272,0.3048345079935452,1.1663636363636367,0.7312610457894924,1.6440909090909095,0.7549011681297049,2.019090909090909,0.5986003293576541,2.452272727272727,0.5190748177528658,49276189942.4712,0.15102929467545748,11692339154.1207,0.4552393495576471,88.43997566936979,-0.38624968974230767,1.4,-0.24118838769357565,0.8,-0.1391709178679955,-93.293435,44.992282
27,2016-10,MN,MINNEAPOLIS,2016-10,3.67,"(-93.2869, 45.0057)",11024.12,New Construction,0.4307719047619048,0.2891383626071914,0.457582380952381,0.2913109635872705,0.5307795238095238,0.2941558715621849,0.6609890476190475,0.29182860714351033,0.8786828571428573,0.2891759841606133,1.258856666666667,0.23777860740600085,1.577814761904762,0.21238688547632098,0.24400000000000005,0.2953038742492577,0.47700000000000004,0.2906938779485166,0.6595000000000001,0.3048345079935452,1.2719999999999998,0.7312610457894924,1.7645000000000004,0.7549011681297049,2.1705,0.5986003293576541,2.5004999999999997,0.5190748177528658,50249654907.7038,0.15102929467545748,12722317795.1324,0.4552393495576471,84.4501908643932,-0.38624968974230767,1.4,-0.24118838769357565,0.7,-0.1391709178679955,-93.2869,45.0057
28,2017-11,MN,MINNEAPOLIS,2017-11,3.62,"(-76.44166, 41.003208)",83860.5,New Construction,1.183300476190476,0.2891383626071914,1.2036563636363637,0.2913109635872705,1.2878790909090911,0.2941558715621849,1.3757831818181818,0.29182860714351033,1.4342040909090912,0.2891759841606133,1.6264599999999996,0.23777860740600085,1.9015695454545458,0.21238688547632098,1.09,0.2953038742492577,1.3895238095238096,0.2906938779485166,1.5600000000000003,0.3048345079935452,2.05,0.7312610457894924,2.353333333333333,0.7549011681297049,2.6023809523809525,0.5986003293576541,2.801904761904762,0.5190748177528658,49855182727.6109,0.15102929467545748,11725018303.5706,0.4552393495576471,88.50967086025801,-0.38624968974230767,1.6,-0.24118838769357565,0.6,-0.1391709178679955,-76.44166,41.003208
29,2018-01,MN,MINNEAPOLIS,2018-01,3.59,"(-93.2655, 44.9773)",155874.11,New Construction,1.4378880952380952,0.2891383626071914,1.467563181818182,0.2913109635872705,1.5610881818181819,0.2941558715621849,1.6355336363636364,0.29182860714351033,1.733970909090909,0.2891759841606133,1.9067609090909092,0.23777860740600085,2.196459545454545,0.21238688547632098,1.3000000000000003,0.2953038742492577,1.6199999999999994,0.2906938779485166,1.8028571428571425,0.3048345079935452,2.381904761904762,0.7312610457894924,2.5838095238095242,0.7549011681297049,2.7342857142857144,0.5986003293576541,2.8776190476190475,0.5190748177528658,50617906919.2487,0.15102929467545748,12109088557.0787,0.4552393495576471,86.55198240492871,-0.38624968974230767,1.2,-0.24118838769357565,0.6,-0.1391709178679955,-93.2655,44.9773
30,2018-04,MN,MINNEAPOLIS,2018-04,4.13,"(-93.28053, 44.947257)",36129.88,New Construction,1.7027510000000003,0.2891383626071914,1.7432829999999995,0.2913109635872705,1.896724,0.2941558715621849,2.0408605,0.29182860714351033,2.349426,0.2891759841606133,2.493657999999999,0.23777860740600085,2.7355454999999997,0.21238688547632098,1.6604761904761904,0.2953038742492577,1.9780952380952381,0.2906938779485166,2.153809523809524,0.3048345079935452,2.701904761904762,0.7312610457894924,2.869047619047619,0.7549011681297049,2.9595238095238092,0.5986003293576541,3.0719047619047624,0.5190748177528658,50828048870.0026,0.15102929467545748,12917630009.557,0.4552393495576471,85.8866598662335,-0.38624968974230767,1.1,-0.24118838769357565,0.6,-0.1391709178679955,-93.28053,44.947257
