,Month,"('PROPERTY STATE', '')","('PROPERTY CITY', '')","('Month', '')","('INTEREST RATE', 'mean')","('coor', 'first')","('CURRENT PRINCIPAL AND INTEREST', 'mean')","('Category', '')",ON,Corr with ON,1W,Corr with 1W,1M,Corr with 1M,2M,Corr with 2M,3M,Corr with 3M,6M,Corr with 6M,12M,Corr with 12M,1 Mo,Corr with 1 Mo,6 Mo,Corr with 6 Mo,1 Yr,Corr with 1 Yr,5 Yr,Corr with 5 Yr,10 Yr,Corr with 10 Yr,20 Yr,Corr with 20 Yr,30 Yr,Corr with 30 Yr,auto_vol(4),Corr with auto_vol(4),student_vol(-1),Corr with student_vol(-1),credit_tightness(-3),Corr with credit_tightness(-3),mortgage 30-89(-4),Corr with mortgage 30-89(-4),mortgage 90(-1),Corr with mortgage 90(-1)
20,2016-06,TX,SAN ANTONIO,2016-06,3.7,"(-98.629248, 29.357861)",80494.52,New Construction,0.3904409090909091,0.14697690968971228,0.41572500000000007,0.14760684972531904,0.4527090909090909,0.15321529729084313,0.5394386363636363,0.1543342305032088,0.6516204545454546,0.1603579792956958,0.9360386363636366,0.14288065520633883,1.2592227272727274,0.15156482842067756,0.22136363636363632,0.15759371466267333,0.40409090909090906,0.15031611687812474,0.5522727272727272,0.16859823974084953,1.1663636363636367,0.5301820796065067,1.6440909090909095,0.6757629540011217,2.019090909090909,0.6082977800144791,2.452272727272727,0.5528601727055117,50034086230.3872,-0.3035920957058114,11703539581.608,0.28708104977574894,83.5754036116387,0.2556125320138624,3.6,0.23156481416650176,1.4,0.17597582030477235
21,2016-10,TX,SAN ANTONIO,2016-10,3.39,"(-98.552942, 29.478694)",29173.97,New Construction,0.4307719047619048,0.14697690968971228,0.457582380952381,0.14760684972531904,0.5307795238095238,0.15321529729084313,0.6609890476190475,0.1543342305032088,0.8786828571428573,0.1603579792956958,1.258856666666667,0.14288065520633883,1.577814761904762,0.15156482842067756,0.24400000000000005,0.15759371466267333,0.47700000000000004,0.15031611687812474,0.6595000000000001,0.16859823974084953,1.2719999999999998,0.5301820796065067,1.7645000000000004,0.6757629540011217,2.1705,0.6082977800144791,2.5004999999999997,0.5528601727055117,48913265551.9221,-0.3035920957058114,11482367114.4991,0.28708104977574894,87.39008859346599,0.2556125320138624,3.3,0.23156481416650176,1.5,0.17597582030477235
22,2017-02,TX,SAN ANTONIO,2017-02,4.0,"(-98.656736, 29.561102)",99301.67,New Construction,0.6863609999999999,0.14697690968971228,0.7163664999999999,0.14760684972531904,0.7767084999999999,0.15321529729084313,0.8480275,0.1543342305032088,1.0445964999999997,0.1603579792956958,1.3514585000000001,0.14288065520633883,1.723958,0.15156482842067756,0.48210526315789465,0.15759371466267333,0.653157894736842,0.15031611687812474,0.8205263157894739,0.16859823974084953,1.9015789473684213,0.5301820796065067,2.4189473684210525,0.6757629540011217,2.763684210526316,0.6082977800144791,3.0321052631578946,0.5528601727055117,49068548953.9206,-0.3035920957058114,12351593318.9066,0.28708104977574894,89.2057504560787,0.2556125320138624,3.7,0.23156481416650176,1.5,0.17597582030477235
23,2017-03,TX,SAN ANTONIO,2017-03,3.55,"(-98.65955799999999, 29.434960999999998)",144565.37,New Construction,0.8095565217391305,0.14697690968971228,0.8706386956521739,0.14760684972531904,0.9286352173913045,0.15321529729084313,0.982656956521739,0.1543342305032088,1.134713043478261,0.1603579792956958,1.4258673913043478,0.14288065520633883,1.8069104347826086,0.15156482842067756,0.662608695652174,0.15759371466267333,0.8856521739130436,0.15031611687812474,1.0104347826086957,0.16859823974084953,2.013478260869565,0.5301820796065067,2.4817391304347827,0.6757629540011217,2.8317391304347823,0.6082977800144791,3.0813043478260873,0.5528601727055117,48416221734.2909,-0.3035920957058114,12722317795.1324,0.28708104977574894,88.1697673489486,0.2556125320138624,3.5,0.23156481416650176,1.4,0.17597582030477235
24,2017-06,TX,SAN ANTONIO,2017-06,2.5,"(-98.537024, 29.526946999999996)",71039.51,New Construction,1.0640909090909094,0.14697690968971228,1.1183336363636365,0.14760684972531904,1.1714068181818182,0.15321529729084313,1.2101513636363637,0.1543342305032088,1.2624095454545452,0.1603579792956958,1.4322822727272726,0.14288065520633883,1.7322577272727273,0.15156482842067756,0.8413636363636363,0.15759371466267333,1.1095454545454546,0.15031611687812474,1.200909090909091,0.16859823974084953,1.7740909090909094,0.5301820796065067,2.186818181818182,0.6757629540011217,2.5399999999999996,0.6082977800144791,2.796363636363637,0.5528601727055117,49855182727.6109,-0.3035920957058114,12747516848.3499,0.28708104977574894,88.7707153640316,0.2556125320138624,3.4,0.23156481416650176,1.1,0.17597582030477235
25,2017-08,TX,SAN ANTONIO,2017-08,3.76,"(-98.6164, 29.6569)",145953.23,New Construction,1.1775518181818179,0.14697690968971228,1.197803181818182,0.14760684972531904,1.2317690909090908,0.15321529729084313,1.264191818181818,0.1543342305032088,1.314176818181818,0.1603579792956958,1.453699090909091,0.14288065520633883,1.7253381818181814,0.15156482842067756,0.9795652173913042,0.15759371466267333,1.1291304347826083,0.15031611687812474,1.2291304347826086,0.16859823974084953,1.7765217391304353,0.5301820796065067,2.209130434782609,0.6757629540011217,2.552173913043478,0.6082977800144791,2.795217391304348,0.5528601727055117,50617906919.2487,-0.3035920957058114,11814606928.6527,0.28708104977574894,89.1832712740787,0.2556125320138624,2.9,0.23156481416650176,1.1,0.17597582030477235
26,2017-10,TX,SAN ANTONIO,2017-10,3.7,"(-98.480886, 29.440226000000003)",167370.69,New Construction,1.1834895238095235,0.14697690968971228,1.2040609090909093,0.14760684972531904,1.2385486363636362,0.15321529729084313,1.287584090909091,0.1543342305032088,1.3607931818181818,0.1603579792956958,1.541957272727273,0.14288065520633883,1.8208568181818179,0.15156482842067756,0.9957142857142858,0.15759371466267333,1.2495238095238093,0.15031611687812474,1.3976190476190478,0.16859823974084953,1.9809523809523806,0.5301820796065067,2.3600000000000003,0.6757629540011217,2.649047619047619,0.6082977800144791,2.8780952380952383,0.5528601727055117,49574400061.0285,-0.3035920957058114,11813706431.8634,0.28708104977574894,88.11497433433529,0.2556125320138624,3.2,0.23156481416650176,1.1,0.17597582030477235
27,2017-12,TX,SAN ANTONIO,2017-12,3.71,"(-94.1576289, 30.035803)",149567.315,New Construction,1.3144094736842107,0.14697690968971228,1.3913115789473685,0.14760684972531904,1.4850410526315792,0.15321529729084313,1.5354463157894738,0.1543342305032088,1.6017521052631578,0.1603579792956958,1.7680373684210524,0.14288065520633883,2.0434931578947366,0.15156482842067756,1.204,0.15759371466267333,1.4950000000000003,0.15031611687812474,1.7005,0.16859823974084953,2.1819999999999995,0.5301820796065067,2.4025,0.6757629540011217,2.5970000000000004,0.6082977800144791,2.768,0.5528601727055117,50505964400.0098,-0.3035920957058114,11707722927.962,0.28708104977574894,89.9213768261837,0.2556125320138624,3.3,0.23156481416650176,1.1,0.17597582030477235
28,2018-05,TX,SAN ANTONIO,2018-05,4.05,"(-76.617453, 39.311279)",102358.12,New Construction,1.7065971428571427,0.14697690968971228,1.7524533333333332,0.14760684972531904,1.94629,0.15321529729084313,2.0937409523809523,0.1543342305032088,2.3356085714285713,0.1603579792956958,2.499740476190476,0.14288065520633883,2.754757142857143,0.15156482842067756,1.706818181818182,0.15759371466267333,2.0731818181818187,0.15031611687812474,2.2736363636363635,0.16859823974084953,2.816818181818181,0.5301820796065067,2.977727272727273,0.6757629540011217,3.0518181818181818,0.6082977800144791,3.1318181818181827,0.5528601727055117,50593420247.4287,-0.3035920957058114,12344213844.2875,0.28708104977574894,87.010875232225,0.2556125320138624,3.4,0.23156481416650176,1.2,0.17597582030477235
29,2018-07,TX,SAN ANTONIO,2018-07,4.5,"(-98.448916, 29.359953000000004)",134373.43,New Construction,1.918467142857143,0.14697690968971228,1.9587813636363633,0.14760684972531904,2.0789990909090905,0.15321529729084313,2.1733236363636363,0.1543342305032088,2.3391181818181823,0.1603579792956958,2.519525454545455,0.14288065520633883,2.7944931818181815,0.15156482842067756,1.8933333333333329,0.15759371466267333,2.1680952380952383,0.15031611687812474,2.3876190476190478,0.16859823974084953,2.7776190476190483,0.5301820796065067,2.8890476190476195,0.6757629540011217,2.944761904761905,0.6082977800144791,3.006666666666667,0.5528601727055117,52055589128.0929,-0.3035920957058114,12484889768.5791,0.28708104977574894,88.437943439718,0.2556125320138624,3.1,0.23156481416650176,1.0,0.17597582030477235
30,2018-08,TX,SAN ANTONIO,2018-08,2.66,"(-98.633276, 29.509767)",118534.58,New Construction,1.916485,0.14697690968971228,1.9541377272727276,0.14760684972531904,2.074109545454545,0.15321529729084313,2.18963,0.1543342305032088,2.323575,0.1603579792956958,2.5196563636363636,0.14288065520633883,2.8215668181818185,0.15156482842067756,1.9408695652173917,0.15759371466267333,2.244347826086957,0.15031611687812474,2.445652173913043,0.16859823974084953,2.7678260869565223,0.5301820796065067,2.889130434782609,0.6757629540011217,2.970434782608696,0.6082977800144791,3.041739130434783,0.5528601727055117,52638985994.1642,-0.3035920957058114,13062636860.3963,0.28708104977574894,86.55198240492871,0.2556125320138624,2.8,0.23156481416650176,1.0,0.17597582030477235
