1 Mo,1 Yr,10 Yr,12M,1M,1W,20 Yr,2M,30 Yr,3M,5 Yr,6 Mo,6M,Category,Corr with 1 Mo treasury,Corr with 1 Yr treasury,Corr with 10 Yr treasury,Corr with 20 Yr treasury,Corr with 30 Yr treasury,Corr with 5 Yr treasury,Corr with 6 Mo treasury,Corr with auto_vol,Corr with auto_vol(-1),Corr with auto_vol(-3),Corr with auto_vol(-4),Corr with auto_vol(1),Corr with auto_vol(3),Corr with credit_tightness,Corr with credit_tightness(-3),Corr with credit_tightness(-4),Corr with credit_tightness(2),Corr with libor 12M,Corr with libor 1M,Corr with libor 1W,Corr with libor 2M,Corr with libor 3M,Corr with libor 6M,Corr with libor ON,Corr with student_vol,Corr with student_vol(-4),Corr with student_vol(1),Corr with student_vol(2),Corr with student_vol(4),INTEREST RATE,Month,ON,PROPERTY CITY,auto_vol,auto_vol(-1),auto_vol(-3),auto_vol(-4),auto_vol(1),auto_vol(3),credit_tightness,credit_tightness(-3),credit_tightness(-4),credit_tightness(2),spread between 1 Mo treasury,spread between 1 Yr treasury,spread between 10 Yr treasury,spread between 20 Yr treasury,spread between 30 Yr treasury,spread between 5 Yr treasury,spread between 6 Mo treasury,spread between libor 12M,spread between libor 1M,spread between libor 1W,spread between libor 2M,spread between libor 3M,spread between libor 6M,spread between libor ON,student_vol,student_vol(-4),student_vol(1),student_vol(2),student_vol(4)
0.017500000000000005,0.11850000000000002,2.8095,0.6526857142857143,0.18057476190476196,0.14323238095238094,3.526,0.22133904761904755,3.7870000000000004,0.2531785714285715,1.5959999999999999,0.04150000000000001,0.38033809523809525,Refinancing_Purchase of Apartments_Coops,0.012218965852112284,0.04293471096083044,0.3885035354635134,0.3949086397562307,0.37362917519466415,0.23608006940151255,0.02842131360875992,0.3009327839882139,,,,,,,,-0.23731218959353448,,0.014136757212197553,0.018059106299256836,0.014287355900066074,0.01287731764847563,0.012287559946457628,0.00736735401168109,0.012755678450969124,,,,,-0.4005109003197264,4.5,2013-09,0.11272380952380952,NEW YORK,41062625933.5941,,,,,,,,86.47441597957871,,4.4825,4.3815,1.6905000000000001,0.9740000000000002,0.7129999999999996,2.904,4.4585,3.847314285714286,4.3194252380952385,4.356767619047619,4.278660952380952,4.246821428571429,4.119661904761905,4.38727619047619,,,,,9507943209.106209
0.046842105263157914,0.11684210526315793,2.7094736842105265,0.554605,0.155105,0.11939250000000004,3.3847368421052626,0.19663749999999997,3.6626315789473685,0.23520249999999998,1.5157894736842106,0.08105263157894738,0.3308,Refinancing_Purchase of Apartments_Coops,0.012218965852112284,0.04293471096083044,0.3885035354635134,0.3949086397562307,0.37362917519466415,0.23608006940151255,0.02842131360875992,0.3009327839882139,,,,,,,,-0.23731218959353448,,0.014136757212197553,0.018059106299256836,0.014287355900066074,0.01287731764847563,0.012287559946457628,0.00736735401168109,0.012755678450969124,,,,,-0.4005109003197264,3.85,2014-02,0.08627,NEW YORK,43204378466.7468,,,,,,,,83.69462947740479,,3.803157894736842,3.7331578947368422,1.1405263157894736,0.4652631578947375,0.18736842105263163,2.3342105263157897,3.7689473684210526,3.295395,3.6948950000000003,3.7306075,3.6533625,3.6147975,3.5192,3.7637300000000002,,,,,10950177839.1879
0.051428571428571455,0.1280952380952381,2.7233333333333327,0.5571428571428573,0.15488333333333335,0.1207452380952381,3.3466666666666667,0.19711666666666672,3.6209523809523807,0.23409761904761903,1.6395238095238096,0.07857142857142858,0.33106666666666673,Refinancing_Purchase of Apartments_Coops,0.012218965852112284,0.04293471096083044,0.3885035354635134,0.3949086397562307,0.37362917519466415,0.23608006940151255,0.02842131360875992,0.3009327839882139,,,,,,,,-0.23731218959353448,,0.014136757212197553,0.018059106299256836,0.014287355900066074,0.01287731764847563,0.012287559946457628,0.00736735401168109,0.012755678450969124,,,,,-0.4005109003197264,3.9,2014-03,0.0888,NEW YORK,44555116847.5878,,,,,,,,80.910251046009,,3.8485714285714283,3.7719047619047616,1.1766666666666672,0.5533333333333332,0.2790476190476192,2.26047619047619,3.821428571428571,3.3428571428571425,3.7451166666666666,3.779254761904762,3.7028833333333333,3.6659023809523807,3.5689333333333333,3.8112,,,,,11357071284.6333
0.023333333333333345,0.10761904761904763,2.705238095238095,0.550005,0.1517,0.120115,3.265238095238095,0.1918625,3.5176190476190476,0.227495,1.7009523809523805,0.05333333333333336,0.32422500000000004,Refinancing_Purchase of Apartments_Coops,0.012218965852112284,0.04293471096083044,0.3885035354635134,0.3949086397562307,0.37362917519466415,0.23608006940151255,0.02842131360875992,0.3009327839882139,,,,,,,,-0.23731218959353448,,0.014136757212197553,0.018059106299256836,0.014287355900066074,0.01287731764847563,0.012287559946457628,0.00736735401168109,0.012755678450969124,,,,,-0.4005109003197264,4.98,2014-04,0.08864000000000001,NEW YORK,44109559396.2995,,,,,,,,82.56600445924391,,4.956666666666667,4.8723809523809525,2.274761904761905,1.7147619047619056,1.4623809523809528,3.2790476190476197,4.926666666666667,4.429995000000001,4.8283000000000005,4.859885,4.7881375,4.752505,4.655775,4.891360000000001,,,,,14245911418.8887
0.020909090909090912,0.10454545454545458,2.304090909090909,0.5523869565217392,0.15351739130434783,0.11953260869565213,2.7731818181818184,0.1974043478260869,3.039999999999999,0.2313760869565217,1.5459090909090911,0.05045454545454548,0.3236195652173913,Refinancing_Purchase of Apartments_Coops,0.012218965852112284,0.04293471096083044,0.3885035354635134,0.3949086397562307,0.37362917519466415,0.23608006940151255,0.02842131360875992,0.3009327839882139,,,,,,,,-0.23731218959353448,,0.014136757212197553,0.018059106299256836,0.014287355900066074,0.01287731764847563,0.012287559946457628,0.00736735401168109,0.012755678450969124,,,,,-0.4005109003197264,3.7920000000000003,2014-10,0.09059565217391304,NEW YORK,44591810060.8257,,,,,,,,82.08517590205541,,3.7710909090909093,3.6874545454545458,1.487909090909091,1.0188181818181818,0.7520000000000011,2.246090909090909,3.741545454545455,3.2396130434782613,3.6384826086956523,3.672467391304348,3.5945956521739135,3.5606239130434787,3.468380434782609,3.701404347826087,,,,,11517159733.1957
0.007727272727272728,0.2754545454545455,2.3636363636363638,0.7702659090909093,0.1858840909090909,0.14681590909090908,2.8454545454545452,0.23472954545454539,3.1118181818181814,0.2827113636363637,1.6836363636363636,0.08681818181818185,0.43974545454545466,Refinancing_Purchase of Apartments_Coops,0.012218965852112284,0.04293471096083044,0.3885035354635134,0.3949086397562307,0.37362917519466415,0.23608006940151255,0.02842131360875992,0.3009327839882139,,,,,,,,-0.23731218959353448,,0.014136757212197553,0.018059106299256836,0.014287355900066074,0.01287731764847563,0.012287559946457628,0.00736735401168109,0.012755678450969124,,,,,-0.4005109003197264,3.32,2015-06,0.12293636363636364,NEW YORK,48997735451.5931,,,,,,,,82.75451956383341,,3.312272727272727,3.0445454545454544,0.9563636363636361,0.4745454545454546,0.20818181818181847,1.6363636363636362,3.233181818181818,2.5497340909090904,3.1341159090909088,3.173184090909091,3.0852704545454546,3.037288636363636,2.8802545454545454,3.197063636363636,,,,,11240513229.2606
0.03523809523809525,0.3757142857142857,2.167142857142857,0.8364375,0.1967275,0.151965,2.5466666666666664,0.2610100000000001,2.8557142857142854,0.3207975,1.5414285714285714,0.22000000000000006,0.5193599999999999,Refinancing_Purchase of Apartments_Coops,0.012218965852112284,0.04293471096083044,0.3885035354635134,0.3949086397562307,0.37362917519466415,0.23608006940151255,0.02842131360875992,0.3009327839882139,,,,,,,,-0.23731218959353448,,0.014136757212197553,0.018059106299256836,0.014287355900066074,0.01287731764847563,0.012287559946457628,0.00736735401168109,0.012755678450969124,,,,,-0.4005109003197264,3.17,2015-08,0.13010000000000005,NEW YORK,48836554747.323,,,,,,,,82.89218119322959,,3.1347619047619046,2.794285714285714,1.0028571428571431,0.6233333333333335,0.3142857142857145,1.6285714285714286,2.9499999999999997,2.3335625,2.9732724999999998,3.018035,2.9089899999999997,2.8492025,2.65064,3.0399,,,,,10916249757.9916
0.17181818181818184,0.6536363636363638,2.2427272727272736,1.0841380952380955,0.3523071428571429,0.289352380952381,2.6072727272727274,0.44092857142857156,2.97,0.5332357142857143,1.6986363636363635,0.4990909090909091,0.7638285714285715,Refinancing_Purchase of Apartments_Coops,0.012218965852112284,0.04293471096083044,0.3885035354635134,0.3949086397562307,0.37362917519466415,0.23608006940151255,0.02842131360875992,0.3009327839882139,,,,,,,,-0.23731218959353448,,0.014136757212197553,0.018059106299256836,0.014287355900066074,0.01287731764847563,0.012287559946457628,0.00736735401168109,0.012755678450969124,,,,,-0.4005109003197264,3.565,2015-12,0.2286238095238095,NEW YORK,48291644449.3811,,,,,,,,82.3313446344394,,3.393181818181818,2.911363636363636,1.3222727272727264,0.9577272727272725,0.5949999999999998,1.8663636363636364,3.065909090909091,2.4808619047619045,3.2126928571428572,3.2756476190476187,3.1240714285714284,3.031764285714286,2.801171428571428,3.3363761904761904,,,,,11412820253.2316
0.25600000000000006,0.534,1.7794999999999999,1.1407690476190477,0.43129761904761904,0.39233095238095245,2.1990000000000003,0.5186452380952381,2.623,0.6227190476190477,1.222,0.445,0.8697642857142857,Refinancing_Purchase of Apartments_Coops,0.012218965852112284,0.04293471096083044,0.3885035354635134,0.3949086397562307,0.37362917519466415,0.23608006940151255,0.02842131360875992,0.3009327839882139,,,,,,,,-0.23731218959353448,,0.014136757212197553,0.018059106299256836,0.014287355900066074,0.01287731764847563,0.012287559946457628,0.00736735401168109,0.012755678450969124,,,,,-0.4005109003197264,4.185,2016-02,0.3714619047619048,NEW YORK,48927223434.2447,,,,,,,,85.06205357591242,,3.9289999999999994,3.651,2.4055,1.9859999999999993,1.5619999999999994,2.9629999999999996,3.7399999999999998,3.0442309523809516,3.7537023809523804,3.792669047619047,3.6663547619047616,3.5622809523809518,3.315235714285714,3.8135380952380946,,,,,11692339154.1207
0.2531818181818182,0.6563636363636364,1.889090909090909,1.2156690476190475,0.43639523809523806,0.39734047619047613,2.2759090909090913,0.5204357142857143,2.6845454545454546,0.632,1.3759090909090912,0.47,0.9009761904761905,Refinancing_Purchase of Apartments_Coops,0.012218965852112284,0.04293471096083044,0.3885035354635134,0.3949086397562307,0.37362917519466415,0.23608006940151255,0.02842131360875992,0.3009327839882139,,,,,,,,-0.23731218959353448,,0.014136757212197553,0.018059106299256836,0.014287355900066074,0.01287731764847563,0.012287559946457628,0.00736735401168109,0.012755678450969124,,,,,-0.4005109003197264,3.96,2016-03,0.3739333333333333,NEW YORK,48187387172.2131,,,,,,,,83.5754036116387,,3.706818181818182,3.3036363636363637,2.0709090909090913,1.6840909090909086,1.2754545454545454,2.584090909090909,3.49,2.7443309523809525,3.523604761904762,3.5626595238095238,3.439564285714286,3.328,3.0590238095238096,3.5860666666666665,,,,,12137144620.0221
0.1914285714285715,0.5933333333333333,1.6304761904761906,1.5560313636363639,0.5270018181818182,0.4495609090909092,2.0152380952380957,0.6625254545454545,2.350476190476191,0.8496804545454547,1.178095238095238,0.4671428571428572,1.2471445454545458,Refinancing_Purchase of Apartments_Coops,0.012218965852112284,0.04293471096083044,0.3885035354635134,0.3949086397562307,0.37362917519466415,0.23608006940151255,0.02842131360875992,0.3009327839882139,,,,,,,,-0.23731218959353448,,0.014136757212197553,0.018059106299256836,0.014287355900066074,0.01287731764847563,0.012287559946457628,0.00736735401168109,0.012755678450969124,,,,,-0.4005109003197264,3.9,2016-09,0.42159363636363634,NEW YORK,50249654907.7038,,,,,,,,88.3913281030881,,3.708571428571428,3.3066666666666666,2.2695238095238093,1.8847619047619042,1.549523809523809,2.721904761904762,3.432857142857143,2.343968636363636,3.372998181818182,3.4504390909090907,3.2374745454545453,3.050319545454545,2.6528554545454544,3.4784063636363634,,,,,12747516848.3499
0.496,0.8255000000000002,2.4325,1.7079285714285712,0.7713747619047617,0.720819523809524,2.7475,0.8375133333333332,3.0189999999999997,1.0256928571428574,1.9164999999999996,0.617,1.3400880952380954,Refinancing_Purchase of Apartments_Coops,0.012218965852112284,0.04293471096083044,0.3885035354635134,0.3949086397562307,0.37362917519466415,0.23608006940151255,0.02842131360875992,0.3009327839882139,,,,,,,,-0.23731218959353448,,0.014136757212197553,0.018059106299256836,0.014287355900066074,0.01287731764847563,0.012287559946457628,0.00736735401168109,0.012755678450969124,,,,,-0.4005109003197264,4.115,2017-01,0.6908933333333332,NEW YORK,49588706606.1033,,,,,,,,87.62096056152771,,3.619,3.2895,1.6825,1.3675000000000002,1.0960000000000005,2.1985000000000006,3.498,2.407071428571429,3.3436252380952385,3.3941804761904764,3.277486666666667,3.089307142857143,2.774911904761905,3.424106666666667,,,,,11813706431.8634
0.7457894736842106,1.0421052631578949,2.297368421052632,1.7758141176470588,0.9906858823529412,0.9469605882352942,2.6673684210526316,1.0343464705882355,2.9415789473684213,1.1592282352941174,1.8242105263157897,0.9489473684210525,1.4162570588235293,Refinancing_Purchase of Apartments_Coops,0.012218965852112284,0.04293471096083044,0.3885035354635134,0.3949086397562307,0.37362917519466415,0.23608006940151255,0.02842131360875992,0.3009327839882139,,,,,,,,-0.23731218959353448,,0.014136757212197553,0.018059106299256836,0.014287355900066074,0.01287731764847563,0.012287559946457628,0.00736735401168109,0.012755678450969124,,,,,-0.4005109003197264,3.23,2017-04,0.9290682352941175,NEW YORK,47316214443.3566,,,,,,,,89.1200725980081,,2.484210526315789,2.187894736842105,0.932631578947368,0.5626315789473684,0.2884210526315787,1.4057894736842103,2.281052631578947,1.4541858823529412,2.2393141176470586,2.283039411764706,2.1956535294117643,2.0707717647058823,1.8137429411764707,2.3009317647058825,,,,,11223830878.8235
0.7281818181818184,1.1227272727272726,2.3036363636363633,1.7495038095238098,1.0114261904761905,0.9479980952380954,2.695909090909091,1.0843647619047618,2.9590909090909094,1.185849523809524,1.836818181818182,1.035,1.424545714285714,Refinancing_Purchase of Apartments_Coops,0.012218965852112284,0.04293471096083044,0.3885035354635134,0.3949086397562307,0.37362917519466415,0.23608006940151255,0.02842131360875992,0.3009327839882139,,,,,,,,-0.23731218959353448,,0.014136757212197553,0.018059106299256836,0.014287355900066074,0.01287731764847563,0.012287559946457628,0.00736735401168109,0.012755678450969124,,,,,-0.4005109003197264,5.75,2017-05,0.9286509523809523,NEW YORK,48693341763.9087,,,,,,,,89.1832712740787,,5.0218181818181815,4.627272727272727,3.4463636363636367,3.054090909090909,2.7909090909090906,3.913181818181818,4.715,4.00049619047619,4.7385738095238095,4.802001904761904,4.665635238095238,4.564150476190476,4.325454285714286,4.821349047619048,,,,,11226317067.5623
0.9795652173913042,1.2291304347826086,2.209130434782609,1.7253381818181814,1.2317690909090908,1.197803181818182,2.552173913043478,1.264191818181818,2.795217391304348,1.314176818181818,1.7765217391304353,1.1291304347826083,1.453699090909091,Refinancing_Purchase of Apartments_Coops,0.012218965852112284,0.04293471096083044,0.3885035354635134,0.3949086397562307,0.37362917519466415,0.23608006940151255,0.02842131360875992,0.3009327839882139,,,,,,,,-0.23731218959353448,,0.014136757212197553,0.018059106299256836,0.014287355900066074,0.01287731764847563,0.012287559946457628,0.00736735401168109,0.012755678450969124,,,,,-0.4005109003197264,3.58,2017-08,1.1775518181818179,NEW YORK,47520522623.6854,,,,,,,,88.23467488709129,,2.600434782608696,2.3508695652173914,1.370869565217391,1.0278260869565221,0.784782608695652,1.8034782608695648,2.450869565217392,1.8546618181818186,2.3482309090909093,2.382196818181818,2.3158081818181824,2.265823181818182,2.126300909090909,2.4024481818181824,,,,,12344213844.2875
0.9957142857142858,1.3976190476190478,2.3600000000000003,1.8208568181818179,1.2385486363636362,1.2040609090909093,2.649047619047619,1.287584090909091,2.8780952380952383,1.3607931818181818,1.9809523809523806,1.2495238095238093,1.541957272727273,Refinancing_Purchase of Apartments_Coops,0.012218965852112284,0.04293471096083044,0.3885035354635134,0.3949086397562307,0.37362917519466415,0.23608006940151255,0.02842131360875992,0.3009327839882139,,,,,,,,-0.23731218959353448,,0.014136757212197553,0.018059106299256836,0.014287355900066074,0.01287731764847563,0.012287559946457628,0.00736735401168109,0.012755678450969124,,,,,-0.4005109003197264,3.8783333333333334,2017-10,1.1834895238095235,NEW YORK,49855182727.6109,,,,,,,,87.46440959377459,,2.8826190476190474,2.480714285714286,1.518333333333333,1.2292857142857145,1.0002380952380951,1.8973809523809528,2.628809523809524,2.0574765151515155,2.639784696969697,2.674272424242424,2.590749242424242,2.517540151515152,2.33637606060606,2.69484380952381,,,,,12484889768.5791
