1 Mo,1 Yr,10 Yr,12M,1M,1W,20 Yr,2M,30 Yr,3M,5 Yr,6 Mo,6M,Category,Corr with 1 Mo treasury,Corr with 1 Yr treasury,Corr with 10 Yr treasury,Corr with 20 Yr treasury,Corr with 30 Yr treasury,Corr with 5 Yr treasury,Corr with 6 Mo treasury,Corr with auto_vol(-1),Corr with auto_vol(-3),Corr with auto_vol(-4),Corr with auto_vol(1),Corr with auto_vol(2),Corr with auto_vol(3),Corr with credit_tightness(-3),Corr with credit_tightness(-4),Corr with credit_tightness(1),Corr with credit_tightness(2),Corr with credit_tightness(3),Corr with libor 12M,Corr with libor 1M,Corr with libor 1W,Corr with libor 2M,Corr with libor 3M,Corr with libor 6M,Corr with libor ON,Corr with student_vol,Corr with student_vol(-3),Corr with student_vol(-4),Corr with student_vol(1),Corr with student_vol(2),INTEREST RATE,Month,ON,PROPERTY CITY,auto_vol(-1),auto_vol(-3),auto_vol(-4),auto_vol(1),auto_vol(2),auto_vol(3),credit_tightness(-3),credit_tightness(-4),credit_tightness(1),credit_tightness(2),credit_tightness(3),spread between 1 Mo treasury,spread between 1 Yr treasury,spread between 10 Yr treasury,spread between 20 Yr treasury,spread between 30 Yr treasury,spread between 5 Yr treasury,spread between 6 Mo treasury,spread between libor 12M,spread between libor 1M,spread between libor 1W,spread between libor 2M,spread between libor 3M,spread between libor 6M,spread between libor ON,student_vol,student_vol(-3),student_vol(-4),student_vol(1),student_vol(2)
0.020909090909090912,0.10454545454545458,2.304090909090909,0.5523869565217392,0.15351739130434783,0.11953260869565213,2.7731818181818184,0.1974043478260869,3.039999999999999,0.2313760869565217,1.5459090909090911,0.05045454545454548,0.3236195652173913,Other FHA,0.16500670801817777,0.0911078398465245,0.5729147926482409,0.4567007009951543,0.36523918333013616,0.43691342356524443,0.11207585588494194,-0.5330201648298152,,,,,,,0.3351767914258947,,,,-0.03449098064713283,0.11186947185968873,0.11578255716038632,0.10438445405302708,0.08287806439207163,0.013405159967514759,0.11763255282957798,,,,,0.3244145971404148,3.87,2014-10,0.09059565217391304,BOSTON,45667781053.6763,,,,,,,82.08517590205541,,,,3.849090909090909,3.7654545454545456,1.565909090909091,1.0968181818181817,0.830000000000001,2.324090909090909,3.819545454545455,3.3176130434782607,3.716482608695652,3.750467391304348,3.6725956521739134,3.6386239130434785,3.5463804347826087,3.779404347826087,,,,,11835194000.8273
0.017894736842105265,0.22421052631578947,1.9752631578947366,0.6601375,0.17207499999999998,0.13764249999999997,2.3384210526315794,0.2121925,2.566315789473684,0.25842,1.472631578947368,0.07105263157894741,0.37596500000000005,Other FHA,0.16500670801817777,0.0911078398465245,0.5729147926482409,0.4567007009951543,0.36523918333013616,0.43691342356524443,0.11207585588494194,-0.5330201648298152,,,,,,,0.3351767914258947,,,,-0.03449098064713283,0.11186947185968873,0.11578255716038632,0.10438445405302708,0.08287806439207163,0.013405159967514759,0.11763255282957798,,,,,0.3244145971404148,3.95,2015-02,0.11784999999999998,BOSTON,47692027772.9219,,,,,,,82.122236078369,,,,3.932105263157895,3.7257894736842108,1.9747368421052636,1.6115789473684208,1.383684210526316,2.477368421052632,3.878947368421053,3.2898625,3.777925,3.8123575,3.7378075,3.69158,3.5740350000000003,3.8321500000000004,,,,,10986955735.8103
0.007727272727272728,0.2754545454545455,2.3636363636363638,0.7702659090909093,0.1858840909090909,0.14681590909090908,2.8454545454545452,0.23472954545454539,3.1118181818181814,0.2827113636363637,1.6836363636363636,0.08681818181818185,0.43974545454545466,Other FHA,0.16500670801817777,0.0911078398465245,0.5729147926482409,0.4567007009951543,0.36523918333013616,0.43691342356524443,0.11207585588494194,-0.5330201648298152,,,,,,,0.3351767914258947,,,,-0.03449098064713283,0.11186947185968873,0.11578255716038632,0.10438445405302708,0.08287806439207163,0.013405159967514759,0.11763255282957798,,,,,0.3244145971404148,3.35,2015-06,0.12293636363636364,BOSTON,49379202635.7798,,,,,,,82.75451956383341,,,,3.3422727272727273,3.0745454545454547,0.9863636363636363,0.5045454545454549,0.23818181818181872,1.6663636363636365,3.263181818181818,2.5797340909090907,3.164115909090909,3.203184090909091,3.115270454545455,3.0672886363636365,2.9102545454545456,3.2270636363636362,,,,,13039171751.3192
0.07105263157894738,0.47684210526315784,2.2631578947368416,0.9343738095238093,0.20844761904761913,0.1559214285714286,2.6863157894736847,0.286702380952381,3.03,0.3709714285714286,1.6710526315789473,0.32789473684210524,0.6063738095238096,Other FHA,0.16500670801817777,0.0911078398465245,0.5729147926482409,0.4567007009951543,0.36523918333013616,0.43691342356524443,0.11207585588494194,-0.5330201648298152,,,,,,,0.3351767914258947,,,,-0.03449098064713283,0.11186947185968873,0.11578255716038632,0.10438445405302708,0.08287806439207163,0.013405159967514759,0.11763255282957798,,,,,0.3244145971404148,3.8,2015-11,0.13066666666666668,BOSTON,48927223434.2447,,,,,,,81.9752078939728,,,,3.7289473684210526,3.323157894736842,1.5368421052631582,1.1136842105263152,0.77,2.1289473684210525,3.4721052631578946,2.8656261904761906,3.591552380952381,3.644078571428571,3.513297619047619,3.4290285714285713,3.1936261904761905,3.6693333333333333,,,,,11703539581.608
0.17181818181818184,0.6536363636363638,2.2427272727272736,1.0841380952380955,0.3523071428571429,0.289352380952381,2.6072727272727274,0.44092857142857156,2.97,0.5332357142857143,1.6986363636363635,0.4990909090909091,0.7638285714285715,Other FHA,0.16500670801817777,0.0911078398465245,0.5729147926482409,0.4567007009951543,0.36523918333013616,0.43691342356524443,0.11207585588494194,-0.5330201648298152,,,,,,,0.3351767914258947,,,,-0.03449098064713283,0.11186947185968873,0.11578255716038632,0.10438445405302708,0.08287806439207163,0.013405159967514759,0.11763255282957798,,,,,0.3244145971404148,3.58,2015-12,0.2286238095238095,BOSTON,48187387172.2131,,,,,,,82.3313446344394,,,,3.408181818181818,2.9263636363636363,1.3372727272727265,0.9727272727272727,0.6099999999999999,1.8813636363636366,3.080909090909091,2.4958619047619046,3.2276928571428574,3.2906476190476193,3.1390714285714285,3.0467642857142856,2.8161714285714288,3.3513761904761905,,,,,11496937509.4445
0.22736842105263158,0.5431578947368422,2.085263157894737,1.1534299999999997,0.42545,0.387725,2.4889473684210524,0.5163949999999999,2.8584210526315785,0.6195525000000001,1.5184210526315787,0.43473684210526314,0.8560224999999999,Other FHA,0.16500670801817777,0.0911078398465245,0.5729147926482409,0.4567007009951543,0.36523918333013616,0.43691342356524443,0.11207585588494194,-0.5330201648298152,,,,,,,0.3351767914258947,,,,-0.03449098064713283,0.11186947185968873,0.11578255716038632,0.10438445405302708,0.08287806439207163,0.013405159967514759,0.11763255282957798,,,,,0.3244145971404148,3.48,2016-01,0.36607999999999996,BOSTON,48887248013.451,,,,,,,83.80897781081251,,,,3.2526315789473683,2.9368421052631577,1.3947368421052628,0.9910526315789476,0.6215789473684215,1.9615789473684213,3.0452631578947367,2.3265700000000002,3.05455,3.092275,2.9636050000000003,2.8604475,2.6239775,3.1139200000000002,,,,,11531266279.4831
0.1914285714285715,0.5933333333333333,1.6304761904761906,1.5560313636363639,0.5270018181818182,0.4495609090909092,2.0152380952380957,0.6625254545454545,2.350476190476191,0.8496804545454547,1.178095238095238,0.4671428571428572,1.2471445454545458,Other FHA,0.16500670801817777,0.0911078398465245,0.5729147926482409,0.4567007009951543,0.36523918333013616,0.43691342356524443,0.11207585588494194,-0.5330201648298152,,,,,,,0.3351767914258947,,,,-0.03449098064713283,0.11186947185968873,0.11578255716038632,0.10438445405302708,0.08287806439207163,0.013405159967514759,0.11763255282957798,,,,,0.3244145971404148,3.05,2016-09,0.42159363636363634,BOSTON,51124149514.2735,,,,,,,88.3913281030881,,,,2.8585714285714285,2.4566666666666666,1.4195238095238092,1.034761904761904,0.699523809523809,1.8719047619047617,2.5828571428571427,1.493968636363636,2.5229981818181817,2.6004390909090906,2.387474545454545,2.200319545454545,1.802855454545454,2.6284063636363637,,,,,12509011080.2031
0.42333333333333334,0.8661904761904763,2.491904761904762,1.6692235,0.7119585,0.6315605,2.835238095238095,0.7883325000000001,3.1133333333333324,0.9753284999999998,1.9590476190476194,0.638095238095238,1.3063339999999999,Other FHA,0.16500670801817777,0.0911078398465245,0.5729147926482409,0.4567007009951543,0.36523918333013616,0.43691342356524443,0.11207585588494194,-0.5330201648298152,,,,,,,0.3351767914258947,,,,-0.03449098064713283,0.11186947185968873,0.11578255716038632,0.10438445405302708,0.08287806439207163,0.013405159967514759,0.11763255282957798,,,,,0.3244145971404148,3.08,2016-12,0.5606285,BOSTON,48441183549.9275,,,,,,,88.1697673489486,,,,2.6566666666666667,2.2138095238095237,0.5880952380952382,0.24476190476190496,-0.03333333333333233,1.1209523809523807,2.441904761904762,1.4107765,2.3680415,2.4484395,2.2916675,2.1046715000000003,1.7736660000000002,2.5193715,,,,,12745337772.3068
0.496,0.8255000000000002,2.4325,1.7079285714285712,0.7713747619047617,0.720819523809524,2.7475,0.8375133333333332,3.0189999999999997,1.0256928571428574,1.9164999999999996,0.617,1.3400880952380954,Other FHA,0.16500670801817777,0.0911078398465245,0.5729147926482409,0.4567007009951543,0.36523918333013616,0.43691342356524443,0.11207585588494194,-0.5330201648298152,,,,,,,0.3351767914258947,,,,-0.03449098064713283,0.11186947185968873,0.11578255716038632,0.10438445405302708,0.08287806439207163,0.013405159967514759,0.11763255282957798,,,,,0.3244145971404148,3.42,2017-01,0.6908933333333332,BOSTON,47316214443.3566,,,,,,,87.62096056152771,,,,2.924,2.5944999999999996,0.9874999999999998,0.6724999999999999,0.40100000000000025,1.5035000000000003,2.803,1.7120714285714287,2.648625238095238,2.699180476190476,2.5824866666666666,2.3943071428571425,2.0799119047619046,2.7291066666666666,,,,,11814606928.6527
0.8413636363636363,1.200909090909091,2.186818181818182,1.7322577272727273,1.1714068181818182,1.1183336363636365,2.5399999999999996,1.2101513636363637,2.796363636363637,1.2624095454545452,1.7740909090909094,1.1095454545454546,1.4322822727272726,Other FHA,0.16500670801817777,0.0911078398465245,0.5729147926482409,0.4567007009951543,0.36523918333013616,0.43691342356524443,0.11207585588494194,-0.5330201648298152,,,,,,,0.3351767914258947,,,,-0.03449098064713283,0.11186947185968873,0.11578255716038632,0.10438445405302708,0.08287806439207163,0.013405159967514759,0.11763255282957798,,,,,0.3244145971404148,3.41,2017-06,1.0640909090909094,BOSTON,49256214828.7987,,,,,,,88.94830277813108,,,,2.568636363636364,2.209090909090909,1.2231818181818181,0.8700000000000006,0.6136363636363633,1.6359090909090908,2.3004545454545458,1.6777422727272728,2.2385931818181817,2.291666363636364,2.1998486363636367,2.1475904545454547,1.9777177272727275,2.3459090909090907,,,,,11223830878.8235
0.9957142857142858,1.3976190476190478,2.3600000000000003,1.8208568181818179,1.2385486363636362,1.2040609090909093,2.649047619047619,1.287584090909091,2.8780952380952383,1.3607931818181818,1.9809523809523806,1.2495238095238093,1.541957272727273,Other FHA,0.16500670801817777,0.0911078398465245,0.5729147926482409,0.4567007009951543,0.36523918333013616,0.43691342356524443,0.11207585588494194,-0.5330201648298152,,,,,,,0.3351767914258947,,,,-0.03449098064713283,0.11186947185968873,0.11578255716038632,0.10438445405302708,0.08287806439207163,0.013405159967514759,0.11763255282957798,,,,,0.3244145971404148,3.25,2017-10,1.1834895238095235,BOSTON,49589347299.2381,,,,,,,87.46440959377459,,,,2.2542857142857144,1.8523809523809522,0.8899999999999997,0.6009523809523811,0.37190476190476174,1.2690476190476194,2.0004761904761907,1.4291431818181821,2.011451363636364,2.0459390909090907,1.962415909090909,1.8892068181818182,1.708042727272727,2.0665104761904765,,,,,12344213844.2875
1.204,1.7005,2.4025,2.0434931578947366,1.4850410526315792,1.3913115789473685,2.5970000000000004,1.5354463157894738,2.768,1.6017521052631578,2.1819999999999995,1.4950000000000003,1.7680373684210524,Other FHA,0.16500670801817777,0.0911078398465245,0.5729147926482409,0.4567007009951543,0.36523918333013616,0.43691342356524443,0.11207585588494194,-0.5330201648298152,,,,,,,0.3351767914258947,,,,-0.03449098064713283,0.11186947185968873,0.11578255716038632,0.10438445405302708,0.08287806439207163,0.013405159967514759,0.11763255282957798,,,,,0.3244145971404148,3.26,2017-12,1.3144094736842107,BOSTON,50828048870.0026,,,,,,,88.55316323110772,,,,2.056,1.5594999999999999,0.8574999999999999,0.6629999999999994,0.492,1.0780000000000003,1.7649999999999995,1.2165068421052632,1.7749589473684206,1.8686884210526313,1.724553684210526,1.658247894736842,1.4919626315789474,1.945590526315789,,,,,12484889768.5791
1.3000000000000003,1.8028571428571425,2.5838095238095242,2.196459545454545,1.5610881818181819,1.467563181818182,2.7342857142857144,1.6355336363636364,2.8776190476190475,1.733970909090909,2.381904761904762,1.6199999999999994,1.9067609090909092,Other FHA,0.16500670801817777,0.0911078398465245,0.5729147926482409,0.4567007009951543,0.36523918333013616,0.43691342356524443,0.11207585588494194,-0.5330201648298152,,,,,,,0.3351767914258947,,,,-0.03449098064713283,0.11186947185968873,0.11578255716038632,0.10438445405302708,0.08287806439207163,0.013405159967514759,0.11763255282957798,,,,,0.3244145971404148,3.225,2018-01,1.4378880952380952,BOSTON,50505964400.0098,,,,,,,88.1148323663994,,,,1.9249999999999998,1.4221428571428576,0.6411904761904759,0.49071428571428566,0.34738095238095257,0.8430952380952381,1.6050000000000006,1.028540454545455,1.6639118181818182,1.757436818181818,1.5894663636363637,1.491029090909091,1.3182390909090909,1.7871119047619048,,,,,13062636860.3963
1.6604761904761904,2.153809523809524,2.869047619047619,2.7355454999999997,1.896724,1.7432829999999995,2.9595238095238092,2.0408605,3.0719047619047624,2.349426,2.701904761904762,1.9780952380952381,2.493657999999999,Other FHA,0.16500670801817777,0.0911078398465245,0.5729147926482409,0.4567007009951543,0.36523918333013616,0.43691342356524443,0.11207585588494194,-0.5330201648298152,,,,,,,0.3351767914258947,,,,-0.03449098064713283,0.11186947185968873,0.11578255716038632,0.10438445405302708,0.08287806439207163,0.013405159967514759,0.11763255282957798,,,,,0.3244145971404148,3.75,2018-04,1.7027510000000003,BOSTON,50800995008.8069,,,,,,,88.437943439718,,,,2.0895238095238096,1.596190476190476,0.8809523809523809,0.7904761904761908,0.6780952380952376,1.0480952380952382,1.7719047619047619,1.0144545000000003,1.853276,2.0067170000000005,1.7091395,1.4005740000000002,1.256342000000001,2.047249,,,,,13275367584.5731
0.05190476190476193,0.18904761904761905,1.6223809523809525,1.0691894736842107,0.24319736842105263,0.19464736842105262,2.3061904761904763,0.3459342105263157,2.698095238095238,0.46558684210526313,0.7114285714285714,0.14809523809523809,0.7364000000000004,Other FHA,0.2648739262541298,0.24178126370024813,0.7568330334999042,0.6440955207826722,0.557953941221451,0.60737548585363,0.23790134078467112,,,,-0.5677626464718619,,,,,,,-0.49425020290055793,0.11455366960761786,0.23913561062582814,0.2336134339899344,0.2317927698342667,0.21489456104224008,0.15026933254602937,0.23263863142072097,,,0.3914434089943116,,,3.05,2012-06,0.163,PHILADELPHIA,,,,38410438812.4053,,,,,,,91.578064558499,2.998095238095238,2.860952380952381,1.4276190476190473,0.7438095238095235,0.3519047619047617,2.3385714285714285,2.9019047619047615,1.9808105263157891,2.806802631578947,2.8553526315789473,2.704065789473684,2.584413157894737,2.313599999999999,2.887,,,14585937143.4485,,
0.12449999999999999,0.17850000000000002,1.654,0.8631931818181818,0.20888636363636362,0.18060909090909089,2.3894999999999995,0.25813636363636355,2.8034999999999997,0.31102272727272723,0.665,0.14450000000000002,0.528347727272727,Other FHA,0.2648739262541298,0.24178126370024813,0.7568330334999042,0.6440955207826722,0.557953941221451,0.60737548585363,0.23790134078467112,,,,-0.5677626464718619,,,,,,,-0.49425020290055793,0.11455366960761786,0.23913561062582814,0.2336134339899344,0.2317927698342667,0.21489456104224008,0.15026933254602937,0.23263863142072097,,,0.3914434089943116,,,2.29,2012-11,0.1555,PHILADELPHIA,,,,40395555554.9932,,,,,,,89.95115518901541,2.1655,2.1115,0.6360000000000001,-0.09949999999999948,-0.5134999999999996,1.625,2.1455,1.4268068181818183,2.081113636363636,2.109390909090909,2.0318636363636364,1.9789772727272728,1.761652272727273,2.1345,,,10740081615.3953,,
0.017500000000000005,0.11850000000000002,2.8095,0.6526857142857143,0.18057476190476196,0.14323238095238094,3.526,0.22133904761904755,3.7870000000000004,0.2531785714285715,1.5959999999999999,0.04150000000000001,0.38033809523809525,Other FHA,0.2648739262541298,0.24178126370024813,0.7568330334999042,0.6440955207826722,0.557953941221451,0.60737548585363,0.23790134078467112,,,,-0.5677626464718619,,,,,,,-0.49425020290055793,0.11455366960761786,0.23913561062582814,0.2336134339899344,0.2317927698342667,0.21489456104224008,0.15026933254602937,0.23263863142072097,,,0.3914434089943116,,,3.89,2013-09,0.11272380952380952,PHILADELPHIA,,,,43204378466.7468,,,,,,,82.56600445924391,3.8725,3.7715,1.0805000000000002,0.3640000000000003,0.10299999999999976,2.2940000000000005,3.8485,3.2373142857142856,3.709425238095238,3.746767619047619,3.668660952380953,3.6368214285714284,3.509661904761905,3.7772761904761905,,,10216278752.7557,,
