1 Mo,1 Yr,10 Yr,12M,1M,1W,20 Yr,2M,30 Yr,3M,5 Yr,6 Mo,6M,Category,Corr with 1 Mo treasury,Corr with 1 Yr treasury,Corr with 10 Yr treasury,Corr with 20 Yr treasury,Corr with 30 Yr treasury,Corr with 5 Yr treasury,Corr with 6 Mo treasury,Corr with auto_vol(-2),Corr with auto_vol(-3),Corr with auto_vol(-4),Corr with auto_vol(1),Corr with credit_tightness(-2),Corr with credit_tightness(-3),Corr with credit_tightness(-4),Corr with libor 12M,Corr with libor 1M,Corr with libor 1W,Corr with libor 2M,Corr with libor 3M,Corr with libor 6M,Corr with libor ON,Corr with student_vol(-3),Corr with student_vol(-4),Corr with student_vol(3),INTEREST RATE,Month,ON,PROPERTY CITY,auto_vol(-2),auto_vol(-3),auto_vol(-4),auto_vol(1),credit_tightness(-2),credit_tightness(-3),credit_tightness(-4),spread between 1 Mo treasury,spread between 1 Yr treasury,spread between 10 Yr treasury,spread between 20 Yr treasury,spread between 30 Yr treasury,spread between 5 Yr treasury,spread between 6 Mo treasury,spread between libor 12M,spread between libor 1M,spread between libor 1W,spread between libor 2M,spread between libor 3M,spread between libor 6M,spread between libor ON,student_vol(-3),student_vol(-4),student_vol(3)
0.020909090909090912,0.12181818181818184,2.5822727272727275,0.6838491304347826,0.19111913043478265,0.15611695652173913,3.3072727272727276,0.232388695652174,3.605,0.26758260869565215,1.4031818181818183,0.07363636363636367,0.40307869565217386,Risk Sharing,0.06866468049887156,0.026194873897513727,0.24206991474996514,0.2692516373042637,0.26192480312567556,0.09562285481444827,0.04273372116508898,,0.19854238660389598,,,0.1747696355844634,,,0.0017928061171542887,0.04438002467686229,0.04934576961744508,0.043815530317357486,0.036922966256482406,0.017043685065042745,0.049728838566589044,-0.26831786349584397,,,5.0,2013-07,0.12117913043478262,BOSTON,,41334062733.8549,,,86.47441597957871,,,4.9790909090909095,4.878181818181818,2.4177272727272725,1.6927272727272724,1.395,3.5968181818181817,4.926363636363637,4.3161508695652175,4.808880869565217,4.843883043478261,4.767611304347826,4.732417391304348,4.596921304347826,4.878820869565217,10210246554.7955,,
0.046842105263157914,0.12157894736842105,2.7184210526315793,0.5866738095238094,0.1672714285714286,0.12919047619047616,3.503684210526316,0.20747142857142856,3.7999999999999985,0.2382452380952381,1.3710526315789473,0.09842105263157898,0.35063809523809525,Risk Sharing,0.06866468049887156,0.026194873897513727,0.24206991474996514,0.2692516373042637,0.26192480312567556,0.09562285481444827,0.04273372116508898,,0.19854238660389598,,,0.1747696355844634,,,0.0017928061171542887,0.04438002467686229,0.04934576961744508,0.043815530317357486,0.036922966256482406,0.017043685065042745,0.049728838566589044,-0.26831786349584397,,,5.25,2013-11,0.10274761904761903,BOSTON,,41561863313.5151,,,84.4459748156831,,,5.203157894736842,5.1284210526315785,2.5315789473684207,1.7463157894736838,1.4500000000000015,3.878947368421053,5.151578947368421,4.663326190476191,5.0827285714285715,5.120809523809524,5.042528571428571,5.011754761904762,4.899361904761904,5.147252380952381,9402239044.86975,,
0.019047619047619053,0.13285714285714287,2.901904761904762,0.579045,0.16723,0.1273025,3.6266666666666674,0.2127325,3.889047619047619,0.24389749999999996,1.5761904761904764,0.09523809523809526,0.34639499999999995,Risk Sharing,0.06866468049887156,0.026194873897513727,0.24206991474996514,0.2692516373042637,0.26192480312567556,0.09562285481444827,0.04273372116508898,,0.19854238660389598,,,0.1747696355844634,,,0.0017928061171542887,0.04438002467686229,0.04934576961744508,0.043815530317357486,0.036922966256482406,0.017043685065042745,0.049728838566589044,-0.26831786349584397,,,3.4,2013-12,0.10022500000000001,BOSTON,,42151687038.4775,,,83.69462947740479,,,3.380952380952381,3.267142857142857,0.4980952380952379,-0.22666666666666746,-0.4890476190476192,1.8238095238095235,3.3047619047619046,2.8209549999999997,3.23277,3.2726975,3.1872675,3.1561025,3.053605,3.299775,9438159522.248821,,
0.051428571428571455,0.1280952380952381,2.7233333333333327,0.5571428571428573,0.15488333333333335,0.1207452380952381,3.3466666666666667,0.19711666666666672,3.6209523809523807,0.23409761904761903,1.6395238095238096,0.07857142857142858,0.33106666666666673,Risk Sharing,0.06866468049887156,0.026194873897513727,0.24206991474996514,0.2692516373042637,0.26192480312567556,0.09562285481444827,0.04273372116508898,,0.19854238660389598,,,0.1747696355844634,,,0.0017928061171542887,0.04438002467686229,0.04934576961744508,0.043815530317357486,0.036922966256482406,0.017043685065042745,0.049728838566589044,-0.26831786349584397,,,5.07,2014-03,0.0888,BOSTON,,44109559396.2995,,,82.11515832772571,,,5.018571428571429,4.9419047619047625,2.3466666666666676,1.7233333333333336,1.4490476190476196,3.430476190476191,4.991428571428572,4.512857142857143,4.915116666666667,4.949254761904762,4.872883333333333,4.835902380952382,4.738933333333334,4.9812,11032404366.8063,,
0.024285714285714296,0.10476190476190479,2.5985714285714288,0.5421714285714285,0.1523738095238095,0.12241428571428574,3.1533333333333333,0.19377380952380954,3.4199999999999995,0.2309452380952381,1.679047619047619,0.06047619047619051,0.32388809523809525,Risk Sharing,0.06866468049887156,0.026194873897513727,0.24206991474996514,0.2692516373042637,0.26192480312567556,0.09562285481444827,0.04273372116508898,,0.19854238660389598,,,0.1747696355844634,,,0.0017928061171542887,0.04438002467686229,0.04934576961744508,0.043815530317357486,0.036922966256482406,0.017043685065042745,0.049728838566589044,-0.26831786349584397,,,5.6850000000000005,2014-06,0.09278571428571428,BOSTON,,44931729222.7983,,,81.06604477988621,,,5.6607142857142865,5.580238095238096,3.0864285714285717,2.531666666666667,2.265000000000001,4.005952380952381,5.62452380952381,5.142828571428572,5.532626190476191,5.5625857142857145,5.4912261904761905,5.454054761904763,5.361111904761906,5.592214285714286,10638305940.4607,,
0.02500000000000001,0.21454545454545454,2.2072727272727275,0.6021190476190476,0.16305,0.1330809523809524,2.5504545454545453,0.20744285714285715,2.8331818181818185,0.2446071428571429,1.64,0.1063636363636364,0.34302142857142864,Risk Sharing,0.06866468049887156,0.026194873897513727,0.24206991474996514,0.2692516373042637,0.26192480312567556,0.09562285481444827,0.04273372116508898,,0.19854238660389598,,,0.1747696355844634,,,0.0017928061171542887,0.04438002467686229,0.04934576961744508,0.043815530317357486,0.036922966256482406,0.017043685065042745,0.049728838566589044,-0.26831786349584397,,,3.4,2014-12,0.1101,BOSTON,,45667781053.6763,,,82.122236078369,,,3.375,3.1854545454545455,1.1927272727272724,0.8495454545454546,0.5668181818181814,1.76,3.2936363636363635,2.7978809523809525,3.2369499999999998,3.2669190476190475,3.192557142857143,3.155392857142857,3.056978571428571,3.2899,11733364706.6996,,
0.2635000000000001,0.5135000000000001,1.504,1.31707619047619,0.4828833333333333,0.43819285714285716,1.8224999999999998,0.5734595238095239,2.227,0.6963095238095237,1.0715,0.4040000000000001,0.9990666666666668,Risk Sharing,0.06866468049887156,0.026194873897513727,0.24206991474996514,0.2692516373042637,0.26192480312567556,0.09562285481444827,0.04273372116508898,,0.19854238660389598,,,0.1747696355844634,,,0.0017928061171542887,0.04438002467686229,0.04934576961744508,0.043815530317357486,0.036922966256482406,0.017043685065042745,0.049728838566589044,-0.26831786349584397,,,4.54,2016-07,0.41380476190476195,BOSTON,,50596067254.1766,,,88.3913281030881,,,4.2764999999999995,4.0265,3.036,2.7175000000000002,2.313,3.4685,4.136,3.22292380952381,4.0571166666666665,4.101807142857143,3.966540476190476,3.8436904761904764,3.5409333333333333,4.126195238095238,11412820253.2316,,
0.24400000000000005,0.6595000000000001,1.7645000000000004,1.577814761904762,0.5307795238095238,0.457582380952381,2.1705,0.6609890476190475,2.5004999999999997,0.8786828571428573,1.2719999999999998,0.47700000000000004,1.258856666666667,Risk Sharing,0.06866468049887156,0.026194873897513727,0.24206991474996514,0.2692516373042637,0.26192480312567556,0.09562285481444827,0.04273372116508898,,0.19854238660389598,,,0.1747696355844634,,,0.0017928061171542887,0.04438002467686229,0.04934576961744508,0.043815530317357486,0.036922966256482406,0.017043685065042745,0.049728838566589044,-0.26831786349584397,,,3.14,2016-10,0.4307719047619048,BOSTON,,49971382532.5922,,,88.1697673489486,,,2.896,2.4805,1.3754999999999997,0.9695,0.6395000000000004,1.8680000000000003,2.6630000000000003,1.5621852380952381,2.6092204761904765,2.682417619047619,2.4790109523809525,2.261317142857143,1.8811433333333332,2.709228095238095,12137144620.0221,,
0.48210526315789465,0.8205263157894739,2.4189473684210525,1.723958,0.7767084999999999,0.7163664999999999,2.763684210526316,0.8480275,3.0321052631578946,1.0445964999999997,1.9015789473684213,0.653157894736842,1.3514585000000001,Risk Sharing,0.06866468049887156,0.026194873897513727,0.24206991474996514,0.2692516373042637,0.26192480312567556,0.09562285481444827,0.04273372116508898,,0.19854238660389598,,,0.1747696355844634,,,0.0017928061171542887,0.04438002467686229,0.04934576961744508,0.043815530317357486,0.036922966256482406,0.017043685065042745,0.049728838566589044,-0.26831786349584397,,,4.379,2017-02,0.6863609999999999,BOSTON,,48441183549.9275,,,89.1200725980081,,,3.8968947368421047,3.558473684210526,1.960052631578947,1.6153157894736836,1.346894736842105,2.4774210526315783,3.7258421052631574,2.6550419999999995,3.6022914999999998,3.6626334999999997,3.5309724999999994,3.3344034999999996,3.0275414999999994,3.692639,12509011080.2031,,
0.9720000000000001,1.2235,2.3179999999999996,1.7410885714285718,1.2280366666666667,1.1913757142857144,2.6505,1.2566676190476191,2.884,1.307512857142857,1.8720000000000003,1.1284999999999996,1.4570814285714284,Risk Sharing,0.06866468049887156,0.026194873897513727,0.24206991474996514,0.2692516373042637,0.26192480312567556,0.09562285481444827,0.04273372116508898,,0.19854238660389598,,,0.1747696355844634,,,0.0017928061171542887,0.04438002467686229,0.04934576961744508,0.043815530317357486,0.036922966256482406,0.017043685065042745,0.049728838566589044,-0.26831786349584397,,,3.76,2017-07,1.1766928571428568,BOSTON,,47520522623.6854,,,89.9213768261837,,,2.788,2.5364999999999998,1.4420000000000002,1.1094999999999997,0.8759999999999999,1.8879999999999995,2.6315,2.0189114285714282,2.531963333333333,2.5686242857142854,2.5033323809523806,2.4524871428571426,2.302918571428571,2.583307142857143,12103218541.1776,,
0.9795652173913042,1.2291304347826086,2.209130434782609,1.7253381818181814,1.2317690909090908,1.197803181818182,2.552173913043478,1.264191818181818,2.795217391304348,1.314176818181818,1.7765217391304353,1.1291304347826083,1.453699090909091,Risk Sharing,0.06866468049887156,0.026194873897513727,0.24206991474996514,0.2692516373042637,0.26192480312567556,0.09562285481444827,0.04273372116508898,,0.19854238660389598,,,0.1747696355844634,,,0.0017928061171542887,0.04438002467686229,0.04934576961744508,0.043815530317357486,0.036922966256482406,0.017043685065042745,0.049728838566589044,-0.26831786349584397,,,4.465,2017-08,1.1775518181818179,BOSTON,,49256214828.7987,,,87.46440959377459,,,3.4854347826086958,3.235869565217391,2.255869565217391,1.912826086956522,1.6697826086956518,2.6884782608695645,3.3358695652173918,2.739661818181818,3.233230909090909,3.2671968181818176,3.200808181818182,3.1508231818181818,3.0113009090909086,3.287448181818182,11813706431.8634,,
0.9940000000000001,1.2799999999999998,2.2020000000000004,1.738246666666667,1.23492,1.1967471428571432,2.5300000000000002,1.2721638095238097,2.7764999999999995,1.3232957142857147,1.7975,1.171,1.4732157142857143,Risk Sharing,0.06866468049887156,0.026194873897513727,0.24206991474996514,0.2692516373042637,0.26192480312567556,0.09562285481444827,0.04273372116508898,,0.19854238660389598,,,0.1747696355844634,,,0.0017928061171542887,0.04438002467686229,0.04934576961744508,0.043815530317357486,0.036922966256482406,0.017043685065042745,0.049728838566589044,-0.26831786349584397,,,3.6765,2017-09,1.1784444999999997,BOSTON,,49855182727.6109,,,87.3618752869242,,,2.6824999999999997,2.3965,1.4744999999999995,1.1464999999999996,0.9000000000000004,1.8789999999999998,2.5054999999999996,1.938253333333333,2.44158,2.4797528571428566,2.40433619047619,2.353204285714285,2.2032842857142856,2.4980555000000004,11537595366.1601,,
0.9957142857142858,1.3976190476190478,2.3600000000000003,1.8208568181818179,1.2385486363636362,1.2040609090909093,2.649047619047619,1.287584090909091,2.8780952380952383,1.3607931818181818,1.9809523809523806,1.2495238095238093,1.541957272727273,Risk Sharing,0.06866468049887156,0.026194873897513727,0.24206991474996514,0.2692516373042637,0.26192480312567556,0.09562285481444827,0.04273372116508898,,0.19854238660389598,,,0.1747696355844634,,,0.0017928061171542887,0.04438002467686229,0.04934576961744508,0.043815530317357486,0.036922966256482406,0.017043685065042745,0.049728838566589044,-0.26831786349584397,,,4.12,2017-10,1.1834895238095235,BOSTON,,50938614889.0817,,,88.55316323110772,,,3.1242857142857146,2.722380952380952,1.7599999999999998,1.4709523809523812,1.2419047619047618,2.1390476190476195,2.870476190476191,2.2991431818181822,2.881451363636364,2.9159390909090908,2.8324159090909093,2.759206818181818,2.5780427272727273,2.9365104761904766,11707722927.962,,
1.204,1.7005,2.4025,2.0434931578947366,1.4850410526315792,1.3913115789473685,2.5970000000000004,1.5354463157894738,2.768,1.6017521052631578,2.1819999999999995,1.4950000000000003,1.7680373684210524,Risk Sharing,0.06866468049887156,0.026194873897513727,0.24206991474996514,0.2692516373042637,0.26192480312567556,0.09562285481444827,0.04273372116508898,,0.19854238660389598,,,0.1747696355844634,,,0.0017928061171542887,0.04438002467686229,0.04934576961744508,0.043815530317357486,0.036922966256482406,0.017043685065042745,0.049728838566589044,-0.26831786349584397,,,4.0,2017-12,1.3144094736842107,BOSTON,,49589347299.2381,,,87.010875232225,,,2.7960000000000003,2.2995,1.5975000000000001,1.4029999999999996,1.2320000000000002,1.8180000000000005,2.505,1.9565068421052634,2.514958947368421,2.6086884210526318,2.464553684210526,2.3982478947368424,2.2319626315789476,2.6855905263157895,11226317067.5623,,
1.636666666666667,2.0628571428571427,2.8423809523809527,2.596475714285714,1.7991309523809524,1.6006185714285712,2.9733333333333327,1.9184628571428568,3.0914285714285716,2.173357619047619,2.6295238095238096,1.917142857142857,2.345182380952381,Risk Sharing,0.06866468049887156,0.026194873897513727,0.24206991474996514,0.2692516373042637,0.26192480312567556,0.09562285481444827,0.04273372116508898,,0.19854238660389598,,,0.1747696355844634,,,0.0017928061171542887,0.04438002467686229,0.04934576961744508,0.043815530317357486,0.036922966256482406,0.017043685065042745,0.049728838566589044,-0.26831786349584397,,,4.42,2018-03,1.5183047619047625,BOSTON,,50505964400.0098,,,86.55198240492871,,,2.783333333333333,2.357142857142857,1.5776190476190473,1.4466666666666672,1.3285714285714283,1.7904761904761903,2.5028571428571427,1.823524285714286,2.6208690476190473,2.819381428571429,2.501537142857143,2.246642380952381,2.074817619047619,2.9016952380952374,12344213844.2875,,
1.8933333333333329,2.3876190476190478,2.8890476190476195,2.7944931818181815,2.0789990909090905,1.9587813636363633,2.944761904761905,2.1733236363636363,3.006666666666667,2.3391181818181823,2.7776190476190483,2.1680952380952383,2.519525454545455,Risk Sharing,0.06866468049887156,0.026194873897513727,0.24206991474996514,0.2692516373042637,0.26192480312567556,0.09562285481444827,0.04273372116508898,,0.19854238660389598,,,0.1747696355844634,,,0.0017928061171542887,0.04438002467686229,0.04934576961744508,0.043815530317357486,0.036922966256482406,0.017043685065042745,0.049728838566589044,-0.26831786349584397,,,3.87,2018-07,1.918467142857143,BOSTON,,50563742345.0186,,,,,,1.9766666666666672,1.4823809523809524,0.9809523809523806,0.925238095238095,0.8633333333333333,1.0923809523809518,1.7019047619047618,1.0755068181818186,1.7910009090909096,1.9112186363636368,1.6966763636363638,1.5308818181818178,1.3504745454545453,1.9515328571428572,12917630009.557,,
0.017391304347826094,0.11478260869565218,2.303043478260869,0.7783581818181818,0.21116590909090904,0.18038681818181818,3.244782608695652,0.24895727272727275,3.6513043478260867,0.29323772727272723,1.021304347826087,0.06217391304347828,0.45919454545454547,Risk Sharing,0.1747691129614899,0.08737194232414636,0.1685184901325353,0.4255375199927877,0.37702777888317823,-0.03920393452257198,0.15141911457596874,-0.6723766567265484,,,,-0.7593852870882819,,,0.04384029388836311,0.16358644784693782,0.1488645495315261,0.1536266670611396,0.12093082362902328,0.06345050867598308,0.1419113142592372,,,-0.713433195152461,5.35,2011-08,0.14468363636363638,NEW YORK,34623712775.9563,,,,91.3646878868074,,,5.332608695652174,5.235217391304348,3.046956521739131,2.1052173913043477,1.698695652173913,4.328695652173913,5.287826086956521,4.571641818181818,5.138834090909091,5.169613181818182,5.101042727272727,5.056762272727273,4.890805454545454,5.2053163636363635,,,11251067892.2966
0.049090909090909116,0.12454545454545456,1.7590909090909093,0.7168333333333334,0.19953333333333334,0.17210476190476193,2.5500000000000003,0.24005714285714277,2.9327272727272726,0.27714285714285714,0.7104545454545454,0.09409090909090913,0.4360190476190476,Risk Sharing,0.1747691129614899,0.08737194232414636,0.1685184901325353,0.4255375199927877,0.37702777888317823,-0.03920393452257198,0.15141911457596874,-0.6723766567265484,,,,-0.7593852870882819,,,0.04384029388836311,0.16358644784693782,0.1488645495315261,0.1536266670611396,0.12093082362902328,0.06345050867598308,0.1419113142592372,,,-0.713433195152461,5.83,2013-04,0.1539047619047619,NEW YORK,41507587847.7023,,,,89.95115518901541,,,5.780909090909091,5.705454545454545,4.07090909090909,3.28,2.8972727272727274,5.119545454545454,5.735909090909091,5.113166666666666,5.630466666666667,5.6578952380952385,5.589942857142857,5.5528571428571425,5.393980952380953,5.676095238095238,,,10396023519.0372
