,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol(3),Corr with auto_vol(3),student_vol(-3),Corr with student_vol(-3),credit_tightness,Corr with credit_tightness,mortgage 30-89(-2),Corr with mortgage 30-89(-2),mortgage 90,Corr with mortgage 90
27,GAINESVILLE,2011-12,3.05,Improvements_Additions for Apartments_Coops,0.1499335,2.9000665,0.537725727721865,0.2029985,2.8470014999999997,0.536372194896222,0.2836085,2.7663914999999997,0.5254258152014044,0.40829250000000006,2.6417075,0.5077047012746269,0.5557375,2.4942624999999996,0.4838691553585312,0.7798775000000001,2.2701225,0.4420636993298091,1.1003555000000003,1.9496444999999996,0.4205460617004159,0.0033333333333333335,3.0466666666666664,0.5266645973115501,0.048571428571428585,3.0014285714285713,0.5162500551421906,0.11523809523809528,2.9347619047619045,0.5241274972882158,0.8914285714285713,2.1585714285714284,0.6882920818746121,1.9780952380952384,1.0719047619047615,0.4843136240325916,2.6676190476190476,0.38238095238095227,0.2237820260032615,2.9823809523809524,0.06761904761904747,0.13589774490007478,35767585536.868996,0.24478107534331975,11655650147.2578,-0.405351221308978,90.48744874686929,-0.23880105733373108,4.3,-0.39671271293153926,4.7,-0.4304668997294034
28,GAINESVILLE,2011-12,3.05,Improvements_Additions for Apartments_Coops,0.1499335,2.9000665,0.537725727721865,0.2029985,2.8470014999999997,0.536372194896222,0.2836085,2.7663914999999997,0.5254258152014044,0.40829250000000006,2.6417075,0.5077047012746269,0.5557375,2.4942624999999996,0.4838691553585312,0.7798775000000001,2.2701225,0.4420636993298091,1.1003555000000003,1.9496444999999996,0.4205460617004159,0.0033333333333333335,3.0466666666666664,0.5266645973115501,0.048571428571428585,3.0014285714285713,0.5162500551421906,0.11523809523809528,2.9347619047619045,0.5241274972882158,0.8914285714285713,2.1585714285714284,0.6882920818746121,1.9780952380952384,1.0719047619047615,0.4843136240325916,2.6676190476190476,0.38238095238095227,0.2237820260032615,2.9823809523809524,0.06761904761904747,0.13589774490007478,35767585536.868996,0.24478107534331975,11655650147.2578,-0.405351221308978,90.48744874686929,-0.23880105733373108,3.6,-0.39671271293153926,4.4,-0.4304668997294034
29,GAINESVILLE,2011-12,3.05,Improvements_Additions for Apartments_Coops,0.1499335,2.9000665,0.537725727721865,0.2029985,2.8470014999999997,0.536372194896222,0.2836085,2.7663914999999997,0.5254258152014044,0.40829250000000006,2.6417075,0.5077047012746269,0.5557375,2.4942624999999996,0.4838691553585312,0.7798775000000001,2.2701225,0.4420636993298091,1.1003555000000003,1.9496444999999996,0.4205460617004159,0.0033333333333333335,3.0466666666666664,0.5266645973115501,0.048571428571428585,3.0014285714285713,0.5162500551421906,0.11523809523809528,2.9347619047619045,0.5241274972882158,0.8914285714285713,2.1585714285714284,0.6882920818746121,1.9780952380952384,1.0719047619047615,0.4843136240325916,2.6676190476190476,0.38238095238095227,0.2237820260032615,2.9823809523809524,0.06761904761904747,0.13589774490007478,35767585536.868996,0.24478107534331975,11655650147.2578,-0.405351221308978,90.48744874686929,-0.23880105733373108,3.6,-0.39671271293153926,4.4,-0.4304668997294034
30,GAINESVILLE,2011-12,3.05,Improvements_Additions for Apartments_Coops,0.1499335,2.9000665,0.537725727721865,0.2029985,2.8470014999999997,0.536372194896222,0.2836085,2.7663914999999997,0.5254258152014044,0.40829250000000006,2.6417075,0.5077047012746269,0.5557375,2.4942624999999996,0.4838691553585312,0.7798775000000001,2.2701225,0.4420636993298091,1.1003555000000003,1.9496444999999996,0.4205460617004159,0.0033333333333333335,3.0466666666666664,0.5266645973115501,0.048571428571428585,3.0014285714285713,0.5162500551421906,0.11523809523809528,2.9347619047619045,0.5241274972882158,0.8914285714285713,2.1585714285714284,0.6882920818746121,1.9780952380952384,1.0719047619047615,0.4843136240325916,2.6676190476190476,0.38238095238095227,0.2237820260032615,2.9823809523809524,0.06761904761904747,0.13589774490007478,35767585536.868996,0.24478107534331975,11655650147.2578,-0.405351221308978,90.48744874686929,-0.23880105733373108,3.6,-0.39671271293153926,4.7,-0.4304668997294034
31,GAINESVILLE,2011-12,3.05,Improvements_Additions for Apartments_Coops,0.1499335,2.9000665,0.537725727721865,0.2029985,2.8470014999999997,0.536372194896222,0.2836085,2.7663914999999997,0.5254258152014044,0.40829250000000006,2.6417075,0.5077047012746269,0.5557375,2.4942624999999996,0.4838691553585312,0.7798775000000001,2.2701225,0.4420636993298091,1.1003555000000003,1.9496444999999996,0.4205460617004159,0.0033333333333333335,3.0466666666666664,0.5266645973115501,0.048571428571428585,3.0014285714285713,0.5162500551421906,0.11523809523809528,2.9347619047619045,0.5241274972882158,0.8914285714285713,2.1585714285714284,0.6882920818746121,1.9780952380952384,1.0719047619047615,0.4843136240325916,2.6676190476190476,0.38238095238095227,0.2237820260032615,2.9823809523809524,0.06761904761904747,0.13589774490007478,35767585536.868996,0.24478107534331975,11655650147.2578,-0.405351221308978,90.48744874686929,-0.23880105733373108,3.6,-0.39671271293153926,4.7,-0.4304668997294034
32,GAINESVILLE,2012-03,2.74,Improvements_Additions for Apartments_Coops,0.14720000000000003,2.5928,0.537725727721865,0.1893409090909091,2.550659090909091,0.536372194896222,0.24185227272727275,2.4981477272727273,0.5254258152014044,0.35079999999999995,2.3892,0.5077047012746269,0.4732886363636363,2.266711363636364,0.4838691553585312,0.741275,1.9987250000000003,0.4420636993298091,1.0534477272727274,1.6865522727272728,0.4205460617004159,0.06363636363636366,2.6763636363636367,0.5266645973115501,0.14227272727272727,2.597727272727273,0.5162500551421906,0.19000000000000003,2.5500000000000003,0.5241274972882158,1.0172727272727273,1.7227272727272729,0.6882920818746121,2.1727272727272724,0.5672727272727278,0.4843136240325916,2.9404545454545454,-0.20045454545454522,0.2237820260032615,3.281363636363636,-0.5413636363636356,0.13589774490007478,36186315501.0541,0.24478107534331975,11508699084.1195,-0.405351221308978,90.0868950067716,-0.23880105733373108,4.9,-0.39671271293153926,3.9,-0.4304668997294034
33,GAINESVILLE,2012-03,2.74,Improvements_Additions for Apartments_Coops,0.14720000000000003,2.5928,0.537725727721865,0.1893409090909091,2.550659090909091,0.536372194896222,0.24185227272727275,2.4981477272727273,0.5254258152014044,0.35079999999999995,2.3892,0.5077047012746269,0.4732886363636363,2.266711363636364,0.4838691553585312,0.741275,1.9987250000000003,0.4420636993298091,1.0534477272727274,1.6865522727272728,0.4205460617004159,0.06363636363636366,2.6763636363636367,0.5266645973115501,0.14227272727272727,2.597727272727273,0.5162500551421906,0.19000000000000003,2.5500000000000003,0.5241274972882158,1.0172727272727273,1.7227272727272729,0.6882920818746121,2.1727272727272724,0.5672727272727278,0.4843136240325916,2.9404545454545454,-0.20045454545454522,0.2237820260032615,3.281363636363636,-0.5413636363636356,0.13589774490007478,36186315501.0541,0.24478107534331975,11508699084.1195,-0.405351221308978,90.0868950067716,-0.23880105733373108,4.9,-0.39671271293153926,3.9,-0.4304668997294034
34,GAINESVILLE,2012-03,2.74,Improvements_Additions for Apartments_Coops,0.14720000000000003,2.5928,0.537725727721865,0.1893409090909091,2.550659090909091,0.536372194896222,0.24185227272727275,2.4981477272727273,0.5254258152014044,0.35079999999999995,2.3892,0.5077047012746269,0.4732886363636363,2.266711363636364,0.4838691553585312,0.741275,1.9987250000000003,0.4420636993298091,1.0534477272727274,1.6865522727272728,0.4205460617004159,0.06363636363636366,2.6763636363636367,0.5266645973115501,0.14227272727272727,2.597727272727273,0.5162500551421906,0.19000000000000003,2.5500000000000003,0.5241274972882158,1.0172727272727273,1.7227272727272729,0.6882920818746121,2.1727272727272724,0.5672727272727278,0.4843136240325916,2.9404545454545454,-0.20045454545454522,0.2237820260032615,3.281363636363636,-0.5413636363636356,0.13589774490007478,36186315501.0541,0.24478107534331975,11508699084.1195,-0.405351221308978,90.0868950067716,-0.23880105733373108,4.9,-0.39671271293153926,4.9,-0.4304668997294034
35,GAINESVILLE,2012-03,2.74,Improvements_Additions for Apartments_Coops,0.14720000000000003,2.5928,0.537725727721865,0.1893409090909091,2.550659090909091,0.536372194896222,0.24185227272727275,2.4981477272727273,0.5254258152014044,0.35079999999999995,2.3892,0.5077047012746269,0.4732886363636363,2.266711363636364,0.4838691553585312,0.741275,1.9987250000000003,0.4420636993298091,1.0534477272727274,1.6865522727272728,0.4205460617004159,0.06363636363636366,2.6763636363636367,0.5266645973115501,0.14227272727272727,2.597727272727273,0.5162500551421906,0.19000000000000003,2.5500000000000003,0.5241274972882158,1.0172727272727273,1.7227272727272729,0.6882920818746121,2.1727272727272724,0.5672727272727278,0.4843136240325916,2.9404545454545454,-0.20045454545454522,0.2237820260032615,3.281363636363636,-0.5413636363636356,0.13589774490007478,36186315501.0541,0.24478107534331975,11508699084.1195,-0.405351221308978,90.0868950067716,-0.23880105733373108,4.9,-0.39671271293153926,4.9,-0.4304668997294034
36,GAINESVILLE,2012-03,2.74,Improvements_Additions for Apartments_Coops,0.14720000000000003,2.5928,0.537725727721865,0.1893409090909091,2.550659090909091,0.536372194896222,0.24185227272727275,2.4981477272727273,0.5254258152014044,0.35079999999999995,2.3892,0.5077047012746269,0.4732886363636363,2.266711363636364,0.4838691553585312,0.741275,1.9987250000000003,0.4420636993298091,1.0534477272727274,1.6865522727272728,0.4205460617004159,0.06363636363636366,2.6763636363636367,0.5266645973115501,0.14227272727272727,2.597727272727273,0.5162500551421906,0.19000000000000003,2.5500000000000003,0.5241274972882158,1.0172727272727273,1.7227272727272729,0.6882920818746121,2.1727272727272724,0.5672727272727278,0.4843136240325916,2.9404545454545454,-0.20045454545454522,0.2237820260032615,3.281363636363636,-0.5413636363636356,0.13589774490007478,36186315501.0541,0.24478107534331975,11508699084.1195,-0.405351221308978,90.0868950067716,-0.23880105733373108,3.8,-0.39671271293153926,3.9,-0.4304668997294034
37,GAINESVILLE,2012-03,2.74,Improvements_Additions for Apartments_Coops,0.14720000000000003,2.5928,0.537725727721865,0.1893409090909091,2.550659090909091,0.536372194896222,0.24185227272727275,2.4981477272727273,0.5254258152014044,0.35079999999999995,2.3892,0.5077047012746269,0.4732886363636363,2.266711363636364,0.4838691553585312,0.741275,1.9987250000000003,0.4420636993298091,1.0534477272727274,1.6865522727272728,0.4205460617004159,0.06363636363636366,2.6763636363636367,0.5266645973115501,0.14227272727272727,2.597727272727273,0.5162500551421906,0.19000000000000003,2.5500000000000003,0.5241274972882158,1.0172727272727273,1.7227272727272729,0.6882920818746121,2.1727272727272724,0.5672727272727278,0.4843136240325916,2.9404545454545454,-0.20045454545454522,0.2237820260032615,3.281363636363636,-0.5413636363636356,0.13589774490007478,36186315501.0541,0.24478107534331975,11508699084.1195,-0.405351221308978,90.0868950067716,-0.23880105733373108,3.8,-0.39671271293153926,3.9,-0.4304668997294034
38,GAINESVILLE,2012-03,2.74,Improvements_Additions for Apartments_Coops,0.14720000000000003,2.5928,0.537725727721865,0.1893409090909091,2.550659090909091,0.536372194896222,0.24185227272727275,2.4981477272727273,0.5254258152014044,0.35079999999999995,2.3892,0.5077047012746269,0.4732886363636363,2.266711363636364,0.4838691553585312,0.741275,1.9987250000000003,0.4420636993298091,1.0534477272727274,1.6865522727272728,0.4205460617004159,0.06363636363636366,2.6763636363636367,0.5266645973115501,0.14227272727272727,2.597727272727273,0.5162500551421906,0.19000000000000003,2.5500000000000003,0.5241274972882158,1.0172727272727273,1.7227272727272729,0.6882920818746121,2.1727272727272724,0.5672727272727278,0.4843136240325916,2.9404545454545454,-0.20045454545454522,0.2237820260032615,3.281363636363636,-0.5413636363636356,0.13589774490007478,36186315501.0541,0.24478107534331975,11508699084.1195,-0.405351221308978,90.0868950067716,-0.23880105733373108,3.8,-0.39671271293153926,4.9,-0.4304668997294034
39,GAINESVILLE,2012-03,2.74,Improvements_Additions for Apartments_Coops,0.14720000000000003,2.5928,0.537725727721865,0.1893409090909091,2.550659090909091,0.536372194896222,0.24185227272727275,2.4981477272727273,0.5254258152014044,0.35079999999999995,2.3892,0.5077047012746269,0.4732886363636363,2.266711363636364,0.4838691553585312,0.741275,1.9987250000000003,0.4420636993298091,1.0534477272727274,1.6865522727272728,0.4205460617004159,0.06363636363636366,2.6763636363636367,0.5266645973115501,0.14227272727272727,2.597727272727273,0.5162500551421906,0.19000000000000003,2.5500000000000003,0.5241274972882158,1.0172727272727273,1.7227272727272729,0.6882920818746121,2.1727272727272724,0.5672727272727278,0.4843136240325916,2.9404545454545454,-0.20045454545454522,0.2237820260032615,3.281363636363636,-0.5413636363636356,0.13589774490007478,36186315501.0541,0.24478107534331975,11508699084.1195,-0.405351221308978,90.0868950067716,-0.23880105733373108,3.8,-0.39671271293153926,4.9,-0.4304668997294034
40,GAINESVILLE,2012-10,2.63,Improvements_Additions for Apartments_Coops,0.15320434782608702,2.4767956521739127,0.537725727721865,0.17955217391304346,2.4504478260869567,0.536372194896222,0.21346521739130433,2.4165347826086956,0.5254258152014044,0.2717391304347827,2.358260869565217,0.5077047012746269,0.3304891304347827,2.2995108695652173,0.4838691553585312,0.5823021739130435,2.0476978260869565,0.4420636993298091,0.9185760869565219,1.711423913043478,0.4205460617004159,0.10952380952380951,2.5204761904761903,0.5266645973115501,0.14904761904761904,2.480952380952381,0.5162500551421906,0.17952380952380956,2.4504761904761905,0.5241274972882158,0.7085714285714285,1.9214285714285713,0.6882920818746121,1.7461904761904758,0.883809523809524,0.4843136240325916,2.505714285714286,0.12428571428571411,0.2237820260032615,2.90047619047619,-0.2704761904761903,0.13589774490007478,39268596272.9965,0.24478107534331975,16111780903.4699,-0.405351221308978,90.37816904639429,-0.23880105733373108,4.5,-0.39671271293153926,3.7,-0.4304668997294034
41,GAINESVILLE,2012-10,2.63,Improvements_Additions for Apartments_Coops,0.15320434782608702,2.4767956521739127,0.537725727721865,0.17955217391304346,2.4504478260869567,0.536372194896222,0.21346521739130433,2.4165347826086956,0.5254258152014044,0.2717391304347827,2.358260869565217,0.5077047012746269,0.3304891304347827,2.2995108695652173,0.4838691553585312,0.5823021739130435,2.0476978260869565,0.4420636993298091,0.9185760869565219,1.711423913043478,0.4205460617004159,0.10952380952380951,2.5204761904761903,0.5266645973115501,0.14904761904761904,2.480952380952381,0.5162500551421906,0.17952380952380956,2.4504761904761905,0.5241274972882158,0.7085714285714285,1.9214285714285713,0.6882920818746121,1.7461904761904758,0.883809523809524,0.4843136240325916,2.505714285714286,0.12428571428571411,0.2237820260032615,2.90047619047619,-0.2704761904761903,0.13589774490007478,39268596272.9965,0.24478107534331975,16111780903.4699,-0.405351221308978,90.37816904639429,-0.23880105733373108,4.5,-0.39671271293153926,3.7,-0.4304668997294034
42,GAINESVILLE,2012-10,2.63,Improvements_Additions for Apartments_Coops,0.15320434782608702,2.4767956521739127,0.537725727721865,0.17955217391304346,2.4504478260869567,0.536372194896222,0.21346521739130433,2.4165347826086956,0.5254258152014044,0.2717391304347827,2.358260869565217,0.5077047012746269,0.3304891304347827,2.2995108695652173,0.4838691553585312,0.5823021739130435,2.0476978260869565,0.4420636993298091,0.9185760869565219,1.711423913043478,0.4205460617004159,0.10952380952380951,2.5204761904761903,0.5266645973115501,0.14904761904761904,2.480952380952381,0.5162500551421906,0.17952380952380956,2.4504761904761905,0.5241274972882158,0.7085714285714285,1.9214285714285713,0.6882920818746121,1.7461904761904758,0.883809523809524,0.4843136240325916,2.505714285714286,0.12428571428571411,0.2237820260032615,2.90047619047619,-0.2704761904761903,0.13589774490007478,39268596272.9965,0.24478107534331975,16111780903.4699,-0.405351221308978,90.37816904639429,-0.23880105733373108,4.5,-0.39671271293153926,4.7,-0.4304668997294034
43,GAINESVILLE,2012-10,2.63,Improvements_Additions for Apartments_Coops,0.15320434782608702,2.4767956521739127,0.537725727721865,0.17955217391304346,2.4504478260869567,0.536372194896222,0.21346521739130433,2.4165347826086956,0.5254258152014044,0.2717391304347827,2.358260869565217,0.5077047012746269,0.3304891304347827,2.2995108695652173,0.4838691553585312,0.5823021739130435,2.0476978260869565,0.4420636993298091,0.9185760869565219,1.711423913043478,0.4205460617004159,0.10952380952380951,2.5204761904761903,0.5266645973115501,0.14904761904761904,2.480952380952381,0.5162500551421906,0.17952380952380956,2.4504761904761905,0.5241274972882158,0.7085714285714285,1.9214285714285713,0.6882920818746121,1.7461904761904758,0.883809523809524,0.4843136240325916,2.505714285714286,0.12428571428571411,0.2237820260032615,2.90047619047619,-0.2704761904761903,0.13589774490007478,39268596272.9965,0.24478107534331975,16111780903.4699,-0.405351221308978,90.37816904639429,-0.23880105733373108,4.5,-0.39671271293153926,4.7,-0.4304668997294034
44,GAINESVILLE,2012-10,2.63,Improvements_Additions for Apartments_Coops,0.15320434782608702,2.4767956521739127,0.537725727721865,0.17955217391304346,2.4504478260869567,0.536372194896222,0.21346521739130433,2.4165347826086956,0.5254258152014044,0.2717391304347827,2.358260869565217,0.5077047012746269,0.3304891304347827,2.2995108695652173,0.4838691553585312,0.5823021739130435,2.0476978260869565,0.4420636993298091,0.9185760869565219,1.711423913043478,0.4205460617004159,0.10952380952380951,2.5204761904761903,0.5266645973115501,0.14904761904761904,2.480952380952381,0.5162500551421906,0.17952380952380956,2.4504761904761905,0.5241274972882158,0.7085714285714285,1.9214285714285713,0.6882920818746121,1.7461904761904758,0.883809523809524,0.4843136240325916,2.505714285714286,0.12428571428571411,0.2237820260032615,2.90047619047619,-0.2704761904761903,0.13589774490007478,39268596272.9965,0.24478107534331975,16111780903.4699,-0.405351221308978,90.37816904639429,-0.23880105733373108,3.2,-0.39671271293153926,3.7,-0.4304668997294034
45,GAINESVILLE,2012-10,2.63,Improvements_Additions for Apartments_Coops,0.15320434782608702,2.4767956521739127,0.537725727721865,0.17955217391304346,2.4504478260869567,0.536372194896222,0.21346521739130433,2.4165347826086956,0.5254258152014044,0.2717391304347827,2.358260869565217,0.5077047012746269,0.3304891304347827,2.2995108695652173,0.4838691553585312,0.5823021739130435,2.0476978260869565,0.4420636993298091,0.9185760869565219,1.711423913043478,0.4205460617004159,0.10952380952380951,2.5204761904761903,0.5266645973115501,0.14904761904761904,2.480952380952381,0.5162500551421906,0.17952380952380956,2.4504761904761905,0.5241274972882158,0.7085714285714285,1.9214285714285713,0.6882920818746121,1.7461904761904758,0.883809523809524,0.4843136240325916,2.505714285714286,0.12428571428571411,0.2237820260032615,2.90047619047619,-0.2704761904761903,0.13589774490007478,39268596272.9965,0.24478107534331975,16111780903.4699,-0.405351221308978,90.37816904639429,-0.23880105733373108,3.2,-0.39671271293153926,3.7,-0.4304668997294034
46,GAINESVILLE,2012-10,2.63,Improvements_Additions for Apartments_Coops,0.15320434782608702,2.4767956521739127,0.537725727721865,0.17955217391304346,2.4504478260869567,0.536372194896222,0.21346521739130433,2.4165347826086956,0.5254258152014044,0.2717391304347827,2.358260869565217,0.5077047012746269,0.3304891304347827,2.2995108695652173,0.4838691553585312,0.5823021739130435,2.0476978260869565,0.4420636993298091,0.9185760869565219,1.711423913043478,0.4205460617004159,0.10952380952380951,2.5204761904761903,0.5266645973115501,0.14904761904761904,2.480952380952381,0.5162500551421906,0.17952380952380956,2.4504761904761905,0.5241274972882158,0.7085714285714285,1.9214285714285713,0.6882920818746121,1.7461904761904758,0.883809523809524,0.4843136240325916,2.505714285714286,0.12428571428571411,0.2237820260032615,2.90047619047619,-0.2704761904761903,0.13589774490007478,39268596272.9965,0.24478107534331975,16111780903.4699,-0.405351221308978,90.37816904639429,-0.23880105733373108,3.2,-0.39671271293153926,4.7,-0.4304668997294034
47,GAINESVILLE,2012-10,2.63,Improvements_Additions for Apartments_Coops,0.15320434782608702,2.4767956521739127,0.537725727721865,0.17955217391304346,2.4504478260869567,0.536372194896222,0.21346521739130433,2.4165347826086956,0.5254258152014044,0.2717391304347827,2.358260869565217,0.5077047012746269,0.3304891304347827,2.2995108695652173,0.4838691553585312,0.5823021739130435,2.0476978260869565,0.4420636993298091,0.9185760869565219,1.711423913043478,0.4205460617004159,0.10952380952380951,2.5204761904761903,0.5266645973115501,0.14904761904761904,2.480952380952381,0.5162500551421906,0.17952380952380956,2.4504761904761905,0.5241274972882158,0.7085714285714285,1.9214285714285713,0.6882920818746121,1.7461904761904758,0.883809523809524,0.4843136240325916,2.505714285714286,0.12428571428571411,0.2237820260032615,2.90047619047619,-0.2704761904761903,0.13589774490007478,39268596272.9965,0.24478107534331975,16111780903.4699,-0.405351221308978,90.37816904639429,-0.23880105733373108,3.2,-0.39671271293153926,4.7,-0.4304668997294034
48,GAINESVILLE,2013-01,2.41,Improvements_Additions for Apartments_Coops,0.16043181818181818,2.249568181818182,0.537725727721865,0.17947272727272726,2.2305272727272727,0.536372194896222,0.20497272727272725,2.205027272727273,0.5254258152014044,0.2497954545454545,2.1602045454545458,0.5077047012746269,0.30261363636363625,2.1073863636363637,0.4838691553585312,0.48810454545454546,1.9218954545454547,0.4420636993298091,0.8142727272727271,1.5957272727272729,0.4205460617004159,0.05190476190476192,2.3580952380952382,0.5266645973115501,0.10761904761904766,2.3023809523809526,0.5162500551421906,0.14523809523809525,2.264761904761905,0.5241274972882158,0.8052380952380951,1.604761904761905,0.6882920818746121,1.9147619047619049,0.49523809523809526,0.4843136240325916,2.681428571428571,-0.2714285714285709,0.2237820260032615,3.0804761904761913,-0.6704761904761911,0.13589774490007478,40395555554.9932,0.24478107534331975,12022315813.7363,-0.405351221308978,91.578064558499,-0.23880105733373108,4.2,-0.39671271293153926,4.0,-0.4304668997294034
49,GAINESVILLE,2013-01,2.41,Improvements_Additions for Apartments_Coops,0.16043181818181818,2.249568181818182,0.537725727721865,0.17947272727272726,2.2305272727272727,0.536372194896222,0.20497272727272725,2.205027272727273,0.5254258152014044,0.2497954545454545,2.1602045454545458,0.5077047012746269,0.30261363636363625,2.1073863636363637,0.4838691553585312,0.48810454545454546,1.9218954545454547,0.4420636993298091,0.8142727272727271,1.5957272727272729,0.4205460617004159,0.05190476190476192,2.3580952380952382,0.5266645973115501,0.10761904761904766,2.3023809523809526,0.5162500551421906,0.14523809523809525,2.264761904761905,0.5241274972882158,0.8052380952380951,1.604761904761905,0.6882920818746121,1.9147619047619049,0.49523809523809526,0.4843136240325916,2.681428571428571,-0.2714285714285709,0.2237820260032615,3.0804761904761913,-0.6704761904761911,0.13589774490007478,40395555554.9932,0.24478107534331975,12022315813.7363,-0.405351221308978,91.578064558499,-0.23880105733373108,4.2,-0.39671271293153926,4.0,-0.4304668997294034
50,GAINESVILLE,2013-01,2.41,Improvements_Additions for Apartments_Coops,0.16043181818181818,2.249568181818182,0.537725727721865,0.17947272727272726,2.2305272727272727,0.536372194896222,0.20497272727272725,2.205027272727273,0.5254258152014044,0.2497954545454545,2.1602045454545458,0.5077047012746269,0.30261363636363625,2.1073863636363637,0.4838691553585312,0.48810454545454546,1.9218954545454547,0.4420636993298091,0.8142727272727271,1.5957272727272729,0.4205460617004159,0.05190476190476192,2.3580952380952382,0.5266645973115501,0.10761904761904766,2.3023809523809526,0.5162500551421906,0.14523809523809525,2.264761904761905,0.5241274972882158,0.8052380952380951,1.604761904761905,0.6882920818746121,1.9147619047619049,0.49523809523809526,0.4843136240325916,2.681428571428571,-0.2714285714285709,0.2237820260032615,3.0804761904761913,-0.6704761904761911,0.13589774490007478,40395555554.9932,0.24478107534331975,12022315813.7363,-0.405351221308978,91.578064558499,-0.23880105733373108,4.2,-0.39671271293153926,4.8,-0.4304668997294034
51,GAINESVILLE,2013-01,2.41,Improvements_Additions for Apartments_Coops,0.16043181818181818,2.249568181818182,0.537725727721865,0.17947272727272726,2.2305272727272727,0.536372194896222,0.20497272727272725,2.205027272727273,0.5254258152014044,0.2497954545454545,2.1602045454545458,0.5077047012746269,0.30261363636363625,2.1073863636363637,0.4838691553585312,0.48810454545454546,1.9218954545454547,0.4420636993298091,0.8142727272727271,1.5957272727272729,0.4205460617004159,0.05190476190476192,2.3580952380952382,0.5266645973115501,0.10761904761904766,2.3023809523809526,0.5162500551421906,0.14523809523809525,2.264761904761905,0.5241274972882158,0.8052380952380951,1.604761904761905,0.6882920818746121,1.9147619047619049,0.49523809523809526,0.4843136240325916,2.681428571428571,-0.2714285714285709,0.2237820260032615,3.0804761904761913,-0.6704761904761911,0.13589774490007478,40395555554.9932,0.24478107534331975,12022315813.7363,-0.405351221308978,91.578064558499,-0.23880105733373108,4.2,-0.39671271293153926,4.8,-0.4304668997294034
52,GAINESVILLE,2013-01,2.41,Improvements_Additions for Apartments_Coops,0.16043181818181818,2.249568181818182,0.537725727721865,0.17947272727272726,2.2305272727272727,0.536372194896222,0.20497272727272725,2.205027272727273,0.5254258152014044,0.2497954545454545,2.1602045454545458,0.5077047012746269,0.30261363636363625,2.1073863636363637,0.4838691553585312,0.48810454545454546,1.9218954545454547,0.4420636993298091,0.8142727272727271,1.5957272727272729,0.4205460617004159,0.05190476190476192,2.3580952380952382,0.5266645973115501,0.10761904761904766,2.3023809523809526,0.5162500551421906,0.14523809523809525,2.264761904761905,0.5241274972882158,0.8052380952380951,1.604761904761905,0.6882920818746121,1.9147619047619049,0.49523809523809526,0.4843136240325916,2.681428571428571,-0.2714285714285709,0.2237820260032615,3.0804761904761913,-0.6704761904761911,0.13589774490007478,40395555554.9932,0.24478107534331975,12022315813.7363,-0.405351221308978,91.578064558499,-0.23880105733373108,2.8,-0.39671271293153926,4.0,-0.4304668997294034
53,GAINESVILLE,2013-01,2.41,Improvements_Additions for Apartments_Coops,0.16043181818181818,2.249568181818182,0.537725727721865,0.17947272727272726,2.2305272727272727,0.536372194896222,0.20497272727272725,2.205027272727273,0.5254258152014044,0.2497954545454545,2.1602045454545458,0.5077047012746269,0.30261363636363625,2.1073863636363637,0.4838691553585312,0.48810454545454546,1.9218954545454547,0.4420636993298091,0.8142727272727271,1.5957272727272729,0.4205460617004159,0.05190476190476192,2.3580952380952382,0.5266645973115501,0.10761904761904766,2.3023809523809526,0.5162500551421906,0.14523809523809525,2.264761904761905,0.5241274972882158,0.8052380952380951,1.604761904761905,0.6882920818746121,1.9147619047619049,0.49523809523809526,0.4843136240325916,2.681428571428571,-0.2714285714285709,0.2237820260032615,3.0804761904761913,-0.6704761904761911,0.13589774490007478,40395555554.9932,0.24478107534331975,12022315813.7363,-0.405351221308978,91.578064558499,-0.23880105733373108,2.8,-0.39671271293153926,4.0,-0.4304668997294034
