,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol(3),Corr with auto_vol(3),student_vol,Corr with student_vol,credit_tightness(-1),Corr with credit_tightness(-1),mortgage 30-89(-3),Corr with mortgage 30-89(-3),mortgage 90(2),Corr with mortgage 90(2)
10,BURLINGTON,2011-12,4.5,Improvements_Additions for Apartments_Coops,0.1499335,4.3500665,0.1921697018452511,0.2029985,4.2970015,0.22866319935323665,0.2836085,4.2163915,0.26108488459542123,0.40829250000000006,4.0917075,0.287449522025889,0.5557375,3.9442625,0.2826320853268356,0.7798775000000001,3.7201225,0.2528759793286906,1.1003555000000003,3.3996445,0.2338687381430625,0.0033333333333333335,4.496666666666667,0.1567566015552096,0.048571428571428585,4.451428571428571,0.10445591118710172,0.11523809523809528,4.384761904761905,0.04615871869272497,0.8914285714285713,3.6085714285714285,0.08097275025701817,1.9780952380952384,2.5219047619047616,0.36373282720779265,2.6676190476190476,1.8323809523809524,0.4155131366996599,2.9823809523809524,1.5176190476190476,0.4115513978254006,35767585536.868996,-0.3151064450877549,11508699084.1195,-0.5241533544045418,90.35087768078328,0.4785781092688938,5.8,0.238425477210126,1.8,0.18126000283516142
11,BURLINGTON,2011-12,4.5,Improvements_Additions for Apartments_Coops,0.1499335,4.3500665,0.1921697018452511,0.2029985,4.2970015,0.22866319935323665,0.2836085,4.2163915,0.26108488459542123,0.40829250000000006,4.0917075,0.287449522025889,0.5557375,3.9442625,0.2826320853268356,0.7798775000000001,3.7201225,0.2528759793286906,1.1003555000000003,3.3996445,0.2338687381430625,0.0033333333333333335,4.496666666666667,0.1567566015552096,0.048571428571428585,4.451428571428571,0.10445591118710172,0.11523809523809528,4.384761904761905,0.04615871869272497,0.8914285714285713,3.6085714285714285,0.08097275025701817,1.9780952380952384,2.5219047619047616,0.36373282720779265,2.6676190476190476,1.8323809523809524,0.4155131366996599,2.9823809523809524,1.5176190476190476,0.4115513978254006,35767585536.868996,-0.3151064450877549,11508699084.1195,-0.5241533544045418,90.35087768078328,0.4785781092688938,5.8,0.238425477210126,1.8,0.18126000283516142
12,BURLINGTON,2011-12,4.5,Improvements_Additions for Apartments_Coops,0.1499335,4.3500665,0.1921697018452511,0.2029985,4.2970015,0.22866319935323665,0.2836085,4.2163915,0.26108488459542123,0.40829250000000006,4.0917075,0.287449522025889,0.5557375,3.9442625,0.2826320853268356,0.7798775000000001,3.7201225,0.2528759793286906,1.1003555000000003,3.3996445,0.2338687381430625,0.0033333333333333335,4.496666666666667,0.1567566015552096,0.048571428571428585,4.451428571428571,0.10445591118710172,0.11523809523809528,4.384761904761905,0.04615871869272497,0.8914285714285713,3.6085714285714285,0.08097275025701817,1.9780952380952384,2.5219047619047616,0.36373282720779265,2.6676190476190476,1.8323809523809524,0.4155131366996599,2.9823809523809524,1.5176190476190476,0.4115513978254006,35767585536.868996,-0.3151064450877549,11508699084.1195,-0.5241533544045418,90.35087768078328,0.4785781092688938,2.5,0.238425477210126,4.0,0.18126000283516142
13,BURLINGTON,2011-12,4.5,Improvements_Additions for Apartments_Coops,0.1499335,4.3500665,0.1921697018452511,0.2029985,4.2970015,0.22866319935323665,0.2836085,4.2163915,0.26108488459542123,0.40829250000000006,4.0917075,0.287449522025889,0.5557375,3.9442625,0.2826320853268356,0.7798775000000001,3.7201225,0.2528759793286906,1.1003555000000003,3.3996445,0.2338687381430625,0.0033333333333333335,4.496666666666667,0.1567566015552096,0.048571428571428585,4.451428571428571,0.10445591118710172,0.11523809523809528,4.384761904761905,0.04615871869272497,0.8914285714285713,3.6085714285714285,0.08097275025701817,1.9780952380952384,2.5219047619047616,0.36373282720779265,2.6676190476190476,1.8323809523809524,0.4155131366996599,2.9823809523809524,1.5176190476190476,0.4115513978254006,35767585536.868996,-0.3151064450877549,11508699084.1195,-0.5241533544045418,90.35087768078328,0.4785781092688938,2.5,0.238425477210126,4.0,0.18126000283516142
14,BURLINGTON,2011-12,4.5,Improvements_Additions for Apartments_Coops,0.1499335,4.3500665,0.1921697018452511,0.2029985,4.2970015,0.22866319935323665,0.2836085,4.2163915,0.26108488459542123,0.40829250000000006,4.0917075,0.287449522025889,0.5557375,3.9442625,0.2826320853268356,0.7798775000000001,3.7201225,0.2528759793286906,1.1003555000000003,3.3996445,0.2338687381430625,0.0033333333333333335,4.496666666666667,0.1567566015552096,0.048571428571428585,4.451428571428571,0.10445591118710172,0.11523809523809528,4.384761904761905,0.04615871869272497,0.8914285714285713,3.6085714285714285,0.08097275025701817,1.9780952380952384,2.5219047619047616,0.36373282720779265,2.6676190476190476,1.8323809523809524,0.4155131366996599,2.9823809523809524,1.5176190476190476,0.4115513978254006,35767585536.868996,-0.3151064450877549,11508699084.1195,-0.5241533544045418,90.35087768078328,0.4785781092688938,2.5,0.238425477210126,1.8,0.18126000283516142
15,BURLINGTON,2011-12,4.5,Improvements_Additions for Apartments_Coops,0.1499335,4.3500665,0.1921697018452511,0.2029985,4.2970015,0.22866319935323665,0.2836085,4.2163915,0.26108488459542123,0.40829250000000006,4.0917075,0.287449522025889,0.5557375,3.9442625,0.2826320853268356,0.7798775000000001,3.7201225,0.2528759793286906,1.1003555000000003,3.3996445,0.2338687381430625,0.0033333333333333335,4.496666666666667,0.1567566015552096,0.048571428571428585,4.451428571428571,0.10445591118710172,0.11523809523809528,4.384761904761905,0.04615871869272497,0.8914285714285713,3.6085714285714285,0.08097275025701817,1.9780952380952384,2.5219047619047616,0.36373282720779265,2.6676190476190476,1.8323809523809524,0.4155131366996599,2.9823809523809524,1.5176190476190476,0.4115513978254006,35767585536.868996,-0.3151064450877549,11508699084.1195,-0.5241533544045418,90.35087768078328,0.4785781092688938,2.5,0.238425477210126,1.8,0.18126000283516142
16,BURLINGTON,2012-01,6.5,Improvements_Additions for Apartments_Coops,0.14564761904761903,6.354352380952381,0.1921697018452511,0.2014238095238095,6.29857619047619,0.22866319935323665,0.28289523809523814,6.2171047619047615,0.26108488459542123,0.41424761904761903,6.085752380952381,0.287449522025889,0.5659000000000001,5.9341,0.2826320853268356,0.7969761904761906,5.70302380952381,0.2528759793286906,1.1145476190476191,5.385452380952381,0.2338687381430625,0.0245,6.4755,0.1567566015552096,0.06550000000000003,6.4345,0.10445591118710172,0.11500000000000003,6.385,0.04615871869272497,0.835,5.665,0.08097275025701817,1.9664999999999995,4.5335,0.36373282720779265,2.6950000000000003,3.8049999999999997,0.4155131366996599,3.026,3.474,0.4115513978254006,36623269866.4569,-0.3151064450877549,11510278467.2037,-0.5241533544045418,90.48744874686929,0.4785781092688938,5.5,0.238425477210126,4.0,0.18126000283516142
17,BURLINGTON,2012-01,6.5,Improvements_Additions for Apartments_Coops,0.14564761904761903,6.354352380952381,0.1921697018452511,0.2014238095238095,6.29857619047619,0.22866319935323665,0.28289523809523814,6.2171047619047615,0.26108488459542123,0.41424761904761903,6.085752380952381,0.287449522025889,0.5659000000000001,5.9341,0.2826320853268356,0.7969761904761906,5.70302380952381,0.2528759793286906,1.1145476190476191,5.385452380952381,0.2338687381430625,0.0245,6.4755,0.1567566015552096,0.06550000000000003,6.4345,0.10445591118710172,0.11500000000000003,6.385,0.04615871869272497,0.835,5.665,0.08097275025701817,1.9664999999999995,4.5335,0.36373282720779265,2.6950000000000003,3.8049999999999997,0.4155131366996599,3.026,3.474,0.4115513978254006,36623269866.4569,-0.3151064450877549,11510278467.2037,-0.5241533544045418,90.48744874686929,0.4785781092688938,5.5,0.238425477210126,4.1,0.18126000283516142
18,BURLINGTON,2012-01,6.5,Improvements_Additions for Apartments_Coops,0.14564761904761903,6.354352380952381,0.1921697018452511,0.2014238095238095,6.29857619047619,0.22866319935323665,0.28289523809523814,6.2171047619047615,0.26108488459542123,0.41424761904761903,6.085752380952381,0.287449522025889,0.5659000000000001,5.9341,0.2826320853268356,0.7969761904761906,5.70302380952381,0.2528759793286906,1.1145476190476191,5.385452380952381,0.2338687381430625,0.0245,6.4755,0.1567566015552096,0.06550000000000003,6.4345,0.10445591118710172,0.11500000000000003,6.385,0.04615871869272497,0.835,5.665,0.08097275025701817,1.9664999999999995,4.5335,0.36373282720779265,2.6950000000000003,3.8049999999999997,0.4155131366996599,3.026,3.474,0.4115513978254006,36623269866.4569,-0.3151064450877549,11510278467.2037,-0.5241533544045418,90.48744874686929,0.4785781092688938,5.5,0.238425477210126,1.9,0.18126000283516142
19,BURLINGTON,2012-01,6.5,Improvements_Additions for Apartments_Coops,0.14564761904761903,6.354352380952381,0.1921697018452511,0.2014238095238095,6.29857619047619,0.22866319935323665,0.28289523809523814,6.2171047619047615,0.26108488459542123,0.41424761904761903,6.085752380952381,0.287449522025889,0.5659000000000001,5.9341,0.2826320853268356,0.7969761904761906,5.70302380952381,0.2528759793286906,1.1145476190476191,5.385452380952381,0.2338687381430625,0.0245,6.4755,0.1567566015552096,0.06550000000000003,6.4345,0.10445591118710172,0.11500000000000003,6.385,0.04615871869272497,0.835,5.665,0.08097275025701817,1.9664999999999995,4.5335,0.36373282720779265,2.6950000000000003,3.8049999999999997,0.4155131366996599,3.026,3.474,0.4115513978254006,36623269866.4569,-0.3151064450877549,11510278467.2037,-0.5241533544045418,90.48744874686929,0.4785781092688938,5.5,0.238425477210126,1.9,0.18126000283516142
20,BURLINGTON,2012-01,6.5,Improvements_Additions for Apartments_Coops,0.14564761904761903,6.354352380952381,0.1921697018452511,0.2014238095238095,6.29857619047619,0.22866319935323665,0.28289523809523814,6.2171047619047615,0.26108488459542123,0.41424761904761903,6.085752380952381,0.287449522025889,0.5659000000000001,5.9341,0.2826320853268356,0.7969761904761906,5.70302380952381,0.2528759793286906,1.1145476190476191,5.385452380952381,0.2338687381430625,0.0245,6.4755,0.1567566015552096,0.06550000000000003,6.4345,0.10445591118710172,0.11500000000000003,6.385,0.04615871869272497,0.835,5.665,0.08097275025701817,1.9664999999999995,4.5335,0.36373282720779265,2.6950000000000003,3.8049999999999997,0.4155131366996599,3.026,3.474,0.4115513978254006,36623269866.4569,-0.3151064450877549,11510278467.2037,-0.5241533544045418,90.48744874686929,0.4785781092688938,2.8,0.238425477210126,4.0,0.18126000283516142
21,BURLINGTON,2012-01,6.5,Improvements_Additions for Apartments_Coops,0.14564761904761903,6.354352380952381,0.1921697018452511,0.2014238095238095,6.29857619047619,0.22866319935323665,0.28289523809523814,6.2171047619047615,0.26108488459542123,0.41424761904761903,6.085752380952381,0.287449522025889,0.5659000000000001,5.9341,0.2826320853268356,0.7969761904761906,5.70302380952381,0.2528759793286906,1.1145476190476191,5.385452380952381,0.2338687381430625,0.0245,6.4755,0.1567566015552096,0.06550000000000003,6.4345,0.10445591118710172,0.11500000000000003,6.385,0.04615871869272497,0.835,5.665,0.08097275025701817,1.9664999999999995,4.5335,0.36373282720779265,2.6950000000000003,3.8049999999999997,0.4155131366996599,3.026,3.474,0.4115513978254006,36623269866.4569,-0.3151064450877549,11510278467.2037,-0.5241533544045418,90.48744874686929,0.4785781092688938,2.8,0.238425477210126,4.1,0.18126000283516142
22,BURLINGTON,2012-01,6.5,Improvements_Additions for Apartments_Coops,0.14564761904761903,6.354352380952381,0.1921697018452511,0.2014238095238095,6.29857619047619,0.22866319935323665,0.28289523809523814,6.2171047619047615,0.26108488459542123,0.41424761904761903,6.085752380952381,0.287449522025889,0.5659000000000001,5.9341,0.2826320853268356,0.7969761904761906,5.70302380952381,0.2528759793286906,1.1145476190476191,5.385452380952381,0.2338687381430625,0.0245,6.4755,0.1567566015552096,0.06550000000000003,6.4345,0.10445591118710172,0.11500000000000003,6.385,0.04615871869272497,0.835,5.665,0.08097275025701817,1.9664999999999995,4.5335,0.36373282720779265,2.6950000000000003,3.8049999999999997,0.4155131366996599,3.026,3.474,0.4115513978254006,36623269866.4569,-0.3151064450877549,11510278467.2037,-0.5241533544045418,90.48744874686929,0.4785781092688938,2.8,0.238425477210126,1.9,0.18126000283516142
23,BURLINGTON,2012-01,6.5,Improvements_Additions for Apartments_Coops,0.14564761904761903,6.354352380952381,0.1921697018452511,0.2014238095238095,6.29857619047619,0.22866319935323665,0.28289523809523814,6.2171047619047615,0.26108488459542123,0.41424761904761903,6.085752380952381,0.287449522025889,0.5659000000000001,5.9341,0.2826320853268356,0.7969761904761906,5.70302380952381,0.2528759793286906,1.1145476190476191,5.385452380952381,0.2338687381430625,0.0245,6.4755,0.1567566015552096,0.06550000000000003,6.4345,0.10445591118710172,0.11500000000000003,6.385,0.04615871869272497,0.835,5.665,0.08097275025701817,1.9664999999999995,4.5335,0.36373282720779265,2.6950000000000003,3.8049999999999997,0.4155131366996599,3.026,3.474,0.4115513978254006,36623269866.4569,-0.3151064450877549,11510278467.2037,-0.5241533544045418,90.48744874686929,0.4785781092688938,2.8,0.238425477210126,1.9,0.18126000283516142
24,BURLINGTON,2012-06,3.0700000000000003,Improvements_Additions for Apartments_Coops,0.163,2.9070000000000005,0.1921697018452511,0.19464736842105262,2.8753526315789477,0.22866319935323665,0.24319736842105263,2.8268026315789476,0.26108488459542123,0.3459342105263157,2.7240657894736846,0.287449522025889,0.46558684210526313,2.6044131578947374,0.2826320853268356,0.7364000000000004,2.3335999999999997,0.2528759793286906,1.0691894736842107,2.0008105263157896,0.2338687381430625,0.05190476190476193,3.0180952380952384,0.1567566015552096,0.14809523809523809,2.921904761904762,0.10445591118710172,0.18904761904761905,2.8809523809523814,0.04615871869272497,0.7114285714285714,2.358571428571429,0.08097275025701817,1.6223809523809525,1.4476190476190478,0.36373282720779265,2.3061904761904763,0.7638095238095239,0.4155131366996599,2.698095238095238,0.3719047619047622,0.4115513978254006,37571290060.6541,-0.3151064450877549,14585937143.4485,-0.5241533544045418,89.6038877472871,0.4785781092688938,4.4,0.238425477210126,3.4,0.18126000283516142
25,BURLINGTON,2012-06,3.0700000000000003,Improvements_Additions for Apartments_Coops,0.163,2.9070000000000005,0.1921697018452511,0.19464736842105262,2.8753526315789477,0.22866319935323665,0.24319736842105263,2.8268026315789476,0.26108488459542123,0.3459342105263157,2.7240657894736846,0.287449522025889,0.46558684210526313,2.6044131578947374,0.2826320853268356,0.7364000000000004,2.3335999999999997,0.2528759793286906,1.0691894736842107,2.0008105263157896,0.2338687381430625,0.05190476190476193,3.0180952380952384,0.1567566015552096,0.14809523809523809,2.921904761904762,0.10445591118710172,0.18904761904761905,2.8809523809523814,0.04615871869272497,0.7114285714285714,2.358571428571429,0.08097275025701817,1.6223809523809525,1.4476190476190478,0.36373282720779265,2.3061904761904763,0.7638095238095239,0.4155131366996599,2.698095238095238,0.3719047619047622,0.4115513978254006,37571290060.6541,-0.3151064450877549,14585937143.4485,-0.5241533544045418,89.6038877472871,0.4785781092688938,4.4,0.238425477210126,3.3,0.18126000283516142
26,BURLINGTON,2012-06,3.0700000000000003,Improvements_Additions for Apartments_Coops,0.163,2.9070000000000005,0.1921697018452511,0.19464736842105262,2.8753526315789477,0.22866319935323665,0.24319736842105263,2.8268026315789476,0.26108488459542123,0.3459342105263157,2.7240657894736846,0.287449522025889,0.46558684210526313,2.6044131578947374,0.2826320853268356,0.7364000000000004,2.3335999999999997,0.2528759793286906,1.0691894736842107,2.0008105263157896,0.2338687381430625,0.05190476190476193,3.0180952380952384,0.1567566015552096,0.14809523809523809,2.921904761904762,0.10445591118710172,0.18904761904761905,2.8809523809523814,0.04615871869272497,0.7114285714285714,2.358571428571429,0.08097275025701817,1.6223809523809525,1.4476190476190478,0.36373282720779265,2.3061904761904763,0.7638095238095239,0.4155131366996599,2.698095238095238,0.3719047619047622,0.4115513978254006,37571290060.6541,-0.3151064450877549,14585937143.4485,-0.5241533544045418,89.6038877472871,0.4785781092688938,4.4,0.238425477210126,2.1,0.18126000283516142
