,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol,Corr with auto_vol,student_vol(4),Corr with student_vol(4),credit_tightness(-2),Corr with credit_tightness(-2),mortgage 30-89(3),Corr with mortgage 30-89(3),mortgage 90,Corr with mortgage 90
10,AUGUSTA,2012-07,2.57,Improvements_Additions for Apartments_Coops,0.16720454545454547,2.4027954545454544,0.613754867998876,0.19873636363636368,2.3712636363636364,0.6122694642419251,0.24646136363636365,2.323538636363636,0.5974539154379653,0.34024999999999994,2.22975,0.5831581725134837,0.4535545454545455,2.1164454545454543,0.5624047172611232,0.7302181818181818,1.8397818181818182,0.525685195904922,1.0653181818181816,1.5046818181818182,0.5050786496308041,0.06952380952380956,2.5004761904761903,0.6180992994025241,0.14571428571428574,2.424285714285714,0.5735676651330358,0.18571428571428572,2.3842857142857143,0.5645366264001395,0.6195238095238095,1.9504761904761905,0.629740161004052,1.5266666666666664,1.0433333333333334,0.5172257874287682,2.217142857142857,0.35285714285714276,0.36261813169002416,2.5900000000000003,-0.020000000000000462,0.3197743655888874,36601383816.48,0.2794329531732396,10740081615.3953,0.6134760588091881,89.6038877472871,-0.21760951466312597,4.2,-0.3564778513658673,3.1,-0.2810112898334044
11,AUGUSTA,2012-07,2.57,Improvements_Additions for Apartments_Coops,0.16720454545454547,2.4027954545454544,0.613754867998876,0.19873636363636368,2.3712636363636364,0.6122694642419251,0.24646136363636365,2.323538636363636,0.5974539154379653,0.34024999999999994,2.22975,0.5831581725134837,0.4535545454545455,2.1164454545454543,0.5624047172611232,0.7302181818181818,1.8397818181818182,0.525685195904922,1.0653181818181816,1.5046818181818182,0.5050786496308041,0.06952380952380956,2.5004761904761903,0.6180992994025241,0.14571428571428574,2.424285714285714,0.5735676651330358,0.18571428571428572,2.3842857142857143,0.5645366264001395,0.6195238095238095,1.9504761904761905,0.629740161004052,1.5266666666666664,1.0433333333333334,0.5172257874287682,2.217142857142857,0.35285714285714276,0.36261813169002416,2.5900000000000003,-0.020000000000000462,0.3197743655888874,36601383816.48,0.2794329531732396,10740081615.3953,0.6134760588091881,89.6038877472871,-0.21760951466312597,4.2,-0.3564778513658673,3.1,-0.2810112898334044
12,AUGUSTA,2012-07,2.57,Improvements_Additions for Apartments_Coops,0.16720454545454547,2.4027954545454544,0.613754867998876,0.19873636363636368,2.3712636363636364,0.6122694642419251,0.24646136363636365,2.323538636363636,0.5974539154379653,0.34024999999999994,2.22975,0.5831581725134837,0.4535545454545455,2.1164454545454543,0.5624047172611232,0.7302181818181818,1.8397818181818182,0.525685195904922,1.0653181818181816,1.5046818181818182,0.5050786496308041,0.06952380952380956,2.5004761904761903,0.6180992994025241,0.14571428571428574,2.424285714285714,0.5735676651330358,0.18571428571428572,2.3842857142857143,0.5645366264001395,0.6195238095238095,1.9504761904761905,0.629740161004052,1.5266666666666664,1.0433333333333334,0.5172257874287682,2.217142857142857,0.35285714285714276,0.36261813169002416,2.5900000000000003,-0.020000000000000462,0.3197743655888874,36601383816.48,0.2794329531732396,10740081615.3953,0.6134760588091881,89.6038877472871,-0.21760951466312597,4.2,-0.3564778513658673,3.1,-0.2810112898334044
13,AUGUSTA,2012-07,2.57,Improvements_Additions for Apartments_Coops,0.16720454545454547,2.4027954545454544,0.613754867998876,0.19873636363636368,2.3712636363636364,0.6122694642419251,0.24646136363636365,2.323538636363636,0.5974539154379653,0.34024999999999994,2.22975,0.5831581725134837,0.4535545454545455,2.1164454545454543,0.5624047172611232,0.7302181818181818,1.8397818181818182,0.525685195904922,1.0653181818181816,1.5046818181818182,0.5050786496308041,0.06952380952380956,2.5004761904761903,0.6180992994025241,0.14571428571428574,2.424285714285714,0.5735676651330358,0.18571428571428572,2.3842857142857143,0.5645366264001395,0.6195238095238095,1.9504761904761905,0.629740161004052,1.5266666666666664,1.0433333333333334,0.5172257874287682,2.217142857142857,0.35285714285714276,0.36261813169002416,2.5900000000000003,-0.020000000000000462,0.3197743655888874,36601383816.48,0.2794329531732396,10740081615.3953,0.6134760588091881,89.6038877472871,-0.21760951466312597,4.2,-0.3564778513658673,3.1,-0.2810112898334044
14,AUGUSTA,2012-07,2.57,Improvements_Additions for Apartments_Coops,0.16720454545454547,2.4027954545454544,0.613754867998876,0.19873636363636368,2.3712636363636364,0.6122694642419251,0.24646136363636365,2.323538636363636,0.5974539154379653,0.34024999999999994,2.22975,0.5831581725134837,0.4535545454545455,2.1164454545454543,0.5624047172611232,0.7302181818181818,1.8397818181818182,0.525685195904922,1.0653181818181816,1.5046818181818182,0.5050786496308041,0.06952380952380956,2.5004761904761903,0.6180992994025241,0.14571428571428574,2.424285714285714,0.5735676651330358,0.18571428571428572,2.3842857142857143,0.5645366264001395,0.6195238095238095,1.9504761904761905,0.629740161004052,1.5266666666666664,1.0433333333333334,0.5172257874287682,2.217142857142857,0.35285714285714276,0.36261813169002416,2.5900000000000003,-0.020000000000000462,0.3197743655888874,36601383816.48,0.2794329531732396,10740081615.3953,0.6134760588091881,89.6038877472871,-0.21760951466312597,4.2,-0.3564778513658673,3.1,-0.2810112898334044
15,AUGUSTA,2012-07,2.57,Improvements_Additions for Apartments_Coops,0.16720454545454547,2.4027954545454544,0.613754867998876,0.19873636363636368,2.3712636363636364,0.6122694642419251,0.24646136363636365,2.323538636363636,0.5974539154379653,0.34024999999999994,2.22975,0.5831581725134837,0.4535545454545455,2.1164454545454543,0.5624047172611232,0.7302181818181818,1.8397818181818182,0.525685195904922,1.0653181818181816,1.5046818181818182,0.5050786496308041,0.06952380952380956,2.5004761904761903,0.6180992994025241,0.14571428571428574,2.424285714285714,0.5735676651330358,0.18571428571428572,2.3842857142857143,0.5645366264001395,0.6195238095238095,1.9504761904761905,0.629740161004052,1.5266666666666664,1.0433333333333334,0.5172257874287682,2.217142857142857,0.35285714285714276,0.36261813169002416,2.5900000000000003,-0.020000000000000462,0.3197743655888874,36601383816.48,0.2794329531732396,10740081615.3953,0.6134760588091881,89.6038877472871,-0.21760951466312597,4.2,-0.3564778513658673,3.1,-0.2810112898334044
16,AUGUSTA,2014-08,3.89,Improvements_Additions for Apartments_Coops,0.090785,3.7992150000000002,0.613754867998876,0.121725,3.768275,0.6122694642419251,0.15602,3.7339800000000003,0.5974539154379653,0.19527250000000002,3.6947275,0.5831581725134837,0.23465000000000003,3.6553500000000003,0.5624047172611232,0.32965500000000003,3.560345,0.525685195904922,0.55889,3.3311100000000002,0.5050786496308041,0.030000000000000006,3.8600000000000003,0.6180992994025241,0.0523809523809524,3.837619047619048,0.5735676651330358,0.10714285714285714,3.782857142857143,0.5645366264001395,1.6314285714285717,2.2585714285714285,0.629740161004052,2.42,1.4700000000000002,0.5172257874287682,2.9366666666666665,0.9533333333333336,0.36261813169002416,3.2009523809523808,0.6890476190476194,0.3197743655888874,45277214883.1472,0.2794329531732396,14245911418.8887,0.6134760588091881,81.9669757663089,-0.21760951466312597,3.3,-0.3564778513658673,2.1,-0.2810112898334044
17,AUGUSTA,2014-08,3.89,Improvements_Additions for Apartments_Coops,0.090785,3.7992150000000002,0.613754867998876,0.121725,3.768275,0.6122694642419251,0.15602,3.7339800000000003,0.5974539154379653,0.19527250000000002,3.6947275,0.5831581725134837,0.23465000000000003,3.6553500000000003,0.5624047172611232,0.32965500000000003,3.560345,0.525685195904922,0.55889,3.3311100000000002,0.5050786496308041,0.030000000000000006,3.8600000000000003,0.6180992994025241,0.0523809523809524,3.837619047619048,0.5735676651330358,0.10714285714285714,3.782857142857143,0.5645366264001395,1.6314285714285717,2.2585714285714285,0.629740161004052,2.42,1.4700000000000002,0.5172257874287682,2.9366666666666665,0.9533333333333336,0.36261813169002416,3.2009523809523808,0.6890476190476194,0.3197743655888874,45277214883.1472,0.2794329531732396,14245911418.8887,0.6134760588091881,81.9669757663089,-0.21760951466312597,3.3,-0.3564778513658673,2.1,-0.2810112898334044
18,AUGUSTA,2014-08,3.89,Improvements_Additions for Apartments_Coops,0.090785,3.7992150000000002,0.613754867998876,0.121725,3.768275,0.6122694642419251,0.15602,3.7339800000000003,0.5974539154379653,0.19527250000000002,3.6947275,0.5831581725134837,0.23465000000000003,3.6553500000000003,0.5624047172611232,0.32965500000000003,3.560345,0.525685195904922,0.55889,3.3311100000000002,0.5050786496308041,0.030000000000000006,3.8600000000000003,0.6180992994025241,0.0523809523809524,3.837619047619048,0.5735676651330358,0.10714285714285714,3.782857142857143,0.5645366264001395,1.6314285714285717,2.2585714285714285,0.629740161004052,2.42,1.4700000000000002,0.5172257874287682,2.9366666666666665,0.9533333333333336,0.36261813169002416,3.2009523809523808,0.6890476190476194,0.3197743655888874,45277214883.1472,0.2794329531732396,14245911418.8887,0.6134760588091881,81.9669757663089,-0.21760951466312597,3.3,-0.3564778513658673,2.1,-0.2810112898334044
19,AUGUSTA,2014-08,3.89,Improvements_Additions for Apartments_Coops,0.090785,3.7992150000000002,0.613754867998876,0.121725,3.768275,0.6122694642419251,0.15602,3.7339800000000003,0.5974539154379653,0.19527250000000002,3.6947275,0.5831581725134837,0.23465000000000003,3.6553500000000003,0.5624047172611232,0.32965500000000003,3.560345,0.525685195904922,0.55889,3.3311100000000002,0.5050786496308041,0.030000000000000006,3.8600000000000003,0.6180992994025241,0.0523809523809524,3.837619047619048,0.5735676651330358,0.10714285714285714,3.782857142857143,0.5645366264001395,1.6314285714285717,2.2585714285714285,0.629740161004052,2.42,1.4700000000000002,0.5172257874287682,2.9366666666666665,0.9533333333333336,0.36261813169002416,3.2009523809523808,0.6890476190476194,0.3197743655888874,45277214883.1472,0.2794329531732396,14245911418.8887,0.6134760588091881,81.9669757663089,-0.21760951466312597,3.3,-0.3564778513658673,2.1,-0.2810112898334044
20,AUGUSTA,2014-08,3.89,Improvements_Additions for Apartments_Coops,0.090785,3.7992150000000002,0.613754867998876,0.121725,3.768275,0.6122694642419251,0.15602,3.7339800000000003,0.5974539154379653,0.19527250000000002,3.6947275,0.5831581725134837,0.23465000000000003,3.6553500000000003,0.5624047172611232,0.32965500000000003,3.560345,0.525685195904922,0.55889,3.3311100000000002,0.5050786496308041,0.030000000000000006,3.8600000000000003,0.6180992994025241,0.0523809523809524,3.837619047619048,0.5735676651330358,0.10714285714285714,3.782857142857143,0.5645366264001395,1.6314285714285717,2.2585714285714285,0.629740161004052,2.42,1.4700000000000002,0.5172257874287682,2.9366666666666665,0.9533333333333336,0.36261813169002416,3.2009523809523808,0.6890476190476194,0.3197743655888874,45277214883.1472,0.2794329531732396,14245911418.8887,0.6134760588091881,81.9669757663089,-0.21760951466312597,3.3,-0.3564778513658673,2.1,-0.2810112898334044
21,AUGUSTA,2014-08,3.89,Improvements_Additions for Apartments_Coops,0.090785,3.7992150000000002,0.613754867998876,0.121725,3.768275,0.6122694642419251,0.15602,3.7339800000000003,0.5974539154379653,0.19527250000000002,3.6947275,0.5831581725134837,0.23465000000000003,3.6553500000000003,0.5624047172611232,0.32965500000000003,3.560345,0.525685195904922,0.55889,3.3311100000000002,0.5050786496308041,0.030000000000000006,3.8600000000000003,0.6180992994025241,0.0523809523809524,3.837619047619048,0.5735676651330358,0.10714285714285714,3.782857142857143,0.5645366264001395,1.6314285714285717,2.2585714285714285,0.629740161004052,2.42,1.4700000000000002,0.5172257874287682,2.9366666666666665,0.9533333333333336,0.36261813169002416,3.2009523809523808,0.6890476190476194,0.3197743655888874,45277214883.1472,0.2794329531732396,14245911418.8887,0.6134760588091881,81.9669757663089,-0.21760951466312597,3.3,-0.3564778513658673,2.1,-0.2810112898334044
22,AUGUSTA,2014-08,3.89,Improvements_Additions for Apartments_Coops,0.090785,3.7992150000000002,0.613754867998876,0.121725,3.768275,0.6122694642419251,0.15602,3.7339800000000003,0.5974539154379653,0.19527250000000002,3.6947275,0.5831581725134837,0.23465000000000003,3.6553500000000003,0.5624047172611232,0.32965500000000003,3.560345,0.525685195904922,0.55889,3.3311100000000002,0.5050786496308041,0.030000000000000006,3.8600000000000003,0.6180992994025241,0.0523809523809524,3.837619047619048,0.5735676651330358,0.10714285714285714,3.782857142857143,0.5645366264001395,1.6314285714285717,2.2585714285714285,0.629740161004052,2.42,1.4700000000000002,0.5172257874287682,2.9366666666666665,0.9533333333333336,0.36261813169002416,3.2009523809523808,0.6890476190476194,0.3197743655888874,45277214883.1472,0.2794329531732396,14245911418.8887,0.6134760588091881,81.9669757663089,-0.21760951466312597,3.3,-0.3564778513658673,2.1,-0.2810112898334044
23,AUGUSTA,2014-08,3.89,Improvements_Additions for Apartments_Coops,0.090785,3.7992150000000002,0.613754867998876,0.121725,3.768275,0.6122694642419251,0.15602,3.7339800000000003,0.5974539154379653,0.19527250000000002,3.6947275,0.5831581725134837,0.23465000000000003,3.6553500000000003,0.5624047172611232,0.32965500000000003,3.560345,0.525685195904922,0.55889,3.3311100000000002,0.5050786496308041,0.030000000000000006,3.8600000000000003,0.6180992994025241,0.0523809523809524,3.837619047619048,0.5735676651330358,0.10714285714285714,3.782857142857143,0.5645366264001395,1.6314285714285717,2.2585714285714285,0.629740161004052,2.42,1.4700000000000002,0.5172257874287682,2.9366666666666665,0.9533333333333336,0.36261813169002416,3.2009523809523808,0.6890476190476194,0.3197743655888874,45277214883.1472,0.2794329531732396,14245911418.8887,0.6134760588091881,81.9669757663089,-0.21760951466312597,3.3,-0.3564778513658673,2.1,-0.2810112898334044
24,AUGUSTA,2015-04,3.56,Improvements_Additions for Apartments_Coops,0.12200000000000003,3.438,0.613754867998876,0.14605250000000003,3.4139475,0.6122694642419251,0.18076750000000003,3.3792325,0.5974539154379653,0.22830999999999996,3.33169,0.5831581725134837,0.27596,3.28404,0.5624047172611232,0.404505,3.155495,0.525685195904922,0.6969449999999999,2.863055,0.5050786496308041,0.018181818181818188,3.541818181818182,0.6180992994025241,0.09363636363636368,3.4663636363636363,0.5735676651330358,0.23363636363636367,3.326363636363636,0.5645366264001395,1.3545454545454545,2.2054545454545456,0.629740161004052,1.9349999999999996,1.6250000000000004,0.5172257874287682,2.334090909090909,1.225909090909091,0.36261813169002416,2.5859090909090905,0.9740909090909096,0.3197743655888874,47036055605.935,0.2794329531732396,10986955735.8103,0.6134760588091881,82.122236078369,-0.21760951466312597,3.6,-0.3564778513658673,1.6,-0.2810112898334044
25,AUGUSTA,2015-04,3.56,Improvements_Additions for Apartments_Coops,0.12200000000000003,3.438,0.613754867998876,0.14605250000000003,3.4139475,0.6122694642419251,0.18076750000000003,3.3792325,0.5974539154379653,0.22830999999999996,3.33169,0.5831581725134837,0.27596,3.28404,0.5624047172611232,0.404505,3.155495,0.525685195904922,0.6969449999999999,2.863055,0.5050786496308041,0.018181818181818188,3.541818181818182,0.6180992994025241,0.09363636363636368,3.4663636363636363,0.5735676651330358,0.23363636363636367,3.326363636363636,0.5645366264001395,1.3545454545454545,2.2054545454545456,0.629740161004052,1.9349999999999996,1.6250000000000004,0.5172257874287682,2.334090909090909,1.225909090909091,0.36261813169002416,2.5859090909090905,0.9740909090909096,0.3197743655888874,47036055605.935,0.2794329531732396,10986955735.8103,0.6134760588091881,82.122236078369,-0.21760951466312597,3.6,-0.3564778513658673,1.6,-0.2810112898334044
26,AUGUSTA,2015-04,3.56,Improvements_Additions for Apartments_Coops,0.12200000000000003,3.438,0.613754867998876,0.14605250000000003,3.4139475,0.6122694642419251,0.18076750000000003,3.3792325,0.5974539154379653,0.22830999999999996,3.33169,0.5831581725134837,0.27596,3.28404,0.5624047172611232,0.404505,3.155495,0.525685195904922,0.6969449999999999,2.863055,0.5050786496308041,0.018181818181818188,3.541818181818182,0.6180992994025241,0.09363636363636368,3.4663636363636363,0.5735676651330358,0.23363636363636367,3.326363636363636,0.5645366264001395,1.3545454545454545,2.2054545454545456,0.629740161004052,1.9349999999999996,1.6250000000000004,0.5172257874287682,2.334090909090909,1.225909090909091,0.36261813169002416,2.5859090909090905,0.9740909090909096,0.3197743655888874,47036055605.935,0.2794329531732396,10986955735.8103,0.6134760588091881,82.122236078369,-0.21760951466312597,3.6,-0.3564778513658673,1.6,-0.2810112898334044
