,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol(2),Corr with auto_vol(2),student_vol(3),Corr with student_vol(3),credit_tightness,Corr with credit_tightness,mortgage 30-89(-4),Corr with mortgage 30-89(-4),mortgage 90(2),Corr with mortgage 90(2)
28,CONCORD,2015-06,3.32,Improvements_Additions for Apartments_Coops,0.12293636363636364,3.197063636363636,0.41298465371969934,0.14681590909090908,3.173184090909091,0.4216114221031733,0.1858840909090909,3.1341159090909088,0.42948519411096164,0.23472954545454539,3.0852704545454546,0.4343075226127833,0.2827113636363637,3.037288636363636,0.42584183869788295,0.43974545454545466,2.8802545454545454,0.3792712578888717,0.7702659090909093,2.5497340909090904,0.35870859371237884,0.007727272727272728,3.312272727272727,0.4899604079876184,0.08681818181818185,3.233181818181818,0.4245345587969489,0.2754545454545455,3.0445454545454544,0.3905437091836323,1.6836363636363636,1.6363636363636362,0.4444275801116903,2.3636363636363638,0.9563636363636361,0.6356860495794119,2.8454545454545452,0.4745454545454546,0.584985758871933,3.1118181818181814,0.20818181818181847,0.5420660473517691,48836554747.323,-0.9707548061842282,11492007418.0579,0.8863823044897454,82.75451956383341,0.6293667991854628,2.7,0.9870964000922543,1.9,0.9434273065513795
29,CONCORD,2015-06,3.32,Improvements_Additions for Apartments_Coops,0.12293636363636364,3.197063636363636,0.41298465371969934,0.14681590909090908,3.173184090909091,0.4216114221031733,0.1858840909090909,3.1341159090909088,0.42948519411096164,0.23472954545454539,3.0852704545454546,0.4343075226127833,0.2827113636363637,3.037288636363636,0.42584183869788295,0.43974545454545466,2.8802545454545454,0.3792712578888717,0.7702659090909093,2.5497340909090904,0.35870859371237884,0.007727272727272728,3.312272727272727,0.4899604079876184,0.08681818181818185,3.233181818181818,0.4245345587969489,0.2754545454545455,3.0445454545454544,0.3905437091836323,1.6836363636363636,1.6363636363636362,0.4444275801116903,2.3636363636363638,0.9563636363636361,0.6356860495794119,2.8454545454545452,0.4745454545454546,0.584985758871933,3.1118181818181814,0.20818181818181847,0.5420660473517691,48836554747.323,-0.9707548061842282,11492007418.0579,0.8863823044897454,82.75451956383341,0.6293667991854628,2.7,0.9870964000922543,1.6,0.9434273065513795
30,CONCORD,2015-06,3.32,Improvements_Additions for Apartments_Coops,0.12293636363636364,3.197063636363636,0.41298465371969934,0.14681590909090908,3.173184090909091,0.4216114221031733,0.1858840909090909,3.1341159090909088,0.42948519411096164,0.23472954545454539,3.0852704545454546,0.4343075226127833,0.2827113636363637,3.037288636363636,0.42584183869788295,0.43974545454545466,2.8802545454545454,0.3792712578888717,0.7702659090909093,2.5497340909090904,0.35870859371237884,0.007727272727272728,3.312272727272727,0.4899604079876184,0.08681818181818185,3.233181818181818,0.4245345587969489,0.2754545454545455,3.0445454545454544,0.3905437091836323,1.6836363636363636,1.6363636363636362,0.4444275801116903,2.3636363636363638,0.9563636363636361,0.6356860495794119,2.8454545454545452,0.4745454545454546,0.584985758871933,3.1118181818181814,0.20818181818181847,0.5420660473517691,48836554747.323,-0.9707548061842282,11492007418.0579,0.8863823044897454,82.75451956383341,0.6293667991854628,2.7,0.9870964000922543,1.9,0.9434273065513795
31,CONCORD,2015-06,3.32,Improvements_Additions for Apartments_Coops,0.12293636363636364,3.197063636363636,0.41298465371969934,0.14681590909090908,3.173184090909091,0.4216114221031733,0.1858840909090909,3.1341159090909088,0.42948519411096164,0.23472954545454539,3.0852704545454546,0.4343075226127833,0.2827113636363637,3.037288636363636,0.42584183869788295,0.43974545454545466,2.8802545454545454,0.3792712578888717,0.7702659090909093,2.5497340909090904,0.35870859371237884,0.007727272727272728,3.312272727272727,0.4899604079876184,0.08681818181818185,3.233181818181818,0.4245345587969489,0.2754545454545455,3.0445454545454544,0.3905437091836323,1.6836363636363636,1.6363636363636362,0.4444275801116903,2.3636363636363638,0.9563636363636361,0.6356860495794119,2.8454545454545452,0.4745454545454546,0.584985758871933,3.1118181818181814,0.20818181818181847,0.5420660473517691,48836554747.323,-0.9707548061842282,11492007418.0579,0.8863823044897454,82.75451956383341,0.6293667991854628,2.7,0.9870964000922543,1.6,0.9434273065513795
32,CONCORD,2016-10,3.35,Improvements_Additions for Apartments_Coops,0.4307719047619048,2.919228095238095,0.41298465371969934,0.457582380952381,2.892417619047619,0.4216114221031733,0.5307795238095238,2.8192204761904764,0.42948519411096164,0.6609890476190475,2.6890109523809524,0.4343075226127833,0.8786828571428573,2.471317142857143,0.42584183869788295,1.258856666666667,2.091143333333333,0.3792712578888717,1.577814761904762,1.772185238095238,0.35870859371237884,0.24400000000000005,3.106,0.4899604079876184,0.47700000000000004,2.873,0.4245345587969489,0.6595000000000001,2.6905,0.3905437091836323,1.2719999999999998,2.0780000000000003,0.4444275801116903,1.7645000000000004,1.5854999999999997,0.6356860495794119,2.1705,1.1795,0.584985758871933,2.5004999999999997,0.8495000000000004,0.5420660473517691,51124149514.2735,-0.9707548061842282,12351593318.9066,0.8863823044897454,88.43997566936979,0.6293667991854628,2.5,0.9870964000922543,1.3,0.9434273065513795
33,CONCORD,2016-10,3.35,Improvements_Additions for Apartments_Coops,0.4307719047619048,2.919228095238095,0.41298465371969934,0.457582380952381,2.892417619047619,0.4216114221031733,0.5307795238095238,2.8192204761904764,0.42948519411096164,0.6609890476190475,2.6890109523809524,0.4343075226127833,0.8786828571428573,2.471317142857143,0.42584183869788295,1.258856666666667,2.091143333333333,0.3792712578888717,1.577814761904762,1.772185238095238,0.35870859371237884,0.24400000000000005,3.106,0.4899604079876184,0.47700000000000004,2.873,0.4245345587969489,0.6595000000000001,2.6905,0.3905437091836323,1.2719999999999998,2.0780000000000003,0.4444275801116903,1.7645000000000004,1.5854999999999997,0.6356860495794119,2.1705,1.1795,0.584985758871933,2.5004999999999997,0.8495000000000004,0.5420660473517691,51124149514.2735,-0.9707548061842282,12351593318.9066,0.8863823044897454,88.43997566936979,0.6293667991854628,2.5,0.9870964000922543,1.4,0.9434273065513795
34,CONCORD,2016-10,3.35,Improvements_Additions for Apartments_Coops,0.4307719047619048,2.919228095238095,0.41298465371969934,0.457582380952381,2.892417619047619,0.4216114221031733,0.5307795238095238,2.8192204761904764,0.42948519411096164,0.6609890476190475,2.6890109523809524,0.4343075226127833,0.8786828571428573,2.471317142857143,0.42584183869788295,1.258856666666667,2.091143333333333,0.3792712578888717,1.577814761904762,1.772185238095238,0.35870859371237884,0.24400000000000005,3.106,0.4899604079876184,0.47700000000000004,2.873,0.4245345587969489,0.6595000000000001,2.6905,0.3905437091836323,1.2719999999999998,2.0780000000000003,0.4444275801116903,1.7645000000000004,1.5854999999999997,0.6356860495794119,2.1705,1.1795,0.584985758871933,2.5004999999999997,0.8495000000000004,0.5420660473517691,51124149514.2735,-0.9707548061842282,12351593318.9066,0.8863823044897454,88.43997566936979,0.6293667991854628,2.5,0.9870964000922543,1.3,0.9434273065513795
35,CONCORD,2016-10,3.35,Improvements_Additions for Apartments_Coops,0.4307719047619048,2.919228095238095,0.41298465371969934,0.457582380952381,2.892417619047619,0.4216114221031733,0.5307795238095238,2.8192204761904764,0.42948519411096164,0.6609890476190475,2.6890109523809524,0.4343075226127833,0.8786828571428573,2.471317142857143,0.42584183869788295,1.258856666666667,2.091143333333333,0.3792712578888717,1.577814761904762,1.772185238095238,0.35870859371237884,0.24400000000000005,3.106,0.4899604079876184,0.47700000000000004,2.873,0.4245345587969489,0.6595000000000001,2.6905,0.3905437091836323,1.2719999999999998,2.0780000000000003,0.4444275801116903,1.7645000000000004,1.5854999999999997,0.6356860495794119,2.1705,1.1795,0.584985758871933,2.5004999999999997,0.8495000000000004,0.5420660473517691,51124149514.2735,-0.9707548061842282,12351593318.9066,0.8863823044897454,88.43997566936979,0.6293667991854628,2.5,0.9870964000922543,1.4,0.9434273065513795
36,CONCORD,2016-10,3.35,Improvements_Additions for Apartments_Coops,0.4307719047619048,2.919228095238095,0.41298465371969934,0.457582380952381,2.892417619047619,0.4216114221031733,0.5307795238095238,2.8192204761904764,0.42948519411096164,0.6609890476190475,2.6890109523809524,0.4343075226127833,0.8786828571428573,2.471317142857143,0.42584183869788295,1.258856666666667,2.091143333333333,0.3792712578888717,1.577814761904762,1.772185238095238,0.35870859371237884,0.24400000000000005,3.106,0.4899604079876184,0.47700000000000004,2.873,0.4245345587969489,0.6595000000000001,2.6905,0.3905437091836323,1.2719999999999998,2.0780000000000003,0.4444275801116903,1.7645000000000004,1.5854999999999997,0.6356860495794119,2.1705,1.1795,0.584985758871933,2.5004999999999997,0.8495000000000004,0.5420660473517691,51124149514.2735,-0.9707548061842282,12351593318.9066,0.8863823044897454,88.43997566936979,0.6293667991854628,2.5,0.9870964000922543,1.3,0.9434273065513795
37,CONCORD,2016-10,3.35,Improvements_Additions for Apartments_Coops,0.4307719047619048,2.919228095238095,0.41298465371969934,0.457582380952381,2.892417619047619,0.4216114221031733,0.5307795238095238,2.8192204761904764,0.42948519411096164,0.6609890476190475,2.6890109523809524,0.4343075226127833,0.8786828571428573,2.471317142857143,0.42584183869788295,1.258856666666667,2.091143333333333,0.3792712578888717,1.577814761904762,1.772185238095238,0.35870859371237884,0.24400000000000005,3.106,0.4899604079876184,0.47700000000000004,2.873,0.4245345587969489,0.6595000000000001,2.6905,0.3905437091836323,1.2719999999999998,2.0780000000000003,0.4444275801116903,1.7645000000000004,1.5854999999999997,0.6356860495794119,2.1705,1.1795,0.584985758871933,2.5004999999999997,0.8495000000000004,0.5420660473517691,51124149514.2735,-0.9707548061842282,12351593318.9066,0.8863823044897454,88.43997566936979,0.6293667991854628,2.5,0.9870964000922543,1.4,0.9434273065513795
38,CONCORD,2016-10,3.35,Improvements_Additions for Apartments_Coops,0.4307719047619048,2.919228095238095,0.41298465371969934,0.457582380952381,2.892417619047619,0.4216114221031733,0.5307795238095238,2.8192204761904764,0.42948519411096164,0.6609890476190475,2.6890109523809524,0.4343075226127833,0.8786828571428573,2.471317142857143,0.42584183869788295,1.258856666666667,2.091143333333333,0.3792712578888717,1.577814761904762,1.772185238095238,0.35870859371237884,0.24400000000000005,3.106,0.4899604079876184,0.47700000000000004,2.873,0.4245345587969489,0.6595000000000001,2.6905,0.3905437091836323,1.2719999999999998,2.0780000000000003,0.4444275801116903,1.7645000000000004,1.5854999999999997,0.6356860495794119,2.1705,1.1795,0.584985758871933,2.5004999999999997,0.8495000000000004,0.5420660473517691,51124149514.2735,-0.9707548061842282,12351593318.9066,0.8863823044897454,88.43997566936979,0.6293667991854628,2.5,0.9870964000922543,1.3,0.9434273065513795
39,CONCORD,2016-10,3.35,Improvements_Additions for Apartments_Coops,0.4307719047619048,2.919228095238095,0.41298465371969934,0.457582380952381,2.892417619047619,0.4216114221031733,0.5307795238095238,2.8192204761904764,0.42948519411096164,0.6609890476190475,2.6890109523809524,0.4343075226127833,0.8786828571428573,2.471317142857143,0.42584183869788295,1.258856666666667,2.091143333333333,0.3792712578888717,1.577814761904762,1.772185238095238,0.35870859371237884,0.24400000000000005,3.106,0.4899604079876184,0.47700000000000004,2.873,0.4245345587969489,0.6595000000000001,2.6905,0.3905437091836323,1.2719999999999998,2.0780000000000003,0.4444275801116903,1.7645000000000004,1.5854999999999997,0.6356860495794119,2.1705,1.1795,0.584985758871933,2.5004999999999997,0.8495000000000004,0.5420660473517691,51124149514.2735,-0.9707548061842282,12351593318.9066,0.8863823044897454,88.43997566936979,0.6293667991854628,2.5,0.9870964000922543,1.4,0.9434273065513795
40,CONCORD,2017-04,3.47,Improvements_Additions for Apartments_Coops,0.9290682352941175,2.5409317647058827,0.41298465371969934,0.9469605882352942,2.523039411764706,0.4216114221031733,0.9906858823529412,2.479314117647059,0.42948519411096164,1.0343464705882355,2.4356535294117645,0.4343075226127833,1.1592282352941174,2.3107717647058825,0.42584183869788295,1.4162570588235293,2.0537429411764707,0.3792712578888717,1.7758141176470588,1.6941858823529414,0.35870859371237884,0.7457894736842106,2.7242105263157894,0.4899604079876184,0.9489473684210525,2.5210526315789474,0.4245345587969489,1.0421052631578949,2.4278947368421053,0.3905437091836323,1.8242105263157897,1.6457894736842105,0.4444275801116903,2.297368421052632,1.1726315789473682,0.6356860495794119,2.6673684210526316,0.8026315789473686,0.584985758871933,2.9415789473684213,0.5284210526315789,0.5420660473517691,49068548953.9206,-0.9707548061842282,11814606928.6527,0.8863823044897454,89.1200725980081,0.6293667991854628,3.0,0.9870964000922543,1.2,0.9434273065513795
41,CONCORD,2017-04,3.47,Improvements_Additions for Apartments_Coops,0.9290682352941175,2.5409317647058827,0.41298465371969934,0.9469605882352942,2.523039411764706,0.4216114221031733,0.9906858823529412,2.479314117647059,0.42948519411096164,1.0343464705882355,2.4356535294117645,0.4343075226127833,1.1592282352941174,2.3107717647058825,0.42584183869788295,1.4162570588235293,2.0537429411764707,0.3792712578888717,1.7758141176470588,1.6941858823529414,0.35870859371237884,0.7457894736842106,2.7242105263157894,0.4899604079876184,0.9489473684210525,2.5210526315789474,0.4245345587969489,1.0421052631578949,2.4278947368421053,0.3905437091836323,1.8242105263157897,1.6457894736842105,0.4444275801116903,2.297368421052632,1.1726315789473682,0.6356860495794119,2.6673684210526316,0.8026315789473686,0.584985758871933,2.9415789473684213,0.5284210526315789,0.5420660473517691,49068548953.9206,-0.9707548061842282,11814606928.6527,0.8863823044897454,89.1200725980081,0.6293667991854628,3.0,0.9870964000922543,1.3,0.9434273065513795
42,CONCORD,2017-04,3.47,Improvements_Additions for Apartments_Coops,0.9290682352941175,2.5409317647058827,0.41298465371969934,0.9469605882352942,2.523039411764706,0.4216114221031733,0.9906858823529412,2.479314117647059,0.42948519411096164,1.0343464705882355,2.4356535294117645,0.4343075226127833,1.1592282352941174,2.3107717647058825,0.42584183869788295,1.4162570588235293,2.0537429411764707,0.3792712578888717,1.7758141176470588,1.6941858823529414,0.35870859371237884,0.7457894736842106,2.7242105263157894,0.4899604079876184,0.9489473684210525,2.5210526315789474,0.4245345587969489,1.0421052631578949,2.4278947368421053,0.3905437091836323,1.8242105263157897,1.6457894736842105,0.4444275801116903,2.297368421052632,1.1726315789473682,0.6356860495794119,2.6673684210526316,0.8026315789473686,0.584985758871933,2.9415789473684213,0.5284210526315789,0.5420660473517691,49068548953.9206,-0.9707548061842282,11814606928.6527,0.8863823044897454,89.1200725980081,0.6293667991854628,3.0,0.9870964000922543,1.2,0.9434273065513795
43,CONCORD,2017-04,3.47,Improvements_Additions for Apartments_Coops,0.9290682352941175,2.5409317647058827,0.41298465371969934,0.9469605882352942,2.523039411764706,0.4216114221031733,0.9906858823529412,2.479314117647059,0.42948519411096164,1.0343464705882355,2.4356535294117645,0.4343075226127833,1.1592282352941174,2.3107717647058825,0.42584183869788295,1.4162570588235293,2.0537429411764707,0.3792712578888717,1.7758141176470588,1.6941858823529414,0.35870859371237884,0.7457894736842106,2.7242105263157894,0.4899604079876184,0.9489473684210525,2.5210526315789474,0.4245345587969489,1.0421052631578949,2.4278947368421053,0.3905437091836323,1.8242105263157897,1.6457894736842105,0.4444275801116903,2.297368421052632,1.1726315789473682,0.6356860495794119,2.6673684210526316,0.8026315789473686,0.584985758871933,2.9415789473684213,0.5284210526315789,0.5420660473517691,49068548953.9206,-0.9707548061842282,11814606928.6527,0.8863823044897454,89.1200725980081,0.6293667991854628,3.0,0.9870964000922543,1.3,0.9434273065513795
44,CONCORD,2017-04,3.47,Improvements_Additions for Apartments_Coops,0.9290682352941175,2.5409317647058827,0.41298465371969934,0.9469605882352942,2.523039411764706,0.4216114221031733,0.9906858823529412,2.479314117647059,0.42948519411096164,1.0343464705882355,2.4356535294117645,0.4343075226127833,1.1592282352941174,2.3107717647058825,0.42584183869788295,1.4162570588235293,2.0537429411764707,0.3792712578888717,1.7758141176470588,1.6941858823529414,0.35870859371237884,0.7457894736842106,2.7242105263157894,0.4899604079876184,0.9489473684210525,2.5210526315789474,0.4245345587969489,1.0421052631578949,2.4278947368421053,0.3905437091836323,1.8242105263157897,1.6457894736842105,0.4444275801116903,2.297368421052632,1.1726315789473682,0.6356860495794119,2.6673684210526316,0.8026315789473686,0.584985758871933,2.9415789473684213,0.5284210526315789,0.5420660473517691,49068548953.9206,-0.9707548061842282,11814606928.6527,0.8863823044897454,89.1200725980081,0.6293667991854628,3.0,0.9870964000922543,1.2,0.9434273065513795
45,CONCORD,2017-04,3.47,Improvements_Additions for Apartments_Coops,0.9290682352941175,2.5409317647058827,0.41298465371969934,0.9469605882352942,2.523039411764706,0.4216114221031733,0.9906858823529412,2.479314117647059,0.42948519411096164,1.0343464705882355,2.4356535294117645,0.4343075226127833,1.1592282352941174,2.3107717647058825,0.42584183869788295,1.4162570588235293,2.0537429411764707,0.3792712578888717,1.7758141176470588,1.6941858823529414,0.35870859371237884,0.7457894736842106,2.7242105263157894,0.4899604079876184,0.9489473684210525,2.5210526315789474,0.4245345587969489,1.0421052631578949,2.4278947368421053,0.3905437091836323,1.8242105263157897,1.6457894736842105,0.4444275801116903,2.297368421052632,1.1726315789473682,0.6356860495794119,2.6673684210526316,0.8026315789473686,0.584985758871933,2.9415789473684213,0.5284210526315789,0.5420660473517691,49068548953.9206,-0.9707548061842282,11814606928.6527,0.8863823044897454,89.1200725980081,0.6293667991854628,3.0,0.9870964000922543,1.3,0.9434273065513795
46,CONCORD,2017-04,3.47,Improvements_Additions for Apartments_Coops,0.9290682352941175,2.5409317647058827,0.41298465371969934,0.9469605882352942,2.523039411764706,0.4216114221031733,0.9906858823529412,2.479314117647059,0.42948519411096164,1.0343464705882355,2.4356535294117645,0.4343075226127833,1.1592282352941174,2.3107717647058825,0.42584183869788295,1.4162570588235293,2.0537429411764707,0.3792712578888717,1.7758141176470588,1.6941858823529414,0.35870859371237884,0.7457894736842106,2.7242105263157894,0.4899604079876184,0.9489473684210525,2.5210526315789474,0.4245345587969489,1.0421052631578949,2.4278947368421053,0.3905437091836323,1.8242105263157897,1.6457894736842105,0.4444275801116903,2.297368421052632,1.1726315789473682,0.6356860495794119,2.6673684210526316,0.8026315789473686,0.584985758871933,2.9415789473684213,0.5284210526315789,0.5420660473517691,49068548953.9206,-0.9707548061842282,11814606928.6527,0.8863823044897454,89.1200725980081,0.6293667991854628,3.0,0.9870964000922543,1.2,0.9434273065513795
47,CONCORD,2017-04,3.47,Improvements_Additions for Apartments_Coops,0.9290682352941175,2.5409317647058827,0.41298465371969934,0.9469605882352942,2.523039411764706,0.4216114221031733,0.9906858823529412,2.479314117647059,0.42948519411096164,1.0343464705882355,2.4356535294117645,0.4343075226127833,1.1592282352941174,2.3107717647058825,0.42584183869788295,1.4162570588235293,2.0537429411764707,0.3792712578888717,1.7758141176470588,1.6941858823529414,0.35870859371237884,0.7457894736842106,2.7242105263157894,0.4899604079876184,0.9489473684210525,2.5210526315789474,0.4245345587969489,1.0421052631578949,2.4278947368421053,0.3905437091836323,1.8242105263157897,1.6457894736842105,0.4444275801116903,2.297368421052632,1.1726315789473682,0.6356860495794119,2.6673684210526316,0.8026315789473686,0.584985758871933,2.9415789473684213,0.5284210526315789,0.5420660473517691,49068548953.9206,-0.9707548061842282,11814606928.6527,0.8863823044897454,89.1200725980081,0.6293667991854628,3.0,0.9870964000922543,1.3,0.9434273065513795
48,CONCORD,2017-10,3.24,Improvements_Additions for Apartments_Coops,1.1834895238095235,2.0565104761904767,0.41298465371969934,1.2040609090909093,2.035939090909091,0.4216114221031733,1.2385486363636362,2.001451363636364,0.42948519411096164,1.287584090909091,1.9524159090909092,0.4343075226127833,1.3607931818181818,1.8792068181818185,0.42584183869788295,1.541957272727273,1.6980427272727272,0.3792712578888717,1.8208568181818179,1.4191431818181823,0.35870859371237884,0.9957142857142858,2.2442857142857147,0.4899604079876184,1.2495238095238093,1.990476190476191,0.4245345587969489,1.3976190476190478,1.8423809523809525,0.3905437091836323,1.9809523809523806,1.2590476190476196,0.4444275801116903,2.3600000000000003,0.8799999999999999,0.6356860495794119,2.649047619047619,0.5909523809523813,0.584985758871933,2.8780952380952383,0.36190476190476195,0.5420660473517691,50617906919.2487,-0.9707548061842282,11226317067.5623,0.8863823044897454,87.46440959377459,0.6293667991854628,2.3,0.9870964000922543,1.2,0.9434273065513795
49,CONCORD,2017-10,3.24,Improvements_Additions for Apartments_Coops,1.1834895238095235,2.0565104761904767,0.41298465371969934,1.2040609090909093,2.035939090909091,0.4216114221031733,1.2385486363636362,2.001451363636364,0.42948519411096164,1.287584090909091,1.9524159090909092,0.4343075226127833,1.3607931818181818,1.8792068181818185,0.42584183869788295,1.541957272727273,1.6980427272727272,0.3792712578888717,1.8208568181818179,1.4191431818181823,0.35870859371237884,0.9957142857142858,2.2442857142857147,0.4899604079876184,1.2495238095238093,1.990476190476191,0.4245345587969489,1.3976190476190478,1.8423809523809525,0.3905437091836323,1.9809523809523806,1.2590476190476196,0.4444275801116903,2.3600000000000003,0.8799999999999999,0.6356860495794119,2.649047619047619,0.5909523809523813,0.584985758871933,2.8780952380952383,0.36190476190476195,0.5420660473517691,50617906919.2487,-0.9707548061842282,11226317067.5623,0.8863823044897454,87.46440959377459,0.6293667991854628,2.3,0.9870964000922543,1.2,0.9434273065513795
50,CONCORD,2017-10,3.24,Improvements_Additions for Apartments_Coops,1.1834895238095235,2.0565104761904767,0.41298465371969934,1.2040609090909093,2.035939090909091,0.4216114221031733,1.2385486363636362,2.001451363636364,0.42948519411096164,1.287584090909091,1.9524159090909092,0.4343075226127833,1.3607931818181818,1.8792068181818185,0.42584183869788295,1.541957272727273,1.6980427272727272,0.3792712578888717,1.8208568181818179,1.4191431818181823,0.35870859371237884,0.9957142857142858,2.2442857142857147,0.4899604079876184,1.2495238095238093,1.990476190476191,0.4245345587969489,1.3976190476190478,1.8423809523809525,0.3905437091836323,1.9809523809523806,1.2590476190476196,0.4444275801116903,2.3600000000000003,0.8799999999999999,0.6356860495794119,2.649047619047619,0.5909523809523813,0.584985758871933,2.8780952380952383,0.36190476190476195,0.5420660473517691,50617906919.2487,-0.9707548061842282,11226317067.5623,0.8863823044897454,87.46440959377459,0.6293667991854628,2.3,0.9870964000922543,1.2,0.9434273065513795
51,CONCORD,2017-10,3.24,Improvements_Additions for Apartments_Coops,1.1834895238095235,2.0565104761904767,0.41298465371969934,1.2040609090909093,2.035939090909091,0.4216114221031733,1.2385486363636362,2.001451363636364,0.42948519411096164,1.287584090909091,1.9524159090909092,0.4343075226127833,1.3607931818181818,1.8792068181818185,0.42584183869788295,1.541957272727273,1.6980427272727272,0.3792712578888717,1.8208568181818179,1.4191431818181823,0.35870859371237884,0.9957142857142858,2.2442857142857147,0.4899604079876184,1.2495238095238093,1.990476190476191,0.4245345587969489,1.3976190476190478,1.8423809523809525,0.3905437091836323,1.9809523809523806,1.2590476190476196,0.4444275801116903,2.3600000000000003,0.8799999999999999,0.6356860495794119,2.649047619047619,0.5909523809523813,0.584985758871933,2.8780952380952383,0.36190476190476195,0.5420660473517691,50617906919.2487,-0.9707548061842282,11226317067.5623,0.8863823044897454,87.46440959377459,0.6293667991854628,2.3,0.9870964000922543,1.2,0.9434273065513795
52,CONCORD,2017-10,3.24,Improvements_Additions for Apartments_Coops,1.1834895238095235,2.0565104761904767,0.41298465371969934,1.2040609090909093,2.035939090909091,0.4216114221031733,1.2385486363636362,2.001451363636364,0.42948519411096164,1.287584090909091,1.9524159090909092,0.4343075226127833,1.3607931818181818,1.8792068181818185,0.42584183869788295,1.541957272727273,1.6980427272727272,0.3792712578888717,1.8208568181818179,1.4191431818181823,0.35870859371237884,0.9957142857142858,2.2442857142857147,0.4899604079876184,1.2495238095238093,1.990476190476191,0.4245345587969489,1.3976190476190478,1.8423809523809525,0.3905437091836323,1.9809523809523806,1.2590476190476196,0.4444275801116903,2.3600000000000003,0.8799999999999999,0.6356860495794119,2.649047619047619,0.5909523809523813,0.584985758871933,2.8780952380952383,0.36190476190476195,0.5420660473517691,50617906919.2487,-0.9707548061842282,11226317067.5623,0.8863823044897454,87.46440959377459,0.6293667991854628,2.3,0.9870964000922543,1.2,0.9434273065513795
53,CONCORD,2017-10,3.24,Improvements_Additions for Apartments_Coops,1.1834895238095235,2.0565104761904767,0.41298465371969934,1.2040609090909093,2.035939090909091,0.4216114221031733,1.2385486363636362,2.001451363636364,0.42948519411096164,1.287584090909091,1.9524159090909092,0.4343075226127833,1.3607931818181818,1.8792068181818185,0.42584183869788295,1.541957272727273,1.6980427272727272,0.3792712578888717,1.8208568181818179,1.4191431818181823,0.35870859371237884,0.9957142857142858,2.2442857142857147,0.4899604079876184,1.2495238095238093,1.990476190476191,0.4245345587969489,1.3976190476190478,1.8423809523809525,0.3905437091836323,1.9809523809523806,1.2590476190476196,0.4444275801116903,2.3600000000000003,0.8799999999999999,0.6356860495794119,2.649047619047619,0.5909523809523813,0.584985758871933,2.8780952380952383,0.36190476190476195,0.5420660473517691,50617906919.2487,-0.9707548061842282,11226317067.5623,0.8863823044897454,87.46440959377459,0.6293667991854628,2.3,0.9870964000922543,1.2,0.9434273065513795
54,CONCORD,2017-10,3.24,Improvements_Additions for Apartments_Coops,1.1834895238095235,2.0565104761904767,0.41298465371969934,1.2040609090909093,2.035939090909091,0.4216114221031733,1.2385486363636362,2.001451363636364,0.42948519411096164,1.287584090909091,1.9524159090909092,0.4343075226127833,1.3607931818181818,1.8792068181818185,0.42584183869788295,1.541957272727273,1.6980427272727272,0.3792712578888717,1.8208568181818179,1.4191431818181823,0.35870859371237884,0.9957142857142858,2.2442857142857147,0.4899604079876184,1.2495238095238093,1.990476190476191,0.4245345587969489,1.3976190476190478,1.8423809523809525,0.3905437091836323,1.9809523809523806,1.2590476190476196,0.4444275801116903,2.3600000000000003,0.8799999999999999,0.6356860495794119,2.649047619047619,0.5909523809523813,0.584985758871933,2.8780952380952383,0.36190476190476195,0.5420660473517691,50617906919.2487,-0.9707548061842282,11226317067.5623,0.8863823044897454,87.46440959377459,0.6293667991854628,2.3,0.9870964000922543,1.2,0.9434273065513795
55,CONCORD,2017-10,3.24,Improvements_Additions for Apartments_Coops,1.1834895238095235,2.0565104761904767,0.41298465371969934,1.2040609090909093,2.035939090909091,0.4216114221031733,1.2385486363636362,2.001451363636364,0.42948519411096164,1.287584090909091,1.9524159090909092,0.4343075226127833,1.3607931818181818,1.8792068181818185,0.42584183869788295,1.541957272727273,1.6980427272727272,0.3792712578888717,1.8208568181818179,1.4191431818181823,0.35870859371237884,0.9957142857142858,2.2442857142857147,0.4899604079876184,1.2495238095238093,1.990476190476191,0.4245345587969489,1.3976190476190478,1.8423809523809525,0.3905437091836323,1.9809523809523806,1.2590476190476196,0.4444275801116903,2.3600000000000003,0.8799999999999999,0.6356860495794119,2.649047619047619,0.5909523809523813,0.584985758871933,2.8780952380952383,0.36190476190476195,0.5420660473517691,50617906919.2487,-0.9707548061842282,11226317067.5623,0.8863823044897454,87.46440959377459,0.6293667991854628,2.3,0.9870964000922543,1.2,0.9434273065513795
