,Month,"('PROPERTY STATE', '')","('PROPERTY CITY', '')","('Month', '')","('INTEREST RATE', 'mean')","('coor', 'first')","('CURRENT PRINCIPAL AND INTEREST', 'mean')","('Category', '')",ON,Corr with ON,1W,Corr with 1W,1M,Corr with 1M,2M,Corr with 2M,3M,Corr with 3M,6M,Corr with 6M,12M,Corr with 12M,1 Mo,Corr with 1 Mo,6 Mo,Corr with 6 Mo,1 Yr,Corr with 1 Yr,5 Yr,Corr with 5 Yr,10 Yr,Corr with 10 Yr,20 Yr,Corr with 20 Yr,30 Yr,Corr with 30 Yr,auto_vol(4),Corr with auto_vol(4),student_vol(-2),Corr with student_vol(-2),credit_tightness(-4),Corr with credit_tightness(-4),mortgage 30-89(2),Corr with mortgage 30-89(2),mortgage 90(4),Corr with mortgage 90(4),long,lat
32,2016-10,MA,BOSTON,2016-10,3.14,"(-71.15624, 42.26485)",101187.03,Refinancing_Purchase of Apartments_Coops,0.4307719047619048,0.17474578436987426,0.457582380952381,0.17319490887999028,0.5307795238095238,0.16653126816811015,0.6609890476190475,0.1634433609414012,0.8786828571428573,0.14928456522141023,1.258856666666667,0.115271010599568,1.577814761904762,0.0860839728139535,0.24400000000000005,0.19448421231985377,0.47700000000000004,0.15241302476963972,0.6595000000000001,0.12270219433650917,1.2719999999999998,0.08272000770874241,1.7645000000000004,0.16842994956726104,2.1705,0.17877940076532645,2.5004999999999997,0.16361528688591925,48913265551.9221,-0.23341530976839303,11412820253.2316,0.21172850449743794,85.1896726255448,0.167776040015088,1.7,0.26531640791608124,1.1,0.2816535127532796,-71.15624,42.26485
33,2016-11,MA,BOSTON,2016-11,3.88,"(-71.15211, 42.34219)",174092.88,Refinancing_Purchase of Apartments_Coops,0.4339245454545454,0.17474578436987426,0.45880500000000013,0.17319490887999028,0.5631090909090911,0.16653126816811015,0.7006386363636362,0.1634433609414012,0.9084640909090909,0.14928456522141023,1.2693081818181815,0.115271010599568,1.6029650000000002,0.0860839728139535,0.29999999999999993,0.19448421231985377,0.5834999999999999,0.15241302476963972,0.736,0.12270219433650917,1.596,0.08272000770874241,2.142,0.16842994956726104,2.5369999999999995,0.17877940076532645,2.8620000000000005,0.16361528688591925,48441183549.9275,-0.23341530976839303,11482367114.4991,0.21172850449743794,87.39008859346599,0.167776040015088,1.8,0.26531640791608124,1.0,0.2816535127532796,-71.15211,42.34219
34,2016-12,MA,BOSTON,2016-12,3.08,"(-71.074911, 42.337657)",19343.02,Refinancing_Purchase of Apartments_Coops,0.5606285,0.17474578436987426,0.6315605,0.17319490887999028,0.7119585,0.16653126816811015,0.7883325000000001,0.1634433609414012,0.9753284999999998,0.14928456522141023,1.3063339999999999,0.115271010599568,1.6692235,0.0860839728139535,0.42333333333333334,0.19448421231985377,0.638095238095238,0.15241302476963972,0.8661904761904763,0.12270219433650917,1.9590476190476194,0.08272000770874241,2.491904761904762,0.16842994956726104,2.835238095238095,0.17877940076532645,3.1133333333333324,0.16361528688591925,47316214443.3566,-0.23341530976839303,11692339154.1207,0.21172850449743794,88.1942388876454,0.167776040015088,1.4,0.26531640791608124,1.0,0.2816535127532796,-71.074911,42.337657
35,2017-01,MA,BOSTON,2017-01,3.42,"(-71.051121, 42.345684999999996)",78144.85,Refinancing_Purchase of Apartments_Coops,0.6908933333333332,0.17474578436987426,0.720819523809524,0.17319490887999028,0.7713747619047617,0.16653126816811015,0.8375133333333332,0.1634433609414012,1.0256928571428574,0.14928456522141023,1.3400880952380954,0.115271010599568,1.7079285714285712,0.0860839728139535,0.496,0.19448421231985377,0.617,0.15241302476963972,0.8255000000000002,0.12270219433650917,1.9164999999999996,0.08272000770874241,2.4325,0.16842994956726104,2.7475,0.17877940076532645,3.0189999999999997,0.16361528688591925,48693341763.9087,-0.23341530976839303,12137144620.0221,0.21172850449743794,88.3913281030881,0.167776040015088,1.5,0.26531640791608124,1.0,0.2816535127532796,-71.051121,42.345684999999996
36,2017-06,MA,BOSTON,2017-06,3.41,"(-71.08129100000001, 42.339009999999995)",137423.305,Refinancing_Purchase of Apartments_Coops,1.0640909090909094,0.17474578436987426,1.1183336363636365,0.17319490887999028,1.1714068181818182,0.16653126816811015,1.2101513636363637,0.1634433609414012,1.2624095454545452,0.14928456522141023,1.4322822727272726,0.115271010599568,1.7322577272727273,0.0860839728139535,0.8413636363636363,0.19448421231985377,1.1095454545454546,0.15241302476963972,1.200909090909091,0.12270219433650917,1.7740909090909094,0.08272000770874241,2.186818181818182,0.16842994956726104,2.5399999999999996,0.17877940076532645,2.796363636363637,0.16361528688591925,49855182727.6109,-0.23341530976839303,12388258203.7622,0.21172850449743794,84.4501908643932,0.167776040015088,1.7,0.26531640791608124,0.9,0.2816535127532796,-71.08129100000001,42.339009999999995
37,2017-07,MA,BOSTON,2017-07,3.76,"(35.0, -15.5)",169531.3,Refinancing_Purchase of Apartments_Coops,1.1766928571428568,0.17474578436987426,1.1913757142857144,0.17319490887999028,1.2280366666666667,0.16653126816811015,1.2566676190476191,0.1634433609414012,1.307512857142857,0.14928456522141023,1.4570814285714284,0.115271010599568,1.7410885714285718,0.0860839728139535,0.9720000000000001,0.19448421231985377,1.1284999999999996,0.15241302476963972,1.2235,0.12270219433650917,1.8720000000000003,0.08272000770874241,2.3179999999999996,0.16842994956726104,2.6505,0.17877940076532645,2.884,0.16361528688591925,50938614889.0817,-0.23341530976839303,12747516848.3499,0.21172850449743794,88.7707153640316,0.167776040015088,1.4,0.26531640791608124,0.9,0.2816535127532796,35.0,-15.5
38,2017-08,MA,BOSTON,2017-08,5.05,"(-71.06124100000001, 42.352746999999994)",44667.18,Refinancing_Purchase of Apartments_Coops,1.1775518181818179,0.17474578436987426,1.197803181818182,0.17319490887999028,1.2317690909090908,0.16653126816811015,1.264191818181818,0.1634433609414012,1.314176818181818,0.14928456522141023,1.453699090909091,0.115271010599568,1.7253381818181814,0.0860839728139535,0.9795652173913042,0.19448421231985377,1.1291304347826083,0.15241302476963972,1.2291304347826086,0.12270219433650917,1.7765217391304353,0.08272000770874241,2.209130434782609,0.16842994956726104,2.552173913043478,0.17877940076532645,2.795217391304348,0.16361528688591925,50617906919.2487,-0.23341530976839303,12745337772.3068,0.21172850449743794,89.1200725980081,0.167776040015088,1.7,0.26531640791608124,1.0,0.2816535127532796,-71.06124100000001,42.352746999999994
39,2017-09,MA,BOSTON,2017-09,3.6765,"(-71.073549, 42.342262)",116096.405,Refinancing_Purchase of Apartments_Coops,1.1784444999999997,0.17474578436987426,1.1967471428571432,0.17319490887999028,1.23492,0.16653126816811015,1.2721638095238097,0.1634433609414012,1.3232957142857147,0.14928456522141023,1.4732157142857143,0.115271010599568,1.738246666666667,0.0860839728139535,0.9940000000000001,0.19448421231985377,1.171,0.15241302476963972,1.2799999999999998,0.12270219433650917,1.7975,0.08272000770874241,2.2020000000000004,0.16842994956726104,2.5300000000000002,0.17877940076532645,2.7764999999999995,0.16361528688591925,49589347299.2381,-0.23341530976839303,11814606928.6527,0.21172850449743794,89.1832712740787,0.167776040015088,1.5,0.26531640791608124,0.9,0.2816535127532796,-71.073549,42.342262
40,2017-10,MA,BOSTON,2017-10,3.5400000000000005,"(13.221293, -8.857747)",42351.456666666665,Refinancing_Purchase of Apartments_Coops,1.1834895238095235,0.17474578436987426,1.2040609090909093,0.17319490887999028,1.2385486363636362,0.16653126816811015,1.287584090909091,0.1634433609414012,1.3607931818181818,0.14928456522141023,1.541957272727273,0.115271010599568,1.8208568181818179,0.0860839728139535,0.9957142857142858,0.19448421231985377,1.2495238095238093,0.15241302476963972,1.3976190476190478,0.12270219433650917,1.9809523809523806,0.08272000770874241,2.3600000000000003,0.16842994956726104,2.649047619047619,0.17877940076532645,2.8780952380952383,0.16361528688591925,49574400061.0285,-0.23341530976839303,12103218541.1776,0.21172850449743794,88.94830277813108,0.167776040015088,1.7,0.26531640791608124,0.9,0.2816535127532796,13.221293,-8.857747
41,2017-12,MA,BOSTON,2017-12,3.5066666666666664,"(-71.084681, 42.342257000000004)",162032.11666666667,Refinancing_Purchase of Apartments_Coops,1.3144094736842107,0.17474578436987426,1.3913115789473685,0.17319490887999028,1.4850410526315792,0.16653126816811015,1.5354463157894738,0.1634433609414012,1.6017521052631578,0.14928456522141023,1.7680373684210524,0.115271010599568,2.0434931578947366,0.0860839728139535,1.204,0.19448421231985377,1.4950000000000003,0.15241302476963972,1.7005,0.12270219433650917,2.1819999999999995,0.08272000770874241,2.4025,0.16842994956726104,2.5970000000000004,0.17877940076532645,2.768,0.16361528688591925,50505964400.0098,-0.23341530976839303,11537595366.1601,0.21172850449743794,88.23467488709129,0.167776040015088,1.4,0.26531640791608124,0.8,0.2816535127532796,-71.084681,42.342257000000004
42,2018-01,MA,BOSTON,2018-01,3.225,"(-71.09, 42.34)",131180.43,Refinancing_Purchase of Apartments_Coops,1.4378880952380952,0.17474578436987426,1.467563181818182,0.17319490887999028,1.5610881818181819,0.16653126816811015,1.6355336363636364,0.1634433609414012,1.733970909090909,0.14928456522141023,1.9067609090909092,0.115271010599568,2.196459545454545,0.0860839728139535,1.3000000000000003,0.19448421231985377,1.6199999999999994,0.15241302476963972,1.8028571428571425,0.12270219433650917,2.381904761904762,0.08272000770874241,2.5838095238095242,0.16842994956726104,2.7342857142857144,0.17877940076532645,2.8776190476190475,0.16361528688591925,50407042046.8076,-0.23341530976839303,11707722927.962,0.21172850449743794,89.9213768261837,0.167776040015088,1.5,0.26531640791608124,0.9,0.2816535127532796,-71.09,42.34
43,2018-03,MA,BOSTON,2018-03,4.42,"(-68.8898, 47.1711)",49554.32,Refinancing_Purchase of Apartments_Coops,1.5183047619047625,0.17474578436987426,1.6006185714285712,0.17319490887999028,1.7991309523809524,0.16653126816811015,1.9184628571428568,0.1634433609414012,2.173357619047619,0.14928456522141023,2.345182380952381,0.115271010599568,2.596475714285714,0.0860839728139535,1.636666666666667,0.19448421231985377,1.917142857142857,0.15241302476963972,2.0628571428571427,0.12270219433650917,2.6295238095238096,0.08272000770874241,2.8423809523809527,0.16842994956726104,2.9733333333333327,0.17877940076532645,3.0914285714285716,0.16361528688591925,50800995008.8069,-0.23341530976839303,11226317067.5623,0.21172850449743794,87.3618752869242,0.167776040015088,1.5,0.26531640791608124,0.7,0.2816535127532796,-68.8898,47.1711
44,2018-04,MA,BOSTON,2018-04,3.75,"(-71.104201, 42.329592)",43518.37,Refinancing_Purchase of Apartments_Coops,1.7027510000000003,0.17474578436987426,1.7432829999999995,0.17319490887999028,1.896724,0.16653126816811015,2.0408605,0.1634433609414012,2.349426,0.14928456522141023,2.493657999999999,0.115271010599568,2.7355454999999997,0.0860839728139535,1.6604761904761904,0.19448421231985377,1.9780952380952381,0.15241302476963972,2.153809523809524,0.12270219433650917,2.701904761904762,0.08272000770874241,2.869047619047619,0.16842994956726104,2.9595238095238092,0.17877940076532645,3.0719047619047624,0.16361528688591925,50563742345.0186,-0.23341530976839303,11318405616.2761,0.21172850449743794,88.55316323110772,0.167776040015088,1.2,0.26531640791608124,0.7,0.2816535127532796,-71.104201,42.329592
45,2018-07,MA,BOSTON,2018-07,3.87,"(-71.0678, 42.3587)",90175.77,Refinancing_Purchase of Apartments_Coops,1.918467142857143,0.17474578436987426,1.9587813636363633,0.17319490887999028,2.0789990909090905,0.16653126816811015,2.1733236363636363,0.1634433609414012,2.3391181818181823,0.14928456522141023,2.519525454545455,0.115271010599568,2.7944931818181815,0.0860839728139535,1.8933333333333329,0.19448421231985377,2.1680952380952383,0.15241302476963972,2.3876190476190478,0.12270219433650917,2.7776190476190483,0.08272000770874241,2.8890476190476195,0.16842994956726104,2.944761904761905,0.17877940076532645,3.006666666666667,0.16361528688591925,52055589128.0929,-0.23341530976839303,12109088557.0787,0.21172850449743794,88.50967086025801,0.167776040015088,1.3,0.26531640791608124,0.7,0.2816535127532796,-71.0678,42.3587
