,PROPERTY STATE,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol(3),Corr with auto_vol(3),student_vol(4),Corr with student_vol(4),credit_tightness(-3),Corr with credit_tightness(-3),mortgage 30-89(4),Corr with mortgage 30-89(4),mortgage 90(-4),Corr with mortgage 90(-4)
10,IN,FORT WAYNE,2013-07,2.98,Refinancing_Purchase of Apartments_Coops,0.12117913043478262,2.8588208695652173,-0.01839425505739591,0.15611695652173913,2.823883043478261,-0.012480641537730418,0.19111913043478265,2.7888808695652174,-0.007831624754618436,0.232388695652174,2.747611304347826,-0.003271886601682747,0.26758260869565215,2.712417391304348,0.00761977774947761,0.40307869565217386,2.576921304347826,0.0154444876044633,0.6838491304347826,2.2961508695652175,0.05476020111971431,0.020909090909090912,2.959090909090909,-0.004286376119296504,0.07363636363636367,2.9063636363636363,0.004028516124592049,0.12181818181818184,2.858181818181818,0.03238100049844262,1.4031818181818183,1.5768181818181817,0.46201719723669593,2.5822727272727275,0.3977272727272725,0.6449648129894837,3.3072727272727276,-0.3272727272727276,0.5713214224837152,3.605,-0.625,0.5184979139714162,41244159430.5284,-0.3746863089365676,10396023519.0372,0.4149135045398937,86.5850023909696,0.412391804832144,2.8,0.3256675251883153,2.1,0.2383499136467316
11,IN,FORT WAYNE,2013-10,4.25,Refinancing_Purchase of Apartments_Coops,0.10426086956521738,4.145739130434783,-0.01839425505739591,0.13668260869565219,4.1133173913043475,-0.012480641537730418,0.17241521739130433,4.077584782608696,-0.007831624754618436,0.21265,4.03735,-0.003271886601682747,0.2417652173913043,4.008234782608696,0.00761977774947761,0.36121521739130424,3.888784782608696,0.0154444876044633,0.6177847826086957,3.6322152173913045,0.05476020111971431,0.1059090909090909,4.1440909090909095,-0.004286376119296504,0.07590909090909094,4.174090909090909,0.004028516124592049,0.12136363636363635,4.128636363636364,0.03238100049844262,1.366818181818182,2.883181818181818,0.46201719723669593,2.615909090909091,1.6340909090909088,0.6449648129894837,3.3795454545454544,0.8704545454545456,0.5713214224837152,3.6759090909090903,0.5740909090909097,0.5184979139714162,42151687038.4775,-0.3746863089365676,10011024566.6146,0.4149135045398937,90.32258801944451,0.412391804832144,2.3,0.3256675251883153,1.9,0.2383499136467316
12,IN,FORT WAYNE,2013-11,3.95,Refinancing_Purchase of Apartments_Coops,0.10274761904761903,3.8472523809523813,-0.01839425505739591,0.12919047619047616,3.820809523809524,-0.012480641537730418,0.1672714285714286,3.7827285714285717,-0.007831624754618436,0.20747142857142856,3.7425285714285716,-0.003271886601682747,0.2382452380952381,3.711754761904762,0.00761977774947761,0.35063809523809525,3.599361904761905,0.0154444876044633,0.5866738095238094,3.3633261904761906,0.05476020111971431,0.046842105263157914,3.903157894736842,-0.004286376119296504,0.09842105263157898,3.851578947368421,0.004028516124592049,0.12157894736842105,3.828421052631579,0.03238100049844262,1.3710526315789473,2.578947368421053,0.46201719723669593,2.7184210526315793,1.2315789473684209,0.6449648129894837,3.503684210526316,0.446315789473684,0.5713214224837152,3.7999999999999985,0.1500000000000017,0.5184979139714162,43204378466.7468,-0.3746863089365676,10653400066.5467,0.4149135045398937,88.1059676388142,0.412391804832144,2.0,0.3256675251883153,2.0,0.2383499136467316
13,IN,FORT WAYNE,2014-03,3.95,Refinancing_Purchase of Apartments_Coops,0.0888,3.8612,-0.01839425505739591,0.1207452380952381,3.829254761904762,-0.012480641537730418,0.15488333333333335,3.795116666666667,-0.007831624754618436,0.19711666666666672,3.7528833333333336,-0.003271886601682747,0.23409761904761903,3.715902380952381,0.00761977774947761,0.33106666666666673,3.6189333333333336,0.0154444876044633,0.5571428571428573,3.392857142857143,0.05476020111971431,0.051428571428571455,3.8985714285714286,-0.004286376119296504,0.07857142857142858,3.8714285714285714,0.004028516124592049,0.1280952380952381,3.821904761904762,0.03238100049844262,1.6395238095238096,2.310476190476191,0.46201719723669593,2.7233333333333327,1.2266666666666675,0.6449648129894837,3.3466666666666667,0.6033333333333335,0.5713214224837152,3.6209523809523807,0.3290476190476195,0.5184979139714162,43938467193.2505,-0.3746863089365676,10638305940.4607,0.4149135045398937,85.3165844012547,0.412391804832144,2.9,0.3256675251883153,1.9,0.2383499136467316
14,IN,FORT WAYNE,2014-04,3.98,Refinancing_Purchase of Apartments_Coops,0.08864000000000001,3.89136,-0.01839425505739591,0.120115,3.859885,-0.012480641537730418,0.1517,3.8283,-0.007831624754618436,0.1918625,3.7881375,-0.003271886601682747,0.227495,3.752505,0.00761977774947761,0.32422500000000004,3.6557749999999998,0.0154444876044633,0.550005,3.429995,0.05476020111971431,0.023333333333333345,3.9566666666666666,-0.004286376119296504,0.05333333333333336,3.9266666666666667,0.004028516124592049,0.10761904761904763,3.8723809523809525,0.03238100049844262,1.7009523809523805,2.2790476190476197,0.46201719723669593,2.705238095238095,1.2747619047619048,0.6449648129894837,3.265238095238095,0.7147619047619052,0.5713214224837152,3.5176190476190476,0.46238095238095234,0.5184979139714162,44931729222.7983,-0.3746863089365676,11117378455.0815,0.4149135045398937,84.4459748156831,0.412391804832144,3.0,0.3256675251883153,2.0,0.2383499136467316
15,IN,FORT WAYNE,2014-07,3.465,Refinancing_Purchase of Apartments_Coops,0.09286956521739129,3.3721304347826084,-0.01839425505739591,0.12270652173913045,3.3422934782608693,-0.012480641537730418,0.15438695652173914,3.3106130434782606,-0.007831624754618436,0.1955586956521739,3.269441304347826,-0.003271886601682747,0.23417391304347826,3.2308260869565215,0.00761977774947761,0.32826086956521744,3.1367391304347825,0.0154444876044633,0.5557695652173912,2.9092304347826086,0.05476020111971431,0.024090909090909093,3.440909090909091,-0.004286376119296504,0.059545454545454575,3.4054545454545453,0.004028516124592049,0.11136363636363639,3.3536363636363635,0.03238100049844262,1.699545454545455,1.765454545454545,0.46201719723669593,2.542272727272727,0.9227272727272728,0.6449648129894837,3.071363636363636,0.393636363636364,0.5713214224837152,3.3318181818181816,0.1331818181818183,0.5184979139714162,44591810060.8257,-0.3746863089365676,11357071284.6333,0.4149135045398937,82.56600445924391,0.412391804832144,2.9,0.3256675251883153,1.8,0.2383499136467316
16,IN,FORT WAYNE,2015-04,3.27,Refinancing_Purchase of Apartments_Coops,0.12200000000000003,3.148,-0.01839425505739591,0.14605250000000003,3.1239475,-0.012480641537730418,0.18076750000000003,3.0892325,-0.007831624754618436,0.22830999999999996,3.04169,-0.003271886601682747,0.27596,2.99404,0.00761977774947761,0.404505,2.865495,0.0154444876044633,0.6969449999999999,2.573055,0.05476020111971431,0.018181818181818188,3.251818181818182,-0.004286376119296504,0.09363636363636368,3.1763636363636363,0.004028516124592049,0.23363636363636367,3.036363636363636,0.03238100049844262,1.3545454545454545,1.9154545454545455,0.46201719723669593,1.9349999999999996,1.3350000000000004,0.6449648129894837,2.334090909090909,0.935909090909091,0.5713214224837152,2.5859090909090905,0.6840909090909095,0.5184979139714162,48668534366.8701,-0.3746863089365676,10986955735.8103,0.4149135045398937,80.33849809561521,0.412391804832144,2.7,0.3256675251883153,2.0,0.2383499136467316
17,IN,FORT WAYNE,2015-06,3.14,Refinancing_Purchase of Apartments_Coops,0.12293636363636364,3.0170636363636363,-0.01839425505739591,0.14681590909090908,2.993184090909091,-0.012480641537730418,0.1858840909090909,2.954115909090909,-0.007831624754618436,0.23472954545454539,2.905270454545455,-0.003271886601682747,0.2827113636363637,2.8572886363636365,0.00761977774947761,0.43974545454545466,2.7002545454545457,0.0154444876044633,0.7702659090909093,2.3697340909090907,0.05476020111971431,0.007727272727272728,3.1322727272727273,-0.004286376119296504,0.08681818181818185,3.053181818181818,0.004028516124592049,0.2754545454545455,2.8645454545454547,0.03238100049844262,1.6836363636363636,1.4563636363636365,0.46201719723669593,2.3636363636363638,0.7763636363636364,0.6449648129894837,2.8454545454545452,0.2945454545454549,0.5713214224837152,3.1118181818181814,0.028181818181818752,0.5184979139714162,49379202635.7798,-0.3746863089365676,11758109185.709,0.4149135045398937,82.23381292700279,0.412391804832144,2.8,0.3256675251883153,1.9,0.2383499136467316
18,IN,FORT WAYNE,2016-07,3.35,Refinancing_Purchase of Apartments_Coops,0.41380476190476195,2.9361952380952383,-0.01839425505739591,0.43819285714285716,2.911807142857143,-0.012480641537730418,0.4828833333333333,2.867116666666667,-0.007831624754618436,0.5734595238095239,2.776540476190476,-0.003271886601682747,0.6963095238095237,2.6536904761904765,0.00761977774947761,0.9990666666666668,2.3509333333333333,0.0154444876044633,1.31707619047619,2.03292380952381,0.05476020111971431,0.2635000000000001,3.0865,-0.004286376119296504,0.4040000000000001,2.946,0.004028516124592049,0.5135000000000001,2.8365,0.03238100049844262,1.0715,2.2785,0.46201719723669593,1.504,1.846,0.6449648129894837,1.8224999999999998,1.5275000000000003,0.5713214224837152,2.227,1.1230000000000002,0.5184979139714162,50034086230.3872,-0.3746863089365676,12137144620.0221,0.4149135045398937,84.0267577476249,0.412391804832144,2.0,0.3256675251883153,1.3,0.2383499136467316
19,IN,FORT WAYNE,2017-09,3.15,Refinancing_Purchase of Apartments_Coops,1.1784444999999997,1.9715555000000002,-0.01839425505739591,1.1967471428571432,1.9532528571428567,-0.012480641537730418,1.23492,1.91508,-0.007831624754618436,1.2721638095238097,1.8778361904761902,-0.003271886601682747,1.3232957142857147,1.8267042857142852,0.00761977774947761,1.4732157142857143,1.6767842857142856,0.0154444876044633,1.738246666666667,1.411753333333333,0.05476020111971431,0.9940000000000001,2.1559999999999997,-0.004286376119296504,1.171,1.9789999999999999,0.004028516124592049,1.2799999999999998,1.87,0.03238100049844262,1.7975,1.3524999999999998,0.46201719723669593,2.2020000000000004,0.9479999999999995,0.6449648129894837,2.5300000000000002,0.6199999999999997,0.5713214224837152,2.7764999999999995,0.3735000000000004,0.5184979139714162,50617906919.2487,-0.3746863089365676,11226317067.5623,0.4149135045398937,88.94830277813108,0.412391804832144,2.6,0.3256675251883153,1.2,0.2383499136467316
20,IN,FORT WAYNE,2018-02,3.68,Refinancing_Purchase of Apartments_Coops,1.4432573684210526,2.236742631578948,-0.01839425505739591,1.4712210000000003,2.208779,-0.012480641537730418,1.6018225000000001,2.0781775,-0.007831624754618436,1.722691,1.9573090000000002,-0.003271886601682747,1.874672,1.8053280000000003,0.00761977774947761,2.0893395000000003,1.5906604999999998,0.0154444876044633,2.3701375000000002,1.3098625,0.05476020111971431,1.3805263157894736,2.2994736842105263,-0.004286376119296504,1.7857894736842108,1.8942105263157893,0.004028516124592049,1.9636842105263155,1.7163157894736847,0.03238100049844262,2.599473684210526,1.080526315789474,0.46201719723669593,2.8589473684210525,0.8210526315789477,0.6449648129894837,3.016842105263158,0.663157894736842,0.5713214224837152,3.1310526315789478,0.5489473684210524,0.5184979139714162,50407042046.8076,-0.3746863089365676,12484889768.5791,0.4149135045398937,87.3618752869242,0.412391804832144,2.2,0.3256675251883153,0.9,0.2383499136467316
21,IN,FORT WAYNE,2018-07,4.05,Refinancing_Purchase of Apartments_Coops,1.918467142857143,2.131532857142857,-0.01839425505739591,1.9587813636363633,2.0912186363636365,-0.012480641537730418,2.0789990909090905,1.9710009090909093,-0.007831624754618436,2.1733236363636363,1.8766763636363635,-0.003271886601682747,2.3391181818181823,1.7108818181818175,0.00761977774947761,2.519525454545455,1.530474545454545,0.0154444876044633,2.7944931818181815,1.2555068181818183,0.05476020111971431,1.8933333333333329,2.156666666666667,-0.004286376119296504,2.1680952380952383,1.8819047619047615,0.004028516124592049,2.3876190476190478,1.662380952380952,0.03238100049844262,2.7776190476190483,1.2723809523809515,0.46201719723669593,2.8890476190476195,1.1609523809523803,0.6449648129894837,2.944761904761905,1.1052380952380947,0.5713214224837152,3.006666666666667,1.043333333333333,0.5184979139714162,51507450037.54,-0.3746863089365676,14022336972.3533,0.4149135045398937,88.437943439718,0.412391804832144,2.0,0.3256675251883153,0.7,0.2383499136467316
